recv_ts,event_type,code,quote_time,signal,alert,alert_ts,hard_ok,veto_reason,inav,nav_fid_used,ask1,bid1,ask_qty1,bid_qty1,ask2,bid2,ask_qty2,bid_qty2,ask3,bid3,ask_qty3,bid_qty3,ask4,bid4,ask_qty4,bid_qty4,ask5,bid5,ask_qty5,bid_qty5,ask6,bid6,ask_qty6,bid_qty6,ask7,bid7,ask_qty7,bid_qty7,ask8,bid8,ask_qty8,bid_qty8,ask9,bid9,ask_qty9,bid_qty9,ask10,bid10,ask_qty10,bid_qty10,mid,micro,spread,spread_bps,discount_bps,executable_edge_bps,inav_velocity_bps,inav_accel_bps,ofi1,ofi_norm,depth_imbalance,depth_to_inav,ask_retreat,quote_lag_bps,alpha_score,raw_values_json
2026-05-21T11:41:04.418,0D,364690,114103,HOLD,0,,0,spread_veto,44307.95,36,44285.0,44155.0,5000,4000,44290.0,44130.0,5000,5000,44295.0,44125.0,9000,5000,44300.0,44120.0,5000,5000,44305.0,44115.0,7997,5000,44315.0,44110.0,3000,5000,45895.0,43860.0,98,5000,,43805.0,0,4,,43785.0,0,1,,43735.0,0,7,44220.0,44212.77777777778,130.0,29.39846223428313,21.479716895549466,2.1796573752559283,-0.6905732909281345,-4.896714392400816,-1000.0,-0.030303030303030304,-0.15151515151515152,31997,0.0,5.179657375255928,-0.1980074058975666,"{""21"":""114103"",""41"":""+44285"",""61"":""5000"",""81"":""0"",""51"":""+44155"",""71"":""4000"",""91"":""0"",""42"":""+44290"",""62"":""5000"",""82"":""0"",""52"":""+44130"",""72"":""5000"",""92"":""0"",""43"":""+44295"",""63"":""9000"",""83"":""+5000"",""53"":""+44125"",""73"":""5000"",""93"":""0"",""44"":""+44300"",""64"":""5000"",""84"":""0"",""54"":""+44120"",""74"":""5000"",""94"":""0"",""45"":""+44305"",""65"":""7997"",""85"":""+3000"",""55"":""+44115"",""75"":""5000"",""95"":""0"",""46"":""+44315"",""66"":""3000"",""86"":""-2000"",""56"":""+44110"",""76"":""5000"",""96"":""0"",""47"":""+45895"",""67"":""98"",""87"":""0"",""57"":""+43860"",""77"":""5000"",""97"":""0"",""48"":""-0"",""68"":""0"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""+3999"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44220"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3055"",""6111"":""2"",""6112"":""+7.42"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:41:04.536,0D,364690,114103,HOLD,0,,0,spread_veto,44307.95,36,44295.0,44155.0,4000,4000,44300.0,44145.0,5000,5000,44305.0,44140.0,7997,5000,44310.0,44135.0,5000,5000,44315.0,44130.0,8000,5000,44320.0,44125.0,5000,5000,45895.0,43855.0,98,5000,,43805.0,0,4,,43785.0,0,1,,43735.0,0,7,44225.0,44225.0,140.0,31.656302996042964,18.72124528442347,-0.07727394293866219,-0.6905732909281345,-4.896714392400816,5000.0,0.16130593283220956,-0.09668677613962641,16997,1.0,2.922726057061338,0.36712727474253737,"{""21"":""114103"",""41"":""+44295"",""61"":""4000"",""81"":""-5000"",""51"":""+44155"",""71"":""4000"",""91"":""0"",""42"":""+44300"",""62"":""5000"",""82"":""0"",""52"":""+44145"",""72"":""5000"",""92"":""0"",""43"":""+44305"",""63"":""7997"",""83"":""0"",""53"":""+44140"",""73"":""5000"",""93"":""0"",""44"":""+44310"",""64"":""5000"",""84"":""0"",""54"":""+44135"",""74"":""5000"",""94"":""0"",""45"":""+44315"",""65"":""8000"",""85"":""+5000"",""55"":""+44130"",""75"":""5000"",""95"":""0"",""46"":""+44320"",""66"":""5000"",""86"":""0"",""56"":""+44125"",""76"":""5000"",""96"":""0"",""47"":""+45895"",""67"":""98"",""87"":""0"",""57"":""+43855"",""77"":""5000"",""97"":""0"",""48"":""-0"",""68"":""0"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44225"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3060"",""6111"":""2"",""6112"":""+7.43"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:41:04.536,0D,457990,114103,HOLD,0,,0,,44098.97,36,44125.0,44090.0,2,100,44130.0,44080.0,282,63,44135.0,44060.0,243,10,44140.0,44055.0,243,5,44145.0,44050.0,5000,6,44190.0,44035.0,3,3,44200.0,44010.0,11,5002,44210.0,44005.0,10,20,44220.0,44000.0,10,735,44230.0,43995.0,32,1,44107.5,44124.313725490196,35.0,7.935158419769881,-5.7470107556241405,-8.902632192996535,-0.7459935159787441,-1.1904349370119631,0.0,0.0,-0.5057142857142857,0,0.0,0.0,-3.239816247124339,"{""21"":""114103"",""41"":""+44125"",""61"":""2"",""81"":""0"",""51"":""+44090"",""71"":""100"",""91"":""0"",""42"":""+44130"",""62"":""282"",""82"":""0"",""52"":""+44080"",""72"":""63"",""92"":""0"",""43"":""+44135"",""63"":""243"",""83"":""-5000"",""53"":""+44060"",""73"":""10"",""93"":""0"",""44"":""+44140"",""64"":""243"",""84"":""0"",""54"":""+44055"",""74"":""5"",""94"":""0"",""45"":""+44145"",""65"":""5000"",""85"":""0"",""55"":""+44050"",""75"":""6"",""95"":""0"",""46"":""+44190"",""66"":""3"",""86"":""0"",""56"":""+44035"",""76"":""3"",""96"":""0"",""47"":""+44200"",""67"":""11"",""87"":""0"",""57"":""+44010"",""77"":""5002"",""97"":""+5000"",""48"":""+44210"",""68"":""10"",""88"":""0"",""58"":""+44005"",""78"":""20"",""98"":""0"",""49"":""+44220"",""69"":""10"",""89"":""0"",""59"":""+44000"",""79"":""735"",""99"":""0"",""50"":""+44230"",""70"":""32"",""90"":""0"",""60"":""+43995"",""80"":""1"",""100"":""0"",""121"":""5836"",""122"":""-5000"",""125"":""5945"",""126"":""+5000"",""23"":""+43860"",""24"":""3328"",""128"":""+109"",""129"":""101.87"",""138"":""-109"",""139"":""98.17"",""200"":""+1940"",""201"":""+4.63"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44107"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+2187"",""6111"":""2"",""6112"":""+5.22"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:41:04.742,0D,364690,114104,HOLD,0,,0,spread_veto,44307.95,36,44300.0,44155.0,9000,4000,44305.0,44145.0,4997,5000,44310.0,44140.0,8000,5000,44315.0,44135.0,5000,5000,44320.0,44130.0,8000,5000,45895.0,44125.0,98,5000,,43855.0,0,5000,,43805.0,0,4,,43785.0,0,1,,43735.0,0,7,44227.5,44199.61538461538,145.0,32.78503193714318,24.450378630610118,-1.2057396020359574,-0.6905732909281345,-4.896714392400816,4000.0,0.11112037114203961,-0.2221574020057227,13997,1.0,1.7942603979640426,-1.048723372281775,"{""21"":""114104"",""41"":""+44300"",""61"":""9000"",""81"":""+4000"",""51"":""+44155"",""71"":""4000"",""91"":""0"",""42"":""+44305"",""62"":""4997"",""82"":""-3000"",""52"":""+44145"",""72"":""5000"",""92"":""0"",""43"":""+44310"",""63"":""8000"",""83"":""+3000"",""53"":""+44140"",""73"":""5000"",""93"":""0"",""44"":""+44315"",""64"":""5000"",""84"":""-3000"",""54"":""+44135"",""74"":""5000"",""94"":""0"",""45"":""+44320"",""65"":""8000"",""85"":""+3000"",""55"":""+44130"",""75"":""5000"",""95"":""0"",""46"":""+45895"",""66"":""98"",""86"":""0"",""56"":""+44125"",""76"":""5000"",""96"":""0"",""47"":""-0"",""67"":""0"",""87"":""0"",""57"":""+43855"",""77"":""5000"",""97"":""0"",""48"":""-0"",""68"":""0"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44227"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3062"",""6111"":""2"",""6112"":""+7.44"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:41:05.032,0D,457990,114103,HOLD,0,,0,,44098.97,36,44125.0,44090.0,2,100,44130.0,44080.0,282,63,44135.0,44060.0,243,10,44140.0,44055.0,243,5,44150.0,44050.0,5000,6,44190.0,44035.0,3,3,44200.0,44010.0,11,5002,44210.0,44005.0,10,20,44220.0,44000.0,10,735,44230.0,43995.0,32,1,44107.5,44124.313725490196,35.0,7.935158419769881,-5.7470107556241405,-8.902632192996535,-0.7459935159787441,-1.1904349370119631,0.0,0.0,-0.5057142857142857,0,0.0,0.0,-3.239816247124339,"{""21"":""114103"",""41"":""+44125"",""61"":""2"",""81"":""0"",""51"":""+44090"",""71"":""100"",""91"":""0"",""42"":""+44130"",""62"":""282"",""82"":""0"",""52"":""+44080"",""72"":""63"",""92"":""0"",""43"":""+44135"",""63"":""243"",""83"":""0"",""53"":""+44060"",""73"":""10"",""93"":""0"",""44"":""+44140"",""64"":""243"",""84"":""0"",""54"":""+44055"",""74"":""5"",""94"":""0"",""45"":""+44150"",""65"":""5000"",""85"":""0"",""55"":""+44050"",""75"":""6"",""95"":""0"",""46"":""+44190"",""66"":""3"",""86"":""0"",""56"":""+44035"",""76"":""3"",""96"":""0"",""47"":""+44200"",""67"":""11"",""87"":""0"",""57"":""+44010"",""77"":""5002"",""97"":""0"",""48"":""+44210"",""68"":""10"",""88"":""0"",""58"":""+44005"",""78"":""20"",""98"":""0"",""49"":""+44220"",""69"":""10"",""89"":""0"",""59"":""+44000"",""79"":""735"",""99"":""0"",""50"":""+44230"",""70"":""32"",""90"":""0"",""60"":""+43995"",""80"":""1"",""100"":""0"",""121"":""5836"",""122"":""0"",""125"":""5945"",""126"":""0"",""23"":""+43860"",""24"":""3328"",""128"":""+109"",""129"":""101.87"",""138"":""-109"",""139"":""98.17"",""200"":""+1940"",""201"":""+4.63"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44107"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+2187"",""6111"":""2"",""6112"":""+5.22"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:41:05.233,0G,457990,,,,,,,44096.35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""36"":""+44096.35"",""37"":""+2074.07"",""38"":""+4.94"",""39"":""0.25"",""20"":""114104"",""10"":""+44090"",""11"":""+2170"",""12"":""+5.18"",""13"":""217168"",""25"":""2"",""265"":"" 0"",""266"":""-0.01""}"
2026-05-21T11:41:05.233,0D,364690,114104,HOLD,0,,0,spread_veto,44307.95,36,44300.0,44160.0,9000,4000,44305.0,44145.0,4997,5000,44310.0,44140.0,8000,5000,44315.0,44135.0,5000,5000,44320.0,44130.0,8000,5000,45895.0,44125.0,98,5000,,43855.0,0,5000,,43805.0,0,4,,43785.0,0,1,,43735.0,0,7,44230.0,44203.07692307692,140.0,31.652724395206874,23.669133174311863,-1.2057396020359574,-0.6905732909281345,-4.896714392400816,4000.0,0.11112037114203961,-0.2221574020057227,13997,0.0,1.7942603979640426,-1.621547991275301,"{""21"":""114104"",""41"":""+44300"",""61"":""9000"",""81"":""0"",""51"":""+44160"",""71"":""4000"",""91"":""0"",""42"":""+44305"",""62"":""4997"",""82"":""0"",""52"":""+44145"",""72"":""5000"",""92"":""0"",""43"":""+44310"",""63"":""8000"",""83"":""+5000"",""53"":""+44140"",""73"":""5000"",""93"":""0"",""44"":""+44315"",""64"":""5000"",""84"":""0"",""54"":""+44135"",""74"":""5000"",""94"":""0"",""45"":""+44320"",""65"":""8000"",""85"":""+5000"",""55"":""+44130"",""75"":""5000"",""95"":""0"",""46"":""+45895"",""66"":""98"",""86"":""0"",""56"":""+44125"",""76"":""5000"",""96"":""0"",""47"":""-0"",""67"":""0"",""87"":""0"",""57"":""+43855"",""77"":""5000"",""97"":""0"",""48"":""-0"",""68"":""0"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44230"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3065"",""6111"":""2"",""6112"":""+7.45"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:41:05.333,0D,364690,114104,HOLD,0,,0,spread_veto,44307.95,36,44280.0,44160.0,5000,4000,44285.0,44125.0,4997,5000,44290.0,44120.0,5000,5000,44295.0,44115.0,5000,5000,44300.0,44110.0,9000,5000,44310.0,44105.0,3000,5000,44320.0,43855.0,3000,5000,45895.0,43805.0,98,4,,43785.0,0,1,,43735.0,0,7,44220.0,44213.333333333336,120.0,27.137042062415194,21.35433182231661,3.3081230343532235,-0.6905732909281345,-4.896714392400816,-5000.0,-0.17243163085836466,-0.03438286719315791,28997,0.0,6.3081230343532235,-0.5041653973687297,"{""21"":""114104"",""41"":""+44280"",""61"":""5000"",""81"":""0"",""51"":""+44160"",""71"":""4000"",""91"":""0"",""42"":""+44285"",""62"":""4997"",""82"":""0"",""52"":""+44125"",""72"":""5000"",""92"":""0"",""43"":""+44290"",""63"":""5000"",""83"":""0"",""53"":""+44120"",""73"":""5000"",""93"":""0"",""44"":""+44295"",""64"":""5000"",""84"":""0"",""54"":""+44115"",""74"":""5000"",""94"":""0"",""45"":""+44300"",""65"":""9000"",""85"":""0"",""55"":""+44110"",""75"":""5000"",""95"":""0"",""46"":""+44310"",""66"":""3000"",""86"":""-5000"",""56"":""+44105"",""76"":""5000"",""96"":""0"",""47"":""+44320"",""67"":""3000"",""87"":""-5000"",""57"":""+43855"",""77"":""5000"",""97"":""0"",""48"":""+45895"",""68"":""98"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44220"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3055"",""6111"":""2"",""6112"":""+7.42"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:41:05.333,0D,457990,114104,HOLD,0,,0,,44096.35,36,44125.0,44090.0,2,100,44130.0,44080.0,282,63,44135.0,44060.0,243,10,44140.0,44055.0,5243,5,44150.0,44050.0,5000,6,44190.0,44035.0,3,3,44200.0,44010.0,11,5002,44210.0,44005.0,10,20,44220.0,44000.0,10,735,44230.0,43995.0,32,1,44107.5,44124.313725490196,35.0,7.935158419769881,-6.341505700629927,-9.497136384304246,-0.5941181846203254,0.15187533135841869,0.0,0.0,-0.5057142857142857,0,0.0,0.0,-3.0254039673579904,"{""21"":""114104"",""41"":""+44125"",""61"":""2"",""81"":""0"",""51"":""+44090"",""71"":""100"",""91"":""0"",""42"":""+44130"",""62"":""282"",""82"":""0"",""52"":""+44080"",""72"":""63"",""92"":""0"",""43"":""+44135"",""63"":""243"",""83"":""0"",""53"":""+44060"",""73"":""10"",""93"":""0"",""44"":""+44140"",""64"":""5243"",""84"":""+5000"",""54"":""+44055"",""74"":""5"",""94"":""0"",""45"":""+44150"",""65"":""5000"",""85"":""0"",""55"":""+44050"",""75"":""6"",""95"":""0"",""46"":""+44190"",""66"":""3"",""86"":""0"",""56"":""+44035"",""76"":""3"",""96"":""0"",""47"":""+44200"",""67"":""11"",""87"":""0"",""57"":""+44010"",""77"":""5002"",""97"":""0"",""48"":""+44210"",""68"":""10"",""88"":""0"",""58"":""+44005"",""78"":""20"",""98"":""0"",""49"":""+44220"",""69"":""10"",""89"":""0"",""59"":""+44000"",""79"":""735"",""99"":""0"",""50"":""+44230"",""70"":""32"",""90"":""0"",""60"":""+43995"",""80"":""1"",""100"":""0"",""121"":""10836"",""122"":""+5000"",""125"":""5945"",""126"":""0"",""23"":""+43860"",""24"":""3328"",""128"":""-4891"",""129"":""54.86"",""138"":""+4891"",""139"":""182.27"",""200"":""+1940"",""201"":""+4.63"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44107"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+2187"",""6111"":""2"",""6112"":""+5.22"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:41:05.542,0G,364690,,,,,,,44299.37,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""36"":""+44299.37"",""37"":""+3126.44"",""38"":""+7.59"",""39"":""4.75"",""20"":""114104"",""10"":""+44180"",""11"":""+3015"",""12"":""+7.32"",""13"":""1994"",""25"":""2"",""265"":""-42.78"",""266"":""-0.27""}"
