THEME_NAME,THEME_ID,n_stocks,n_up,agreement_rate,holding_rtn_mean,rebal_date,holding_date,ga_weight,agreement_bin,agreement_rate_pct,holding_rtn_pct
원자력발전소 해체,401,15,13,0.8666666666666667,-0.022459209244913906,20251205,20251208,0.0,70~100%,86.66666666666667,-2.2459209244913905
음성인식,302,12,7,0.5833333333333334,-0.0044793510207869576,20251205,20251208,0.0001,50~70%,58.333333333333336,-0.44793510207869575
자동차 대표주,159,7,6,0.8571428571428571,0.002610617818510955,20251205,20251208,0.05,70~100%,85.71428571428571,0.2610617818510955
제습기,328,8,6,0.75,0.01358521351927161,20251205,20251208,0.0004,70~100%,75.0,1.358521351927161
조림사업,400,11,6,0.5454545454545454,-0.016066106914448583,20251205,20251208,0.0,50~70%,54.54545454545454,-1.6066106914448584
탈모 치료,506,20,13,0.65,0.014626723135442648,20251205,20251208,0.0,50~70%,65.0,1.4626723135442647
2차전지(LFP/리튬인산철),503,12,11,0.9166666666666666,-0.004075109456311936,20251208,20251209,0.0,70~100%,91.66666666666666,-0.40751094563119356
2차전지(나트륨이온),579,9,9,1.0,-0.012986362582955404,20251208,20251209,0.2915,70~100%,100.0,-1.2986362582955404
3D 프린터,326,11,7,0.6363636363636364,0.017227755069521525,20251208,20251209,0.1535,50~70%,63.63636363636363,1.7227755069521524
日 수출 규제(국산화 등),422,20,13,0.65,0.012405440996535394,20251208,20251209,0.0001,50~70%,65.0,1.2405440996535395
공기청정기,112,12,7,0.5833333333333334,0.015695319067510826,20251208,20251209,0.0001,50~70%,58.333333333333336,1.5695319067510827
공작기계,297,13,8,0.6153846153846154,0.021620116757806267,20251208,20251209,0.0,50~70%,61.53846153846154,2.1620116757806267
낙태/피임,563,4,3,0.75,0.029646120942962095,20251208,20251209,0.5531,70~100%,75.0,2.9646120942962098
스마트팩토리(스마트공장),392,38,26,0.6842105263157895,-0.002379930100855258,20251208,20251209,0.0,50~70%,68.42105263157895,-0.23799301008552579
여행,147,9,4,0.4444444444444444,-0.008048677604788643,20251208,20251209,0.0003,30~50%,44.44444444444444,-0.8048677604788643
온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152,17,8,0.47058823529411764,-0.007116135590712251,20251208,20251209,0.0002,30~50%,47.05882352941176,-0.711613559071225
우주항공산업(누리호/인공위성 등),200,31,23,0.7419354838709677,-0.0027954638841763573,20251208,20251209,0.0006,70~100%,74.19354838709677,-0.27954638841763574
자율주행차,362,58,34,0.5862068965517241,-0.006276034286531245,20251208,20251209,0.0002,50~70%,58.620689655172406,-0.6276034286531245
전기자전거,268,5,4,0.8,-0.004514746741045595,20251208,20251209,0.0001,70~100%,80.0,-0.4514746741045595
조선,30,8,4,0.5,0.021256892199165267,20251208,20251209,0.0,50~70%,50.0,2.1256892199165267
초전도체,537,15,11,0.7333333333333333,-0.014863099075487196,20251208,20251209,0.0001,70~100%,73.33333333333333,-1.4863099075487196
카지노,47,6,5,0.8333333333333334,0.008329116209916462,20251208,20251209,0.0001,70~100%,83.33333333333334,0.8329116209916462
항공/저가 항공사(LCC),166,9,6,0.6666666666666666,0.0070299529524771405,20251208,20251209,0.0001,50~70%,66.66666666666666,0.7029952952477141
2차전지(LFP/리튬인산철),503,12,5,0.4166666666666667,-0.007799349463193199,20251209,20251210,0.0001,30~50%,41.66666666666667,-0.7799349463193199
2차전지(나트륨이온),579,9,4,0.4444444444444444,-0.004541164276564295,20251209,20251210,0.0,30~50%,44.44444444444444,-0.4541164276564295
3D 프린터,326,11,6,0.5454545454545454,-0.00437145598320969,20251209,20251210,0.1393,50~70%,54.54545454545454,-0.43714559832096894
日 수출 규제(국산화 등),422,20,8,0.4,-0.011122025922632683,20251209,20251210,0.0003,30~50%,40.0,-1.1122025922632683
공기청정기,112,12,4,0.3333333333333333,0.017502382099970987,20251209,20251210,0.3201,30~50%,33.33333333333333,1.7502382099970988
공작기계,297,13,6,0.46153846153846156,-0.008028677842519389,20251209,20251210,0.0003,30~50%,46.15384615384615,-0.8028677842519389
낙태/피임,563,4,4,1.0,-0.039821544489265975,20251209,20251210,0.4191,70~100%,100.0,-3.9821544489265976
뉴로모픽 반도체,556,7,3,0.42857142857142855,-0.012999329600679335,20251209,20251210,0.12,30~50%,42.857142857142854,-1.2999329600679335
리튬,523,23,11,0.4782608695652174,-0.009385068587182273,20251209,20251210,0.0001,30~50%,47.82608695652174,-0.9385068587182274
스마트팩토리(스마트공장),392,38,14,0.3684210526315789,-0.007968619768296676,20251209,20251210,0.0001,30~50%,36.84210526315789,-0.7968619768296676
온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152,17,7,0.4117647058823529,-0.006849236750601582,20251209,20251210,0.0003,30~50%,41.17647058823529,-0.6849236750601582
전기자전거,268,5,2,0.4,-0.005378991856141724,20251209,20251210,0.0001,30~50%,40.0,-0.5378991856141724
조선,30,8,6,0.75,-0.008582105287336578,20251209,20251210,0.0,70~100%,75.0,-0.8582105287336578
조선기자재,94,33,23,0.696969696969697,-0.019632822510618157,20251209,20251210,0.0,50~70%,69.6969696969697,-1.9632822510618158
