Strategy,Date,Country,Weight(%)
PER (ZS),2018-05-31,Taiwan,0.6854
PER (ZS),2018-05-31,Korea,0.2442
PER (ZS),2018-05-31,Brazil,1.17
PER (ZS),2018-05-31,Saudi Arabia,1.2706
PER (ZS),2018-05-31,South Africa,2.0919
PER (ZS),2018-05-31,Mexico,2.6566
PER (ZS),2018-05-31,Indonesia,1.0202
PER (ZS),2018-05-31,Malaysia,0.9081
PER (ZS),2018-05-31,UAE,0.2804
PER (ZS),2018-05-31,Thailand,0.8754
PER (ZS),2018-05-31,Kuwait,0.6422
PER (ZS),2018-05-31,Qatar,0.4628
PER (ZS),2018-05-31,Poland,0.3147
PER (ZS),2018-05-31,Chile,1.7099
PER (ZS),2018-05-31,Turkey,0.1526
PER (ZS),2018-05-31,Greece,10.7568
PER (ZS),2018-05-31,Philippines,1.6448
PER (ZS),2018-05-31,Hungary,0.2371
PER (ZS),2018-05-31,Egypt,1.1013
PER (ZS),2018-05-31,Czech Republic,0.4791
PER (ZS),2018-05-31,Colombia,0.7475
PER (ZS),2018-05-31,Peru,1.0165
PER (ZS),2018-06-29,USA,2.8496
PER (ZS),2018-06-29,Japan,0.5299
PER (ZS),2018-06-29,UK,0.9889
PER (ZS),2018-06-29,France,0.7956
PER (ZS),2018-06-29,Canada,1.1289
PER (ZS),2018-06-29,Switzerland,2.633
PER (ZS),2018-06-29,Germany,0.7103
PER (ZS),2018-06-29,Australia,0.7361
PER (ZS),2018-06-29,Netherlands,1.1916
PER (ZS),2018-06-29,Sweden,0.9286
PER (ZS),2018-06-29,Denmark,1.5035
PER (ZS),2018-06-29,Spain,0.553
PER (ZS),2018-06-29,Italy,0.4775
PER (ZS),2018-06-29,Hong Kong,0.3877
PER (ZS),2018-06-29,Singapore,0.5053
PER (ZS),2018-06-29,Belgium,1.6944
PER (ZS),2018-06-29,Finland,5.3271
PER (ZS),2018-06-29,Israel,0.4705
PER (ZS),2018-06-29,Norway,1.0455
PER (ZS),2018-06-29,Ireland,1.0776
PER (ZS),2018-06-29,New Zealand,46.031
PER (ZS),2018-06-29,Austria,0.2718
PER (ZS),2018-06-29,Portugal,2.0511
PER (ZS),2018-06-29,China,0.6355
PER (ZS),2018-06-29,India,2.9731
PER (ZS),2018-06-29,Taiwan,0.5705
PER (ZS),2018-06-29,Korea,0.2184
PER (ZS),2018-06-29,Brazil,0.8578
PER (ZS),2018-06-29,Saudi Arabia,1.0876
PER (ZS),2018-06-29,South Africa,1.8933
PER (ZS),2018-06-29,Mexico,3.0424
PER (ZS),2018-06-29,Indonesia,0.7714
PER (ZS),2018-06-29,Malaysia,0.774
PER (ZS),2018-06-29,UAE,0.2359
PER (ZS),2018-06-29,Thailand,0.6298
PER (ZS),2018-06-29,Kuwait,0.6938
PER (ZS),2018-06-29,Qatar,0.3994
PER (ZS),2018-06-29,Poland,0.3275
PER (ZS),2018-06-29,Chile,1.3148
PER (ZS),2018-06-29,Turkey,0.1429
PER (ZS),2018-06-29,Greece,5.6132
PER (ZS),2018-06-29,Philippines,1.241
PER (ZS),2018-06-29,Hungary,0.2583
PER (ZS),2018-06-29,Egypt,0.3585
PER (ZS),2018-06-29,Czech Republic,0.4641
PER (ZS),2018-06-29,Colombia,0.7668
PER (ZS),2018-06-29,Peru,0.8415
PER (ZS),2018-07-31,USA,3.0735
PER (ZS),2018-07-31,Japan,0.5524
PER (ZS),2018-07-31,UK,1.0038
PER (ZS),2018-07-31,France,0.8778
PER (ZS),2018-07-31,Canada,1.2071
PER (ZS),2018-07-31,Switzerland,3.452
PER (ZS),2018-07-31,Germany,0.7926
PER (ZS),2018-07-31,Australia,0.7725
PER (ZS),2018-07-31,Netherlands,1.3399
PER (ZS),2018-07-31,Sweden,1.1011
PER (ZS),2018-07-31,Denmark,1.8062
PER (ZS),2018-07-31,Spain,0.6048
PER (ZS),2018-07-31,Italy,0.5138
PER (ZS),2018-07-31,Hong Kong,0.4079
PER (ZS),2018-07-31,Singapore,0.5009
PER (ZS),2018-07-31,Belgium,1.6454
PER (ZS),2018-07-31,Finland,5.4742
PER (ZS),2018-07-31,Israel,0.5255
PER (ZS),2018-07-31,Norway,1.0624
PER (ZS),2018-07-31,Ireland,1.0572
PER (ZS),2018-07-31,New Zealand,38.7631
PER (ZS),2018-07-31,Austria,0.3022
PER (ZS),2018-07-31,Portugal,2.4054
PER (ZS),2018-07-31,China,0.6235
PER (ZS),2018-07-31,India,3.4762
PER (ZS),2018-07-31,Taiwan,0.637
PER (ZS),2018-07-31,Korea,0.2197
PER (ZS),2018-07-31,Brazil,1.1278
PER (ZS),2018-07-31,Saudi Arabia,1.0759
PER (ZS),2018-07-31,South Africa,1.6705
PER (ZS),2018-07-31,Mexico,3.3069
PER (ZS),2018-07-31,Indonesia,0.846
PER (ZS),2018-07-31,Malaysia,0.8999
PER (ZS),2018-07-31,UAE,0.2657
PER (ZS),2018-07-31,Thailand,0.826
PER (ZS),2018-07-31,Kuwait,0.8544
PER (ZS),2018-07-31,Qatar,0.5311
PER (ZS),2018-07-31,Poland,0.3925
PER (ZS),2018-07-31,Chile,1.4422
PER (ZS),2018-07-31,Turkey,0.1457
PER (ZS),2018-07-31,Greece,8.168
PER (ZS),2018-07-31,Philippines,1.5532
PER (ZS),2018-07-31,Hungary,0.2625
PER (ZS),2018-07-31,Egypt,0.3372
PER (ZS),2018-07-31,Czech Republic,0.5163
PER (ZS),2018-07-31,Colombia,0.6852
PER (ZS),2018-07-31,Peru,0.8951
PER (ZS),2018-08-31,USA,2.4149
PER (ZS),2018-08-31,Japan,0.492
PER (ZS),2018-08-31,UK,0.8178
PER (ZS),2018-08-31,France,0.7444
PER (ZS),2018-08-31,Canada,1.0892
PER (ZS),2018-08-31,Switzerland,2.1999
PER (ZS),2018-08-31,Germany,0.6845
PER (ZS),2018-08-31,Australia,0.7186
PER (ZS),2018-08-31,Netherlands,1.1528
PER (ZS),2018-08-31,Sweden,0.9477
PER (ZS),2018-08-31,Denmark,1.8166
PER (ZS),2018-08-31,Spain,0.4932
PER (ZS),2018-08-31,Italy,0.4047
PER (ZS),2018-08-31,Hong Kong,0.4047
PER (ZS),2018-08-31,Singapore,0.457
PER (ZS),2018-08-31,Belgium,1.3175
PER (ZS),2018-08-31,Finland,4.2789
PER (ZS),2018-08-31,Israel,0.5531
PER (ZS),2018-08-31,Norway,1.0021
PER (ZS),2018-08-31,Ireland,0.9417
PER (ZS),2018-08-31,New Zealand,41.8932
PER (ZS),2018-08-31,Austria,0.2556
PER (ZS),2018-08-31,Portugal,1.9462
PER (ZS),2018-08-31,China,0.556
PER (ZS),2018-08-31,India,3.5827
PER (ZS),2018-08-31,Taiwan,0.5874
PER (ZS),2018-08-31,Korea,0.2337
PER (ZS),2018-08-31,Brazil,0.7563
PER (ZS),2018-08-31,Saudi Arabia,0.7554
PER (ZS),2018-08-31,South Africa,1.6095
PER (ZS),2018-08-31,Mexico,2.6279
PER (ZS),2018-08-31,Indonesia,0.8355
PER (ZS),2018-08-31,Malaysia,0.89
PER (ZS),2018-08-31,UAE,0.2766
PER (ZS),2018-08-31,Thailand,0.7565
PER (ZS),2018-08-31,Kuwait,0.681
PER (ZS),2018-08-31,Qatar,0.5143
PER (ZS),2018-08-31,Poland,0.396
PER (ZS),2018-08-31,Chile,1.0769
PER (ZS),2018-08-31,Turkey,0.1536
PER (ZS),2018-08-31,Greece,12.5218
PER (ZS),2018-08-31,Philippines,1.5436
PER (ZS),2018-08-31,Hungary,0.2733
PER (ZS),2018-08-31,Egypt,0.3382
PER (ZS),2018-08-31,Czech Republic,0.7646
PER (ZS),2018-08-31,Colombia,0.5942
PER (ZS),2018-08-31,Peru,0.649
PER (ZS),2018-09-28,USA,4.5265
PER (ZS),2018-09-28,Japan,0.6974
PER (ZS),2018-09-28,UK,0.8782
PER (ZS),2018-09-28,France,1.1799
PER (ZS),2018-09-28,Canada,1.5488
PER (ZS),2018-09-28,Switzerland,3.2023
PER (ZS),2018-09-28,Germany,0.8972
PER (ZS),2018-09-28,Australia,0.8442
PER (ZS),2018-09-28,Netherlands,1.4536
PER (ZS),2018-09-28,Sweden,1.2996
PER (ZS),2018-09-28,Denmark,2.6569
PER (ZS),2018-09-28,Spain,0.5953
PER (ZS),2018-09-28,Italy,0.4204
PER (ZS),2018-09-28,Hong Kong,0.4876
PER (ZS),2018-09-28,Singapore,0.5602
PER (ZS),2018-09-28,Belgium,1.8394
PER (ZS),2018-09-28,Finland,6.7762
PER (ZS),2018-09-28,Israel,0.6604
PER (ZS),2018-09-28,Norway,1.8793
PER (ZS),2018-09-28,Ireland,1.346
PER (ZS),2018-09-28,New Zealand,28.8987
PER (ZS),2018-09-28,Austria,0.2839
PER (ZS),2018-09-28,Portugal,2.068
PER (ZS),2018-09-28,China,0.5837
PER (ZS),2018-09-28,India,5.5581
PER (ZS),2018-09-28,Taiwan,0.7442
PER (ZS),2018-09-28,Korea,0.2364
PER (ZS),2018-09-28,Brazil,1.1774
PER (ZS),2018-09-28,Saudi Arabia,0.9276
PER (ZS),2018-09-28,South Africa,2.6006
PER (ZS),2018-09-28,Mexico,4.8861
PER (ZS),2018-09-28,Indonesia,1.117
PER (ZS),2018-09-28,Malaysia,1.2751
PER (ZS),2018-09-28,UAE,0.281
PER (ZS),2018-09-28,Thailand,1.0704
PER (ZS),2018-09-28,Kuwait,0.9609
PER (ZS),2018-09-28,Qatar,0.6313
PER (ZS),2018-09-28,Poland,0.4201
PER (ZS),2018-09-28,Chile,1.5512
PER (ZS),2018-09-28,Turkey,0.1505
PER (ZS),2018-09-28,Greece,5.503
PER (ZS),2018-09-28,Philippines,1.9574
PER (ZS),2018-09-28,Hungary,0.2989
PER (ZS),2018-09-28,Egypt,0.3272
PER (ZS),2018-09-28,Czech Republic,1.0572
PER (ZS),2018-09-28,Colombia,0.766
PER (ZS),2018-09-28,Peru,0.9188
PER (ZS),2018-10-31,USA,4.1964
PER (ZS),2018-10-31,Japan,0.6316
PER (ZS),2018-10-31,UK,0.8739
PER (ZS),2018-10-31,France,1.1258
PER (ZS),2018-10-31,Canada,1.5117
PER (ZS),2018-10-31,Switzerland,4.0375
PER (ZS),2018-10-31,Germany,0.8549
PER (ZS),2018-10-31,Australia,0.8455
PER (ZS),2018-10-31,Netherlands,1.5015
PER (ZS),2018-10-31,Sweden,1.242
PER (ZS),2018-10-31,Denmark,2.545
PER (ZS),2018-10-31,Spain,0.6176
PER (ZS),2018-10-31,Italy,0.4072
PER (ZS),2018-10-31,Hong Kong,0.4298
PER (ZS),2018-10-31,Singapore,0.5358
PER (ZS),2018-10-31,Belgium,1.4743
PER (ZS),2018-10-31,Finland,6.5385
PER (ZS),2018-10-31,Israel,0.6148
PER (ZS),2018-10-31,Norway,1.9325
PER (ZS),2018-10-31,Ireland,1.3693
PER (ZS),2018-10-31,New Zealand,28.3671
PER (ZS),2018-10-31,Austria,0.2948
PER (ZS),2018-10-31,Portugal,1.9699
PER (ZS),2018-10-31,China,0.5059
PER (ZS),2018-10-31,India,5.768
PER (ZS),2018-10-31,Taiwan,0.6895
PER (ZS),2018-10-31,Korea,0.2052
PER (ZS),2018-10-31,Brazil,2.1983
PER (ZS),2018-10-31,Saudi Arabia,1.183
PER (ZS),2018-10-31,South Africa,2.6482
PER (ZS),2018-10-31,Mexico,3.3516
PER (ZS),2018-10-31,Indonesia,1.3433
PER (ZS),2018-10-31,Malaysia,1.3578
PER (ZS),2018-10-31,UAE,0.3198
PER (ZS),2018-10-31,Thailand,1.1166
PER (ZS),2018-10-31,Kuwait,1.0422
PER (ZS),2018-10-31,Qatar,0.954
PER (ZS),2018-10-31,Poland,0.4131
PER (ZS),2018-10-31,Chile,1.6724
PER (ZS),2018-10-31,Turkey,0.1402
PER (ZS),2018-10-31,Greece,5.0836
PER (ZS),2018-10-31,Philippines,2.3831
PER (ZS),2018-10-31,Hungary,0.3445
PER (ZS),2018-10-31,Egypt,0.3204
PER (ZS),2018-10-31,Czech Republic,1.1125
PER (ZS),2018-10-31,Colombia,0.7419
PER (ZS),2018-10-31,Peru,1.1875
PER (ZS),2018-11-30,USA,3.7575
PER (ZS),2018-11-30,Japan,0.6104
PER (ZS),2018-11-30,UK,0.8074
PER (ZS),2018-11-30,France,1.0872
PER (ZS),2018-11-30,Canada,1.5731
PER (ZS),2018-11-30,Switzerland,4.047
PER (ZS),2018-11-30,Germany,0.7489
PER (ZS),2018-11-30,Australia,0.8393
PER (ZS),2018-11-30,Netherlands,1.955
PER (ZS),2018-11-30,Sweden,0.7523
PER (ZS),2018-11-30,Denmark,3.1145
PER (ZS),2018-11-30,Spain,0.6828
PER (ZS),2018-11-30,Italy,0.3614
PER (ZS),2018-11-30,Hong Kong,0.5138
PER (ZS),2018-11-30,Singapore,0.5844
PER (ZS),2018-11-30,Belgium,1.7919
PER (ZS),2018-11-30,Finland,4.9378
PER (ZS),2018-11-30,Israel,1.1383
PER (ZS),2018-11-30,Norway,1.273
PER (ZS),2018-11-30,Ireland,1.137
PER (ZS),2018-11-30,New Zealand,28.3431
PER (ZS),2018-11-30,Austria,0.2739
PER (ZS),2018-11-30,Portugal,2.9575
PER (ZS),2018-11-30,China,0.6058
PER (ZS),2018-11-30,India,7.4913
PER (ZS),2018-11-30,Taiwan,0.6373
PER (ZS),2018-11-30,Korea,0.1995
PER (ZS),2018-11-30,Brazil,1.7028
PER (ZS),2018-11-30,Saudi Arabia,0.9281
PER (ZS),2018-11-30,South Africa,3.2735
PER (ZS),2018-11-30,Mexico,3.4821
PER (ZS),2018-11-30,Indonesia,1.5989
PER (ZS),2018-11-30,Malaysia,1.3636
PER (ZS),2018-11-30,UAE,0.2808
PER (ZS),2018-11-30,Thailand,1.0201
PER (ZS),2018-11-30,Kuwait,1.0119
PER (ZS),2018-11-30,Qatar,0.9953
PER (ZS),2018-11-30,Poland,0.53
PER (ZS),2018-11-30,Chile,1.7596
PER (ZS),2018-11-30,Turkey,0.146
PER (ZS),2018-11-30,Greece,3.5982
PER (ZS),2018-11-30,Philippines,2.5192
PER (ZS),2018-11-30,Hungary,0.4213
PER (ZS),2018-11-30,Egypt,0.2708
PER (ZS),2018-11-30,Czech Republic,0.9522
PER (ZS),2018-11-30,Colombia,0.6997
PER (ZS),2018-11-30,Peru,1.2249
PER (ZS),2018-12-31,USA,2.6773
PER (ZS),2018-12-31,Japan,0.4748
PER (ZS),2018-12-31,UK,0.7446
PER (ZS),2018-12-31,France,0.9662
PER (ZS),2018-12-31,Canada,1.3498
PER (ZS),2018-12-31,Switzerland,3.2705
PER (ZS),2018-12-31,Germany,0.5942
PER (ZS),2018-12-31,Australia,0.8915
PER (ZS),2018-12-31,Netherlands,1.5506
PER (ZS),2018-12-31,Sweden,0.6672
PER (ZS),2018-12-31,Denmark,2.8641
PER (ZS),2018-12-31,Spain,0.5592
PER (ZS),2018-12-31,Italy,0.4286
PER (ZS),2018-12-31,Hong Kong,0.561
PER (ZS),2018-12-31,Singapore,0.5792
PER (ZS),2018-12-31,Belgium,1.2617
PER (ZS),2018-12-31,Finland,5.993
PER (ZS),2018-12-31,Israel,0.8724
PER (ZS),2018-12-31,Norway,1.1186
PER (ZS),2018-12-31,Ireland,1.0989
PER (ZS),2018-12-31,New Zealand,33.7967
PER (ZS),2018-12-31,Austria,0.233
PER (ZS),2018-12-31,Portugal,2.1639
PER (ZS),2018-12-31,China,0.5262
PER (ZS),2018-12-31,India,7.6024
PER (ZS),2018-12-31,Taiwan,0.5998
PER (ZS),2018-12-31,Korea,0.1884
PER (ZS),2018-12-31,Brazil,1.7861
PER (ZS),2018-12-31,Saudi Arabia,1.1372
PER (ZS),2018-12-31,South Africa,2.7314
PER (ZS),2018-12-31,Mexico,2.2354
PER (ZS),2018-12-31,Indonesia,1.9131
PER (ZS),2018-12-31,Malaysia,1.7381
PER (ZS),2018-12-31,UAE,0.3305
PER (ZS),2018-12-31,Thailand,0.9511
PER (ZS),2018-12-31,Kuwait,1.0474
PER (ZS),2018-12-31,Qatar,1.0635
PER (ZS),2018-12-31,Poland,0.5398
PER (ZS),2018-12-31,Chile,2.0683
PER (ZS),2018-12-31,Turkey,0.1412
PER (ZS),2018-12-31,Greece,2.2567
PER (ZS),2018-12-31,Philippines,2.9743
PER (ZS),2018-12-31,Hungary,0.3664
PER (ZS),2018-12-31,Egypt,0.2713
PER (ZS),2018-12-31,Czech Republic,0.8309
PER (ZS),2018-12-31,Colombia,0.5765
PER (ZS),2018-12-31,Peru,1.407
PER (ZS),2019-01-31,USA,2.9154
PER (ZS),2019-01-31,Japan,0.4653
PER (ZS),2019-01-31,UK,0.7349
PER (ZS),2019-01-31,France,0.9547
PER (ZS),2019-01-31,Canada,1.4673
PER (ZS),2019-01-31,Switzerland,3.5834
PER (ZS),2019-01-31,Germany,0.5835
PER (ZS),2019-01-31,Australia,0.8389
PER (ZS),2019-01-31,Netherlands,1.5113
PER (ZS),2019-01-31,Sweden,0.8942
PER (ZS),2019-01-31,Denmark,2.6834
PER (ZS),2019-01-31,Spain,0.5174
PER (ZS),2019-01-31,Italy,0.4479
PER (ZS),2019-01-31,Hong Kong,0.5977
PER (ZS),2019-01-31,Singapore,0.5535
PER (ZS),2019-01-31,Belgium,1.4684
PER (ZS),2019-01-31,Finland,6.5357
PER (ZS),2019-01-31,Israel,0.9812
PER (ZS),2019-01-31,Norway,1.0454
PER (ZS),2019-01-31,Ireland,0.8588
PER (ZS),2019-01-31,New Zealand,33.236
PER (ZS),2019-01-31,Austria,0.2414
PER (ZS),2019-01-31,Portugal,2.1248
PER (ZS),2019-01-31,China,0.5659
PER (ZS),2019-01-31,India,5.9777
PER (ZS),2019-01-31,Taiwan,0.5371
PER (ZS),2019-01-31,Korea,0.199
PER (ZS),2019-01-31,Brazil,2.3064
PER (ZS),2019-01-31,Saudi Arabia,1.3806
PER (ZS),2019-01-31,South Africa,2.5828
PER (ZS),2019-01-31,Mexico,2.3373
PER (ZS),2019-01-31,Indonesia,1.9472
PER (ZS),2019-01-31,Malaysia,1.455
PER (ZS),2019-01-31,UAE,0.2877
PER (ZS),2019-01-31,Thailand,0.9288
PER (ZS),2019-01-31,Kuwait,0.9263
PER (ZS),2019-01-31,Qatar,0.9451
PER (ZS),2019-01-31,Poland,0.5149
PER (ZS),2019-01-31,Chile,2.4944
PER (ZS),2019-01-31,Turkey,0.1564
PER (ZS),2019-01-31,Greece,2.272
PER (ZS),2019-01-31,Philippines,3.3528
PER (ZS),2019-01-31,Hungary,0.3441
PER (ZS),2019-01-31,Egypt,0.2874
PER (ZS),2019-01-31,Czech Republic,0.8511
PER (ZS),2019-01-31,Colombia,0.6428
PER (ZS),2019-01-31,Peru,1.467
PER (ZS),2019-02-28,USA,2.6918
PER (ZS),2019-02-28,Japan,0.5373
PER (ZS),2019-02-28,UK,0.6881
PER (ZS),2019-02-28,France,0.8673
PER (ZS),2019-02-28,Canada,1.41
PER (ZS),2019-02-28,Switzerland,3.157
PER (ZS),2019-02-28,Germany,0.5849
PER (ZS),2019-02-28,Australia,0.8895
PER (ZS),2019-02-28,Netherlands,1.146
PER (ZS),2019-02-28,Sweden,1.614
PER (ZS),2019-02-28,Denmark,2.5525
PER (ZS),2019-02-28,Spain,0.4849
PER (ZS),2019-02-28,Italy,0.4203
PER (ZS),2019-02-28,Hong Kong,0.6428
PER (ZS),2019-02-28,Singapore,0.4723
PER (ZS),2019-02-28,Belgium,1.1862
PER (ZS),2019-02-28,Finland,5.5501
PER (ZS),2019-02-28,Israel,0.8259
PER (ZS),2019-02-28,Norway,0.866
PER (ZS),2019-02-28,Ireland,1.0699
PER (ZS),2019-02-28,New Zealand,40.598
PER (ZS),2019-02-28,Austria,0.247
PER (ZS),2019-02-28,Portugal,2.9817
PER (ZS),2019-02-28,China,0.5401
PER (ZS),2019-02-28,India,5.1062
PER (ZS),2019-02-28,Taiwan,0.5558
PER (ZS),2019-02-28,Korea,0.1783
PER (ZS),2019-02-28,Brazil,1.5082
PER (ZS),2019-02-28,Saudi Arabia,1.0903
PER (ZS),2019-02-28,South Africa,2.0367
PER (ZS),2019-02-28,Mexico,1.1017
PER (ZS),2019-02-28,Indonesia,1.4194
PER (ZS),2019-02-28,Malaysia,1.3374
PER (ZS),2019-02-28,UAE,0.2649
PER (ZS),2019-02-28,Thailand,0.8977
PER (ZS),2019-02-28,Kuwait,0.7298
PER (ZS),2019-02-28,Qatar,0.6465
PER (ZS),2019-02-28,Poland,0.5139
PER (ZS),2019-02-28,Chile,1.9882
PER (ZS),2019-02-28,Turkey,0.1321
PER (ZS),2019-02-28,Greece,2.6092
PER (ZS),2019-02-28,Philippines,2.4181
PER (ZS),2019-02-28,Hungary,0.3157
PER (ZS),2019-02-28,Egypt,0.2507
PER (ZS),2019-02-28,Czech Republic,0.7468
PER (ZS),2019-02-28,Colombia,0.6615
PER (ZS),2019-02-28,Peru,1.4674
PER (ZS),2019-03-29,USA,3.9329
PER (ZS),2019-03-29,Japan,0.604
PER (ZS),2019-03-29,UK,0.9041
PER (ZS),2019-03-29,France,1.1224
PER (ZS),2019-03-29,Canada,1.9365
PER (ZS),2019-03-29,Switzerland,3.6896
PER (ZS),2019-03-29,Germany,0.8869
PER (ZS),2019-03-29,Australia,1.2076
PER (ZS),2019-03-29,Netherlands,2.092
PER (ZS),2019-03-29,Sweden,1.8882
PER (ZS),2019-03-29,Denmark,4.2412
PER (ZS),2019-03-29,Spain,0.5604
PER (ZS),2019-03-29,Italy,0.5568
PER (ZS),2019-03-29,Hong Kong,0.9128
PER (ZS),2019-03-29,Singapore,0.5728
PER (ZS),2019-03-29,Belgium,2.8114
PER (ZS),2019-03-29,Finland,5.7357
PER (ZS),2019-03-29,Israel,1.4093
PER (ZS),2019-03-29,Norway,1.0482
PER (ZS),2019-03-29,Ireland,1.1784
PER (ZS),2019-03-29,New Zealand,14.0942
PER (ZS),2019-03-29,Austria,0.2377
PER (ZS),2019-03-29,Portugal,4.7214
PER (ZS),2019-03-29,China,0.7638
PER (ZS),2019-03-29,India,10.0853
PER (ZS),2019-03-29,Taiwan,0.7863
PER (ZS),2019-03-29,Korea,0.209
PER (ZS),2019-03-29,Brazil,1.6614
PER (ZS),2019-03-29,Saudi Arabia,2.0097
PER (ZS),2019-03-29,South Africa,2.6295
PER (ZS),2019-03-29,Mexico,1.3079
PER (ZS),2019-03-29,Indonesia,1.9243
PER (ZS),2019-03-29,Malaysia,2.6143
PER (ZS),2019-03-29,UAE,0.2877
PER (ZS),2019-03-29,Thailand,1.3238
PER (ZS),2019-03-29,Kuwait,1.161
PER (ZS),2019-03-29,Qatar,0.6999
PER (ZS),2019-03-29,Poland,0.6422
PER (ZS),2019-03-29,Chile,2.1782
PER (ZS),2019-03-29,Turkey,0.1176
PER (ZS),2019-03-29,Greece,3.9848
PER (ZS),2019-03-29,Philippines,3.9558
PER (ZS),2019-03-29,Hungary,0.4018
PER (ZS),2019-03-29,Egypt,0.2887
PER (ZS),2019-03-29,Czech Republic,0.9105
PER (ZS),2019-03-29,Colombia,0.9848
PER (ZS),2019-03-29,Peru,2.7275
PER (ZS),2019-04-30,USA,4.1604
PER (ZS),2019-04-30,Japan,0.5825
PER (ZS),2019-04-30,UK,0.6942
PER (ZS),2019-04-30,France,1.2503
PER (ZS),2019-04-30,Canada,1.893
PER (ZS),2019-04-30,Switzerland,3.3706
PER (ZS),2019-04-30,Germany,0.9783
PER (ZS),2019-04-30,Australia,1.1126
PER (ZS),2019-04-30,Netherlands,2.3095
PER (ZS),2019-04-30,Sweden,3.1326
PER (ZS),2019-04-30,Denmark,3.4743
PER (ZS),2019-04-30,Spain,0.5495
PER (ZS),2019-04-30,Italy,0.4787
PER (ZS),2019-04-30,Hong Kong,1.042
PER (ZS),2019-04-30,Singapore,0.6347
PER (ZS),2019-04-30,Belgium,3.5168
PER (ZS),2019-04-30,Finland,4.8262
PER (ZS),2019-04-30,Israel,1.6238
PER (ZS),2019-04-30,Norway,0.9536
PER (ZS),2019-04-30,Ireland,1.3699
PER (ZS),2019-04-30,New Zealand,14.5452
PER (ZS),2019-04-30,Austria,0.2845
PER (ZS),2019-04-30,Portugal,3.4717
PER (ZS),2019-04-30,China,0.7962
PER (ZS),2019-04-30,India,12.711
PER (ZS),2019-04-30,Taiwan,0.9296
PER (ZS),2019-04-30,Korea,0.2179
PER (ZS),2019-04-30,Brazil,0.816
PER (ZS),2019-04-30,Saudi Arabia,2.4482
PER (ZS),2019-04-30,South Africa,3.5405
PER (ZS),2019-04-30,Mexico,1.2187
PER (ZS),2019-04-30,Indonesia,1.8139
PER (ZS),2019-04-30,Malaysia,2.1571
PER (ZS),2019-04-30,UAE,0.3124
PER (ZS),2019-04-30,Thailand,1.3156
PER (ZS),2019-04-30,Kuwait,1.0592
PER (ZS),2019-04-30,Qatar,0.7559
PER (ZS),2019-04-30,Poland,0.6294
PER (ZS),2019-04-30,Chile,1.6967
PER (ZS),2019-04-30,Turkey,0.1174
PER (ZS),2019-04-30,Greece,3.7161
PER (ZS),2019-04-30,Philippines,3.167
PER (ZS),2019-04-30,Hungary,0.3343
PER (ZS),2019-04-30,Egypt,0.3303
PER (ZS),2019-04-30,Czech Republic,0.7126
PER (ZS),2019-04-30,Colombia,0.7113
PER (ZS),2019-04-30,Peru,2.2378
PER (ZS),2019-05-31,USA,3.4649
PER (ZS),2019-05-31,Japan,0.5672
PER (ZS),2019-05-31,UK,0.6899
PER (ZS),2019-05-31,France,1.1103
PER (ZS),2019-05-31,Canada,1.6201
PER (ZS),2019-05-31,Switzerland,3.8634
PER (ZS),2019-05-31,Germany,1.0844
PER (ZS),2019-05-31,Australia,1.4961
PER (ZS),2019-05-31,Netherlands,2.0337
PER (ZS),2019-05-31,Sweden,1.8795
PER (ZS),2019-05-31,Denmark,3.8129
PER (ZS),2019-05-31,Spain,0.5501
PER (ZS),2019-05-31,Italy,0.4167
PER (ZS),2019-05-31,Hong Kong,1.15
PER (ZS),2019-05-31,Singapore,0.5015
PER (ZS),2019-05-31,Belgium,2.593
PER (ZS),2019-05-31,Finland,4.9887
PER (ZS),2019-05-31,Israel,2.2087
PER (ZS),2019-05-31,Norway,0.7765
PER (ZS),2019-05-31,Ireland,1.4181
PER (ZS),2019-05-31,New Zealand,16.8084
PER (ZS),2019-05-31,Austria,0.2476
PER (ZS),2019-05-31,Portugal,4.1876
PER (ZS),2019-05-31,China,0.6308
PER (ZS),2019-05-31,India,12.6541
PER (ZS),2019-05-31,Taiwan,0.976
PER (ZS),2019-05-31,Korea,0.2656
PER (ZS),2019-05-31,Brazil,0.983
PER (ZS),2019-05-31,Saudi Arabia,1.458
PER (ZS),2019-05-31,South Africa,2.3407
PER (ZS),2019-05-31,Mexico,1.1687
PER (ZS),2019-05-31,Indonesia,1.7473
PER (ZS),2019-05-31,Malaysia,2.4897
PER (ZS),2019-05-31,UAE,0.3054
PER (ZS),2019-05-31,Thailand,1.8172
PER (ZS),2019-05-31,Kuwait,1.4984
PER (ZS),2019-05-31,Qatar,0.7932
PER (ZS),2019-05-31,Poland,0.6621
PER (ZS),2019-05-31,Chile,1.3498
PER (ZS),2019-05-31,Turkey,0.1374
PER (ZS),2019-05-31,Greece,3.6302
PER (ZS),2019-05-31,Philippines,3.4154
PER (ZS),2019-05-31,Hungary,0.3135
PER (ZS),2019-05-31,Egypt,0.2761
PER (ZS),2019-05-31,Czech Republic,0.7465
PER (ZS),2019-05-31,Colombia,0.6521
PER (ZS),2019-05-31,Peru,2.2191
PER (ZS),2019-06-28,USA,4.3186
PER (ZS),2019-06-28,Japan,0.5603
PER (ZS),2019-06-28,UK,0.7269
PER (ZS),2019-06-28,France,1.2436
PER (ZS),2019-06-28,Canada,1.5279
PER (ZS),2019-06-28,Switzerland,4.2217
