Metric,Universe,Benchmark,Month,Indicator_Month,Port_Return(%),BM_Return(%),Excess_Return(%),Cum_Port(%),Cum_BM(%),Cum_Excess(%),n_countries
GDP,DM,MSCI World ex USA,2013-01,2012-09,4.4891,4.8302,-0.3411,-12.6803,4.6344,-19.0904,22
GDP,DM,MSCI World ex USA,2013-02,2012-10,0.1806,-1.198,1.3786,-12.5226,3.3809,-17.975,22
GDP,DM,MSCI World ex USA,2013-03,2012-11,1.8758,0.3936,1.4822,-10.8817,3.7878,-16.7593,22
GDP,DM,MSCI World ex USA,2013-04,2012-12,6.4477,4.0958,2.3519,-5.1356,8.0387,-14.8015,22
GDP,DM,MSCI World ex USA,2013-05,2013-01,-3.6802,-2.7224,-0.9578,-8.6268,5.0975,-15.6175,22
GDP,DM,MSCI World ex USA,2013-06,2013-02,-1.7098,-3.9194,2.2096,-10.1891,0.9783,-13.753,22
GDP,DM,MSCI World ex USA,2013-07,2013-03,4.0633,5.2648,-1.2015,-6.5398,6.2946,-14.7892,22
GDP,DM,MSCI World ex USA,2013-08,2013-04,-1.7348,-1.5446,-0.1902,-8.1612,4.6527,-14.9513,22
GDP,DM,MSCI World ex USA,2013-09,2013-05,7.4827,6.7986,0.6841,-1.2891,11.7676,-14.3695,22
GDP,DM,MSCI World ex USA,2013-10,2013-06,2.8571,3.2901,-0.433,1.5311,15.4449,-14.7403,22
GDP,DM,MSCI World ex USA,2013-11,2013-07,1.187,0.4129,0.7741,2.7363,15.9216,-14.0803,22
GDP,DM,MSCI World ex USA,2013-12,2013-08,1.1852,1.413,-0.2278,3.9539,17.5595,-14.276,22
GDP,DM,MSCI World ex USA,2014-01,2013-09,-3.817,-4.0949,0.2779,-0.014,12.7456,-14.0378,22
GDP,DM,MSCI World ex USA,2014-02,2013-10,3.9108,5.252,-1.3412,3.8963,18.667,-15.1907,22
GDP,DM,MSCI World ex USA,2014-03,2013-11,-0.9556,-0.8395,-0.116,2.9035,17.6708,-15.2891,22
GDP,DM,MSCI World ex USA,2014-04,2013-12,0.0024,1.2439,-1.2415,2.906,19.1345,-16.3407,22
GDP,DM,MSCI World ex USA,2014-05,2014-01,1.4645,0.9964,0.468,4.413,20.3215,-15.9492,22
GDP,DM,MSCI World ex USA,2014-06,2014-02,1.8957,1.2418,0.6539,6.3924,21.8157,-15.3996,22
GDP,DM,MSCI World ex USA,2014-07,2014-03,-2.3083,-1.8318,-0.4766,3.9365,19.5844,-15.8028,22
GDP,DM,MSCI World ex USA,2014-08,2014-04,-0.9468,-0.1683,-0.7784,2.9525,19.3831,-16.4582,22
GDP,DM,MSCI World ex USA,2014-09,2014-05,-3.2954,-4.3381,1.0427,-0.4402,14.2041,-15.5871,22
GDP,DM,MSCI World ex USA,2014-10,2014-06,-2.0273,-1.6556,-0.3717,-2.4586,12.3134,-15.9009,22
