Month,Metric,Japan,UK,France,Canada,Switzerland,Germany,Australia,Netherlands,Sweden,Denmark,Spain,Italy,Hong Kong,Singapore,Belgium,Finland,Israel,Norway,Ireland,New Zealand,Austria,Portugal,China,India,Taiwan,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Indonesia,Malaysia,UAE,Thailand,Kuwait,Qatar,Poland,Chile,Turkey,Greece,Philippines,Hungary,Egypt,Czech Republic,Colombia,Peru
2006-10,DIVIDEND_YIELD,-8.959735556055229,-9.559680992018688,-6.956099227967709,-5.764094042417513,-5.2834127047493915,-5.0601617357426525,-1.5786383199942406,-1.0325179332855878,-0.679581561992578,-0.20245271343717725,-0.8930985784916663,1.1543215895138879,0.0731627702207307,0.392478093204374,1.0032989691945193,0.17743342044337562,0.34777226020917085,0.2492613301647676,0.16917186100162906,9.995802090433127,-0.1517916256383523,2.2607699987241996,-0.7140840797202501,-0.7560957359778907,1.2259763514342772,-1.9825019202573881,0.2546721940678853,0.0,-0.4326907692711125,-0.6052004447540027,0.947643417997853,0.7123656640089391,0.7455,4.168207713042953,3.6548,2.5369,3.865766719243842,0.7597570475753742,1.2359892287437235,0.6486065620633533,0.7321405299950255,0.9534328858187205,1.083141853496928,0.5479455367149577,0.7162232565759186,9.999296597881884
2006-10,GDP,10.61866444394477,-7.411080992018688,-2.6318992279677094,-4.237194042417513,-4.892612704749392,5.406038264257346,-3.3127383199942404,-1.6841179332855878,-1.2164815619925782,0.05494728656282277,-1.5589985784916665,0.6421215895138879,-0.7403372297792694,-0.1278219067956261,-0.233701030805481,-0.5308665795566244,0.2696722602091708,0.04096133016476766,-0.03962813899837092,0.4374020904331262,0.24690837436164764,0.3531699987241995,6.04281592027975,0.2117042640221094,-1.039323648565723,-0.844401920257388,0.012872194067885534,0.0,-0.4667907692711125,0.5067995552459973,0.497043417997853,0.2227656640089391,0.0,0.3960077130429531,0.0,0.5323,0.46196671924384214,0.3675570475753742,0.6456892287437236,0.13450656206335332,0.5007405299950255,0.42133288581872064,0.44384185349692784,0.4746455367149577,0.5415232565759186,0.48369659788188357
2006-11,GDP,10.712047420661559,-6.785729169440662,-2.636383509720088,-4.198965644559529,-4.876185087359623,5.361916012392595,-3.3888411942346517,-1.6569796845805314,-1.2260693170864703,0.016445225678974662,-1.5808561252136124,0.5954562957362781,-0.7802483782460575,-0.15167510364887637,-0.21798133678925724,-0.5280910693444439,0.2762827178627126,0.004101312398486878,-0.04135511609446885,0.44037998163279446,0.24261190567731872,0.35031896545692615,5.85641457833202,0.19080870814570305,-1.1598175646291313,-0.8903603615169611,-0.00546010707096678,0.0,-0.510574256047754,0.5018512056626152,0.4845904162876566,0.20503369221726775,0.0,0.3941823029096375,0.0,0.5333,0.4468233312786044,0.3626646459810392,0.6707531881526412,0.12393238236118165,0.5022838427206188,0.41513287989644315,0.447654629910373,0.47149767982564417,0.5455962620009925,0.48379344240298994
2006-11,DIVIDEND_YIELD,-8.95605257933844,-9.075529169440662,-6.935383509720088,-5.716465644559529,-5.281385087359624,-5.101383987607404,-1.4839411942346517,-1.1553796845805313,-0.6503693170864704,-0.22755477432102533,-1.1397561252136121,0.8450562957362777,-0.18944837824605743,0.37132489635112376,0.8061186632107428,0.21360893065555597,0.3576827178627125,0.15630131239848688,0.18444488390553115,10.001979981632793,-0.1463880943226813,2.0701189654569263,-0.94348542166798,-0.766591291854297,2.0099824353708686,-2.026160361516961,0.24533989292903313,0.0,-0.37767425604775395,-0.5810487943373848,1.1622904162876566,0.7112336922172678,0.7882,3.5529823029096375,4.3511,2.2998,4.955723331278604,0.7716646459810392,1.1641531881526412,0.5779323823611817,0.5598838427206188,0.8278328798964432,0.671554629910373,0.48959767982564417,0.6090962620009925,9.99909344240299
2006-11,PER,-9.50435257933844,-9.674629169440662,-5.701183509720088,-5.844765644559529,-5.374985087359623,-4.027783987607404,-3.859041194234652,0.5758203154194685,-0.6130693170864705,0.02864522567897465,-1.6482561252136123,-1.524843704263722,-0.6908483782460575,0.1743248963511237,2.391118663210743,-0.391691069344444,0.7780827178627125,1.1839013123984867,0.5018448839055312,0.9127799816327944,0.2489119056773187,1.4388189654569261,-0.44488542166798006,-0.792891291854297,-0.8617175646291315,3.0323396384830392,4.3097398929290325,0.0,0.044425743952245966,0.3831512056626152,1.7120904162876567,0.6178336922172677,2.0027,8.152282302909637,7.7381,0.2687,2.0427233312786046,-0.08753535401896073,3.4302531881526415,0.28633238236118164,1.0370838427206188,3.261332879896443,0.5751546299103729,0.03549767982564418,0.40339626200099254,3.47509344240299
2006-12,GDP,10.330352875996834,-6.881981549131975,-2.689715608580311,-3.9407120433852763,-4.752078334520783,5.427864841041839,-3.3844510023403016,-1.651957173488249,-1.3163476795011593,0.021530242486342943,-1.4310353397230546,0.6725348996780833,-0.8191737070316628,-0.176497191871535,-0.23687417453272408,-0.5186591773091699,0.29710461550304523,-0.0060950327798666715,-0.06747314254575176,0.44141284962773275,0.22088592350739017,0.354231425661516,5.7542139969487325,0.21614761664719018,-1.1348704403883074,-0.7880025276330986,-0.07009829343327056,0.0,-0.5522494099257603,0.47973070038729415,0.48906464021698337,0.206533634443252,0.0,0.42182585604643796,0.0,0.5402,0.4588358549846575,0.36809532532926004,0.6740336804572382,0.15114913132865038,0.5045613854812265,0.41541300093264555,0.44994829306160555,0.4808861394389141,0.5497409858170902,0.4917739130982988
2006-12,DIVIDEND_YIELD,-9.410747124003167,-9.300881549131976,-7.0996156085803115,-5.437012043385277,-5.157578334520783,-5.208835158958162,-1.374351002340302,-1.148357173488249,-0.8564476795011591,-0.24706975751365706,-1.1896353397230546,0.310834899678083,-0.21317370703166283,0.32900280812846505,0.7130258254672759,0.09064082269083018,0.32020461550304524,0.1584049672201333,0.04742685745424824,9.993712849627734,-0.15451407649260984,1.8895314256615159,-1.2426860030512672,-0.7608523833528098,2.0235295596116925,-1.9365025276330985,0.39660170656672933,0.0,-0.3093494099257603,-0.6123692996127058,0.9684646402169833,0.7610336344432519,0.6081,3.4209258560464377,3.5643,2.6684,7.200135854984658,0.70929532532926,1.1665336804572384,0.7060491313286503,0.9723613854812264,0.9563130009326456,0.5936482930616056,0.5265861394389141,0.5640409858170902,10.000773913098298
2006-12,PER,-9.885047124003167,-9.831481549131976,-6.092715608580312,-5.626112043385277,-4.994178334520782,-4.010235158958162,-3.9196510023403017,0.8009428265117511,-0.12214767950115912,-0.14596975751365704,-1.6961353397230545,-1.5706651003219168,-0.8183737070316628,0.21170280812846498,2.407425825467276,-0.13275917730916986,0.6706046155030453,2.1511049672201334,0.11792685745424825,1.0898128496277328,0.35928592350739014,1.265331425661516,-0.7098860030512673,-0.8633523833528097,-0.9338704403883074,2.178997472366901,4.235701706566729,0.0,-0.09734940992576036,0.4014307003872941,1.0658646402169834,0.558933634443252,1.1121,7.6649258560464375,8.5121,0.3413,2.9863358549846577,-0.10450467467073996,2.1787336804572384,0.43564913132865035,1.5652613854812265,4.767113000932645,0.5811482930616055,0.07988613943891411,0.47594098581709016,3.339173913098299
2007-01,DIVIDEND_YIELD,-9.994606359024589,-9.782974938421928,-7.079376840141961,-5.362084251131847,-5.248328829887242,-5.306761442837863,-1.1767722079916902,-1.3283264700437782,-1.0340251183722649,-0.28919914878687814,-1.5344645973837523,0.44879932814352363,-0.24148399152424105,0.205202306962618,0.5080729114543907,0.08431933351320908,0.24718619197158598,0.17019763695181678,0.046177620660900254,10.000610650771634,-0.18048227709950188,1.6492335403842575,-1.2274063131954405,-0.7991492262714519,1.649518158014126,-1.8271971455112324,0.4396571176192692,0.0,-0.24484477806085692,-0.6637589389162508,0.8273216656913114,0.8351302070187006,0.5977,3.623260182210528,3.2593,3.0115,7.764205064297769,0.6355782090990106,1.217329868440984,0.5102903440491741,0.7271223036722273,1.0087788452321405,0.518924295575151,2.5723439769458087,0.7695945259844468,9.993988589938184
2007-01,GDP,10.127793640975412,-7.692974938421928,-2.594776840141961,-3.9259842511318475,-4.844828829887242,5.599038557162136,-3.35367220799169,-1.6545264700437783,-1.355525118372265,-0.004499148786878182,-1.4509645973837522,0.5306993281435237,-0.8394839915242409,-0.21079769303738194,-0.2419270885456094,-0.565280666486791,0.27258619197158596,-0.050102363048183274,-0.03552237933909974,0.43431065077163433,0.2044177229004981,0.3427335403842576,6.95649368680456,0.20045077372854814,-1.093481841985874,-0.6718971455112326,-0.001842882380731048,0.0,-0.5750447780608569,0.4759410610837491,0.5056216656913113,0.16183020701870066,0.0,0.41466018221052825,0.0,0.5333,0.44360506429776986,0.3487782090990106,0.6369298684409839,0.1167903440491741,0.4871223036722273,0.4185788452321403,0.45402429557515106,0.47554397694580897,0.5463945259844468,0.47548858993818355
2007-01,PER,-10.082606359024588,-9.880874938421927,-5.910976840141961,-5.0162842511318475,-5.206728829887242,-4.166461442837863,-3.4691722079916905,0.22297352995622166,-0.7222251183722648,-0.32639914878687815,-1.6639645973837522,-1.3638006718564764,-0.714783991524241,0.15290230696261808,2.0182729114543907,-0.24208066648679094,0.19408619197158594,2.3611976369518164,0.2959776206609003,0.4266106507716344,0.1599177229004981,1.1992335403842576,-0.5758063131954405,-0.9150492262714519,-0.8545818419858741,1.5267028544887675,4.319057117619269,0.0,0.11775522193914312,0.3038410610837492,0.4040216656913113,0.38863020701870066,1.039,7.171860182210528,7.8557,0.3576,3.68570506429777,-0.030121790900989376,3.274529868440984,0.21089034404917406,1.0987223036722273,6.711378845232141,0.6301242955751509,0.295443976945809,0.3478945259844468,4.371888589938184
2007-02,DIVIDEND_YIELD,-10.632713711253444,-9.817785978759899,-7.009581111663009,-5.3808788277919595,-5.079482882702513,-5.361034489775067,-1.4123954324667638,-1.1808426780316643,-0.9943855692580517,-0.2997648272129193,-1.5706947271110558,2.3419859578110755,-0.13582393693300232,0.08841197015296398,0.5590455998906771,0.0702658702077199,0.2573373615432289,0.07258858035800664,0.029457739244910797,9.811595631194788,-0.183411029110972,1.7055737493021896,-1.2271209242678878,-0.707518925026914,1.8273410488049295,-1.8890015623789547,0.8772240957555919,0.0,-0.31389080543261094,-0.6324951395113574,0.8520505159743549,0.8626351320528238,0.6842,3.259523181628168,2.5996,4.0789,6.833909632081533,0.6382624731216447,0.9293098021895141,0.4532334729614358,0.7563506472296174,0.9729431197591684,0.5247497978974418,2.206069701281568,0.7339437061011984,9.80231377214348
2007-02,GDP,9.578486288746557,-7.648285978759899,-2.5484811116630093,-3.9331788277919597,-4.677982882702514,5.587265510224933,-3.4693954324667637,-1.6424426780316643,-1.2782855692580517,-0.0014648272129192952,-1.4100947271110558,0.5839859578110755,-0.7937239369330022,-0.211188029847036,-0.23005440010932277,-0.5679341297922802,0.2703373615432288,-0.027811419641993407,-0.05514226075508921,0.43859563119478756,0.216688970889028,0.3374737493021896,7.003779075732112,0.2938810749730858,-1.1157589511950707,-0.7537015623789547,0.0508240957555921,0.0,-0.5830908054326109,0.5195048604886426,0.5157505159743548,0.16263513205282382,0.0,0.40222318162816795,0.0,0.5337,0.46120963208153287,0.35396247312164475,0.6382098021895141,0.1405334729614358,0.49275064722961737,0.4213431197591684,0.44644979789744177,0.47896970128156835,0.5496437061011985,0.4695137721434797
2007-02,PER,-10.632713711253444,-9.817785978759899,-5.713481111663009,-5.07767882779196,-5.002982882702513,-4.227434489775066,-3.6425954324667638,0.7459573219683358,-0.7233855692580518,-0.3264648272129193,-1.8324947271110559,-1.2483140421889245,-0.5767239369330022,0.01931197015296393,2.2151455998906773,-0.21933412979228017,0.2391373615432289,1.8456885803580065,0.3469577392449107,0.3818956311947875,0.11698897088902799,1.3215737493021895,-0.7060209242678878,-0.8295189250269142,-1.0221589511950706,2.199198437621045,3.7547240957555923,0.0,0.02880919456738895,0.28760486048864264,0.4617505159743548,0.4124351320528237,1.4844,6.782723181628168,6.6219,0.5752,3.404509632081533,-0.03523752687835527,2.666009802189514,0.15023347296143585,1.0009506472296175,6.9543431197591685,0.6946497978974417,0.2177697012815683,0.32464370610119847,6.37991377214348
2007-03,DIVIDEND_YIELD,-9.26207082206076,-9.881556490064495,-7.139930145672544,-5.3707008406669425,-5.047958505242529,-5.498552310431434,-1.7184430919827403,-1.3868492577704987,-1.0349901938899917,-0.28391740311180613,-1.5292462396792348,1.7976172026304158,-0.265787884077608,-0.032010846767160483,0.601704311600828,0.05515031871783371,0.25955328273793055,0.015220356735187957,0.07776397782962818,9.664580259418884,-0.20448262888011937,1.6509141853585474,-1.3245431327772297,-0.7142024413984372,0.8348343728749854,-1.9066306782319238,0.3500119111008868,0.0,-0.3902896257177937,-0.6749430116879922,0.6013750008174923,0.5663182345804806,1.0637,2.8534192475839726,3.5205,8.1679,5.132386871812951,0.3220044998326054,1.1951145870918436,0.3992413243060925,0.7178957997771281,0.8800632120636679,0.5204121029674394,1.9514676278558565,0.802253639835743,9.66590322258086
