순위,날짜,종목코드,종목명,시장구분,업종명,등락률,KOSPI200_등락률,초과수익률
1432,2026-03-04,126880,제이엔케이글로벌,KOSDAQ,기계·장비,-10.51,-12.06,1.55
1433,2026-03-04,340570,티앤엘,KOSDAQ,제약,-10.51,-12.06,1.55
1434,2026-03-04,015760,한국전력,KOSPI,전기·가스,-10.51,-12.06,1.55
1435,2026-03-04,145990,삼양사,KOSPI,음식료·담배,-10.52,-12.06,1.54
1436,2026-03-04,002790,아모레퍼시픽홀딩스,KOSPI,화학,-10.53,-12.06,1.53
1437,2026-03-04,445180,퓨릿,KOSDAQ,화학,-10.53,-12.06,1.53
1438,2026-03-04,083640,인콘,KOSDAQ,유통,-10.53,-12.06,1.53
1439,2026-03-04,038880,아이에이,KOSDAQ,전기·전자,-10.53,-12.06,1.53
1440,2026-03-04,263800,데이타솔루션,KOSDAQ,유통,-10.54,-12.06,1.52
1441,2026-03-04,054090,삼진엘앤디,KOSDAQ,기타제조,-10.54,-12.06,1.52
1442,2026-03-04,460850,동국씨엠,KOSPI,금속,-10.54,-12.06,1.52
1443,2026-03-04,008355,남선알미우,KOSPI,금속,-10.54,-12.06,1.52
1444,2026-03-04,321260,프로이천,KOSDAQ,전기·전자,-10.55,-12.06,1.51
1445,2026-03-04,373160,데이원컴퍼니,KOSDAQ,일반서비스,-10.55,-12.06,1.51
1446,2026-03-04,000520,삼일제약,KOSPI,제약,-10.55,-12.06,1.51
1447,2026-03-04,001740,SK네트웍스,KOSPI,유통,-10.55,-12.06,1.51
1448,2026-03-04,008775,호텔신라우,KOSPI,유통,-10.56,-12.06,1.5
1449,2026-03-04,434480,모니터랩,KOSDAQ,IT 서비스,-10.56,-12.06,1.5
1450,2026-03-04,004920,씨아이테크,KOSPI,전기·전자,-10.57,-12.06,1.49
1451,2026-03-04,311390,네오크레마,KOSDAQ,음식료·담배,-10.57,-12.06,1.49
1452,2026-03-04,000760,이화산업,KOSPI,유통,-10.58,-12.06,1.48
1453,2026-03-04,372910,한컴라이프케어,KOSPI,의료·정밀기기,-10.58,-12.06,1.48
1454,2026-03-04,017960,한국카본,KOSPI,금속,-10.59,-12.06,1.47
1455,2026-03-04,120115,코오롱인더우,KOSPI,화학,-10.59,-12.06,1.47
1456,2026-03-04,259960,크래프톤,KOSPI,IT 서비스,-10.59,-12.06,1.47
1457,2026-03-04,307930,컴퍼니케이,KOSDAQ,금융,-10.59,-12.06,1.47
1458,2026-03-04,010770,평화홀딩스,KOSPI,운송장비·부품,-10.6,-12.06,1.46
1459,2026-03-04,351870,차이커뮤니케이션,KOSDAQ,일반서비스,-10.6,-12.06,1.46
1460,2026-03-04,001780,알루코,KOSPI,금속,-10.6,-12.06,1.46
1461,2026-03-04,086280,현대글로비스,KOSPI,운송·창고,-10.6,-12.06,1.46
1462,2026-03-04,003610,방림,KOSPI,섬유·의류,-10.6,-12.06,1.46
1463,2026-03-04,311690,CJ 바이오사이언스,KOSDAQ,일반서비스,-10.6,-12.06,1.46
1464,2026-03-04,040160,누리플렉스,KOSDAQ,IT 서비스,-10.61,-12.06,1.45
1465,2026-03-04,024830,세원물산,KOSDAQ,운송장비·부품,-10.61,-12.06,1.45
1466,2026-03-04,094170,동운아나텍,KOSDAQ,전기·전자,-10.61,-12.06,1.45
1467,2026-03-04,011760,현대코퍼레이션,KOSPI,유통,-10.62,-12.06,1.44
1468,2026-03-04,187870,디바이스,KOSDAQ,기계·장비,-10.62,-12.06,1.44
1469,2026-03-04,214680,디알텍,KOSDAQ,의료·정밀기기,-10.62,-12.06,1.44
1470,2026-03-04,083450,GST,KOSDAQ,기계·장비,-10.62,-12.06,1.44
1471,2026-03-04,246960,SCL사이언스,KOSDAQ,제약,-10.63,-12.06,1.43
1472,2026-03-04,378800,샤페론,KOSDAQ,제약,-10.63,-12.06,1.43
1473,2026-03-04,236810,엔비티,KOSDAQ,일반서비스,-10.64,-12.06,1.42
1474,2026-03-04,066670,디티씨,KOSDAQ,전기·전자,-10.65,-12.06,1.41
1475,2026-03-04,352910,오비고,KOSDAQ,IT 서비스,-10.65,-12.06,1.41
1476,2026-03-04,218410,RFHIC,KOSDAQ,전기·전자,-10.66,-12.06,1.4
1477,2026-03-04,187270,신화콘텍,KOSDAQ,전기·전자,-10.66,-12.06,1.4
1478,2026-03-04,027830,대성창투,KOSDAQ,금융,-10.67,-12.06,1.39
1479,2026-03-04,078020,LS증권,KOSDAQ,금융,-10.67,-12.06,1.39
1480,2026-03-04,288330,파라택시스코리아,KOSDAQ,제약,-10.68,-12.06,1.38
1481,2026-03-04,162300,신스틸,KOSDAQ,금속,-10.69,-12.06,1.37
1482,2026-03-04,081000,일진다이아,KOSPI,화학,-10.69,-12.06,1.37
1483,2026-03-04,279600,미디어젠,KOSDAQ,IT 서비스,-10.69,-12.06,1.37
1484,2026-03-04,009450,경동나비엔,KOSPI,전기·전자,-10.7,-12.06,1.36
1485,2026-03-04,024880,케이피에프,KOSDAQ,금속,-10.71,-12.06,1.35
1486,2026-03-04,37550K,DL이앤씨우,KOSPI,건설,-10.71,-12.06,1.35
1487,2026-03-04,002310,아세아제지,KOSPI,종이·목재,-10.71,-12.06,1.35
1488,2026-03-04,000860,강남제비스코,KOSPI,화학,-10.72,-12.06,1.34
1489,2026-03-04,005945,NH투자증권우,KOSPI,증권,-10.73,-12.06,1.33
1490,2026-03-04,038870,에코바이오,KOSDAQ,일반서비스,-10.73,-12.06,1.33
1491,2026-03-04,258610,케일럼,KOSDAQ,금속,-10.73,-12.06,1.33
1492,2026-03-04,053160,프리엠스,KOSDAQ,전기·전자,-10.73,-12.06,1.33
1493,2026-03-04,006140,피제이전자,KOSDAQ,의료·정밀기기,-10.74,-12.06,1.32
1494,2026-03-04,035900,JYP Ent.,KOSDAQ,오락·문화,-10.75,-12.06,1.31
1495,2026-03-04,078340,컴투스,KOSDAQ,IT 서비스,-10.75,-12.06,1.31
1496,2026-03-04,199550,레이저옵텍,KOSDAQ,의료·정밀기기,-10.76,-12.06,1.3
1497,2026-03-04,024110,기업은행,KOSPI,은행,-10.76,-12.06,1.3
1498,2026-03-04,003010,혜인,KOSPI,유통,-10.77,-12.06,1.29
1499,2026-03-04,483650,달바글로벌,KOSPI,화학,-10.78,-12.06,1.28
1500,2026-03-04,299660,셀리드,KOSDAQ,일반서비스,-10.79,-12.06,1.27
1501,2026-03-04,052900,KX하이텍,KOSDAQ,화학,-10.79,-12.06,1.27
1502,2026-03-04,419530,SAMG엔터,KOSDAQ,오락·문화,-10.79,-12.06,1.27
1503,2026-03-04,010640,진양폴리,KOSPI,화학,-10.8,-12.06,1.26
1504,2026-03-04,002240,고려제강,KOSPI,금속,-10.8,-12.06,1.26
1505,2026-03-04,005750,대림바스,KOSPI,비금속,-10.81,-12.06,1.25
1506,2026-03-04,003850,보령,KOSPI,제약,-10.81,-12.06,1.25
1507,2026-03-04,007390,네이처셀,KOSDAQ,제약,-10.81,-12.06,1.25
1508,2026-03-04,254120,자비스,KOSDAQ,기계·장비,-10.82,-12.06,1.24
1509,2026-03-04,007370,진양제약,KOSDAQ,제약,-10.82,-12.06,1.24
1510,2026-03-04,079940,가비아,KOSDAQ,IT 서비스,-10.82,-12.06,1.24
1511,2026-03-04,067160,SOOP,KOSDAQ,IT 서비스,-10.83,-12.06,1.23
1512,2026-03-04,090080,평화산업,KOSPI,운송장비·부품,-10.83,-12.06,1.23
1513,2026-03-04,182360,큐브엔터,KOSDAQ,오락·문화,-10.84,-12.06,1.22
1514,2026-03-04,032830,삼성생명,KOSPI,보험,-10.84,-12.06,1.22
1515,2026-03-04,198940,한주라이트메탈,KOSDAQ,금속,-10.85,-12.06,1.21
1516,2026-03-04,002350,넥센타이어,KOSPI,화학,-10.85,-12.06,1.21
1517,2026-03-04,205470,휴마시스,KOSDAQ,제약,-10.85,-12.06,1.21
1518,2026-03-04,011390,부산산업,KOSPI,비금속,-10.86,-12.06,1.2
1519,2026-03-04,053950,경남제약,KOSDAQ,제약,-10.87,-12.06,1.19
1520,2026-03-04,090350,노루페인트,KOSPI,화학,-10.88,-12.06,1.18
1521,2026-03-04,001120,LX인터내셔널,KOSPI,유통,-10.88,-12.06,1.18
1522,2026-03-04,248070,솔루엠,KOSPI,전기·전자,-10.88,-12.06,1.18
1523,2026-03-04,100130,동국S&C,KOSDAQ,금속,-10.88,-12.06,1.18
1524,2026-03-04,048550,SM C&C,KOSDAQ,일반서비스,-10.89,-12.06,1.17
1525,2026-03-04,023800,인지컨트롤스,KOSPI,운송장비·부품,-10.89,-12.06,1.17
1526,2026-03-04,036090,위지트,KOSDAQ,기계·장비,-10.89,-12.06,1.17
1527,2026-03-04,036570,엔씨소프트,KOSPI,IT 서비스,-10.89,-12.06,1.17
1528,2026-03-04,054930,유신,KOSDAQ,일반서비스,-10.9,-12.06,1.16
1529,2026-03-04,031330,에스에이엠티,KOSDAQ,유통,-10.9,-12.06,1.16
1530,2026-03-04,009410,태영건설,KOSPI,건설,-10.91,-12.06,1.15
1531,2026-03-04,083790,CG인바이츠,KOSDAQ,일반서비스,-10.91,-12.06,1.15
1532,2026-03-04,206640,바디텍메드,KOSDAQ,제약,-10.92,-12.06,1.14
1533,2026-03-04,051780,큐로홀딩스,KOSDAQ,유통,-10.92,-12.06,1.14
1534,2026-03-04,321550,티움바이오,KOSDAQ,일반서비스,-10.92,-12.06,1.14
1535,2026-03-04,185750,종근당,KOSPI,제약,-10.93,-12.06,1.13
1536,2026-03-04,080470,성창오토텍,KOSDAQ,운송장비·부품,-10.93,-12.06,1.13
1537,2026-03-04,003550,LG,KOSPI,기타금융,-10.93,-12.06,1.13
1538,2026-03-04,042520,한스바이오메드,KOSDAQ,제약,-10.94,-12.06,1.12
1539,2026-03-04,303030,지니틱스,KOSDAQ,전기·전자,-10.94,-12.06,1.12
1540,2026-03-04,124560,태웅로직스,KOSDAQ,운송·창고,-10.94,-12.06,1.12
1541,2026-03-04,419120,산돌,KOSDAQ,IT 서비스,-10.94,-12.06,1.12
1542,2026-03-04,027050,코리아나,KOSDAQ,화학,-10.95,-12.06,1.11
1543,2026-03-04,058820,CMG제약,KOSDAQ,제약,-10.95,-12.06,1.11
1544,2026-03-04,001380,SG글로벌,KOSPI,운송장비·부품,-10.96,-12.06,1.1
1545,2026-03-04,005250,녹십자홀딩스,KOSPI,일반서비스,-10.96,-12.06,1.1
1546,2026-03-04,128540,에코캡,KOSDAQ,운송장비·부품,-10.96,-12.06,1.1
1547,2026-03-04,003070,코오롱글로벌,KOSPI,건설,-10.96,-12.06,1.1
1548,2026-03-04,097800,윈팩,KOSDAQ,전기·전자,-10.96,-12.06,1.1
1549,2026-03-04,036460,한국가스공사,KOSPI,전기·가스,-10.96,-12.06,1.1
1550,2026-03-04,053270,구영테크,KOSDAQ,운송장비·부품,-10.97,-12.06,1.09
1551,2026-03-04,300080,플리토,KOSDAQ,IT 서비스,-10.98,-12.06,1.08
1552,2026-03-04,058730,다스코,KOSPI,금속,-10.98,-12.06,1.08
1553,2026-03-04,389470,인벤티지랩,KOSDAQ,일반서비스,-10.99,-12.06,1.07
1554,2026-03-04,004170,신세계,KOSPI,유통,-10.99,-12.06,1.07
1555,2026-03-04,034810,해성산업,KOSDAQ,금융,-10.99,-12.06,1.07
1556,2026-03-04,251270,넷마블,KOSPI,IT 서비스,-10.99,-12.06,1.07
1557,2026-03-04,039130,하나투어,KOSPI,일반서비스,-11.02,-12.06,1.04
1558,2026-03-04,145210,다이나믹디자인,KOSPI,기계·장비,-11.02,-12.06,1.04
1559,2026-03-04,068240,다원시스,KOSDAQ,전기·전자,-11.03,-12.06,1.03
1560,2026-03-04,062970,한국첨단소재,KOSDAQ,전기·전자,-11.04,-12.06,1.02
1561,2026-03-04,005960,동부건설,KOSPI,건설,-11.04,-12.06,1.02
1562,2026-03-04,336570,원텍,KOSDAQ,의료·정밀기기,-11.05,-12.06,1.01
1563,2026-03-04,036890,진성티이씨,KOSDAQ,기계·장비,-11.05,-12.06,1.01
1564,2026-03-04,024940,PN풍년,KOSDAQ,유통,-11.06,-12.06,1.0
1565,2026-03-04,064850,에프앤가이드,KOSDAQ,IT 서비스,-11.06,-12.06,1.0
1566,2026-03-04,228670,레이,KOSDAQ,의료·정밀기기,-11.07,-12.06,0.99
1567,2026-03-04,000370,한화손해보험,KOSPI,보험,-11.07,-12.06,0.99
1568,2026-03-04,332370,아이디피,KOSDAQ,전기·전자,-11.07,-12.06,0.99
1569,2026-03-04,007720,소노스퀘어,KOSDAQ,유통,-11.07,-12.06,0.99
1570,2026-03-04,900340,윙입푸드,KOSDAQ,금융,-11.09,-12.06,0.97
1571,2026-03-04,475660,에스켐,KOSDAQ,화학,-11.09,-12.06,0.97
1572,2026-03-04,001060,JW중외제약,KOSPI,제약,-11.09,-12.06,0.97
1573,2026-03-04,025620,차AI헬스케어,KOSPI,화학,-11.11,-12.06,0.95
1574,2026-03-04,039020,이건홀딩스,KOSDAQ,종이·목재,-11.11,-12.06,0.95
1575,2026-03-04,397810,애드포러스,KOSDAQ,일반서비스,-11.11,-12.06,0.95
1576,2026-03-04,029480,광무,KOSDAQ,전기·전자,-11.11,-12.06,0.95
1577,2026-03-04,224110,에이텍모빌리티,KOSDAQ,전기·전자,-11.13,-12.06,0.93
1578,2026-03-04,004490,세방전지,KOSPI,전기·전자,-11.13,-12.06,0.93
1579,2026-03-04,215600,신라젠,KOSDAQ,일반서비스,-11.14,-12.06,0.92
1580,2026-03-04,065060,지엔코,KOSDAQ,섬유·의류,-11.15,-12.06,0.91
1581,2026-03-04,005935,삼성전자우,KOSPI,전기·전자,-11.15,-12.06,0.91
1582,2026-03-04,180400,DXVX,KOSDAQ,일반서비스,-11.15,-12.06,0.91
1583,2026-03-04,009240,한샘,KOSPI,유통,-11.16,-12.06,0.9
1584,2026-03-04,016250,SGC E&C,KOSDAQ,건설,-11.16,-12.06,0.9
1585,2026-03-04,003030,세아제강지주,KOSPI,기타금융,-11.17,-12.06,0.89
1586,2026-03-04,092070,디엔에프,KOSDAQ,화학,-11.17,-12.06,0.89
1587,2026-03-04,013030,하이록코리아,KOSDAQ,금속,-11.17,-12.06,0.89
1588,2026-03-04,104620,노랑풍선,KOSDAQ,일반서비스,-11.17,-12.06,0.89
1589,2026-03-04,023530,롯데쇼핑,KOSPI,유통,-11.19,-12.06,0.87
1590,2026-03-04,002630,오리엔트바이오,KOSPI,제약,-11.19,-12.06,0.87
1591,2026-03-04,347860,알체라,KOSDAQ,IT 서비스,-11.2,-12.06,0.86
1592,2026-03-04,239890,피엔에이치테크,KOSDAQ,화학,-11.2,-12.06,0.86
1593,2026-03-04,000650,천일고속,KOSPI,운송·창고,-11.2,-12.06,0.86
1594,2026-03-04,192390,윈하이텍,KOSDAQ,금속,-11.21,-12.06,0.85
1595,2026-03-04,014910,성문전자,KOSPI,전기·전자,-11.21,-12.06,0.85
1596,2026-03-04,003075,코오롱글로벌우,KOSPI,건설,-11.21,-12.06,0.85
1597,2026-03-04,126720,수산인더스트리,KOSPI,건설,-11.24,-12.06,0.82
1598,2026-03-04,046210,HLB파나진,KOSDAQ,제약,-11.24,-12.06,0.82
1599,2026-03-04,051900,LG생활건강,KOSPI,화학,-11.24,-12.06,0.82
1600,2026-03-04,041960,코미팜,KOSDAQ,제약,-11.24,-12.06,0.82
1601,2026-03-04,161000,애경케미칼,KOSPI,화학,-11.25,-12.06,0.81
1602,2026-03-04,137310,에스디바이오센서,KOSPI,의료·정밀기기,-11.25,-12.06,0.81
1603,2026-03-04,042940,상지건설,KOSDAQ,건설,-11.25,-12.06,0.81
1604,2026-03-04,010955,S-Oil우,KOSPI,화학,-11.26,-12.06,0.8
1605,2026-03-04,319660,피에스케이,KOSDAQ,기계·장비,-11.26,-12.06,0.8
1606,2026-03-04,023410,유진기업,KOSDAQ,비금속,-11.26,-12.06,0.8
1607,2026-03-04,003230,삼양식품,KOSPI,음식료·담배,-11.26,-12.06,0.8
1608,2026-03-04,068100,케이웨더,KOSDAQ,기계·장비,-11.29,-12.06,0.77
1609,2026-03-04,145170,노브랜드,KOSDAQ,섬유·의류,-11.29,-12.06,0.77
1610,2026-03-04,300120,라온피플,KOSDAQ,IT 서비스,-11.29,-12.06,0.77
1611,2026-03-04,005810,풍산홀딩스,KOSPI,기타금융,-11.3,-12.06,0.76
1612,2026-03-04,313760,캐리,KOSDAQ,전기·전자,-11.3,-12.06,0.76
1613,2026-03-04,176750,듀켐바이오,KOSDAQ,제약,-11.31,-12.06,0.75
1614,2026-03-04,208860,다산디엠씨,KOSDAQ,IT 서비스,-11.31,-12.06,0.75
1615,2026-03-04,067310,하나마이크론,KOSDAQ,전기·전자,-11.31,-12.06,0.75
1616,2026-03-04,059100,아이컴포넌트,KOSDAQ,전기·전자,-11.32,-12.06,0.74
1617,2026-03-04,286940,롯데이노베이트,KOSPI,IT 서비스,-11.33,-12.06,0.73
1618,2026-03-04,044820,코스맥스비티아이,KOSPI,기타금융,-11.33,-12.06,0.73
1619,2026-03-04,237750,피앤씨테크,KOSDAQ,전기·전자,-11.33,-12.06,0.73
1620,2026-03-04,026910,광진실업,KOSDAQ,금속,-11.34,-12.06,0.72
1621,2026-03-04,087260,모바일어플라이언스,KOSDAQ,IT 서비스,-11.34,-12.06,0.72
1622,2026-03-04,046940,우원개발,KOSDAQ,건설,-11.34,-12.06,0.72
1623,2026-03-04,083930,아바코,KOSDAQ,기계·장비,-11.35,-12.06,0.71
1624,2026-03-04,388870,파로스아이바이오,KOSDAQ,일반서비스,-11.35,-12.06,0.71
1625,2026-03-04,007070,GS리테일,KOSPI,유통,-11.35,-12.06,0.71
1626,2026-03-04,017000,신원종합개발,KOSDAQ,건설,-11.35,-12.06,0.71
1627,2026-03-04,079980,휴비스,KOSPI,화학,-11.36,-12.06,0.7
1628,2026-03-04,076610,해성옵틱스,KOSDAQ,의료·정밀기기,-11.36,-12.06,0.7
1629,2026-03-04,016670,디모아,KOSDAQ,유통,-11.36,-12.06,0.7
1630,2026-03-04,041930,동아화성,KOSDAQ,화학,-11.37,-12.06,0.69
1631,2026-03-04,450330,하스,KOSDAQ,제약,-11.37,-12.06,0.69
1632,2026-03-04,009150,삼성전기,KOSPI,전기·전자,-11.37,-12.06,0.69
1633,2026-03-04,420770,기가비스,KOSDAQ,기계·장비,-11.37,-12.06,0.69
1634,2026-03-04,179900,유티아이,KOSDAQ,전기·전자,-11.38,-12.06,0.68
1635,2026-03-04,377330,이지트로닉스,KOSDAQ,전기·전자,-11.39,-12.06,0.67
1636,2026-03-04,050890,쏠리드,KOSDAQ,전기·전자,-11.39,-12.06,0.67
1637,2026-03-04,272110,케이엔제이,KOSDAQ,전기·전자,-11.39,-12.06,0.67
1638,2026-03-04,001070,대한방직,KOSPI,섬유·의류,-11.39,-12.06,0.67
1639,2026-03-04,004835,덕성우,KOSPI,화학,-11.39,-12.06,0.67
1640,2026-03-04,092780,DYP,KOSPI,운송장비·부품,-11.39,-12.06,0.67
1641,2026-03-04,066910,손오공,KOSDAQ,유통,-11.4,-12.06,0.66
1642,2026-03-04,148150,세경하이테크,KOSDAQ,전기·전자,-11.42,-12.06,0.64
1643,2026-03-04,376930,노을,KOSDAQ,의료·정밀기기,-11.42,-12.06,0.64
1644,2026-03-04,099390,브레인즈컴퍼니,KOSDAQ,IT 서비스,-11.43,-12.06,0.63
1645,2026-03-04,187220,디티앤씨,KOSDAQ,일반서비스,-11.43,-12.06,0.63
1646,2026-03-04,019210,와이지-원,KOSDAQ,금속,-11.44,-12.06,0.62
1647,2026-03-04,018250,애경산업,KOSPI,화학,-11.44,-12.06,0.62
1648,2026-03-04,109610,에스와이,KOSDAQ,금속,-11.46,-12.06,0.6
1649,2026-03-04,095190,이엠코리아,KOSDAQ,금속,-11.46,-12.06,0.6
1650,2026-03-04,204620,글로벌텍스프리,KOSDAQ,금융,-11.46,-12.06,0.6
1651,2026-03-04,004360,세방,KOSPI,운송·창고,-11.47,-12.06,0.59
1652,2026-03-04,082850,우리바이오,KOSDAQ,음식료·담배,-11.48,-12.06,0.58
1653,2026-03-04,417180,핑거스토리,KOSDAQ,IT 서비스,-11.49,-12.06,0.57
1654,2026-03-04,466410,사이냅소프트,KOSDAQ,IT 서비스,-11.49,-12.06,0.57
1655,2026-03-04,376900,로킷헬스케어,KOSDAQ,제약,-11.49,-12.06,0.57
1656,2026-03-04,036420,콘텐트리중앙,KOSPI,오락·문화,-11.49,-12.06,0.57
1657,2026-03-04,330730,스톤브릿지벤처스,KOSDAQ,금융,-11.49,-12.06,0.57
1658,2026-03-04,047400,유니온머티리얼,KOSPI,비금속,-11.5,-12.06,0.56
1659,2026-03-04,109670,씨싸이트,KOSDAQ,섬유·의류,-11.5,-12.06,0.56
1660,2026-03-04,232140,와이씨,KOSDAQ,기계·장비,-11.5,-12.06,0.56
1661,2026-03-04,009320,아진전자부품,KOSPI,운송장비·부품,-11.5,-12.06,0.56
1662,2026-03-04,37550L,DL이앤씨2우(전환),KOSPI,건설,-11.51,-12.06,0.55
1663,2026-03-04,216080,제테마,KOSDAQ,제약,-11.51,-12.06,0.55
1664,2026-03-04,004830,덕성,KOSPI,화학,-11.51,-12.06,0.55
1665,2026-03-04,055490,테이팩스,KOSPI,화학,-11.52,-12.06,0.54
1666,2026-03-04,069540,빛과전자,KOSDAQ,전기·전자,-11.52,-12.06,0.54
1667,2026-03-04,326030,SK바이오팜,KOSPI,일반서비스,-11.52,-12.06,0.54
1668,2026-03-04,013720,THE CUBE&,KOSDAQ,운송장비·부품,-11.53,-12.06,0.53
1669,2026-03-04,047920,HLB제약,KOSDAQ,일반서비스,-11.54,-12.06,0.52
1670,2026-03-04,001360,삼성제약,KOSPI,제약,-11.54,-12.06,0.52
1671,2026-03-04,012630,HDC,KOSPI,기타금융,-11.55,-12.06,0.51
1672,2026-03-04,419540,비스토스,KOSDAQ,의료·정밀기기,-11.57,-12.06,0.49
1673,2026-03-04,373220,LG에너지솔루션,KOSPI,전기·전자,-11.58,-12.06,0.48
1674,2026-03-04,036000,예림당,KOSDAQ,오락·문화,-11.58,-12.06,0.48
1675,2026-03-04,067000,조이시티,KOSDAQ,IT 서비스,-11.59,-12.06,0.47
1676,2026-03-04,071090,하이스틸,KOSPI,금속,-11.59,-12.06,0.47
1677,2026-03-04,348150,고바이오랩,KOSDAQ,일반서비스,-11.6,-12.06,0.46
1678,2026-03-04,101670,하이드로리튬,KOSDAQ,금속,-11.6,-12.06,0.46
1679,2026-03-04,114840,아이패밀리에스씨,KOSDAQ,화학,-11.61,-12.06,0.45
1680,2026-03-04,006730,서부T&D,KOSDAQ,일반서비스,-11.62,-12.06,0.44
1681,2026-03-04,146320,비씨엔씨,KOSDAQ,전기·전자,-11.62,-12.06,0.44
1682,2026-03-04,240550,동방메디컬,KOSDAQ,의료·정밀기기,-11.62,-12.06,0.44
1683,2026-03-04,037440,희림,KOSDAQ,일반서비스,-11.63,-12.06,0.43
1684,2026-03-04,473980,노머스,KOSDAQ,오락·문화,-11.64,-12.06,0.42
1685,2026-03-04,464280,티디에스팜,KOSDAQ,제약,-11.64,-12.06,0.42
1686,2026-03-04,060310,3S,KOSDAQ,의료·정밀기기,-11.65,-12.06,0.41
1687,2026-03-04,065130,탑엔지니어링,KOSDAQ,기계·장비,-11.66,-12.06,0.4
1688,2026-03-04,139670,키네마스터,KOSDAQ,IT 서비스,-11.66,-12.06,0.4
1689,2026-03-04,023810,인팩,KOSPI,운송장비·부품,-11.66,-12.06,0.4
1690,2026-03-04,438700,버넥트,KOSDAQ,IT 서비스,-11.67,-12.06,0.39
1691,2026-03-04,142280,녹십자엠에스,KOSDAQ,제약,-11.67,-12.06,0.39
1692,2026-03-04,054940,엑사이엔씨,KOSDAQ,건설,-11.68,-12.06,0.38
1693,2026-03-04,363250,진시스템,KOSDAQ,의료·정밀기기,-11.68,-12.06,0.38
1694,2026-03-04,302430,이노메트리,KOSDAQ,기계·장비,-11.68,-12.06,0.38
1695,2026-03-04,009290,광동제약,KOSPI,제약,-11.69,-12.06,0.37
1696,2026-03-04,419050,삼기에너지솔루션즈,KOSDAQ,운송장비·부품,-11.7,-12.06,0.36
1697,2026-03-04,069960,현대백화점,KOSPI,유통,-11.71,-12.06,0.35
1698,2026-03-04,090470,제이스텍,KOSDAQ,기계·장비,-11.73,-12.06,0.33
1699,2026-03-04,362320,청담글로벌,KOSDAQ,유통,-11.73,-12.06,0.33
1700,2026-03-04,263700,케어랩스,KOSDAQ,일반서비스,-11.73,-12.06,0.33
1701,2026-03-04,005930,삼성전자,KOSPI,전기·전자,-11.74,-12.06,0.32
1702,2026-03-04,066980,한성크린텍,KOSDAQ,일반서비스,-11.74,-12.06,0.32
1703,2026-03-04,011690,와이투솔루션,KOSPI,전기·전자,-11.75,-12.06,0.31
1704,2026-03-04,024850,HLB이노베이션,KOSDAQ,전기·전자,-11.75,-12.06,0.31
1705,2026-03-04,099190,아이센스,KOSDAQ,의료·정밀기기,-11.75,-12.06,0.31
1706,2026-03-04,267260,HD현대일렉트릭,KOSPI,전기·전자,-11.75,-12.06,0.31
1707,2026-03-04,011000,진원생명과학,KOSPI,제약,-11.75,-12.06,0.31
1708,2026-03-04,011090,에넥스,KOSPI,기타제조,-11.76,-12.06,0.3
1709,2026-03-04,255440,야스,KOSDAQ,기계·장비,-11.76,-12.06,0.3
1710,2026-03-04,122450,KX,KOSDAQ,오락·문화,-11.76,-12.06,0.3
1711,2026-03-04,170790,파이오링크,KOSDAQ,전기·전자,-11.77,-12.06,0.29
1712,2026-03-04,108320,LX세미콘,KOSPI,전기·전자,-11.78,-12.06,0.28
1713,2026-03-04,119830,아이텍,KOSDAQ,일반서비스,-11.79,-12.06,0.27
1714,2026-03-04,003547,대신증권2우B,KOSPI,증권,-11.79,-12.06,0.27
1715,2026-03-04,032860,더라미,KOSDAQ,일반서비스,-11.79,-12.06,0.27
1716,2026-03-04,060260,뉴보텍,KOSDAQ,화학,-11.79,-12.06,0.27
1717,2026-03-04,318020,포인트모바일,KOSDAQ,전기·전자,-11.81,-12.06,0.25
1718,2026-03-04,161890,한국콜마,KOSPI,화학,-11.81,-12.06,0.25
1719,2026-03-04,005990,매일홀딩스,KOSDAQ,음식료·담배,-11.82,-12.06,0.24
1720,2026-03-04,099220,SDN,KOSDAQ,유통,-11.82,-12.06,0.24
1721,2026-03-04,443670,에스피소프트,KOSDAQ,유통,-11.82,-12.06,0.24
1722,2026-03-04,099430,바이오플러스,KOSDAQ,제약,-11.82,-12.06,0.24
1723,2026-03-04,065950,웰크론,KOSDAQ,섬유·의류,-11.85,-12.06,0.21
1724,2026-03-04,382480,지아이텍,KOSDAQ,기계·장비,-11.86,-12.06,0.2
1725,2026-03-04,376180,피코그램,KOSDAQ,기타제조,-11.86,-12.06,0.2
1726,2026-03-04,035420,NAVER,KOSPI,IT 서비스,-11.86,-12.06,0.2
1727,2026-03-04,018880,한온시스템,KOSPI,기계·장비,-11.86,-12.06,0.2
1728,2026-03-04,298040,효성중공업,KOSPI,전기·전자,-11.86,-12.06,0.2
1729,2026-03-04,090410,덕신이피씨,KOSDAQ,금속,-11.86,-12.06,0.2
1730,2026-03-04,102370,케이옥션,KOSDAQ,유통,-11.88,-12.06,0.18
1731,2026-03-04,051600,한전KPS,KOSPI,건설,-11.88,-12.06,0.18
1732,2026-03-04,200230,텔콘RF제약,KOSDAQ,제약,-11.89,-12.06,0.17
1733,2026-03-04,007340,DN오토모티브,KOSPI,전기·전자,-11.89,-12.06,0.17
1734,2026-03-04,052400,코나아이,KOSDAQ,IT 서비스,-11.89,-12.06,0.17
1735,2026-03-04,439090,마녀공장,KOSDAQ,화학,-11.9,-12.06,0.16
