순위,날짜,종목코드,종목명,시장구분,업종명,등락률,KOSPI200_등락률,초과수익률
1399,2026-03-05,450950,아스테라시스,KOSDAQ,의료·정밀기기,7.46,9.63,-2.17
1400,2026-03-05,004830,덕성,KOSPI,화학,7.45,9.63,-2.18
1401,2026-03-05,000760,이화산업,KOSPI,유통,7.44,9.63,-2.19
1402,2026-03-05,012170,아센디오,KOSPI,오락·문화,7.44,9.63,-2.19
1403,2026-03-05,018500,동원금속,KOSPI,운송장비·부품,7.43,9.63,-2.2
1404,2026-03-05,382800,지앤비에스 에코,KOSDAQ,기계·장비,7.43,9.63,-2.2
1405,2026-03-05,075130,플랜티넷,KOSDAQ,IT 서비스,7.41,9.63,-2.22
1406,2026-03-05,007540,샘표,KOSPI,기타금융,7.4,9.63,-2.23
1407,2026-03-05,101730,위메이드맥스,KOSDAQ,IT 서비스,7.4,9.63,-2.23
1408,2026-03-05,000400,롯데손해보험,KOSPI,보험,7.4,9.63,-2.23
1409,2026-03-05,058970,엠로,KOSDAQ,IT 서비스,7.4,9.63,-2.23
1410,2026-03-05,013520,화승코퍼레이션,KOSPI,운송장비·부품,7.4,9.63,-2.23
1411,2026-03-05,009540,HD한국조선해양,KOSPI,기타금융,7.39,9.63,-2.24
1412,2026-03-05,016590,신대양제지,KOSPI,종이·목재,7.39,9.63,-2.24
1413,2026-03-05,456160,지투지바이오,KOSDAQ,제약,7.38,9.63,-2.25
1414,2026-03-05,027040,서울전자통신,KOSDAQ,전기·전자,7.38,9.63,-2.25
1415,2026-03-05,120030,조선선재,KOSPI,금속,7.38,9.63,-2.25
1416,2026-03-05,006570,대림통상,KOSPI,금속,7.37,9.63,-2.26
1417,2026-03-05,058630,엠게임,KOSDAQ,IT 서비스,7.37,9.63,-2.26
1418,2026-03-05,003100,선광,KOSDAQ,운송·창고,7.36,9.63,-2.27
1419,2026-03-05,078140,대봉엘에스,KOSDAQ,제약,7.35,9.63,-2.28
1420,2026-03-05,056090,시지메드텍,KOSDAQ,의료·정밀기기,7.35,9.63,-2.28
1421,2026-03-05,195940,HK이노엔,KOSDAQ,제약,7.35,9.63,-2.28
1422,2026-03-05,403850,더핑크퐁컴퍼니,KOSDAQ,오락·문화,7.34,9.63,-2.29
1423,2026-03-05,006120,SK디스커버리,KOSPI,기타금융,7.34,9.63,-2.29
1424,2026-03-05,237880,클리오,KOSDAQ,화학,7.34,9.63,-2.29
1425,2026-03-05,006050,국영지앤엠,KOSDAQ,비금속,7.34,9.63,-2.29
1426,2026-03-05,013360,일성건설,KOSPI,건설,7.33,9.63,-2.3
1427,2026-03-05,453860,에이에스텍,KOSDAQ,화학,7.32,9.63,-2.31
1428,2026-03-05,005430,한국공항,KOSPI,운송·창고,7.31,9.63,-2.32
1429,2026-03-05,079430,현대리바트,KOSPI,기타제조,7.31,9.63,-2.32
1430,2026-03-05,359090,씨엔알리서치,KOSDAQ,일반서비스,7.3,9.63,-2.33
1431,2026-03-05,004100,태양금속,KOSPI,운송장비·부품,7.29,9.63,-2.34
1432,2026-03-05,016600,큐캐피탈,KOSDAQ,금융,7.28,9.63,-2.35
1433,2026-03-05,065450,빅텍,KOSDAQ,의료·정밀기기,7.28,9.63,-2.35
1434,2026-03-05,123890,한국자산신탁,KOSPI,기타금융,7.28,9.63,-2.35
1435,2026-03-05,028050,삼성E&A,KOSPI,일반서비스,7.28,9.63,-2.35
1436,2026-03-05,001540,안국약품,KOSDAQ,제약,7.28,9.63,-2.35
1437,2026-03-05,288980,모아데이타,KOSDAQ,IT 서비스,7.27,9.63,-2.36
1438,2026-03-05,086670,비엠티,KOSDAQ,기계·장비,7.27,9.63,-2.36
1439,2026-03-05,180640,한진칼,KOSPI,기타금융,7.26,9.63,-2.37
1440,2026-03-05,262840,아이퀘스트,KOSDAQ,IT 서비스,7.26,9.63,-2.37
1441,2026-03-05,058400,KNN,KOSDAQ,오락·문화,7.26,9.63,-2.37
1442,2026-03-05,105740,디케이락,KOSDAQ,기계·장비,7.25,9.63,-2.38
1443,2026-03-05,009270,신원,KOSPI,섬유·의류,7.25,9.63,-2.38
1444,2026-03-05,432430,와이랩,KOSDAQ,오락·문화,7.24,9.63,-2.39
1445,2026-03-05,008730,율촌화학,KOSPI,화학,7.24,9.63,-2.39
1446,2026-03-05,074430,아미노로직스,KOSDAQ,제약,7.24,9.63,-2.39
1447,2026-03-05,002840,미원상사,KOSPI,화학,7.23,9.63,-2.4
1448,2026-03-05,376980,원티드랩,KOSDAQ,IT 서비스,7.23,9.63,-2.4
1449,2026-03-05,023160,태광,KOSDAQ,금속,7.23,9.63,-2.4
1450,2026-03-05,086710,선진뷰티사이언스,KOSDAQ,화학,7.23,9.63,-2.4
1451,2026-03-05,333620,엔시스,KOSDAQ,전기·전자,7.22,9.63,-2.41
1452,2026-03-05,187270,신화콘텍,KOSDAQ,전기·전자,7.22,9.63,-2.41
1453,2026-03-05,00499K,롯데지주우,KOSPI,기타금융,7.21,9.63,-2.42
1454,2026-03-05,036890,진성티이씨,KOSDAQ,기계·장비,7.21,9.63,-2.42
1455,2026-03-05,065680,우주일렉트로,KOSDAQ,전기·전자,7.21,9.63,-2.42
1456,2026-03-05,058450,한주에이알티,KOSDAQ,오락·문화,7.2,9.63,-2.43
1457,2026-03-05,033500,동성화인텍,KOSDAQ,화학,7.19,9.63,-2.44
1458,2026-03-05,332370,아이디피,KOSDAQ,전기·전자,7.19,9.63,-2.44
1459,2026-03-05,481070,에이유브랜즈,KOSDAQ,유통,7.18,9.63,-2.45
1460,2026-03-05,298060,에스씨엠생명과학,KOSDAQ,제약,7.18,9.63,-2.45
1461,2026-03-05,015020,이스타코,KOSPI,부동산,7.18,9.63,-2.45
1462,2026-03-05,215360,우리산업,KOSDAQ,운송장비·부품,7.17,9.63,-2.46
1463,2026-03-05,036030,케이티알파,KOSDAQ,유통,7.17,9.63,-2.46
1464,2026-03-05,036620,감성코퍼레이션,KOSDAQ,유통,7.17,9.63,-2.46
1465,2026-03-05,451800,한화리츠,KOSPI,부동산,7.16,9.63,-2.47
1466,2026-03-05,037330,인지디스플레,KOSDAQ,전기·전자,7.15,9.63,-2.48
1467,2026-03-05,104620,노랑풍선,KOSDAQ,일반서비스,7.15,9.63,-2.48
1468,2026-03-05,336060,웨이버스,KOSDAQ,IT 서비스,7.15,9.63,-2.48
1469,2026-03-05,042420,네오위즈홀딩스,KOSDAQ,IT 서비스,7.14,9.63,-2.49
1470,2026-03-05,068270,셀트리온,KOSPI,제약,7.14,9.63,-2.49
1471,2026-03-05,018290,브이티,KOSDAQ,화학,7.13,9.63,-2.5
1472,2026-03-05,270870,뉴트리,KOSDAQ,음식료·담배,7.13,9.63,-2.5
1473,2026-03-05,067730,로지시스,KOSDAQ,IT 서비스,7.13,9.63,-2.5
1474,2026-03-05,003480,한진중공업홀딩스,KOSPI,전기·가스,7.13,9.63,-2.5
1475,2026-03-05,012280,영화금속,KOSPI,운송장비·부품,7.12,9.63,-2.51
1476,2026-03-05,050960,수산아이앤티,KOSDAQ,IT 서비스,7.11,9.63,-2.52
1477,2026-03-05,011070,LG이노텍,KOSPI,전기·전자,7.11,9.63,-2.52
1478,2026-03-05,214390,경보제약,KOSPI,제약,7.1,9.63,-2.53
1479,2026-03-05,086820,바이오솔루션,KOSDAQ,제약,7.1,9.63,-2.53
1480,2026-03-05,318410,비비씨,KOSDAQ,화학,7.1,9.63,-2.53
1481,2026-03-05,462870,시프트업,KOSPI,IT 서비스,7.09,9.63,-2.54
1482,2026-03-05,104480,티케이케미칼,KOSDAQ,화학,7.09,9.63,-2.54
1483,2026-03-05,440290,HB인베스트먼트,KOSDAQ,금융,7.09,9.63,-2.54
1484,2026-03-05,139670,키네마스터,KOSDAQ,IT 서비스,7.08,9.63,-2.55
1485,2026-03-05,006260,LS,KOSPI,기타금융,7.08,9.63,-2.55
1486,2026-03-05,375500,DL이앤씨,KOSPI,건설,7.08,9.63,-2.55
1487,2026-03-05,003610,방림,KOSPI,섬유·의류,7.07,9.63,-2.56
1488,2026-03-05,021050,서원,KOSPI,금속,7.07,9.63,-2.56
1489,2026-03-05,003520,영진약품,KOSPI,제약,7.06,9.63,-2.57
1490,2026-03-05,290720,푸드나무,KOSDAQ,유통,7.06,9.63,-2.57
1491,2026-03-05,004770,써니전자,KOSPI,전기·전자,7.05,9.63,-2.58
1492,2026-03-05,000105,유한양행우,KOSPI,제약,7.04,9.63,-2.59
1493,2026-03-05,007530,와이엠,KOSDAQ,금속,7.04,9.63,-2.59
1494,2026-03-05,054950,제이브이엠,KOSDAQ,기계·장비,7.04,9.63,-2.59
1495,2026-03-05,032620,유비케어,KOSDAQ,IT 서비스,7.02,9.63,-2.61
1496,2026-03-05,137310,에스디바이오센서,KOSPI,의료·정밀기기,7.02,9.63,-2.61
1497,2026-03-05,267270,HD건설기계,KOSPI,기계·장비,7.02,9.63,-2.61
1498,2026-03-05,298050,HS효성첨단소재,KOSPI,화학,7.01,9.63,-2.62
1499,2026-03-05,003620,KG모빌리티,KOSPI,운송장비·부품,7.01,9.63,-2.62
1500,2026-03-05,032080,아즈텍WB,KOSDAQ,섬유·의류,7.0,9.63,-2.63
1501,2026-03-05,089470,HDC현대EP,KOSPI,화학,6.99,9.63,-2.64
1502,2026-03-05,007700,F&F홀딩스,KOSPI,기타금융,6.98,9.63,-2.65
1503,2026-03-05,001520,동양,KOSPI,비금속,6.98,9.63,-2.65
1504,2026-03-05,037710,광주신세계,KOSPI,유통,6.97,9.63,-2.66
1505,2026-03-05,005990,매일홀딩스,KOSDAQ,음식료·담배,6.95,9.63,-2.68
1506,2026-03-05,003010,혜인,KOSPI,유통,6.95,9.63,-2.68
1507,2026-03-05,049430,코메론,KOSDAQ,의료·정밀기기,6.95,9.63,-2.68
1508,2026-03-05,153490,우리이앤엘,KOSDAQ,전기·전자,6.94,9.63,-2.69
1509,2026-03-05,078130,국일제지,KOSDAQ,종이·목재,6.93,9.63,-2.7
1510,2026-03-05,051160,지어소프트,KOSDAQ,IT 서비스,6.93,9.63,-2.7
1511,2026-03-05,000100,유한양행,KOSPI,제약,6.93,9.63,-2.7
1512,2026-03-05,035080,그래디언트,KOSDAQ,유통,6.93,9.63,-2.7
1513,2026-03-05,087260,모바일어플라이언스,KOSDAQ,IT 서비스,6.92,9.63,-2.71
1514,2026-03-05,373220,LG에너지솔루션,KOSPI,전기·전자,6.91,9.63,-2.72
1515,2026-03-05,049550,잉크테크,KOSDAQ,화학,6.9,9.63,-2.73
1516,2026-03-05,023410,유진기업,KOSDAQ,비금속,6.9,9.63,-2.73
1517,2026-03-05,357580,아모센스,KOSDAQ,전기·전자,6.89,9.63,-2.74
1518,2026-03-05,000430,대원강업,KOSPI,운송장비·부품,6.89,9.63,-2.74
1519,2026-03-05,302440,SK바이오사이언스,KOSPI,제약,6.88,9.63,-2.75
1520,2026-03-05,471820,셀로맥스사이언스,KOSDAQ,음식료·담배,6.88,9.63,-2.75
1521,2026-03-05,010400,우진아이엔에스,KOSPI,건설,6.87,9.63,-2.76
1522,2026-03-05,003350,한국화장품제조,KOSPI,화학,6.86,9.63,-2.77
1523,2026-03-05,0126Z0,삼성에피스홀딩스,KOSPI,기타금융,6.86,9.63,-2.77
1524,2026-03-05,018260,삼성에스디에스,KOSPI,IT 서비스,6.85,9.63,-2.78
1525,2026-03-05,293490,카카오게임즈,KOSDAQ,IT 서비스,6.85,9.63,-2.78
1526,2026-03-05,023760,한국캐피탈,KOSDAQ,금융,6.85,9.63,-2.78
1527,2026-03-05,271980,제일약품,KOSPI,제약,6.84,9.63,-2.79
1528,2026-03-05,004060,SG세계물산,KOSPI,유통,6.84,9.63,-2.79
1529,2026-03-05,092600,앤씨앤,KOSDAQ,전기·전자,6.84,9.63,-2.79
1530,2026-03-05,026890,스틱인베스트먼트,KOSPI,기타금융,6.83,9.63,-2.8
1531,2026-03-05,036530,SNT홀딩스,KOSPI,기타금융,6.83,9.63,-2.8
1532,2026-03-05,198080,캐프,KOSDAQ,전기·전자,6.82,9.63,-2.81
1533,2026-03-05,000910,유니온,KOSPI,비금속,6.82,9.63,-2.81
1534,2026-03-05,009680,모토닉,KOSPI,운송장비·부품,6.82,9.63,-2.81
1535,2026-03-05,086900,메디톡스,KOSDAQ,제약,6.81,9.63,-2.82
1536,2026-03-05,035600,KG이니시스,KOSDAQ,IT 서비스,6.81,9.63,-2.82
1537,2026-03-05,078520,에이블씨엔씨,KOSPI,화학,6.8,9.63,-2.83
1538,2026-03-05,100220,비상교육,KOSPI,오락·문화,6.8,9.63,-2.83
1539,2026-03-05,001740,SK네트웍스,KOSPI,유통,6.8,9.63,-2.83
1540,2026-03-05,067830,세이브존I&C,KOSPI,유통,6.79,9.63,-2.84
1541,2026-03-05,365330,에스와이스틸텍,KOSDAQ,금속,6.78,9.63,-2.85
1542,2026-03-05,091340,S&K폴리텍,KOSDAQ,전기·전자,6.78,9.63,-2.85
1543,2026-03-05,321260,프로이천,KOSDAQ,전기·전자,6.78,9.63,-2.85
1544,2026-03-05,123860,아나패스,KOSDAQ,전기·전자,6.77,9.63,-2.86
1545,2026-03-05,017940,E1,KOSPI,유통,6.77,9.63,-2.86
1546,2026-03-05,019010,베뉴지,KOSDAQ,유통,6.77,9.63,-2.86
1547,2026-03-05,019570,플루토스,KOSDAQ,금융,6.76,9.63,-2.87
1548,2026-03-05,413640,비아이매트릭스,KOSDAQ,IT 서비스,6.75,9.63,-2.88
1549,2026-03-05,001210,금호전기,KOSPI,전기·전자,6.75,9.63,-2.88
1550,2026-03-05,017550,수산세보틱스,KOSPI,기계·장비,6.73,9.63,-2.9
1551,2026-03-05,088910,동우팜투테이블,KOSDAQ,음식료·담배,6.71,9.63,-2.92
1552,2026-03-05,027830,대성창투,KOSDAQ,금융,6.7,9.63,-2.93
1553,2026-03-05,088280,쏘닉스,KOSDAQ,전기·전자,6.69,9.63,-2.94
1554,2026-03-05,004490,세방전지,KOSPI,전기·전자,6.69,9.63,-2.94
1555,2026-03-05,017900,광전자,KOSPI,전기·전자,6.69,9.63,-2.94
1556,2026-03-05,014440,영보화학,KOSPI,화학,6.69,9.63,-2.94
1557,2026-03-05,069260,TKG휴켐스,KOSPI,화학,6.69,9.63,-2.94
1558,2026-03-05,097870,효성오앤비,KOSDAQ,화학,6.67,9.63,-2.96
1559,2026-03-05,054220,비츠로시스,KOSDAQ,전기·전자,6.67,9.63,-2.96
1560,2026-03-05,078000,텔코웨어,KOSPI,IT 서비스,6.67,9.63,-2.96
1561,2026-03-05,025770,한국정보통신,KOSDAQ,통신,6.67,9.63,-2.96
1562,2026-03-05,351870,차이커뮤니케이션,KOSDAQ,일반서비스,6.66,9.63,-2.97
1563,2026-03-05,162300,신스틸,KOSDAQ,금속,6.66,9.63,-2.97
1564,2026-03-05,019550,SBI인베스트먼트,KOSDAQ,금융,6.66,9.63,-2.97
1565,2026-03-05,069080,웹젠,KOSDAQ,IT 서비스,6.65,9.63,-2.98
1566,2026-03-05,145990,삼양사,KOSPI,음식료·담배,6.65,9.63,-2.98
1567,2026-03-05,460850,동국씨엠,KOSPI,금속,6.65,9.63,-2.98
1568,2026-03-05,317450,명인제약,KOSPI,제약,6.64,9.63,-2.99
1569,2026-03-05,051600,한전KPS,KOSPI,건설,6.64,9.63,-2.99
1570,2026-03-05,038680,에스넷,KOSDAQ,IT 서비스,6.64,9.63,-2.99
1571,2026-03-05,148150,세경하이테크,KOSDAQ,전기·전자,6.63,9.63,-3.0
1572,2026-03-05,124560,태웅로직스,KOSDAQ,운송·창고,6.62,9.63,-3.01
1573,2026-03-05,101970,우양에이치씨,KOSDAQ,금속,6.62,9.63,-3.01
1574,2026-03-05,032750,삼진,KOSDAQ,전기·전자,6.61,9.63,-3.02
1575,2026-03-05,115480,씨유메디칼,KOSDAQ,의료·정밀기기,6.61,9.63,-3.02
1576,2026-03-05,024800,유성티엔에스,KOSDAQ,운송·창고,6.61,9.63,-3.02
1577,2026-03-05,093190,빅솔론,KOSDAQ,전기·전자,6.61,9.63,-3.02
1578,2026-03-05,014160,대영포장,KOSPI,종이·목재,6.6,9.63,-3.03
1579,2026-03-05,000320,노루홀딩스,KOSPI,기타금융,6.6,9.63,-3.03
1580,2026-03-05,040610,SG&G,KOSDAQ,운송장비·부품,6.59,9.63,-3.04
1581,2026-03-05,095720,웅진씽크빅,KOSPI,일반서비스,6.59,9.63,-3.04
1582,2026-03-05,000220,유유제약,KOSPI,제약,6.59,9.63,-3.04
1583,2026-03-05,048910,대원미디어,KOSDAQ,유통,6.59,9.63,-3.04
1584,2026-03-05,138930,BNK금융지주,KOSPI,기타금융,6.58,9.63,-3.05
1585,2026-03-05,004140,동방,KOSPI,운송·창고,6.57,9.63,-3.06
1586,2026-03-05,37550K,DL이앤씨우,KOSPI,건설,6.56,9.63,-3.07
1587,2026-03-05,005010,휴스틸,KOSPI,금속,6.55,9.63,-3.08
1588,2026-03-05,014820,동원시스템즈,KOSPI,화학,6.55,9.63,-3.08
1589,2026-03-05,246960,SCL사이언스,KOSDAQ,제약,6.54,9.63,-3.09
1590,2026-03-05,063440,SM Life Design,KOSDAQ,출판·매체복제,6.54,9.63,-3.09
1591,2026-03-05,053290,NE능률,KOSDAQ,오락·문화,6.54,9.63,-3.09
1592,2026-03-05,008775,호텔신라우,KOSPI,유통,6.52,9.63,-3.11
1593,2026-03-05,078340,컴투스,KOSDAQ,IT 서비스,6.52,9.63,-3.11
1594,2026-03-05,225570,넥슨게임즈,KOSDAQ,IT 서비스,6.51,9.63,-3.12
1595,2026-03-05,240550,동방메디컬,KOSDAQ,의료·정밀기기,6.5,9.63,-3.13
1596,2026-03-05,003780,진양산업,KOSPI,화학,6.5,9.63,-3.13
1597,2026-03-05,448730,삼성FN리츠,KOSPI,부동산,6.49,9.63,-3.14
1598,2026-03-05,025870,신라에스지,KOSDAQ,유통,6.49,9.63,-3.14
1599,2026-03-05,417310,코람코더원리츠,KOSPI,부동산,6.49,9.63,-3.14
1600,2026-03-05,010950,S-Oil,KOSPI,화학,6.48,9.63,-3.15
1601,2026-03-05,005710,대원산업,KOSDAQ,운송장비·부품,6.47,9.63,-3.16
1602,2026-03-05,160550,NEW,KOSDAQ,오락·문화,6.47,9.63,-3.16
1603,2026-03-05,216050,인크로스,KOSDAQ,일반서비스,6.47,9.63,-3.16
1604,2026-03-05,115570,스타플렉스,KOSDAQ,화학,6.47,9.63,-3.16
1605,2026-03-05,00781K,코리아써키트2우B,KOSPI,전기·전자,6.46,9.63,-3.17
1606,2026-03-05,163560,동일고무벨트,KOSPI,화학,6.46,9.63,-3.17
1607,2026-03-05,041960,코미팜,KOSDAQ,제약,6.46,9.63,-3.17
1608,2026-03-05,109080,옵티시스,KOSDAQ,전기·전자,6.45,9.63,-3.18
1609,2026-03-05,033250,체시스,KOSPI,운송장비·부품,6.45,9.63,-3.18
1610,2026-03-05,003650,미창석유,KOSPI,화학,6.45,9.63,-3.18
1611,2026-03-05,031860,디에이치엑스컴퍼니,KOSDAQ,유통,6.42,9.63,-3.21
1612,2026-03-05,064960,SNT모티브,KOSPI,운송장비·부품,6.41,9.63,-3.22
1613,2026-03-05,335870,윙스풋,KOSDAQ,유통,6.41,9.63,-3.22
1614,2026-03-05,069620,대웅제약,KOSPI,제약,6.41,9.63,-3.22
1615,2026-03-05,025540,한국단자,KOSPI,전기·전자,6.4,9.63,-3.23
1616,2026-03-05,033270,유나이티드제약,KOSPI,제약,6.4,9.63,-3.23
1617,2026-03-05,002720,국제약품,KOSPI,제약,6.4,9.63,-3.23
1618,2026-03-05,109670,씨싸이트,KOSDAQ,섬유·의류,6.4,9.63,-3.23
1619,2026-03-05,002990,금호건설,KOSPI,건설,6.39,9.63,-3.24
1620,2026-03-05,478560,블랙야크아이앤씨,KOSDAQ,섬유·의류,6.39,9.63,-3.24
1621,2026-03-05,255440,야스,KOSDAQ,기계·장비,6.38,9.63,-3.25
1622,2026-03-05,241590,화승엔터프라이즈,KOSPI,섬유·의류,6.38,9.63,-3.25
1623,2026-03-05,094800,맵스리얼티,KOSPI,기타금융,6.38,9.63,-3.25
1624,2026-03-05,027740,마니커,KOSPI,음식료·담배,6.38,9.63,-3.25
1625,2026-03-05,002070,비비안,KOSPI,섬유·의류,6.38,9.63,-3.25
1626,2026-03-05,073540,에프알텍,KOSDAQ,전기·전자,6.37,9.63,-3.26
1627,2026-03-05,155650,와이엠씨,KOSDAQ,전기·전자,6.37,9.63,-3.26
1628,2026-03-05,042040,케이피엠테크,KOSDAQ,유통,6.37,9.63,-3.26
1629,2026-03-05,033560,블루콤,KOSDAQ,전기·전자,6.36,9.63,-3.27
1630,2026-03-05,105630,한세실업,KOSPI,섬유·의류,6.35,9.63,-3.28
1631,2026-03-05,204620,글로벌텍스프리,KOSDAQ,금융,6.35,9.63,-3.28
1632,2026-03-05,003460,유화증권,KOSPI,증권,6.34,9.63,-3.29
1633,2026-03-05,093640,케이알엠,KOSDAQ,전기·전자,6.33,9.63,-3.3
1634,2026-03-05,250930,예선테크,KOSDAQ,화학,6.33,9.63,-3.3
1635,2026-03-05,044960,이글벳,KOSDAQ,유통,6.33,9.63,-3.3
1636,2026-03-05,008370,원풍,KOSDAQ,화학,6.33,9.63,-3.3
1637,2026-03-05,004000,롯데정밀화학,KOSPI,화학,6.32,9.63,-3.31
1638,2026-03-05,051490,나라엠앤디,KOSDAQ,기계·장비,6.32,9.63,-3.31
1639,2026-03-05,005680,삼영전자,KOSPI,전기·전자,6.32,9.63,-3.31
1640,2026-03-05,331920,셀레믹스,KOSDAQ,제약,6.32,9.63,-3.31
1641,2026-03-05,029530,신도리코,KOSPI,전기·전자,6.31,9.63,-3.32
1642,2026-03-05,122310,제노레이,KOSDAQ,의료·정밀기기,6.3,9.63,-3.33
1643,2026-03-05,001940,KISCO홀딩스,KOSPI,금속,6.3,9.63,-3.33
1644,2026-03-05,347000,센코,KOSDAQ,의료·정밀기기,6.3,9.63,-3.33
1645,2026-03-05,002290,삼일기업공사,KOSDAQ,건설,6.3,9.63,-3.33
1646,2026-03-05,950220,네오이뮨텍,KOSDAQ,일반서비스,6.3,9.63,-3.33
1647,2026-03-05,950200,소마젠,KOSDAQ,일반서비스,6.29,9.63,-3.34
1648,2026-03-05,000850,화천기공,KOSPI,기계·장비,6.29,9.63,-3.34
1649,2026-03-05,070300,엑스큐어,KOSDAQ,IT 서비스,6.28,9.63,-3.35
1650,2026-03-05,009900,명신산업,KOSPI,운송장비·부품,6.28,9.63,-3.35
1651,2026-03-05,194700,노바렉스,KOSDAQ,음식료·담배,6.28,9.63,-3.35
1652,2026-03-05,215000,골프존,KOSDAQ,IT 서비스,6.28,9.63,-3.35
1653,2026-03-05,123010,알엔티엑스,KOSDAQ,전기·전자,6.27,9.63,-3.36
1654,2026-03-05,900250,크리스탈신소재,KOSDAQ,금융,6.27,9.63,-3.36
1655,2026-03-05,050090,비케이홀딩스,KOSDAQ,일반서비스,6.26,9.63,-3.37
1656,2026-03-05,203650,드림시큐리티,KOSDAQ,IT 서비스,6.26,9.63,-3.37
1657,2026-03-05,119610,인터로조,KOSDAQ,의료·정밀기기,6.26,9.63,-3.37
1658,2026-03-05,060150,인선이엔티,KOSDAQ,일반서비스,6.26,9.63,-3.37
1659,2026-03-05,009780,엠에스씨,KOSDAQ,음식료·담배,6.26,9.63,-3.37
1660,2026-03-05,330590,롯데리츠,KOSPI,부동산,6.25,9.63,-3.38
1661,2026-03-05,065510,휴비츠,KOSDAQ,의료·정밀기기,6.25,9.63,-3.38
1662,2026-03-05,080520,오디텍,KOSDAQ,전기·전자,6.25,9.63,-3.38
1663,2026-03-05,024110,기업은행,KOSPI,은행,6.25,9.63,-3.38
1664,2026-03-05,063160,종근당바이오,KOSPI,제약,6.25,9.63,-3.38
1665,2026-03-05,081150,티플랙스,KOSDAQ,금속,6.25,9.63,-3.38
1666,2026-03-05,114840,아이패밀리에스씨,KOSDAQ,화학,6.25,9.63,-3.38
1667,2026-03-05,086280,현대글로비스,KOSPI,운송·창고,6.25,9.63,-3.38
1668,2026-03-05,039840,디오,KOSDAQ,의료·정밀기기,6.25,9.63,-3.38
1669,2026-03-05,461300,아이스크림미디어,KOSDAQ,IT 서비스,6.25,9.63,-3.38
1670,2026-03-05,303030,지니틱스,KOSDAQ,전기·전자,6.24,9.63,-3.39
1671,2026-03-05,037070,파세코,KOSDAQ,전기·전자,6.23,9.63,-3.4
1672,2026-03-05,460860,동국제강,KOSPI,금속,6.22,9.63,-3.41
1673,2026-03-05,003925,남양유업우,KOSPI,음식료·담배,6.22,9.63,-3.41
1674,2026-03-05,136490,선진,KOSPI,음식료·담배,6.21,9.63,-3.42
1675,2026-03-05,010770,평화홀딩스,KOSPI,운송장비·부품,6.21,9.63,-3.42
1676,2026-03-05,038460,바이오스마트,KOSDAQ,전기·전자,6.19,9.63,-3.44
1677,2026-03-05,000270,기아,KOSPI,운송장비·부품,6.19,9.63,-3.44
1678,2026-03-05,011560,세보엠이씨,KOSDAQ,건설,6.18,9.63,-3.45
1679,2026-03-05,069640,한세엠케이,KOSPI,유통,6.18,9.63,-3.45
1680,2026-03-05,060900,에이전트AI,KOSDAQ,전기·가스·수도,6.18,9.63,-3.45
1681,2026-03-05,181710,NHN,KOSPI,IT 서비스,6.17,9.63,-3.46
1682,2026-03-05,015230,대창단조,KOSPI,운송장비·부품,6.16,9.63,-3.47
1683,2026-03-05,034230,파라다이스,KOSPI,오락·문화,6.15,9.63,-3.48
1684,2026-03-05,175140,휴먼테크놀로지,KOSDAQ,전기·전자,6.15,9.63,-3.48
1685,2026-03-05,073240,금호타이어,KOSPI,화학,6.15,9.63,-3.48
1686,2026-03-05,005800,신영와코루,KOSPI,섬유·의류,6.15,9.63,-3.48
1687,2026-03-05,053980,오상자이엘,KOSDAQ,IT 서비스,6.14,9.63,-3.49
1688,2026-03-05,004720,팜젠사이언스,KOSPI,제약,6.14,9.63,-3.49
1689,2026-03-05,039130,하나투어,KOSPI,일반서비스,6.13,9.63,-3.5
1690,2026-03-05,316140,우리금융지주,KOSPI,기타금융,6.13,9.63,-3.5
1691,2026-03-05,086450,동국제약,KOSDAQ,제약,6.13,9.63,-3.5
1692,2026-03-05,028100,동아지질,KOSPI,건설,6.13,9.63,-3.5
1693,2026-03-05,023800,인지컨트롤스,KOSPI,운송장비·부품,6.11,9.63,-3.52
1694,2026-03-05,038870,에코바이오,KOSDAQ,일반서비스,6.11,9.63,-3.52
1695,2026-03-05,078935,GS우,KOSPI,기타금융,6.11,9.63,-3.52
1696,2026-03-05,003200,일신방직,KOSPI,섬유·의류,6.1,9.63,-3.53
1697,2026-03-05,067570,엔브이에이치코리아,KOSDAQ,운송장비·부품,6.1,9.63,-3.53
1698,2026-03-05,037560,LG헬로비전,KOSPI,오락·문화,6.1,9.63,-3.53
1699,2026-03-05,036800,나이스정보통신,KOSDAQ,통신,6.09,9.63,-3.54
1700,2026-03-05,026150,특수건설,KOSDAQ,건설,6.09,9.63,-3.54
1701,2026-03-05,053030,바이넥스,KOSDAQ,제약,6.08,9.63,-3.55
1702,2026-03-05,173130,오파스넷,KOSDAQ,IT 서비스,6.08,9.63,-3.55
1703,2026-03-05,004990,롯데지주,KOSPI,기타금융,6.08,9.63,-3.55
1704,2026-03-05,008040,사조동아원,KOSPI,음식료·담배,6.07,9.63,-3.56
1705,2026-03-05,004020,현대제철,KOSPI,금속,6.07,9.63,-3.56
1706,2026-03-05,003690,코리안리,KOSPI,보험,6.07,9.63,-3.56
1707,2026-03-05,248170,샘표식품,KOSPI,음식료·담배,6.07,9.63,-3.56
1708,2026-03-05,009970,영원무역홀딩스,KOSPI,기타금융,6.07,9.63,-3.56
