,USA,Japan,UK,France,Canada,Switzerland,Germany,Australia,Netherlands,Sweden,Denmark,Spain,Italy,Hong Kong,Singapore,Belgium,Finland,Israel,Norway,Ireland,New Zealand,Austria,Portugal,China,India,Taiwan,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Indonesia,Malaysia,UAE,Thailand,Kuwait,Qatar,Poland,Chile,Turkey,Greece,Philippines,Hungary,Egypt,Czech Republic,Colombia,Peru
2014-10-31,0.77480302138792,0.5921467353190369,0.7713634145441348,0.6292135559213975,0.6876865178167124,0.7367554529547597,0.6516833061566543,0.7606948186499334,0.586207937869143,0.6531381630927006,0.6103780684765028,0.6038392951215791,0.522355558927212,0.09340837797328379,0.38255484275018065,0.4500972189053743,0.5691241299910345,0.36139825300174744,0.36280396677160875,0.20305940874100578,0.23682323810076691,0.2822555452183884,0.3366379517414277,0.217966747161788,0.18988243184187736,0.5232138135580758,0.48195301404517554,0.44580419369944785,0.12274632870488009,0.6026674747896852,0.4169853336702706,0.3127535024456778,0.30418300203746557,0.092445037360229,0.21420402311403255,0.289550504834231,0.12434243424857344,0.382911279879889,0.2730642209634537,0.2698190766685119,0.3230599978060605,0.20579869948408644,0.5557743376999914,0.1992329791704072,0.29948846655646966,0.2399169518095924,0.32135075207057523
2014-11-28,0.7831978194067879,0.5966245222952372,0.7725867473106964,0.630846949491467,0.6958460592161225,0.7093219823474278,0.6580710922146297,0.7584140196396305,0.5813105808612213,0.6561350028023237,0.6246193356989118,0.6168977578047066,0.5135543547552426,0.09301981905140007,0.3935074222155077,0.4512970708471854,0.5754500557868946,0.37015065507501355,0.3485850565195376,0.2429409899750068,0.26365780292333746,0.28697659113780877,0.3248971186341284,0.2096502724578878,0.18688149446342345,0.528146748255691,0.4883970158717421,0.4371395239098099,0.12274632870488009,0.6019272045719427,0.41493424389567907,0.3092217759363514,0.3047370278383503,0.12842003730822474,0.22752694612825564,0.27173176756038436,0.18208822573642972,0.388325311256539,0.2745494138717715,0.2713862354726239,0.325887332718713,0.20362076018703337,0.5538441245283874,0.20460865536346304,0.299992440722898,0.23572101953931401,0.3304297612826488
2014-12-31,0.7801718720661857,0.593121432191537,0.7694364966464902,0.6279617562877653,0.6894068364882983,0.7083075205461961,0.6533552152946026,0.760319446948305,0.5859625661803166,0.6538200044290772,0.6158896573334931,0.6100482940067588,0.5081412630202524,0.08789307518600327,0.3929587629285666,0.45074659390429184,0.5754502456175018,0.37858940756010373,0.3468139759180636,0.2347185219439639,0.26534091557737427,0.27639251115975266,0.3236234332122207,0.2044351113908493,0.18134281883941597,0.5173467147304451,0.47640176034072257,0.4363045871919844,0.12274632870488009,0.6033052372064076,0.413381371638073,0.3074478916805242,0.30721418426497815,0.11531745739054584,0.22464450013940812,0.2702449309309345,0.18164532197283462,0.38994044284296586,0.2704225839919209,0.26734628213369444,0.3214526170930111,0.20358774909660118,0.5495384577721576,0.20777754520695535,0.29880408046021456,0.2401996792786464,0.28010872347633053
2015-01-30,0.7806748178205748,0.5895508247228848,0.7727311200806951,0.6299781850420838,0.6875491072886636,0.7076947204015726,0.656178563513338,0.7623515065899852,0.5759215467655893,0.656208385628497,0.6240840319771976,0.6074695846240521,0.5024623336296687,0.09130904054881221,0.3868983516079998,0.454698499541704,0.5726720545651518,0.3773453492492312,0.35412667589824703,0.2315543721037714,0.2703117802746384,0.26928826337921874,0.3214859730075264,0.20037511193490265,0.18193899872280175,0.5183050879742347,0.47347147519887395,0.435932265799466,0.12274632870488009,0.6041472358651226,0.41153931297314583,0.307070581598655,0.3040043907719408,0.11109292948338724,0.21667852811341543,0.27047248299673443,0.1801924342854615,0.3917109038882543,0.2716684436354715,0.26717393513784765,0.29917380369888597,0.20342517617454048,0.5474657581881212,0.21623430526450635,0.3001381772785543,0.23833170804115128,0.2863121141197487
2015-02-27,0.7831856600646772,0.5933725310122228,0.7690625262707776,0.6293949673268371,0.6884939980101412,0.702890529671543,0.6595673681808023,0.7617495949923393,0.5820217484057348,0.6532251182491315,0.6274702156177518,0.5969765593811266,0.5068870496751214,0.08864777606039734,0.3822134285821753,0.4540759697649079,0.5681084292371716,0.3666853036203993,0.3553861176768297,0.2600427306690132,0.26513895810362453,0.2816806686383071,0.32123245764305247,0.19251129802092662,0.1829960658612183,0.5210588553284511,0.4658239560339443,0.4392900805188836,0.12274632870488009,0.5968285517905834,0.4129537761069285,0.3129660909571583,0.30358673380213674,0.11318394623669806,0.2131388527579683,0.27266369286399134,0.1795527011850381,0.38900955421513134,0.27463508972889467,0.2618101381537955,0.2997459314047816,0.20344256712979406,0.5350298271242291,0.20613909846932102,0.3015084040121569,0.23255848376689772,0.30618992314121385
2015-03-31,0.7744843284423677,0.5936772563990025,0.765901877707282,0.6336488735647708,0.6883997390506075,0.7003711507494531,0.6620155099602533,0.7628754237497953,0.5758819180382141,0.6564673164873912,0.6387215873913064,0.6160062910578066,0.5062058304745102,0.08741942043979559,0.3830263550362686,0.4524287603944339,0.5662648506752236,0.3863634932518035,0.3549850429520078,0.23838785096127899,0.2612517380469396,0.28056415573142607,0.31547027321713755,0.1629248007795758,0.18585624407858062,0.5161381214236208,0.4633555637232208,0.4389039624422468,0.12274632870488009,0.6068828316415671,0.4129350180056205,0.29690604185977737,0.31086935611689187,0.11028529120481592,0.22177231960981003,0.26880701555373354,0.18033522970899693,0.387920689229385,0.2873345657652901,0.2684122286434775,0.30299284123855863,0.2082102966554517,0.5489960675835555,0.21322432598840332,0.30295839433356225,0.23343924348966713,0.29524176541774394
2015-04-30,0.7771179612057342,0.5950178641050079,0.7616221627415587,0.6315171034673566,0.6862735010182595,0.6968410308511239,0.6548660962082639,0.7599159397179801,0.5758197738779417,0.6459090952849101,0.64967209091253,0.6174769866849867,0.5087415807451567,0.08148560953691958,0.3853864718040483,0.4484348137372501,0.5595365553969962,0.40609301794827396,0.3519563079346781,0.24395752356736602,0.25814761929522445,0.28920915009767706,0.32418228702431995,0.16171847450000515,0.1795116934527131,0.5152350854451133,0.4551400586496765,0.43448162910325155,0.12274632870488009,0.6053470500037981,0.4210432717278946,0.2872475610435746,0.3103657778349582,0.11496319620145883,0.2194409145862388,0.27484212725132723,0.17901935395172625,0.390057960936443,0.2889605196114448,0.25960594275033283,0.3001802477787527,0.20833376895371383,0.5559459677963724,0.20733997348977515,0.3008387441243006,0.23769272657918716,0.30160120564185305
2015-05-29,0.7776656888323635,0.5965770239539702,0.7536188917882418,0.6293591208070491,0.6804680675894785,0.7030233089374851,0.6512206428510101,0.7534401952127434,0.5743708395674506,0.6475239380335517,0.6494938447462694,0.6099415707039486,0.5136306370426021,0.08118048732801571,0.3754741331529205,0.4471878152519575,0.5634145676868081,0.4042132912795239,0.3529603894602386,0.24595168981809554,0.2597509209965996,0.28804819358456846,0.32396598233442325,0.13278455102726935,0.1796748440233308,0.5209529145468847,0.4464700264673162,0.42903331401135886,0.12274632870488009,0.5997969626510212,0.43628052585105576,0.28903454014784685,0.30731662420439676,0.11251388511118668,0.21905651594107234,0.26878920072749646,0.17413030073942054,0.3845698334455756,0.2889756252876721,0.26186066714007444,0.29714647608226,0.21000492818714153,0.5662036196847149,0.21387065297312793,0.27800176126184706,0.23775981936397947,0.2833450011371523
2015-06-30,0.7802919683717379,0.5927959453539821,0.7566923736846328,0.6347466044874417,0.6806583341432871,0.7012218308935052,0.6512857311688696,0.7554868686837033,0.5838834539305444,0.6417493032580327,0.6431512537890729,0.6187503182790285,0.5243053189061493,0.08245480398706648,0.3866552746879541,0.44503696865867604,0.5606417819291964,0.4160742592700839,0.3485440796239147,0.24713247563126042,0.25712011048396527,0.24970024493234777,0.3264079578053487,0.14269090108474594,0.20011983698570313,0.5271726288325439,0.4398919017075582,0.4250029331301953,0.12274632870488009,0.6242840919192414,0.4327861568176619,0.3133188224225351,0.3062975913034555,0.12752773914035626,0.22177929752616451,0.27024324497615204,0.21357149698371589,0.39532835829264223,0.2725893227068619,0.26991607526614025,0.29143184860313526,0.224358212579901,0.5483589956469745,0.20209628032181706,0.28985283250268545,0.23102794056948084,0.2914087303716871
2015-07-31,0.7838211414144853,0.5906935715113504,0.7591493418262102,0.6284338559081879,0.6784997349540807,0.702576669742718,0.6553501992804411,0.7592462441037651,0.5866267770607375,0.6367956863966364,0.6472478863319329,0.6188997347698264,0.520472441278389,0.09065645442760387,0.3863811495633122,0.4434309376924749,0.5651671933086396,0.4413300685489933,0.34788793725928474,0.248295958496329,0.2579382454384275,0.2499136153817291,0.318058483650522,0.1538911787179844,0.19845016011493968,0.5360917410602896,0.4321935559344148,0.4241825284812113,0.1241921906974706,0.6200620470316396,0.42457764237181284,0.2866155822424872,0.3052687880838473,0.12674827799501365,0.22539331268244645,0.26693566206332126,0.21229883408330863,0.3920936401291765,0.27059021626503466,0.2659309020470508,0.29341587659482365,0.22396939324363124,0.5420708598863171,0.18404436024809223,0.28178624441969846,0.2338735706693839,0.2699605306646735
2015-08-31,0.7852449035029129,0.5876676027465251,0.7529426169951423,0.6265056996432219,0.6765763506521423,0.700590776224708,0.6496925119600939,0.7522183146797027,0.5796706525803448,0.6290420946603799,0.6395893826746253,0.6114334907924133,0.5182450170009089,0.08901069753497987,0.3815551658584323,0.4418211235043848,0.5596412863729885,0.44662701623550155,0.34171101078244775,0.25352759052361884,0.28244828817388823,0.24372329784018196,0.31841813018520143,0.17056920467160247,0.199996580041862,0.538457166295345,0.43113373018388673,0.4212035041870149,0.12612997754470906,0.6191995069264632,0.41857447987013124,0.2934428232468272,0.3079954136447425,0.12541532383966578,0.2248136182948121,0.2681798052482539,0.21448127834363068,0.3900319775623534,0.2745499441704171,0.268388868805813,0.2628459677078727,0.2263854209339689,0.5398932631866192,0.1834824299739759,0.2716243601498501,0.23265348995041052,0.2841168394502246
