theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11
540,비만치료제,-0.21,138610,나이벡 *,테마 편입 사유,31500.0,"하락  1,150",-3.52%,31500.0,31650.0,60363.0,1919.0,53952.0,,
540,비만치료제,-0.21,347850,디앤디파마텍 *,테마 편입 사유,84900.0,"하락  3,600",-4.07%,84700.0,84800.0,486666.0,41425.0,696053.0,,
540,비만치료제,-0.21,389470,인벤티지랩 *,테마 편입 사유,70200.0,"하락  3,000",-4.10%,70100.0,70200.0,86679.0,6147.0,144706.0,,
540,비만치료제,-0.21,348080,큐라티스 *,테마 편입 사유,967.0,하락  60,-5.84%,971.0,978.0,467861.0,458.0,242040.0,,
206,농업,-0.21,119500,포메탈 *,테마 편입 사유,5240.0,상승  255,+5.12%,5250.0,5260.0,1095085.0,5684.0,283843.0,,
206,농업,-0.21,004000,롯데정밀화학,테마 편입 사유,50000.0,상승  700,+1.42%,49950.0,50000.0,92851.0,4627.0,71821.0,,
206,농업,-0.21,025860,남해화학,테마 편입 사유,7600.0,상승  80,+1.06%,7590.0,7620.0,348211.0,2636.0,374120.0,,
206,농업,-0.21,002900,TYM,테마 편입 사유,7830.0,상승  70,+0.90%,7810.0,7820.0,507307.0,3955.0,1424065.0,,
206,농업,-0.21,020400,대동금속 *,테마 편입 사유,7840.0,상승  70,+0.90%,7820.0,7890.0,78409.0,608.0,368188.0,,
206,농업,-0.21,007590,동방아그로,테마 편입 사유,5970.0,상승  50,+0.84%,5960.0,5970.0,25415.0,151.0,16589.0,,
206,농업,-0.21,352940,인바이오 *,테마 편입 사유,2115.0,상승  10,+0.48%,2110.0,2115.0,13588.0,28.0,32451.0,,
206,농업,-0.21,054050,농우바이오 *,테마 편입 사유,8450.0,상승  20,+0.24%,8430.0,8440.0,64155.0,540.0,68469.0,,
206,농업,-0.21,003080,SB성보,테마 편입 사유,2740.0,상승  5,+0.18%,2730.0,2740.0,26494.0,72.0,27163.0,,
206,농업,-0.21,001390,KG케미칼,테마 편입 사유,5950.0,보합0,0.00%,5950.0,5960.0,388033.0,2316.0,489583.0,,
206,농업,-0.21,154030,아시아종묘 *,테마 편입 사유,2205.0,보합0,0.00%,2195.0,2205.0,73839.0,163.0,139450.0,,
206,농업,-0.21,050860,아세아텍 *,테마 편입 사유,2040.0,하락  5,-0.24%,2035.0,2040.0,48105.0,98.0,95190.0,,
206,농업,-0.21,403490,우듬지팜 *,테마 편입 사유,1484.0,하락  4,-0.27%,1486.0,1487.0,197662.0,294.0,261400.0,,
206,농업,-0.21,097870,효성오앤비 *,테마 편입 사유,6230.0,하락  40,-0.64%,6200.0,6220.0,24536.0,153.0,40594.0,,
206,농업,-0.21,101170,우림피티에스 *,테마 편입 사유,15580.0,하락  140,-0.89%,15530.0,15540.0,242859.0,3784.0,340572.0,,
206,농업,-0.21,002100,경농,테마 편입 사유,9710.0,하락  100,-1.02%,9710.0,9730.0,82751.0,806.0,161457.0,,
206,농업,-0.21,186230,그린플러스 *,테마 편입 사유,4910.0,하락  80,-1.60%,4920.0,4925.0,64709.0,318.0,67938.0,,
206,농업,-0.21,332290,누보 *,테마 편입 사유,1216.0,하락  20,-1.62%,1212.0,1217.0,237475.0,289.0,257762.0,,
206,농업,-0.21,000490,대동,테마 편입 사유,11380.0,하락  190,-1.64%,11380.0,11400.0,585249.0,6699.0,1605359.0,,
206,농업,-0.21,001550,조비,테마 편입 사유,14880.0,하락  260,-1.72%,14830.0,14860.0,178946.0,2673.0,655283.0,,
206,농업,-0.21,114450,그린생명과학 *,테마 편입 사유,2945.0,하락  65,-2.16%,2925.0,2930.0,317479.0,933.0,270996.0,,
206,농업,-0.21,008830,대동기어 *,테마 편입 사유,24300.0,"하락  1,000",-3.95%,24400.0,24450.0,684133.0,17046.0,3070143.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,127120,제이에스링크 *,테마 편입 사유,36500.0,"상승  5,800",+18.89%,35550.0,35600.0,646513.0,22063.0,353011.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,038530,케이바이오 *,테마 편입 사유,458.0,상승  56,+13.93%,451.0,452.0,41928674.0,18594.0,21655457.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,289080,SV인베스트먼트 *,테마 편입 사유,3930.0,상승  445,+12.77%,3940.0,3945.0,6687784.0,25849.0,6334714.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,001060,JW중외제약,테마 편입 사유,39050.0,"상승  2,850",+7.87%,38850.0,38900.0,249509.0,9412.0,147224.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,032300,한국파마 *,테마 편입 사유,13660.0,상승  510,+3.88%,13650.0,13700.0,214734.0,2911.0,696895.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,118000,메타케어,테마 편입 사유,308.0,상승  11,+3.70%,300.0,301.0,1687497.0,493.0,910582.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,214370,케어젠 *,테마 편입 사유,150100.0,"상승  4,900",+3.37%,149600.0,149700.0,227935.0,34005.0,348416.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,217730,강스템바이오텍 *,테마 편입 사유,2260.0,상승  65,+2.96%,2250.0,2255.0,1391298.0,3206.0,978843.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,003090,대웅,테마 편입 사유,27850.0,상승  750,+2.77%,27900.0,28000.0,122104.0,3400.0,154045.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,335810,프리시젼바이오 *,테마 편입 사유,2700.0,상승  50,+1.89%,2685.0,2700.0,44721.0,121.0,21953.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,060590,씨티씨바이오 *,테마 편입 사유,4320.0,상승  70,+1.65%,4310.0,4320.0,98480.0,423.0,95944.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,183490,엔지켐생명과학 *,테마 편입 사유,1137.0,상승  17,+1.52%,1134.0,1135.0,495990.0,554.0,379748.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,214610,롤링스톤 *,테마 편입 사유,2840.0,상승  30,+1.07%,2820.0,2835.0,45696.0,132.0,175288.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,101140,인바이오젠,테마 편입 사유,10900.0,상승  90,+0.83%,10800.0,10810.0,7450.0,79.0,9553.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,307750,국전약품 *,테마 편입 사유,3150.0,상승  25,+0.80%,3130.0,3135.0,70355.0,219.0,123189.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,271980,제일약품,테마 편입 사유,14790.0,상승  110,+0.75%,14530.0,14540.0,32503.0,473.0,81150.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,950130,엑세스바이오 *,테마 편입 사유,3525.0,상승  20,+0.57%,3515.0,3525.0,115175.0,398.0,216614.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,137310,에스디바이오센서,테마 편입 사유,9120.0,상승  50,+0.55%,9120.0,9130.0,131261.0,1192.0,144088.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,243070,휴온스 *,테마 편입 사유,29150.0,상승  150,+0.52%,29150.0,29200.0,27980.0,808.0,53426.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,192650,드림텍,테마 편입 사유,8350.0,상승  40,+0.48%,8330.0,8340.0,424529.0,3563.0,502279.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,377740,바이오노트,테마 편입 사유,5850.0,상승  20,+0.34%,5820.0,5830.0,94460.0,549.0,131188.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,950200,소마젠 *,테마 편입 사유,3910.0,상승  10,+0.26%,3915.0,3920.0,38302.0,149.0,45706.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,317690,퀀타매트릭스 *,테마 편입 사유,4130.0,상승  10,+0.24%,4130.0,4140.0,80345.0,331.0,96524.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,286750,나노실리칸첨단소재 *,테마 편입 사유,1609.0,상승  3,+0.19%,1597.0,1610.0,70298.0,112.0,134116.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,036220,오상헬스케어 *,테마 편입 사유,10900.0,상승  20,+0.18%,10920.0,10930.0,40441.0,446.0,24089.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,004720,팜젠사이언스,테마 편입 사유,4085.0,상승  5,+0.12%,4075.0,4100.0,59020.0,240.0,116793.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,053980,오상자이엘 *,테마 편입 사유,3320.0,보합0,0.00%,3315.0,3320.0,55007.0,182.0,72915.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,153710,옵티팜 *,테마 편입 사유,5500.0,보합0,0.00%,5480.0,5490.0,31502.0,175.0,35960.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,221800,유투바이오 *,테마 편입 사유,19070.0,보합0,0.00%,0.0,0.0,0.0,0.0,6897203.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,200780,비씨월드제약 *,테마 편입 사유,5480.0,보합0,0.00%,5460.0,5480.0,12466.0,68.0,43354.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,293780,압타바이오 *,테마 편입 사유,7990.0,하락  10,-0.12%,8010.0,8030.0,130097.0,1041.0,118093.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,142280,녹십자엠에스 *,테마 편입 사유,3840.0,하락  5,-0.13%,3835.0,3840.0,56045.0,215.0,77183.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,069620,대웅제약,테마 편입 사유,173000.0,하락  300,-0.17%,172900.0,173000.0,20591.0,3561.0,40051.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,378800,샤페론 *,테마 편입 사유,1917.0,하락  5,-0.26%,1922.0,1924.0,597063.0,1134.0,1230569.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,261780,차백신연구소 *,테마 편입 사유,2625.0,하락  10,-0.38%,2600.0,2610.0,101185.0,263.0,106304.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,225220,제놀루션 *,테마 편입 사유,1810.0,하락  8,-0.44%,1809.0,1810.0,47445.0,86.0,87662.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,048410,현대바이오 *,테마 편입 사유,13670.0,하락  70,-0.51%,13550.0,13560.0,3404886.0,46452.0,9173032.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,038460,바이오스마트 *,테마 편입 사유,5220.0,하락  30,-0.57%,5210.0,5220.0,892031.0,4590.0,1359407.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,302440,SK바이오사이언스,테마 편입 사유,49700.0,하락  300,-0.60%,49800.0,49850.0,119507.0,5954.0,158818.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,206640,바디텍메드 *,테마 편입 사유,13150.0,하락  80,-0.60%,13110.0,13120.0,38622.0,507.0,68082.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,038290,마크로젠 *,테마 편입 사유,18520.0,하락  130,-0.70%,18470.0,18480.0,47603.0,884.0,66920.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,005690,파미셀,테마 편입 사유,17120.0,하락  130,-0.75%,17060.0,17070.0,1027997.0,17459.0,3525761.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,311690,CJ 바이오사이언스 *,테마 편입 사유,8950.0,하락  70,-0.78%,8940.0,8950.0,30410.0,274.0,45839.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,007390,네이처셀 *,테마 편입 사유,23700.0,하락  250,-1.04%,23650.0,23700.0,232235.0,5501.0,497170.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,299660,셀리드 *,테마 편입 사유,3070.0,하락  35,-1.13%,3070.0,3080.0,356718.0,1093.0,759969.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,253840,수젠텍 *,테마 편입 사유,5850.0,하락  70,-1.18%,5850.0,5860.0,172670.0,1012.0,455907.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,305090,마이크로디지탈 *,테마 편입 사유,8320.0,하락  100,-1.19%,8280.0,8300.0,125959.0,1044.0,87451.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,185490,아이진 *,테마 편입 사유,1311.0,하락  16,-1.21%,1312.0,1313.0,476296.0,627.0,743192.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,185750,종근당,테마 편입 사유,96400.0,"하락  1,300",-1.33%,96300.0,96500.0,30932.0,2989.0,51034.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,206650,유바이오로직스 *,테마 편입 사유,13820.0,하락  210,-1.50%,13840.0,13850.0,370809.0,5157.0,540624.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,087010,펩트론 *,테마 편입 사유,275500.0,"하락  4,500",-1.61%,276000.0,276500.0,101741.0,28192.0,450939.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,187420,HLB제넥스 *,테마 편입 사유,2900.0,하락  50,-1.69%,2885.0,2890.0,85785.0,248.0,102907.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,019170,신풍제약,테마 편입 사유,12500.0,하락  230,-1.81%,12500.0,12510.0,160326.0,2010.0,161349.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,048530,인트론바이오 *,테마 편입 사유,3640.0,하락  75,-2.02%,3635.0,3640.0,126665.0,461.0,181573.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,084650,랩지노믹스 *,테마 편입 사유,1638.0,하락  34,-2.03%,1638.0,1639.0,764589.0,1256.0,769850.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,109820,진매트릭스 *,테마 편입 사유,2405.0,하락  50,-2.04%,2400.0,2405.0,125036.0,300.0,80216.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,256840,한국비엔씨 *,테마 편입 사유,4710.0,하락  100,-2.08%,4735.0,4740.0,725435.0,3458.0,1020398.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,064550,바이오니아 *,테마 편입 사유,13060.0,하락  290,-2.17%,13070.0,13090.0,66103.0,868.0,129662.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,249420,일동제약,테마 편입 사유,36150.0,하락  850,-2.30%,36050.0,36100.0,288885.0,10472.0,252549.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,363250,진시스템 *,테마 편입 사유,5100.0,하락  120,-2.30%,5120.0,5150.0,17296.0,89.0,74226.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,048870,시너지이노베이션 *,테마 편입 사유,2380.0,하락  60,-2.46%,2385.0,2390.0,329251.0,794.0,340576.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,141080,리가켐바이오 *,테마 편입 사유,173200.0,"하락  4,500",-2.53%,173300.0,173400.0,202673.0,35363.0,475635.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,039860,나노엔텍 *,테마 편입 사유,4540.0,하락  145,-3.09%,4530.0,4535.0,304885.0,1396.0,358071.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,096530,씨젠 *,테마 편입 사유,27450.0,"하락  1,000",-3.51%,27450.0,27500.0,240846.0,6657.0,382722.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,174900,앱클론 *,테마 편입 사유,54300.0,"하락  2,200",-3.89%,53800.0,53900.0,279640.0,15261.0,416864.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,203400,에이비온 *,테마 편입 사유,3570.0,하락  155,-4.16%,3570.0,3575.0,1362376.0,4941.0,1645172.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,354200,엔젠바이오 *,테마 편입 사유,2040.0,하락  90,-4.23%,2035.0,2040.0,630129.0,1287.0,539299.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,228760,지노믹트리 *,테마 편입 사유,21000.0,"하락  1,000",-4.55%,20850.0,20900.0,215601.0,4593.0,137117.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,238120,얼라인드 *,테마 편입 사유,4090.0,하락  210,-4.88%,4110.0,4130.0,82159.0,342.0,83039.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,348080,큐라티스 *,테마 편입 사유,967.0,하락  60,-5.84%,971.0,978.0,467861.0,458.0,242040.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,011000,진원생명과학,테마 편입 사유,1476.0,하락  104,-6.58%,1480.0,1481.0,2464818.0,3703.0,2089419.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,041960,코미팜 *,테마 편입 사유,8490.0,하락  680,-7.42%,8420.0,8440.0,1215499.0,10523.0,647490.0,,
436,코로나19(진단/치료제/백신 개발 등),-0.19,205470,휴마시스 *,테마 편입 사유,842.0,하락  74,-8.08%,844.0,848.0,3782828.0,3306.0,2082317.0,,
121,남북경협,-0.18,004090,한국석유,테마 편입 사유,18840.0,"상승  2,490",+15.23%,19600.0,19610.0,10591189.0,198516.0,1059206.0,,
121,남북경협,-0.18,013810,스페코 *,테마 편입 사유,2800.0,상승  150,+5.66%,2790.0,2795.0,2083568.0,5884.0,147271.0,,
121,남북경협,-0.18,000720,현대건설,테마 편입 사유,128300.0,"상승  4,000",+3.22%,128300.0,128400.0,1507620.0,193406.0,2167996.0,,
121,남북경협,-0.18,017800,현대엘리베이터,테마 편입 사유,110200.0,"상승  2,300",+2.13%,110300.0,110400.0,375443.0,41290.0,334674.0,,
121,남북경협,-0.18,015760,한국전력,테마 편입 사유,63000.0,상승  900,+1.45%,62900.0,63000.0,2847073.0,180211.0,3404380.0,,
121,남북경협,-0.18,004000,롯데정밀화학,테마 편입 사유,50000.0,상승  700,+1.42%,49950.0,50000.0,92851.0,4627.0,71821.0,,
121,남북경협,-0.18,025860,남해화학,테마 편입 사유,7600.0,상승  80,+1.06%,7590.0,7620.0,348211.0,2636.0,374120.0,,
121,남북경협,-0.18,030960,양지사 *,테마 편입 사유,8830.0,상승  90,+1.03%,8830.0,8850.0,270622.0,2390.0,249447.0,,
121,남북경협,-0.18,100700,세운메디칼 *,테마 편입 사유,2630.0,상승  20,+0.77%,2625.0,2630.0,174888.0,459.0,248938.0,,
121,남북경협,-0.18,001260,남광토건,테마 편입 사유,8940.0,상승  20,+0.22%,8950.0,8960.0,38531.0,341.0,60533.0,,
121,남북경협,-0.18,007110,일신석재,테마 편입 사유,1824.0,상승  2,+0.11%,1823.0,1824.0,1620602.0,2992.0,2167998.0,,
121,남북경협,-0.18,002150,도화엔지니어링,테마 편입 사유,6710.0,보합0,0.00%,6680.0,6690.0,104775.0,703.0,108438.0,,
121,남북경협,-0.18,037440,희림 *,테마 편입 사유,4560.0,보합0,0.00%,4570.0,4575.0,85229.0,388.0,235110.0,,
121,남북경협,-0.18,093240,형지엘리트,테마 편입 사유,1344.0,하락  2,-0.15%,1339.0,1345.0,3046911.0,4130.0,7004617.0,,
121,남북경협,-0.18,009270,신원,테마 편입 사유,1519.0,하락  10,-0.65%,1517.0,1519.0,764557.0,1167.0,1688026.0,,
121,남북경협,-0.18,025980,아난티 *,테마 편입 사유,8800.0,하락  80,-0.90%,8790.0,8800.0,2060497.0,18294.0,3886467.0,,
121,남북경협,-0.18,002100,경농,테마 편입 사유,9710.0,하락  100,-1.02%,9710.0,9730.0,82751.0,806.0,161457.0,,
121,남북경협,-0.18,091590,남화토건 *,테마 편입 사유,3795.0,하락  40,-1.04%,3780.0,3785.0,12447.0,47.0,40220.0,,
121,남북경협,-0.18,058730,다스코,테마 편입 사유,3770.0,하락  50,-1.31%,3780.0,3790.0,462707.0,1768.0,796988.0,,
121,남북경협,-0.18,026040,제이에스티나 *,테마 편입 사유,3345.0,하락  45,-1.33%,3345.0,3350.0,113815.0,383.0,575813.0,,
121,남북경협,-0.18,023800,인지컨트롤스,테마 편입 사유,7430.0,하락  110,-1.46%,7420.0,7430.0,90939.0,677.0,110793.0,,
121,남북경협,-0.18,001550,조비,테마 편입 사유,14880.0,하락  260,-1.72%,14830.0,14860.0,178946.0,2673.0,655283.0,,
121,남북경협,-0.18,006280,녹십자,테마 편입 사유,172600.0,"하락  4,900",-2.76%,172200.0,172300.0,47441.0,8232.0,70425.0,,
121,남북경협,-0.18,033240,자화전자,테마 편입 사유,42950.0,"하락  1,300",-2.94%,42500.0,42550.0,384119.0,16212.0,275418.0,,
121,남북경협,-0.18,014990,인디에프,테마 편입 사유,886.0,하락  27,-2.96%,887.0,888.0,318291.0,284.0,701656.0,,
121,남북경협,-0.18,119850,지엔씨에너지 *,테마 편입 사유,39050.0,"하락  1,400",-3.46%,39000.0,39050.0,395974.0,15522.0,305999.0,,
121,남북경협,-0.18,033340,좋은사람들 *,테마 편입 사유,2115.0,하락  95,-4.30%,2130.0,2135.0,7709510.0,16838.0,23044222.0,,
121,남북경협,-0.18,047770,코데즈컴바인 *,테마 편입 사유,4765.0,하락  275,-5.46%,4750.0,4760.0,1638262.0,7840.0,21448900.0,,
121,남북경협,-0.18,049630,재영솔루텍 *,테마 편입 사유,4195.0,하락  275,-6.15%,4175.0,4180.0,7468111.0,31669.0,19416841.0,,
385,키오스크(KIOSK),-0.16,136540,윈스테크넷 *,테마 편입 사유,11550.0,상승  130,+1.14%,11530.0,11570.0,43413.0,501.0,41939.0,,
385,키오스크(KIOSK),-0.16,089150,케이씨티 *,테마 편입 사유,2710.0,상승  25,+0.93%,2700.0,2715.0,124957.0,340.0,55379.0,,
385,키오스크(KIOSK),-0.16,101140,인바이오젠,테마 편입 사유,10900.0,상승  90,+0.83%,10800.0,10810.0,7450.0,79.0,9553.0,,
385,키오스크(KIOSK),-0.16,004920,씨아이테크,테마 편입 사유,1162.0,상승  5,+0.43%,1147.0,1158.0,207654.0,238.0,327128.0,,
385,키오스크(KIOSK),-0.16,105760,포스뱅크 *,테마 편입 사유,5630.0,상승  10,+0.18%,5590.0,5600.0,52806.0,296.0,125098.0,,
385,키오스크(KIOSK),-0.16,115500,케이씨에스 *,테마 편입 사유,9380.0,상승  10,+0.11%,9410.0,9450.0,71065.0,672.0,97806.0,,
385,키오스크(KIOSK),-0.16,063570,NICE인프라 *,테마 편입 사유,4385.0,하락  5,-0.11%,4375.0,4380.0,42045.0,183.0,92986.0,,
385,키오스크(KIOSK),-0.16,177830,파버나인 *,테마 편입 사유,2820.0,하락  5,-0.18%,2805.0,2815.0,69138.0,194.0,45128.0,,
385,키오스크(KIOSK),-0.16,052600,한네트 *,테마 편입 사유,3655.0,하락  40,-1.08%,3650.0,3655.0,37081.0,136.0,27364.0,,
385,키오스크(KIOSK),-0.16,094940,푸른기술 *,테마 편입 사유,10900.0,하락  440,-3.88%,10930.0,10940.0,375315.0,4147.0,294877.0,,
506,탈모 치료,-0.13,067290,JW신약 *,테마 편입 사유,2480.0,상승  220,+9.73%,2460.0,2465.0,10623257.0,26279.0,3602544.0,,
506,탈모 치료,-0.13,001060,JW중외제약,테마 편입 사유,39050.0,"상승  2,850",+7.87%,38850.0,38900.0,249509.0,9412.0,147224.0,,
506,탈모 치료,-0.13,006490,인스코비,테마 편입 사유,568.0,상승  21,+3.84%,568.0,571.0,619959.0,352.0,706094.0,,
506,탈모 치료,-0.13,118000,메타케어,테마 편입 사유,308.0,상승  11,+3.70%,300.0,301.0,1687497.0,493.0,910582.0,,
506,탈모 치료,-0.13,217730,강스템바이오텍 *,테마 편입 사유,2260.0,상승  65,+2.96%,2250.0,2255.0,1391298.0,3206.0,978843.0,,
506,탈모 치료,-0.13,317240,TS트릴리온 *,테마 편입 사유,354.0,상승  9,+2.61%,356.0,358.0,4290677.0,1480.0,3411983.0,,
506,탈모 치료,-0.13,330350,위더스제약 *,테마 편입 사유,8800.0,상승  140,+1.62%,8760.0,8770.0,231363.0,2011.0,249038.0,,
506,탈모 치료,-0.13,002800,신신제약 *,테마 편입 사유,6190.0,상승  40,+0.65%,6180.0,6190.0,244392.0,1513.0,271360.0,,
506,탈모 치료,-0.13,017180,명문제약,테마 편입 사유,1842.0,상승  9,+0.49%,1830.0,1839.0,80837.0,148.0,121230.0,,
506,탈모 치료,-0.13,069620,대웅제약,테마 편입 사유,173000.0,하락  300,-0.17%,173000.0,173100.0,20591.0,3561.0,40051.0,,
506,탈모 치료,-0.13,378800,샤페론 *,테마 편입 사유,1917.0,하락  5,-0.26%,1922.0,1924.0,597063.0,1134.0,1230569.0,,
506,탈모 치료,-0.13,090370,메타랩스,테마 편입 사유,1682.0,하락  5,-0.30%,1680.0,1682.0,131743.0,219.0,158553.0,,
506,탈모 치료,-0.13,052260,현대바이오랜드 *,테마 편입 사유,4465.0,하락  25,-0.56%,4465.0,4480.0,115456.0,519.0,135048.0,,
506,탈모 치료,-0.13,277410,인산가 *,테마 편입 사유,1187.0,하락  7,-0.59%,1187.0,1192.0,102744.0,122.0,161107.0,,
506,탈모 치료,-0.13,226950,올릭스 *,테마 편입 사유,130100.0,"하락  1,200",-0.91%,129900.0,130000.0,145671.0,19077.0,266911.0,,
506,탈모 치료,-0.13,260660,알리코제약 *,테마 편입 사유,3900.0,하락  40,-1.02%,3900.0,3925.0,66758.0,262.0,79918.0,,
506,탈모 치료,-0.13,420570,제이투케이바이오 *,테마 편입 사유,8420.0,하락  120,-1.41%,8490.0,8500.0,4598.0,39.0,9097.0,,
506,탈모 치료,-0.13,064550,바이오니아 *,테마 편입 사유,13060.0,하락  290,-2.17%,13070.0,13090.0,66103.0,868.0,129662.0,,
506,탈모 치료,-0.13,377220,프롬바이오 *,테마 편입 사유,1343.0,하락  35,-2.54%,1340.0,1341.0,352910.0,476.0,464009.0,,
506,탈모 치료,-0.13,344860,이노진 *,테마 편입 사유,1711.0,하락  51,-2.89%,1702.0,1707.0,354496.0,609.0,4669889.0,,
506,탈모 치료,-0.13,003850,보령,테마 편입 사유,10350.0,하락  330,-3.09%,10350.0,10360.0,392985.0,4091.0,1031066.0,,
506,탈모 치료,-0.13,065660,안트로젠 *,테마 편입 사유,36350.0,"하락  1,250",-3.32%,36350.0,36450.0,22280.0,811.0,13905.0,,
506,탈모 치료,-0.13,389470,인벤티지랩 *,테마 편입 사유,70200.0,"하락  3,000",-4.10%,70100.0,70200.0,86679.0,6147.0,144706.0,,
506,탈모 치료,-0.13,004310,현대약품,테마 편입 사유,13370.0,하락  830,-5.85%,13360.0,13370.0,2251944.0,30711.0,3316962.0,,
506,탈모 치료,-0.13,304840,피플바이오 *,테마 편입 사유,805.0,하락  65,-7.47%,806.0,809.0,400121.0,324.0,758842.0,,
335,재난/안전(지진/화재 등),-0.12,054540,삼영엠텍 *,테마 편입 사유,15010.0,상승  730,+5.11%,15010.0,15030.0,2919374.0,44604.0,831840.0,,
335,재난/안전(지진/화재 등),-0.12,189860,서전기전 *,테마 편입 사유,4640.0,상승  210,+4.74%,4635.0,4640.0,611533.0,2848.0,178334.0,,
335,재난/안전(지진/화재 등),-0.12,140520,대창스틸 *,테마 편입 사유,2150.0,상승  60,+2.87%,2125.0,2150.0,37221.0,79.0,92686.0,,
335,재난/안전(지진/화재 등),-0.12,372910,한컴라이프케어,테마 편입 사유,2910.0,상승  60,+2.11%,2925.0,2930.0,381997.0,1112.0,196035.0,,
335,재난/안전(지진/화재 등),-0.12,036640,HRS *,테마 편입 사유,5360.0,상승  100,+1.90%,5350.0,5360.0,245751.0,1318.0,89189.0,,
335,재난/안전(지진/화재 등),-0.12,023350,한국종합기술,테마 편입 사유,4830.0,상승  40,+0.84%,4800.0,4805.0,50345.0,243.0,48296.0,,
335,재난/안전(지진/화재 등),-0.12,083640,인콘 *,테마 편입 사유,405.0,상승  2,+0.50%,404.0,405.0,4324745.0,1720.0,5159532.0,,
