정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스닥수익률(벤치마크),초과수익률,초과승리여부
2025-09-11,2025-03-13,A089970,브이엠,소형주→중형주,소형주,중형주,0.00244758,0.00374579,0.00129821,0.00194304,1360212,1085683,2643.0,4066.7,1423.8,14.24,1,13770.0,13790.0,0.001452,0.002113,-0.00066,0
2025-09-11,2025-03-13,A448280,에코아이,소형주→중형주,소형주,중형주,0.0030955,0.00496452,0.00186901,0.00169721,1360212,1085683,2308.6,5389.9,3081.3,30.81,1,14150.0,14850.0,0.04947,0.002113,0.047357,1
2025-09-11,2025-03-13,A356680,엑스게이트,중형주→소형주,중형주,소형주,0.00238791,0.00148901,-0.0008989,0.0035496,1085683,1360212,3853.7,2025.4,-1828.4,-18.28,0,7180.0,7080.0,-0.013928,0.002113,-0.01604,0
2025-09-11,2025-03-13,A294570,쿠콘,소형주→중형주,소형주,중형주,0.00281638,0.00427503,0.00145864,0.00170116,1360212,1085683,2313.9,4641.3,2327.4,23.27,1,37200.0,36950.0,-0.00672,0.002113,-0.008833,0
2025-09-11,2025-03-13,A064820,케이프,소형주→중형주,소형주,중형주,0.00280617,0.00516345,0.00235728,0.00168748,1360212,1085683,2295.3,5605.9,3310.5,33.11,1,12300.0,14810.0,0.204065,0.002113,0.201952,1
2025-09-11,2025-03-13,A025950,동신건설,중형주→소형주,중형주,소형주,0.00179402,0.0010955,-0.00069853,0.00587882,1085683,1360212,6382.5,1490.1,-4892.4,-48.92,0,18330.0,17700.0,-0.03437,0.002113,-0.036483,0
2025-09-11,2025-03-13,A319400,현대무벡스,중형주→대형주,중형주,대형주,0.01078398,0.00433828,-0.0064457,0.00579136,1085683,3778928,6287.6,16394.1,10106.5,101.06,1,8310.0,8320.0,0.001203,0.002113,-0.000909,0
2025-09-11,2025-03-13,A051980,중앙첨단소재,중형주→소형주,중형주,소형주,0.00304251,0.00187524,-0.00116727,0.0066413,1085683,1360212,7210.3,2550.7,-4659.6,-46.6,0,2565.0,2500.0,-0.025341,0.002113,-0.027454,0
2025-09-11,2025-03-13,A030530,원익홀딩스,중형주→대형주,중형주,대형주,0.01061038,0.00443327,-0.00617711,0.00486717,1085683,3778928,5284.2,16753.0,11468.8,114.69,1,11790.0,12260.0,0.039864,0.002113,0.037751,1
2025-09-11,2025-03-13,A082920,비츠로셀,대형주→중형주,대형주,중형주,0.0031838,0.00738034,0.00419654,0.00338871,3778928,1085683,12805.7,8012.7,-4793.0,-47.93,0,28700.0,28600.0,-0.003484,0.002113,-0.005597,0
2025-09-11,2025-03-13,A389470,인벤티지랩,소형주→중형주,소형주,중형주,0.00359046,0.00515305,0.0015626,0.00125887,1360212,1085683,1712.3,5594.6,3882.2,38.82,1,45200.0,42450.0,-0.060841,0.002113,-0.062954,0
2025-09-11,2025-03-13,A053800,안랩,대형주→중형주,대형주,중형주,0.00332427,0.007758,0.00443373,0.00450211,3778928,1085683,17013.1,8422.7,-8590.4,-85.9,0,61600.0,61800.0,0.003247,0.002113,0.001134,1
2025-09-11,2025-03-13,A060370,LS마린솔루션,중형주→대형주,중형주,대형주,0.01421238,0.00593073,-0.00828165,0.00726898,1085683,3778928,7891.8,22411.8,14520.0,145.2,1,23350.0,24250.0,0.038544,0.002113,0.036431,1
2025-09-11,2025-03-13,A025980,아난티,중형주→대형주,중형주,대형주,0.00967906,0.00381871,-0.00586035,0.00685769,1085683,3778928,7445.3,14430.6,6985.4,69.85,1,8840.0,8680.0,-0.0181,0.002113,-0.020212,0
2025-09-11,2025-03-13,A115180,큐리언트,소형주→중형주,소형주,중형주,0.00312294,0.00457995,0.00145702,0.00187771,1360212,1085683,2554.1,4972.4,2418.3,24.18,1,12150.0,11660.0,-0.040329,0.002113,-0.042442,0
2025-09-11,2025-03-13,A260970,에스앤디,소형주→중형주,소형주,중형주,0.00265893,0.00414493,0.001486,0.00174661,1360212,1085683,2375.8,4500.1,2124.3,21.24,1,124500.0,127000.0,0.02008,0.002113,0.017967,1
2025-09-11,2025-03-13,A347850,디앤디파마텍,중형주→대형주,중형주,대형주,0.02052561,0.00814093,-0.01238468,0.00745509,1085683,3778928,8093.9,30764.0,22670.1,226.7,1,162800.0,160700.0,-0.012899,0.002113,-0.015012,0
2025-09-11,2025-03-13,A101730,위메이드맥스,대형주→중형주,대형주,중형주,0.00283302,0.00661853,0.00378551,0.00373748,3778928,1085683,14123.7,7185.6,-6938.0,-69.38,0,6970.0,7000.0,0.004304,0.002113,0.002191,1
