정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스피수익률(벤치마크),초과수익률,초과승리여부
2024-09-12,2024-03-14,A001040,CJ,중형주→대형주,중형주,대형주,0.01512139,0.0021255,-0.01299589,0.01147576,3992360,39304208,45815.4,83541.0,37725.6,377.26,1,121400.0,123900.0,0.020593,0.023363,-0.00277,0
2024-09-12,2024-03-14,A016800,퍼시스,소형주→중형주,소형주,중형주,0.00622599,0.00213607,-0.00408993,0.0045872,1591304,3992360,7299.6,8527.9,1228.3,12.28,1,44000.0,44950.0,0.021591,0.023363,-0.001772,0
2024-09-12,2024-03-14,A009410,태영건설,소형주→중형주,소형주,중형주,0.01622782,0.00549641,-0.01073142,0.00104194,1591304,3992360,1658.0,21943.6,20285.6,202.86,1,4620.0,4620.0,0.0,0.023363,-0.023363,0
2024-09-12,2024-03-14,A017860,DS단석,중형주→소형주,중형주,소형주,0.00178412,0.00531537,0.00353126,0.00389123,3992360,1591304,15535.2,8458.4,-7076.8,-70.77,0,71300.0,74700.0,0.047686,0.023363,0.024323,1
2024-09-12,2024-03-14,A001570,금양,대형주→중형주,대형주,중형주,0.00162578,0.01198188,0.0103561,0.004054,39304208,3992360,159339.2,47836.0,-111503.2,-1115.03,0,46300.0,49950.0,0.078834,0.023363,0.055471,1
2024-09-12,2024-03-14,A018880,한온시스템,대형주→중형주,대형주,중형주,0.00130126,0.00912097,0.00781972,0.00182244,39304208,3992360,71629.7,36414.2,-35215.5,-352.15,0,4030.0,4135.0,0.026055,0.023363,0.002692,1
2024-09-12,2024-03-14,A460860,동국제강,중형주→소형주,중형주,소형주,0.00169,0.00486603,0.00317603,0.00232795,3992360,1591304,9294.0,7743.3,-1550.7,-15.51,0,7980.0,8080.0,0.012531,0.023363,-0.010832,0
2024-09-12,2024-03-14,A001470,삼부토건,중형주→소형주,중형주,소형주,0.00049544,0.00165319,0.00115775,0.00199168,3992360,1591304,7951.5,2630.7,-5320.8,-53.21,0,519.0,609.0,0.17341,0.023363,0.150047,1
2024-09-12,2024-03-14,A002030,아세아,소형주→중형주,소형주,중형주,0.00653394,0.00222494,-0.004309,0.00527561,1591304,3992360,8395.1,8882.8,487.7,4.88,1,251000.0,254500.0,0.013944,0.023363,-0.009419,0
2024-09-12,2024-03-14,A005610,SPC삼립,중형주→소형주,중형주,소형주,0.00184189,0.0052482,0.00340631,0.0020158,3992360,1591304,8047.8,8351.5,303.7,3.04,1,50000.0,50100.0,0.002,0.023363,-0.021363,0
2024-09-12,2024-03-14,A036460,한국가스공사,중형주→대형주,중형주,대형주,0.0175567,0.00245872,-0.01509798,0.01104782,3992360,39304208,44106.9,96638.2,52531.3,525.31,1,44550.0,45300.0,0.016835,0.023363,-0.006528,0
2024-09-12,2024-03-14,A011930,신성이엔지,중형주→소형주,중형주,소형주,0.00143153,0.00409829,0.00266676,0.00196915,3992360,1591304,7861.5,6521.6,-1339.9,-13.4,0,1629.0,1640.0,0.006753,0.023363,-0.01661,0
2024-09-12,2024-03-14,A033240,자화전자,중형주→소형주,중형주,소형주,0.00166564,0.00486294,0.0031973,0.00235139,3992360,1591304,9387.6,7738.4,-1649.2,-16.49,0,17610.0,18080.0,0.026689,0.023363,0.003326,1
2024-09-12,2024-03-14,A377740,바이오노트,중형주→소형주,중형주,소형주,0.00196929,0.00562479,0.0036555,0.00190645,3992360,1591304,7611.2,8950.7,1339.5,13.4,1,4520.0,4540.0,0.004425,0.023363,-0.018938,0
2024-09-12,2024-03-14,A200880,서연이화,중형주→소형주,중형주,소형주,0.0014504,0.00446243,0.00301203,0.00220715,3992360,1591304,8811.7,7101.1,-1710.6,-17.11,0,12570.0,13600.0,0.081941,0.023363,0.058578,1
2024-09-12,2024-03-14,A126560,현대퓨처넷,소형주→중형주,소형주,중형주,0.00564085,0.00191945,-0.0037214,0.00438307,1591304,3992360,6974.8,7663.2,688.4,6.88,1,4160.0,4215.0,0.013221,0.023363,-0.010142,0
2024-09-12,2024-03-14,A004020,현대제철,대형주→중형주,대형주,중형주,0.00192922,0.01312408,0.01119486,0.0024817,39304208,3992360,97541.4,52396.1,-45145.4,-451.45,0,23900.0,23800.0,-0.004184,0.023363,-0.027547,0
2024-09-12,2024-03-14,A039490,키움증권,대형주→중형주,대형주,중형주,0.00193166,0.01347016,0.0115385,0.00196115,39304208,3992360,77081.6,53777.7,-23303.9,-233.04,0,125100.0,127700.0,0.020783,0.023363,-0.00258,0
