정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스닥수익률(벤치마크),초과수익률,초과승리여부
2024-09-12,2024-03-14,A439580,블루엠텍,소형주→중형주,소형주,중형주,0.00210693,0.00375428,0.00164734,0.00123855,331638,911474,410.8,3421.9,3011.2,30.11,1,21450.0,23800.0,0.109557,0.030462,0.079096,1
2024-09-12,2024-03-14,A051980,중앙첨단소재,중형주→대형주,중형주,대형주,0.01487691,0.00608875,-0.00878816,0.00418536,911474,1282181,3814.8,7806.9,3992.0,39.92,1,10090.0,10450.0,0.035679,0.030462,0.005217,1
2024-09-12,2024-03-14,A030530,원익홀딩스,중형주→소형주,중형주,소형주,0.00272282,0.00166286,-0.00105997,0.00359277,911474,331638,3274.7,551.5,-2723.2,-27.23,0,2390.0,2445.0,0.023013,0.030462,-0.007449,0
2024-09-12,2024-03-14,A036220,오상헬스케어,중형주→소형주,중형주,소형주,0.00286383,0.00171218,-0.00115165,0.00444739,911474,331638,4053.7,567.8,-3485.9,-34.86,0,13400.0,13420.0,0.001493,0.030462,-0.028969,0
2024-09-12,2024-03-14,A042600,새로닉스,중형주→소형주,중형주,소형주,0.00219897,0.00137727,-0.0008217,0.00367068,911474,331638,3345.7,456.8,-2889.0,-28.89,0,12000.0,12590.0,0.049167,0.030462,0.018705,1
2024-09-12,2024-03-14,A086980,쇼박스,소형주→중형주,소형주,중형주,0.00208016,0.00344044,0.00136028,0.00183391,331638,911474,608.2,3135.9,2527.7,25.28,1,3680.0,3790.0,0.029891,0.030462,-0.00057,0
2024-09-12,2024-03-14,A061970,LB세미콘,중형주→소형주,중형주,소형주,0.00262203,0.0015942,-0.00102783,0.00385201,911474,331638,3511.0,528.7,-2982.3,-29.82,0,4060.0,4135.0,0.018473,0.030462,-0.011989,0
2024-09-12,2024-03-14,A299030,하나기술,중형주→소형주,중형주,소형주,0.00314859,0.00198522,-0.00116337,0.00631513,911474,331638,5756.1,658.4,-5097.7,-50.98,0,26700.0,28200.0,0.05618,0.030462,0.025718,1
2024-09-12,2024-03-14,A330860,네패스아크,중형주→소형주,중형주,소형주,0.00233988,0.00148267,-0.00085721,0.00555017,911474,331638,5058.8,491.7,-4567.1,-45.67,0,13020.0,13820.0,0.061444,0.030462,0.030982,1
2024-09-12,2024-03-14,A007390,네이처셀,중형주→대형주,중형주,대형주,0.0089136,0.00367999,-0.00523361,0.005459,911474,1282181,4975.7,4718.4,-257.3,-2.57,0,9390.0,9810.0,0.044728,0.030462,0.014267,1
2024-09-12,2024-03-14,A322310,오로스테크놀로지,중형주→소형주,중형주,소형주,0.00214418,0.00139961,-0.00074457,0.00370308,911474,331638,3375.3,464.2,-2911.1,-29.11,0,15520.0,16970.0,0.093428,0.030462,0.062966,1
2024-09-12,2024-03-14,A215200,메가스터디교육,대형주→중형주,대형주,중형주,0.003305,0.00763276,0.00432775,0.00359118,1282181,911474,4604.5,6957.1,2352.5,23.53,1,46000.0,45950.0,-0.001087,0.030462,-0.031548,0
2024-09-12,2024-03-14,A144960,뉴파워프라즈마,소형주→중형주,소형주,중형주,0.00198724,0.00328634,0.0012991,0.00160233,331638,911474,531.4,2995.4,2464.0,24.64,1,5040.0,5190.0,0.029762,0.030462,-0.0007,0
2024-09-12,2024-03-14,A060370,LS마린솔루션,소형주→중형주,소형주,중형주,0.00433921,0.00740944,0.00307024,0.00180459,331638,911474,598.5,6753.5,6155.0,61.55,1,16750.0,17810.0,0.063284,0.030462,0.032822,1
2024-09-12,2024-03-14,A078140,대봉엘에스,소형주→중형주,소형주,중형주,0.00225108,0.00363114,0.00138006,0.00094951,331638,911474,314.9,3309.7,2994.8,29.95,1,22500.0,22600.0,0.004444,0.030462,-0.026017,0
2024-09-12,2024-03-14,A083310,엘오티베큠,중형주→소형주,중형주,소형주,0.00263748,0.00165762,-0.00097986,0.00475846,911474,331638,4337.2,549.7,-3787.5,-37.87,0,10040.0,10570.0,0.052789,0.030462,0.022327,1
2024-09-12,2024-03-14,A053030,바이넥스,중형주→대형주,중형주,대형주,0.00934606,0.0037859,-0.00556016,0.00623062,911474,1282181,5679.0,4854.2,-824.8,-8.25,0,19950.0,20450.0,0.025063,0.030462,-0.005399,0
