code,name,n_obs,r_squared,beta_mkt,beta_fx_stable_up,se_fx_stable_up,tstat_fx_stable_up,pval_fx_stable_up,beta_fx_stable_down,se_fx_stable_down,tstat_fx_stable_down,pval_fx_stable_down,beta_fx_normal_up,se_fx_normal_up,tstat_fx_normal_up,pval_fx_normal_up,beta_fx_normal_down,se_fx_normal_down,tstat_fx_normal_down,pval_fx_normal_down,beta_fx_crisis_up,se_fx_crisis_up,tstat_fx_crisis_up,pval_fx_crisis_up,beta_fx_crisis_down,se_fx_crisis_down,tstat_fx_crisis_down,pval_fx_crisis_down,wald_all_f,wald_all_p,wald_stable_asym_f,wald_stable_asym_p,wald_normal_asym_f,wald_normal_asym_p,wald_crisis_asym_f,wald_crisis_asym_p
A009150,삼성전기,1466,0.45276705999856703,1.1394325868112223,0.41744082382703884,0.22464424375766207,1.8582306710576506,0.06313626423936125,-0.16090161932314323,0.17953887009174807,-0.8961937837801874,0.3701492751099501,-0.11705767240476683,0.2787571540793131,-0.4199270608547722,0.6745387384068706,-0.14216116654144506,0.24282058768574363,-0.585457633128822,0.5582400460526067,-0.14438377879056924,0.22891199716681893,-0.6307392385614022,0.528211038260093,-0.393212231225415,0.24945121584957058,-1.5763091387878352,0.11495457653944255,7.32973729606071,0.19724943524930716,3.4895365080643677,0.061757873509554265,0.004406279661738011,0.9470754411160736,0.5746473602339,0.4484180665100771
A064350,현대로템,1466,0.14797448722718565,0.9410956190545551,0.2505823152463623,0.40249801573503297,0.6225678275425891,0.5335685585404331,0.4443747001584776,0.2533866689280704,1.7537414341423918,0.07947482235054507,-0.104354580792259,0.38156286305012366,-0.27349249860972596,0.7844746578685415,-0.2639815551766016,0.44209023256094737,-0.5971214375115348,0.5504263061695945,0.29056396454585043,0.4550078907151715,0.6385910452874747,0.523089008215317,-0.14326914461115242,0.31075602467854213,-0.4610341658198115,0.6447740930239529,4.4876031256500415,0.48154380898715465,0.16480483558352746,0.6847708019818131,0.07695843322071902,0.7814623632028286,0.7914736102496206,0.37365490978009297
A032830,삼성생명,1466,0.22714410595567336,0.8349451255037429,0.2809408504164561,0.20648120688466873,1.3606122060947525,0.1736362721726845,0.7726773910061474,0.1842384795744221,4.193897999977951,2.7420131717462382e-05,0.15273310706691942,0.4302092178555819,0.3550205358877057,0.7225742066408031,0.02184407346501828,0.3540036408509967,0.061705787580339164,0.9507971309323026,-0.21167677100573615,0.33254922818124216,-0.6365276267920565,0.5244325801088817,-0.1634611219979085,0.3563991442961937,-0.45864622464430044,0.6464882364902249,15.077557150551879,0.010036038013039764,2.8710088450434754,0.09018831974784722,0.05121601534595115,0.8209606662097337,0.007618422131193294,0.9304461109597899
A033780,KT&G,1466,0.08588616037240104,0.27407770633098666,0.13665810132320572,0.14909950208176892,0.9165563896267064,0.35937514568621576,0.2662401460489282,0.1620793126247282,1.6426534746317054,0.10045465004718812,0.04574598486611068,0.2596792490136164,0.17616342098906781,0.8601655571480508,-0.2605677124691695,0.2036621548084542,-1.2794115466088207,0.2007521698916308,-0.43067575194736424,0.33666257188751575,-1.2792504659272304,0.20080886965875677,-0.14497116489115816,0.2584898197160754,-0.5608389724995521,0.5749073160986058,10.140607187933012,0.07134783627933051,0.3124571152405367,0.5761763007909244,0.7246022499206912,0.3946384244916037,0.3339731087404219,0.5633288904720499
A030200,KT,1466,0.15589034627476095,0.42287236359103303,-0.2354729601694292,0.16859974606935085,-1.396638877929099,0.16252219295258286,0.27542978902020937,0.12896082979115248,2.1357631574351545,0.03269872355129766,-0.14738087816589293,0.22492225178743153,-0.6552525461339368,0.5123051680141639,0.3293168421481771,0.14092994829329009,2.336741382057659,0.019452635414322992,-0.29271776049803305,0.24199336503905045,-1.2096106868500185,0.2264283154379514,-0.08627457776345096,0.25847414037388744,-0.3337841752318172,0.738542425600887,9.03884331754834,0.10752482285451552,5.093952027413995,0.024009417166385327,3.4581765961575037,0.06293968636575593,0.5460761729621834,0.4599254148636668
A066570,LG전자,1466,0.2841096772365712,0.9067071289165132,-0.05374806812250316,0.22765073292477908,-0.23609881431948973,0.8133559939627547,0.07261636524018647,0.16189677478937975,0.4485349713399604,0.6537671531507674,-0.899814884605844,0.19586464644217264,-4.594064834827181,4.346942232898353e-06,0.16058630867848975,0.20904359778699078,0.7681952969548602,0.44237116717956726,-0.5227874537091157,0.2178095855706862,-2.4002040697123244,0.01638593399643931,0.2796123557229651,0.2224813329130788,1.256790185773504,0.20882962077735123,24.716909039544127,0.0001580086767324319,0.18217711150606242,0.6695089028658933,14.085540189071857,0.000174681515185623,6.354761081652587,0.011706670729423394
A010130,고려아연,1466,0.08376131222997851,0.7163925068987267,-0.12610943779631545,0.32227878716134634,-0.39130542505479815,0.6955714893214541,0.5829858479013916,0.2867367099138198,2.033174782805491,0.04203486779850368,-0.6148445638971629,0.4699601061550257,-1.3082909716050328,0.19077463621900526,0.20827950315132926,0.3242681584148011,0.642306368190798,0.5206742802709515,0.5494707682798662,0.40187643234137366,1.367262979514854,0.1715428910808876,0.03589628626614627,0.41903626217635015,0.08566391385726763,0.9317335892109182,7.4960176996231525,0.18628579226576505,2.230112088629076,0.13534402878349366,1.859149503322446,0.17272299186588747,0.8348529264684462,0.360872997911065
A298040,효성중공업,1466,0.1512583501398599,1.0758225601331382,0.5908954728201545,0.39622647128415905,1.4913074103935524,0.135880804266234,0.5800498767206665,0.35778950695336764,1.6212042708012315,0.10497383715018295,0.364610107494576,0.566380031678181,0.6437552298837906,0.5197341694343474,0.32770277803531006,0.45401298176267013,0.7217916473732303,0.4704225855438249,-1.2534591908425021,0.7119466533012241,-1.7606083054542634,0.07830472192733744,-0.3565262461440683,0.4502431222512215,-0.7918527313897266,0.42844655126847586,7.183030127881736,0.20738012945083523,0.00037653241364053757,0.9845184659622312,0.0025035856638698354,0.9600938248681525,1.4878990141354524,0.22254272598616426
A034730,SK,1466,0.35183874116167335,1.1125693553732017,-0.08155878487148792,0.30450257848951756,-0.2678426740294272,0.7888204212732586,0.11595592242832516,0.18686002250988978,0.6205496546067688,0.5348959736490893,0.1782738934674158,0.4101961140832184,0.4346064902780833,0.663848083208164,0.1678587314680685,0.20725893069076617,0.809898665927774,0.41799841865450416,-0.22186296776594963,0.30203866613485036,-0.7345515413807816,0.46261265948493635,-0.5112764894631633,0.5070646073659768,-1.0083064012672187,0.3133073908908869,2.050321595728085,0.8421391947281682,0.3009260120961695,0.5833024759587335,0.0005455363996151624,0.9813657274951819,0.28389387831534035,0.594160314857499
A267250,HD현대,1466,0.2778981261974667,0.9324701685569948,0.15214654113725382,0.2711796102296284,0.561054501879473,0.5747603833104136,0.6247491829627273,0.2141351198504366,2.9175465631190507,0.0035279696976422176,-0.11944683855215128,0.2731444353946436,-0.43730284448069573,0.661891732740607,0.5865017776974251,0.2241884844508103,2.616110185740208,0.008893785207666148,-0.6472436516035487,0.3602221435975194,-1.7967902948429564,0.07236891768553054,0.28559757192117596,0.27552035209463,1.0365752284719962,0.29993386285675705,10.12897053666327,0.07166231967307818,1.7330865538434692,0.18801719562842256,3.93590508249424,0.04726569986729344,4.774059983347125,0.028891615433386867
A138040,메리츠금융지주,1466,0.12990475720739803,0.5238435368100633,-0.4305169966087762,0.25415327322300235,-1.6939266260443813,0.09027922666235039,0.30779974617025024,0.2916578523776626,1.055345308418735,0.29126742631716396,-0.3803168904619487,0.40465474341836954,-0.939855263401032,0.34729180729336695,-0.16051122209496954,0.37779615647663645,-0.42486197740049225,0.670937293921835,-1.6510311192936595,0.5699771454559577,-2.8966619669862452,0.003771558993107269,-0.6298273814553321,0.4527076648302096,-1.3912452348063342,0.16415107451760103,9.987740763268608,0.07558335231862529,3.1522610003630507,0.0758218350184427,0.14213179360876843,0.7061708515156632,1.894303798227913,0.1687172934973758
A096770,SK이노베이션,1466,0.29498784366854924,1.282552040800206,-0.26431771226502615,0.30425174516265485,-0.8687467416948431,0.38498566924895905,0.2716892301508886,0.2952530805282275,0.9201910092345806,0.3574729518062951,0.11476560721879543,0.3352989741653017,0.3422784322692745,0.7321413649978119,-0.3732623070735642,0.4775800816566791,-0.7815700893109977,0.43446727085869796,-0.24001591961153748,0.4457235960184993,-0.5384860073721021,0.5902415627795845,-0.5089150780748877,0.5888802277695957,-0.8642081259926508,0.38747356908669206,3.954800152871898,0.5559418495350377,1.57745676663254,0.20912740637121247,0.7174261309483403,0.3969894848096208,0.13951974462669522,0.7087589185914548
A047810,한국항공우주,1466,0.15335384310061484,0.7340668732115216,-0.17584203353175318,0.264473774712277,-0.6648751231499344,0.5061303682992132,0.16453632097724066,0.17218700373048115,0.9555675946065252,0.33929073991938763,0.0732612056226118,0.36722865898015516,0.19949751695869358,0.8418735854970276,0.2012492679502486,0.3027099832698631,0.6648253413262449,0.5061622121935445,-0.2302632873145637,0.4947316181908969,-0.46543070797976455,0.6416230477565654,-0.5753702916329378,0.4140311993879641,-1.389678585776799,0.16462650031688997,4.164650441259584,0.5259622219734956,1.1609607610149921,0.28126637615511396,0.06321614236186684,0.8014830633470461,0.3712037862749091,0.542348831607958
A017670,SK텔레콤,1466,0.13097581862145213,0.37918578501946537,-0.16760242551988444,0.1312974475613332,-1.2765093962819956,0.2017755073874571,0.43068393363626395,0.11462765010861263,3.757242979579359,0.00017179566911366316,-0.2164119945225097,0.19610103075377744,-1.1035739776107272,0.26977798454860324,0.24742185171294334,0.16355338449671172,1.512789554764107,0.1303331228704933,-0.3171649084670862,0.24275509132498965,-1.3065221690550664,0.19137504506966896,0.3496521349084621,0.16775093038658975,2.0843528802056275,0.037128080565464315,14.019909301386065,0.015483442952720543,10.748098497029284,0.001043865193110113,3.1321590129426773,0.07676201883776287,5.093612250871787,0.02401412133129843
A003550,LG,1466,0.33518056743229274,0.9538135326747411,0.06553453635380016,0.20048736181600466,0.3268761470059337,0.7437615628721375,0.0803770259125418,0.17102265140298234,0.4699788317697673,0.6383701412962025,0.26325119129298763,0.24387730936604196,1.0794411008441416,0.28039113699857154,-0.030945438122494208,0.16479081926889225,-0.18778617801517183,0.8510442713560582,0.3558654655952342,0.19418989508446224,1.8325642816813497,0.06686739401858022,-0.09843739790558415,0.380427040164471,-0.25875499770738286,0.7958242821563086,2.816749681405356,0.7282122635991519,0.0031366766228527404,0.9553369947349727,0.8199692046285711,0.3651891698275439,0.9469965594795954,0.33048497731786747
A323410,카카오뱅크,1068,0.26041745015923534,0.9812065943871652,-0.4123668296248178,0.35822866432631795,-1.1511273962409225,0.24967982870409988,-1.389740781925981,0.674742014307365,-2.0596624375800507,0.03943082272125132,-0.1628091741244104,0.5526958561563781,-0.29457281488708265,0.7683202317112962,-1.9001324787499607,0.7376634174452892,-2.575880047475567,0.009998532607622908,-0.5310327238665595,0.43923396854131447,-1.208997395238138,0.2266638460890501,0.07887171471258334,0.3452145415928261,0.22847158856248587,0.8192796410974694,12.088953598558213,0.033589032105718744,1.2426926192837626,0.2649527507763757,3.1744769700958946,0.07479715591117062,1.058784806918998,0.3034925059971019
A010120,LS ELECTRIC,1466,0.17602038096570882,1.0509206264980693,0.8066234492247728,0.3207733034104497,2.514621511979902,0.011916023173499329,0.16545569636045954,0.39112297524125456,0.4230273004504588,0.6722753427050644,0.30131533302587954,0.38390846144657853,0.7848624432254355,0.43253422408509923,-0.39125066608339965,0.45736939668622545,-0.8554369158018108,0.39230931415952686,-0.3082267552971264,0.4065357115172565,-0.758178793559795,0.44834395470728083,-0.41751415741075776,0.3236725995784724,-1.2899274079872618,0.19707586355267437,8.513166897081803,0.13013016530817637,1.4191683393580614,0.23354033883156008,1.1588007504593418,0.28171439312715596,0.06381890514987529,0.8005587518819399
A259960,크래프톤,1066,0.13461933820576033,0.6134353253074228,0.10349962453364733,0.31751073868999063,0.32597204416037634,0.7444455064276028,-1.0054327606177011,0.7137820299198497,-1.4085991499822441,0.15895373035184357,0.36695914647614314,0.5265119292736716,0.6969626442887379,0.48582617198611056,-0.47935694799195205,0.2755182723655764,-1.7398372306716143,0.08188760302010509,-0.7926053230119702,0.4851660200177554,-1.6336785560187492,0.10232636335175734,-1.5240107050670046,0.4830720237104635,-3.1548312265345415,0.0016059097437552637,13.503638526503916,0.019089607859316803,1.525431113554572,0.21679945037825096,1.7435855960323006,0.1866851485935071,0.8181287815479146,0.3657278347416735
A003670,포스코퓨처엠,1466,0.20631354675697677,1.1566725682874044,0.9163787079106568,0.3728517085085384,2.4577564940665186,0.013980793457734644,-0.2606418092772696,0.389025480181903,-0.669986472750826,0.5028664135030838,0.48259149654469585,0.5040782550985093,0.9573741609829719,0.3383784355627607,-1.3372995481606824,0.8132259504521134,-1.6444378679962315,0.10008578846012753,0.18877424586863845,0.5221265762081344,0.36154881683974593,0.7176892187843222,-0.7262050058501163,0.4142211643717018,-1.7531817983072817,0.07957080631421322,9.451688041756952,0.0923484391909628,3.9824852232993595,0.04597568190681866,3.4982294387302386,0.061434476739476225,2.071654228448615,0.15005868195384822
A000100,유한양행,1466,0.11917070371657956,0.5871531583719314,0.07065086573340613,0.32044609807362184,0.22047659858593205,0.8254999956146575,0.013566702809321896,0.21258816351834542,0.06381683055534346,0.9491160767303976,-0.432769327100441,0.3590048719734553,-1.2054692314382849,0.22802220911010607,-0.019983018194217664,0.27247688965865513,-0.07333839658567502,0.9415368378933607,-0.23313106050119392,0.21285170004958073,-1.0952745993895723,0.273396352066518,0.08237888624715131,0.3456792201168544,0.23831020626378324,0.8116405059056762,2.3848373050161173,0.7937299842460169,0.020602337196463098,0.8858675587037992,0.821117089516987,0.3648537574697037,0.6315990925156002,0.4267693623245008
A352820,하이브,1271,0.13559804369523598,0.6999651443436844,0.201624196610339,0.40409651291211646,0.4989505976117853,0.6178141875947929,-1.0072008707685685,0.3763160729738661,-2.676475822063851,0.007440093369362156,-0.604971716223307,0.42018790716477883,-1.4397647002869702,0.14993398132593386,-0.7152109096069382,0.33586018230206627,-2.1294900297639066,0.0332137389041473,-1.2446874903382348,0.4678360204207182,-2.660520857754615,0.007801989476837758,-0.6086215045368761,0.5286907317477251,-1.151186256897145,0.24965561786282686,8.190629396645232,0.14603788352555294,4.6341907166289475,0.0313409223332027,0.04064927900587603,0.8402164171460107,0.7559586473147937,0.38459622026745277
A086280,현대글로비스,1466,0.2373154488248932,0.8131640050731602,-0.5559868403354681,0.2203336757689205,-2.523385671278733,0.011623084850689825,0.44843988747863567,0.17898083209253987,2.5055190672416545,0.012227180552314485,-0.6427617737072135,0.2635737723724227,-2.4386408705302,0.014742611354670513,0.11531131196131585,0.2312504956729597,0.49864244236860805,0.6180312995954576,-0.9880665023947681,0.24412721543819835,-4.047342696393883,5.180237207902638e-05,0.6130541740700413,0.2558018922024699,2.3965974950052455,0.016548090482588755,25.79362464168342,9.784678641423512e-05,10.71310479208117,0.0010637936710820798,4.55855426400998,0.03275471206039944,18.733583848435494,1.503117522866709e-05
A007660,이수페타시스,1466,0.19412192569578723,1.4139375983186169,0.030911761792060455,0.440506909099362,0.07017315995170444,0.9440558369046503,-0.7816084642842313,0.5820285409021511,-1.3429040147631404,0.17930305628479715,-0.3423537039801836,0.5382673369234331,-0.6360291262274426,0.5247574381456683,0.9000526713690495,0.477036628701768,1.886757991348587,0.05919288374292872,-0.3359223672338522,0.5529069231566582,-0.6075568113996529,0.5434814524321752,0.6045750843084085,0.47669611354721836,1.268260988766218,0.20470476353505096,8.603241693156782,0.1259750019991737,1.0473432050966254,0.30611976498853677,3.0850417956082867,0.07901523507284527,1.5145865727631842,0.2184405478317021
A071050,한국금융지주,1466,0.4102621877157109,1.1686889953070563,-0.33526506847985593,0.2431434915324276,-1.3788774125386871,0.16793255345679925,0.020940999021071795,0.20228676616186095,0.10352134950991175,0.9175492060644495,-0.134467022606452,0.2947814463180374,-0.4561583650735487,0.6482761025162118,-0.5341403286880331,0.3435923816295056,-1.554575587953503,0.1200471815388347,-0.7211613875972286,0.3387298801517914,-2.129016156691173,0.03325292370035439,0.0740960084735963,0.5939558370838398,0.12475002996415925,0.9007214485510715,6.1723433873688105,0.2898085956141129,1.1472349203725618,0.28412872651192045,0.6617554017910111,0.41594090367028624,0.8413740189441885,0.3590040962127764
A018260,삼성에스디에스,1466,0.2516935059494978,0.816951507068719,0.030582207915751957,0.20203973553287533,0.15136729334500493,0.8796859882815706,0.24104165875137273,0.17424337114615854,1.383362002042434,0.16655389547406796,0.4445558202823065,0.46002101986748983,0.9663815371096779,0.33385329922052276,0.1354803037577417,0.24519734034479507,0.5525357802300387,0.5805813272350623,0.24457519393158947,0.25360956784804495,0.9643768411692235,0.3348570287029612,0.06927469245850995,0.1894173852066669,0.3657251016474896,0.7145702134527571,2.0969300539753823,0.8355769071376207,0.6244068229718047,0.42941438150743527,0.3315465329864846,0.5647498493514453,0.4201639337676435,0.5168552558424372
A011200,HMM,1466,0.1497277627289868,0.770126662648215,-0.787531371657577,0.28021520851923765,-2.81045192307437,0.004947197953658999,0.20594782384107047,0.3222732988499695,0.6390471211111629,0.5227922781639871,-0.7281631509241098,0.39696068592721045,-1.8343457595134016,0.06660268561801262,-0.4684062831830693,0.38440749018053105,-1.2185149747292632,0.22302833771534158,-1.0015473153229115,0.5748899608954691,-1.7421548182244577,0.08148135754350132,-0.030656223892409972,0.29823711187294893,-0.10279144570535452,0.9181284946390207,6.56924949156611,0.2546962111857449,4.834057322526958,0.027902891596599505,0.1953761233360256,0.6584792821012702,2.0161464849093425,0.15563367133664763
A006800,미래에셋증권,1466,0.4355177903930575,1.2097329880008907,-0.4142465026291384,0.1944769324663848,-2.130054692737097,0.03316709824920273,0.35554615791169697,0.18091817691002046,1.9652318190699414,0.049387412778578506,0.26599587462269597,0.3467206171581338,0.7671763992660969,0.442976642905872,-0.1351144178156076,0.2196092249710084,-0.6152492812332663,0.5383901067788576,-0.46669725753018976,0.502976671049418,-0.9278705840500826,0.3534747048078849,-0.6733055217633213,0.374432614484158,-1.7982021216044695,0.07214498348888225,18.6429448187343,0.0022397301885032114,8.253075119725503,0.004068302363042846,0.9468536335941965,0.3305214729568715,0.11526566812811175,0.734227086930057
A278470,에이피알,440,0.05535452523702955,0.6715082580150136,2.2896121960626545,0.9404070915517376,2.4347032435544844,0.014904007199460303,1.1626846058962657,0.784068098351891,1.4828872751489641,0.13810436281651584,0.5636253026751605,0.8763961837963747,0.6431170206990716,0.5201481709848879,-0.3878963133498407,0.5840033888344599,-0.6642021617785385,0.5065609300544138,1.2222986624261605,0.7991909121268147,1.5294201221249717,0.12616032721842793,-0.6379238390800261,0.4677095862749735,-1.3639315032234152,0.17258912468437326,11.302911803337139,0.04569412281648347,0.7353196154923546,0.39116430966723303,0.845828213675297,0.3577352011170982,2.986373709936496,0.0839680103367888
A024110,기업은행,1466,0.3445059477992696,0.647873132090011,0.002025010378765616,0.17104751708513502,0.011838876198113493,0.9905541641179197,0.48266796217916846,0.12752837984659848,3.784788631046366,0.00015383927222169166,0.21553591112574316,0.20080451628096316,1.0733618701292955,0.28310878546904616,-0.12374909258321763,0.15205212355278114,-0.8138596797713331,0.4157253413766372,-0.6245948182311873,0.2914273500437761,-2.1432264958569096,0.0320949157145368,-0.46777424641531945,0.43545175878402004,-1.074227482101711,0.2827207379172648,20.407920236541816,0.0010475128380490607,5.456967873288646,0.01949043977297563,1.669164535097115,0.1963704754648356,0.1368863244427052,0.7113962605355219
A003490,대한항공,1466,0.3276735552726572,0.682292654132635,-0.2080690027760074,0.1934415165643307,-1.075617098498151,0.28209853721756273,-0.3191163683268809,0.2560496219735141,-1.2463067348714556,0.21265180626374924,-0.8769989220673851,0.20069568890218095,-4.369794522566123,1.2436350264761454e-05,-0.5892853129531312,0.2748442556077867,-2.1440699630050264,0.032027281374533555,-1.5970302022254224,0.6315368037955041,-2.5287998935728715,0.011445326086158138,-1.1745842404227078,0.32666836748442707,-3.5956473210669917,0.0003235859421509758,13.919244565207492,0.016130604672205128,0.10543821380340437,0.7453986660951506,0.5760058220426238,0.44788218372394595,0.47578374040665405,0.49033834156909206
A079550,LIG넥스원,1466,0.08689938510878292,0.6925136286331746,-0.45719351594327357,0.4547999579077724,-1.0052628809521273,0.3147702836827012,0.6624654676696334,0.2241318317164953,2.9556955948478882,0.0031196482018644805,0.03270666296148481,0.5022380835931689,0.06512182972563745,0.94807699971448,0.7849485863506969,0.4549744635155408,1.7252585568989522,0.084480887035145,-0.6185578355303065,0.6254639507491716,-0.9889584120546148,0.3226834895957472,-0.10289572356674548,0.3704963667356612,-0.27772397465953746,0.7812242551955343,7.707379082561288,0.17311700938553112,4.685564346660505,0.030417070696265057,1.3116634892793848,0.2520936923275162,0.6278619130110623,0.4281406644836556
A180640,한진칼,1466,0.09559292594245106,0.7855935275111443,-0.0547952621267072,0.3983041784067138,-0.13757139667953724,0.8905791626859421,-0.4674158907169217,0.34135857776760936,-1.3692812226184332,0.1709113852435583,0.18979824755140456,0.806666816109834,0.2352870401521042,0.8139859532702013,-0.47616830360317264,0.6854251229695754,-0.6947050635380764,0.4872401541271696,0.9686528240471296,0.6919327872105785,1.399923290168263,0.1615362908384329,-2.206085339974654,0.9691235301906114,-2.2763716608353857,0.02282377435229155,5.255563068130758,0.38549366580971295,0.5794163020142755,0.44654120288575183,0.6570984434936373,0.41758617455848235,5.107175744940763,0.02382707699822633
A005830,DB손해보험,1466,0.14774955781141297,0.6690519786216118,0.41000021236576556,0.2648353866688119,1.5481322852013297,0.12159045042604952,0.20820919594303242,0.281031994092871,0.7408736383026437,0.45877006071667026,0.35912783545093035,0.37353691317701454,0.961425291001278,0.3363383728786178,-0.006497857121278132,0.3297891108580822,-0.019703067528128143,0.9842802437221406,-0.16573844225766032,0.320527299490339,-0.5170805810338032,0.6050999087909028,-0.5033708155112997,0.7004499182608152,-0.7186392665462025,0.4723632128631926,2.9596510560042826,0.7062065661409168,0.24110647243404765,0.6234081018336093,0.5281109222508998,0.467402151484135,0.20837462541294524,0.6480443494948964
A000150,두산,1466,0.21289097162145143,1.3580113194852779,-0.17702448004791524,0.4111826976549453,-0.43052511950896816,0.6668136981172643,0.6564591523889524,0.294317350990512,2.2304466596334476,0.02571780487227431,-0.6381339957192479,0.5900556266992716,-1.0814810788076425,0.27948317286473445,0.4417511186810472,0.46338212734466316,0.953319285774855,0.340428322868604,-1.130309463600324,0.4322252363551601,-2.6150936329676666,0.00892029978772019,0.7298314637754968,0.5202485761876615,1.4028514390633058,0.16066114421253497,12.21570253474281,0.03194875916364871,2.437077984051963,0.11849677508459137,2.142346194005989,0.14328261173769435,7.8245256708274065,0.005154197156822798
A042700,한미반도체,1466,0.2248441896826382,1.341793112390796,0.7007391298253886,0.46411894826495576,1.5098265917498186,0.13108767784361455,0.012426137151464902,0.5189005216879624,0.02394705079702595,0.9808948439208294,0.29268092396327905,0.7193085899253854,0.4068920183389429,0.6840872984565898,0.9516568223087568,0.3132711403528087,3.0378055930622674,0.0023830763972269814,-0.6316217446569867,0.43047315115140794,-1.467273261915538,0.1423017342815724,-0.16247758252349034,0.35496231413571344,-0.4577319226665002,0.6471450505172864,12.744116390893291,0.025898386843050375,0.9163742476267576,0.3384287808064363,0.5772509698979602,0.44739187478910303,1.0356676545489474,0.3088312058773741
A000720,현대건설,1466,0.31381907119319086,0.9845798952536221,-0.3628095355153938,0.21570013601001936,-1.6820088398022204,0.09256712578749737,0.2704931060770304,0.23795727770950043,1.1367297049315295,0.25565129743702353,-0.2646160580207476,0.24414124291419323,-1.083864630417035,0.2784248239340088,0.04816270165934503,0.29531628474711735,0.16308853980262988,0.8704487229038814,-0.7620227801526799,0.43778954470268616,-1.7406143873769042,0.08175119401335157,-0.23959534402508645,0.29623380672762095,-0.8088048648862955,0.4186273974804896,4.853974346382886,0.4339602256940637,3.2717316514178747,0.07048318819755692,0.6946627928301605,0.404582905760711,1.2567093514268737,0.2622748857614098
A003230,삼양식품,1466,0.07341775385863669,0.6251774274682879,0.7130585381465253,0.4327070058865525,1.6479015325522037,0.09937287888531367,0.5239363793729093,0.27658911996160473,1.8942768950768583,0.058188266158897196,0.544562748548403,0.33974773966474225,1.602844360600512,0.10896902019551799,0.728743465677646,0.3116563032082628,2.338292080653561,0.019372101557686018,0.05209858461108168,0.47516978158173745,0.10964204086728066,0.9126932678394761,-0.06667385613069632,0.38673865978989275,-0.17240028748850417,0.8631228461797836,3.59491922133741,0.6090763095788725,0.12566417916928538,0.7229706199506909,0.14592324834584788,0.7024620943916575,0.04899080230749594,0.824828750228987
A021240,코웨이,1466,0.14529474390388786,0.5129985863465056,-0.39356967008572635,0.24492524998573204,-1.6068970843498311,0.10807694612087486,-0.10624673409269594,0.21242722461274774,-0.5001559206282643,0.6169652932380019,-0.16180583013857658,0.3332064866668339,-0.4856022815076911,0.6272491785324135,-0.6609879629618182,0.30657017371164824,-2.1560739420904196,0.03107789185971688,-0.796340187908508,0.24607689452769058,-3.2361436836114548,0.0012115638183289642,-0.30548896001525266,0.303077602152958,-1.0079562390792498,0.3134754710006248,8.819651003705992,0.11647753218240467,0.692502382148287,0.4053145297874605,1.4644336316092663,0.22622599898076476,1.516332220506343,0.21817538249691262
A016360,삼성증권,1466,0.45110799406433755,0.9542936243504045,-0.09667526478437836,0.17139672794237312,-0.5640438177844471,0.5727243118812906,0.18096516760703904,0.17330332815876864,1.044210573043647,0.2963879762768905,0.18015328715902376,0.2708425842973324,0.6651586478780994,0.5059490263882074,-0.2159586868738939,0.20432019352083727,-1.0569620317625126,0.29052891596096464,-0.5946161812855377,0.3875388608760577,-1.5343394980863798,0.12494615345630973,-0.13880303573594746,0.4522389431982041,-0.3069241112990878,0.7589011360966846,8.43509658194906,0.13383093821331812,1.0904836990038462,0.29636406166712925,1.1573613230827193,0.28201345172559306,0.35336843201067547,0.5522125081034015
A161390,한국타이어앤테크놀로지,1466,0.23511365506255288,0.9199336985250364,0.4960532882749301,0.2384591505480404,2.0802442981738056,0.03750313100786015,0.5974594381047479,0.17945786172830624,3.3292463888223707,0.0008708133091119157,-0.3887690189902409,0.2954023599677678,-1.3160660565902744,0.1881518724705321,0.3054575902666739,0.3293719813575102,0.9273939726376454,0.3537220189438327,-0.33440626971429976,0.3712205286141404,-0.9008291404646248,0.36767917124164295,0.19835195722624593,0.33060937825207243,0.5999586529424247,0.5485337915556291,13.55158899215837,0.01872322479858839,0.10747621349897628,0.7430359306925214,2.364898624115333,0.12409197428379051,0.9107759203375803,0.3399086280233634
A039490,키움증권,1466,0.3777145986491566,1.198007501260763,-0.1778383244805865,0.23507334502622945,-0.7565227119252645,0.4493358605113792,-0.42845233436280394,0.23599365515993,-1.8155248032937454,0.06944329781907456,-0.12398868221757496,0.2679808272896801,-0.4626774365598421,0.643595593808443,-0.9339013073474696,0.341597868866802,-2.733920180607515,0.006258521398788134,0.5245369764545359,0.3684322324258384,1.4237000194062006,0.15453332810711493,0.20896928710127854,0.29749344352841695,0.7024332523863422,0.4824090140893309,10.20681652247084,0.06958284552584473,0.5011206250614487,0.4790081426996451,3.3623200996495206,0.06670403001220986,0.5104743548624037,0.47493358357250337
A032640,LG유플러스,1466,0.1772582905450646,0.4026981980662378,-0.2698147112294649,0.1320396195594562,-2.0434375086030134,0.041009147602138765,0.2718694204653972,0.12455881043038997,2.1826590951374905,0.02906092437149643,-0.3390040997942781,0.21076275963133667,-1.608462995964085,0.1077338143009434,0.20503148149463532,0.14407241483132432,1.4231140758949592,0.1547030885422527,-0.6924507958339071,0.26470185263145096,-2.6159650525681,0.008897566379570999,0.058990534435517314,0.20808756941292747,0.28348898784269483,0.7768020220130418,14.46691448531114,0.012900343308441238,8.80458500570774,0.003004744809385846,4.384208266522402,0.036273335048713794,5.274974032004413,0.021634110606550187
