code,name,n_obs,r_squared,beta_mkt,beta_fx_crisis,beta_fx_normal,beta_fx_stable,se_fx_crisis,se_fx_normal,se_fx_stable,tstat_fx_crisis,tstat_fx_normal,tstat_fx_stable,pval_fx_crisis,pval_fx_normal,pval_fx_stable,wald_f,wald_p
A010140,삼성중공업,1466,0.23031367327722274,0.9301704047278736,-0.03189941572779423,-0.10728561568361673,-0.2890348697167484,0.14848854803595135,0.18089706762818047,0.23156467133219882,-0.21482744729964556,-0.5930754825950733,-1.2481820653121296,0.8299018526182356,0.553130637581364,0.21196439029836855,0.9502419250515799,0.6218098362273456
A051910,LG화학,1466,0.3274541452115646,1.1026038158545555,-0.04529402280386923,-0.3293672838231837,-0.9723951854371228,0.16043241873390393,0.23771047589668712,0.29161695819244055,-0.2823246271627601,-1.3855816937842156,-3.3344946448396557,0.7776946035856009,0.1658746712520719,0.0008545454588566321,8.684977125085606,0.013004126321439312
A015760,한국전력,1466,0.15570206407122822,0.5479520552358684,-0.15092849456780508,-0.9250938471078642,0.09330423640433083,0.1439048175139458,0.2844803950250604,0.19787787850777994,-1.0488077965366143,-3.2518720561618,0.4715243417199988,0.2942665884135247,0.0011464761692816263,0.6372663410860213,9.120538822994783,0.01045924072410844
A000810,삼성화재,1466,0.12532547774129132,0.6716703963729753,0.3461237917194906,0.2538950455202855,0.12271686539592344,0.17159531021800714,0.21875693495386475,0.1932347241561239,2.0170935399093937,1.1606262703115278,0.6350663211896347,0.043685752673588416,0.24579391728203026,0.5253851612221041,0.8484661893614804,0.654271356960104
A042660,한화오션,1466,0.14954618709690248,0.9541229088145281,-0.2354188803593904,-0.5448171541101209,0.1157988002129978,0.22569394552179564,0.2693100615955417,0.38397410293270673,-1.0430890373027557,-2.0230107664092563,0.30157971417486995,0.29690705752399404,0.043072037513195445,0.7629724741272014,2.2752864883229185,0.32057364604649236
A009150,삼성전기,1466,0.4512795135250247,1.1372763807839228,0.10275988014823903,-0.13404787391140485,-0.2717824693009679,0.1276925845479582,0.17879385139368645,0.17335487356733087,0.8047443045500026,-0.7497342490611976,-1.5677809553788393,0.42096724735283353,0.45341477581406775,0.11693226093852456,3.629514816687041,0.1628774163000819
A064350,현대로템,1466,0.14739952576668536,0.9353005296055129,0.34723168824855233,-0.1985067926300003,0.07510225205571068,0.23280068175318352,0.3022015293420527,0.3093369557148567,1.491540684647518,-0.656868921418715,0.24278460968930943,0.1358195979358145,0.5112652031730451,0.8081722586114908,2.258740533580191,0.3232367452568394
A032830,삼성생명,1466,0.2258613801255388,0.8337921703987563,0.5443948773467558,0.08052813228725161,-0.18719901183413418,0.1350311338857815,0.26253620529763416,0.20538076631259686,4.031624868137758,0.30673153135567655,-0.9114729445950679,5.539255303013469e-05,0.7590477273828197,0.3620462346794262,11.022021380887594,0.004042020086998945
A033780,KT&G,1466,0.08359669033758688,0.2738408313337359,0.20590343803726704,-0.12096574049561164,-0.29636894901031735,0.10786445139773111,0.14560974091739257,0.17060849106159348,1.9089091481866856,-0.8307530782864178,-1.7371289504185434,0.056273812695850536,0.40611313458501863,0.08236441233738022,8.031704169494969,0.01802758697254726
A030200,KT,1466,0.1527006143944829,0.42890208379816935,0.04842350759379875,0.12009704399694739,-0.17615276232946414,0.1013413686137861,0.13051052704903132,0.2083177087241445,0.4778256723405983,0.9202096314562295,-0.8455966773459794,0.6327742873237789,0.35746322213695103,0.3977777797570965,1.4055864724476679,0.4952001591513221
A066570,LG전자,1466,0.2795580224459181,0.9242010118806807,0.03858647881211618,-0.3004302625772432,-0.10266986585940928,0.12597005302506914,0.15536767551614106,0.15755502882433084,0.3063146984977226,-1.9336728928922648,-0.6516444865360859,0.759365048976901,0.05315335871889597,0.5146305422206406,3.142085116959791,0.20782839611375678
A010130,고려아연,1466,0.0808980906409521,0.7186222401366337,0.2599498677096238,-0.16380707780642723,0.3217299016860332,0.18536447371597442,0.2544273461396563,0.297924646826505,1.4023715682862359,-0.643826539449548,1.079903610235346,0.1608043189743571,0.5196879220098363,0.2801851054484016,2.8059750162892136,0.24586135287254887
A298040,효성중공업,1466,0.1501105406026988,1.0840618582736803,0.5959198951776338,0.3552735907014171,-0.8135182055756343,0.25162974493737006,0.35019103582112915,0.4755309692663696,2.3682410651648382,1.0145136635732848,-1.7107575702812752,0.017872886222969127,0.310337712967547,0.08712587517743366,7.0112304132261665,0.03002829405538316
A034730,SK,1466,0.35134753150124387,1.1095483064091796,0.02091736552528579,0.1688568565229834,-0.3628287142923759,0.17095421309882256,0.2213290615956291,0.3176076302146717,0.12235653714596788,0.762922208704282,-1.1423803453561212,0.9026166581423182,0.44550979047398387,0.2532959574030409,1.3857979764536448,0.5001241115676942
A267250,HD현대,1466,0.2741769345904781,0.9476206885440748,0.4276958305520115,0.28451064485900335,-0.16857390742911493,0.16525205831430828,0.17025112703250023,0.24215977945341338,2.5881422289974565,1.6711234152634507,-0.6961267796394947,0.00964951285363194,0.09469730325432069,0.4863494370037671,4.107234737883509,0.12827006320231607
A138040,메리츠금융지주,1466,0.12613806337139488,0.535079928383848,-0.0173755262436389,-0.24549914462118913,-1.1381893364950268,0.18364791119167467,0.2606723518870809,0.3666398977851165,-0.09461325277750605,-0.9417920344982941,-3.104379374342142,0.9246220228664919,0.3462991241302338,0.001906786621474768,7.645664813707387,0.021865780315941323
A096770,SK이노베이션,1466,0.2934592817977333,1.2749903297962488,0.014166419689914207,-0.15990328595209147,-0.3793948507971336,0.21883382470627277,0.3099846279498811,0.37848335121186977,0.06473596898892996,-0.5158426306802056,-1.0024082950606554,0.9483842237622853,0.6059643252415211,0.3161464374625924,0.8406058978761292,0.6568477983269316
A047810,한국항공우주,1466,0.1524074087791426,0.7316951947458581,0.004652559697304791,0.14006279163001564,-0.3942669610627256,0.15250941760829329,0.21641991253772144,0.35976012365383897,0.030506704243369886,0.6471807052671416,-1.0959162373484423,0.9756629466580774,0.5175149973891713,0.27311543255061166,1.4970614690039823,0.4730610947277146
A017670,SK텔레콤,1466,0.12439513370060562,0.38942783664742286,0.16896915958676095,0.04964279949343071,0.026076426761567538,0.0828467091849355,0.12133712791045652,0.15195448542883458,2.0395397867835356,0.40913115670634415,0.17160682481979125,0.041396184571207556,0.6824434125737272,0.8637466416251616,1.2616391491703185,0.5321554811252938
A003550,LG,1466,0.3340648250614058,0.9467052741839683,0.06383528147450745,0.09406608075228672,0.12581220728426992,0.1297380207210675,0.1252013396523956,0.1939322085965799,0.4920321823912454,0.7513184843983964,0.6487432293724142,0.6226965930173755,0.45246100746535123,0.5165043574203638,0.08745931728303194,0.9572126966782949
A323410,카카오뱅크,1068,0.2505745727788746,0.9705317588942066,-0.9662356715395777,-1.1360506831153256,-0.2907861778125205,0.3847770402678409,0.4667692647198283,0.27262055948808517,-2.5111572947985334,-2.433859229778602,-1.06663333960779,0.012033606435148619,0.014938803637994215,0.28613743934610514,3.4807189582370563,0.17545731603757325
A010120,LS ELECTRIC,1466,0.17489093853565407,1.043903193883357,0.4509763866198678,-0.08492315037074166,-0.38308058285852614,0.23695707903489133,0.2817383923180471,0.2967567208232701,1.9031986233821807,-0.30142555181075265,-1.2908910092946646,0.05701463272887901,0.7630900122919327,0.19674147343186277,5.636664676557612,0.059705428188957604
A259960,크래프톤,1066,0.1297452049851442,0.596874250143468,-0.5290978517053025,-0.12316755016701647,-1.1774028163212507,0.40449097663186173,0.2506372599185924,0.2638593522706352,-1.3080584791063188,-0.49141755781650975,-4.462236438425015,0.19085347508147488,0.6231311484851012,8.110865902787778e-06,9.233719984025013,0.009883782542959012
A003670,포스코퓨처엠,1466,0.20092514508968984,1.1318277740394025,0.2471222152674798,-0.5402257244346259,-0.3125631170960218,0.22516671605903624,0.5123783782147824,0.3403851173885287,1.097507747116084,-1.0543491829551213,-0.9182631705347157,0.27241949602601245,0.29172307884253856,0.35848110378695996,3.51613942955287,0.1723772802074806
A000100,유한양행,1466,0.1183134069916526,0.5940773849880213,0.0494498868613012,-0.19939363092237108,-0.06886596585786657,0.17983861593757033,0.21836152101853046,0.20088281776472544,0.2749681240789096,-0.9131353820595995,-0.3428166063387392,0.7833407279780469,0.36117134364953507,0.7317364321310704,0.9179663753865656,0.6319258689417195
A352820,하이브,1271,0.13006712807937282,0.7056518582316567,-0.44608583333019847,-0.6623963455246663,-0.9600578557850239,0.29443188236570644,0.25945294788536755,0.33794297981674354,-1.5150731291257598,-2.5530499881517197,-2.840887111505127,0.12975388566739277,0.010678416930637574,0.00449882345828552,1.3583314439790286,0.5070398281388273
A086280,현대글로비스,1466,0.22747381633468866,0.8347709708110581,0.014883776902490665,-0.20156332977539979,-0.17555008603091896,0.14017840984454583,0.17487145083109068,0.1888243553962614,0.10617738437036334,-1.1526371446994566,-0.9297004386034553,0.9154416141594736,0.24905935040668892,0.3525262073314256,1.4165867897196653,0.4924839563400788
A007660,이수페타시스,1466,0.19031188662423415,1.4351981408077972,-0.377767711632385,0.36001839903397576,0.14900973169466233,0.34407470417711544,0.368695909990131,0.35029094605385735,-1.0979235237180522,0.9764643145718988,0.4253884759891911,0.2722378850432272,0.3288344236190016,0.6705535054448082,2.6012426718669275,0.2723625118336816
A071050,한국금융지주,1466,0.40718162131699753,1.1722712775955382,-0.1388760263396064,-0.346746117484853,-0.33679662362164503,0.1444054287742715,0.21357663958320136,0.21635023904743328,-0.961709178930465,-1.6235208034059074,-1.5567194429944897,0.33619571027628825,0.10447811990642095,0.11953711038591079,1.19953090332039,0.5489403740491847
A018260,삼성에스디에스,1466,0.2507132280330825,0.8122168547805407,0.1374735829241053,0.27055567052978874,0.1528411020064959,0.1324049015972628,0.23413182955561182,0.17531210597990327,1.038281674361724,1.1555697960559668,0.8718228621588556,0.2991389378173036,0.24785716836957872,0.3833050203858319,0.279678237225758,0.869498110208947
A011200,HMM,1466,0.1464639014080764,0.781053792959425,-0.23719423884837437,-0.5717944145840864,-0.5105189792792566,0.2106751103979484,0.2588578027534674,0.3134844059611547,-1.1258768935748198,-2.208913189024692,-1.628530700638798,0.2602176310083173,0.027180679655068898,0.10341240494844851,1.2894316269090143,0.5248116653303869
A006800,미래에셋증권,1466,0.43206526182285365,1.203395046251108,-0.008015555542567306,0.04038866470645314,-0.5716113122355837,0.13494232309722615,0.1983000704217794,0.32183263145499946,-0.05939986327930701,0.20367448493864593,-1.776113595601973,0.9526336219561581,0.8386078823068173,0.07571419579619498,2.579446579908733,0.2753469638202033
A278470,에이피알,440,0.05147622589748069,0.6428205132490442,1.6930715943959576,0.029160000398420365,0.13099467820892985,0.5608970337227387,0.5159201113194833,0.3158466848512327,3.0185069497673127,0.05652037933517006,0.4147413428468619,0.0025402357531094364,0.9549272611120295,0.6783312637475234,8.05199534939734,0.017845611154271426
A024110,기업은행,1466,0.3405602081713083,0.6458175070632379,0.25809724937010503,0.02885325195962035,-0.551676163007268,0.10971739800828798,0.11773531575581275,0.304716835471483,2.352382156844519,0.24506879498640002,-1.810455146508952,0.01865359934281981,0.8064031642744208,0.07022523403417402,7.79741138087863,0.020268127707634524
A003490,대한항공,1466,0.32652233707258427,0.6891118155163379,-0.25862578588741736,-0.7118036342499681,-1.3835362096782542,0.1584180218054348,0.15975464565201375,0.4030092570076172,-1.6325528051666707,-4.455605227283702,-3.43301347455675,0.10256308402174064,8.365684973646443e-06,0.0005969124320347446,8.555537511863934,0.01387358292728891
A079550,LIG넥스원,1466,0.08413120355055326,0.7035961782855361,0.16186311690518182,0.457125763972,-0.33883529636849546,0.24508523263671247,0.34953424623250773,0.3998515757716568,0.6604360253116922,1.3078139521353886,-0.8474026786429225,0.5089740601288998,0.1909364207411306,0.3967707119678029,2.263701967838659,0.3224358800967507
A180640,한진칼,1466,0.0832204662676046,0.749333682686081,-0.3259137536041675,-0.21987826810941477,-0.6106181575600207,0.2495579426591223,0.6158630216222604,0.4696349183506157,-1.305964258766717,-0.3570246311107101,-1.3001975230132932,0.1915647123091302,0.7210733663279787,0.19353327938135179,0.44858283899963003,0.7990822322904646
A005830,DB손해보험,1466,0.14710116417439711,0.6625624347687747,0.29225598404158143,0.15171810270394886,-0.34179391754282035,0.18328450396170035,0.24576731978395283,0.39796278334092694,1.594548244529456,0.6173241537455835,-0.8588589985059286,0.11081329407201414,0.5370209383230777,0.3904183127194596,2.1732693250475474,0.3373498817200265
A000150,두산,1466,0.20843054467159605,1.385241312090021,0.30944790537866745,-0.014817238341413628,-0.18430217523337045,0.2350802564801222,0.3777642231472783,0.3637542818557532,1.316350041522239,-0.03922350882771886,-0.5066666825009513,0.18805658217107823,0.9687121907219526,0.6123887116560965,1.7953246873225615,0.4075211916267807
A042700,한미반도체,1466,0.2227435274485544,1.3529895391025155,0.34512318574456824,0.6648793284813523,-0.39101403870015605,0.3419892624700845,0.31816079674022446,0.3223562518629582,1.0091638060559223,2.0897588115616283,-1.2129872972539277,0.3128960815718461,0.036639471012323795,0.22513467716854862,6.571782892813573,0.03740722369051848
A000720,현대건설,1466,0.31206609606946834,0.9920002781458985,-0.011244475389878753,-0.08432486647566695,-0.4930040543651265,0.13686536337176286,0.20203388522270563,0.2994862729931014,-0.08215720261769778,-0.4173798191462492,-1.646165780614869,0.9345217057078732,0.6764006136289695,0.09972963233325292,1.9836555061014511,0.3708981608731226
A003230,삼양식품,1466,0.07315245936238723,0.6259148121369262,0.6122553476820597,0.6454762481788228,-0.0034632361092753025,0.23585839757493765,0.22039253882927076,0.3386971704255656,2.595859863278907,2.9287572601486627,-0.010225169891215278,0.009435453938113982,0.0034032007883617607,0.9918416369775104,3.009646297359335,0.2220565613556546
A021240,코웨이,1466,0.14248203403858728,0.512793750993528,-0.23942964897428584,-0.43318019579011646,-0.5644612915013327,0.1485570318639508,0.2408708490826689,0.18590498227461522,-1.6117018896389677,-1.7983919492119422,-3.0362892085781836,0.107026826296312,0.07211491767219642,0.0023950951135625616,2.7983744038196217,0.24679747896101809
A016360,삼성증권,1466,0.4483979342134713,0.9547258245583636,0.053189821124517284,-0.03436739148628648,-0.3776332131089233,0.10635863871871816,0.14928637666982666,0.1722548387797462,0.5000987391836217,-0.23021117032196495,-2.192293788575567,0.6170055538823835,0.8179276822891279,0.028358299978049947,4.390229072384681,0.11134580764969622
A161390,한국타이어앤테크놀로지,1466,0.233323968598949,0.9314430041909201,0.5666473540355353,0.003728552529072604,-0.05555955405326326,0.14022041100661425,0.2191917331285026,0.21677151516830634,4.04111890678174,0.017010461461549352,-0.256304681037661,5.319677499373872e-05,0.9864282699406534,0.797715583008404,8.984268066438046,0.011196724114750003
A039490,키움증권,1466,0.37617514850659217,1.187610560537562,-0.32751637251650706,-0.5780649681945349,0.34859185374604335,0.15762955009955557,0.22278027768465053,0.2531811022029633,-2.077759990494514,-2.5947762261648504,1.37684784019383,0.03773147057337698,0.009465252180507323,0.16855929639853395,8.22742756124065,0.016346952660672594
A032640,LG유플러스,1466,0.17022638987511762,0.414544612904346,0.03844418856400897,-0.027310282821194756,-0.3061838718660816,0.09169665224678394,0.12062044278646727,0.1833946949879713,0.4192540035217841,-0.22641504367167495,-1.669535053269474,0.67503050836415,0.8208786285494717,0.09501138947357589,3.007708017906251,0.2222718695057925
A175330,JB금융지주,1466,0.2026076896678003,0.5533430300511742,0.08807576267347267,-0.3282198757182999,-0.724813096243588,0.15521972290658936,0.16856254906777535,0.3088159815862198,0.5674263619609495,-1.9471696265481238,-2.3470711992320386,0.5704245436047364,0.0515144018112699,0.01892163865835732,7.895452876308202,0.019298528333013647
A138930,BNK금융지주,1466,0.2568969957489854,0.6289425125237377,0.05817556599396275,-0.05741098339833471,-0.3816643365790171,0.12573353567376935,0.1423140586533845,0.17042606579465208,0.46268933488760067,-0.4034104848219039,-2.2394716136843056,0.6435870639859173,0.6866462748172805,0.025125246298982117,5.793246455134293,0.055209335006126944
A272210,한화시스템,1466,0.11531496515289952,0.764084173487576,-0.05431970679174264,0.2655300390306359,-0.6147623731478487,0.1936482988346274,0.291181844791262,0.327324242662057,-0.28050701771530057,0.9119045152728701,-1.878144949326453,0.7790885421436194,0.361818984444096,0.06036133867981293,4.268975181500725,0.11830519552445706
A028050,삼성E&A,1466,0.23579160892026152,0.95871266950285,0.4268284112284248,0.0932294497826218,-0.25480531329208705,0.1854252596692932,0.22340990720198023,0.33454462425055137,2.3018892463177627,0.41730221792865707,-0.7616482072097355,0.02134141881141621,0.6764573664294012,0.4462699948090969,3.7904971704326176,0.1502809727746142
A011070,LG이노텍,1466,0.3169113284844396,1.1652727421445652,0.00529798449538098,0.17889162168153977,-0.6770071420172157,0.22618422994426696,0.1833055575110177,0.41301741349450083,0.023423315129823295,0.9759203382078984,-1.639173361454964,0.9813126073223182,0.32910394257219033,0.10117715998382949,3.4389232218114527,0.17916258112964947
A090430,아모레퍼시픽,1466,0.13176788632927106,0.6089533803662687,-0.5075988496476156,-0.5144922559576879,-0.2924517397127248,0.20617007271910046,0.23136004812909117,0.30553833438743727,-2.462039436437515,-2.2237731195085955,-0.9571687307226135,0.013814947559966598,0.026163712811834435,0.3384820970797955,0.4639052485668719,0.7929836905873534
A326030,SK바이오팜,1341,0.13434131158063956,0.7936325171742322,-0.11156181948469478,-0.324232664070775,-0.004148274256465806,0.18553115119983407,0.18522016116724313,0.1933298987886804,-0.6013104471309644,-1.7505257636505973,-0.02145697216238697,0.5476332325526454,0.08002763249927221,0.9828811267930573,1.5277290961338692,0.46586259536546315
A010950,S-Oil,1466,0.17577517053860336,0.7276966870718854,0.2780215957564109,0.28441783796242676,-0.24888349178690408,0.1446668835183587,0.20668962455190065,0.28247782484743866,1.9218053848594105,1.3760624829574268,-0.8810726715320811,0.054630250513927045,0.16880228947643205,0.3782784876984048,3.0407439435961714,0.218630547427305
A036570,엔씨소프트,1466,0.14230322630430348,0.7221858721509263,-0.18003907207605926,-0.24433498656775496,-0.27073255738452306,0.2912241916585192,0.21722258137570147,0.26725102704439563,-0.6182146855683188,-1.1248139351827364,-1.0130271916206672,0.5364338308235215,0.2606678881045892,0.31104717301499973,0.06342579424698067,0.9687846830247115
A034220,LG디스플레이,1466,0.33455293976168987,1.023247998888885,-0.1554010440211097,-0.2700651403206491,-0.4903728418082555,0.18323602064095199,0.1494507377965754,0.2516315464314988,-0.848092222683746,-1.8070512350915777,-1.9487733106697287,0.39638661258038976,0.07075429102419431,0.05132250239466154,1.2651019051320078,0.5312349159959476
A241560,두산밥캣,1466,0.19814342096001114,0.9088913339067126,0.25058825893381864,-0.2002432979725011,-0.5723560583399585,0.21629574402573512,0.26114154875337664,0.3285647992426398,1.158544566202853,-0.7667998406550458,-1.7419883677718098,0.24664187575051544,0.4432005311384011,0.08151047970988423,5.0815092783021,0.07880690656847125
A064400,LG씨엔에스,214,0.1358648468310112,0.8384465428507566,0.380827001035857,0.06555264225549119,0.3076815648708191,0.7127929648650481,0.8404752098510092,0.43178341150435523,0.5342743542761513,0.07799473617682512,0.712583106884169,0.5931517327882899,0.9378322401612987,0.4761037682386886,0.11085173657475544,0.9460821557613845
A006260,LS,1466,0.1969725644021324,1.0334519902429875,0.25703267558312837,-0.28227585911953224,-0.08134602585761141,0.19474625695760187,0.24971365187173283,0.3018954534792536,1.3198337138725438,-1.1303981860972712,-0.2694509801990163,0.18689054270863925,0.2583084781108683,0.7875826597251908,3.322330137559376,0.18991758410782594
A005940,NH투자증권,1466,0.41730937401135637,0.8708111088931775,0.13731641590236113,0.01977507269281067,-0.492353470344791,0.11740100402457689,0.13271672357392295,0.19721253463541089,1.1696357884095703,0.14900211638961985,-2.496562762884269,0.24214756868052434,0.8815519629713767,0.012540347473556685,6.766492907355433,0.033937100476875086
A443060,HD현대마린솔루션,393,0.0979808320749469,0.7433337486782015,0.24158922997244756,0.0547398827733938,-1.1106654239292415,0.5676354641942231,0.36816038791386974,0.6174401623579222,0.42560630054253445,0.14868487911904327,-1.7988227712427345,0.6703947484704755,0.8818022933178182,0.07204672006154901,3.290975744566183,0.19291842028071488
A066970,엘앤에프,1466,0.17474775695427847,1.2011361460945928,0.0829106314178186,-0.32488673442996646,-1.031221522117237,0.271044859138015,0.48576069226355156,0.42806482428535864,0.3058926543801401,-0.6688205521860088,-2.409031211192908,0.7596863790188108,0.5036099548110866,0.01599493003646086,5.434024741708696,0.0660718580523477
A009830,한화솔루션,1466,0.22588487416736525,1.1237420476129858,0.04674089260277994,-0.12863090459709428,-0.8864642065858361,0.21092326164214106,0.3978166320949156,0.3192032409941151,0.22160141199637803,-0.32334219894155675,-2.777115306928162,0.8246241832084965,0.7464360987792149,0.0054843718866776905,6.272988078128774,0.04343481202266856
A128940,한미약품,1466,0.12866021108364312,0.6574743948311879,-0.08987172597739669,-0.3226547162815258,-0.2782143286661254,0.15748103542476666,0.2189878708558045,0.17762643848731446,-0.5706828491125274,-1.4733908093657941,-1.5662889547041985,0.5682146467772085,0.1406456870378264,0.11728098562263652,1.142453318759121,0.5648321569130107
A078930,GS,1466,0.23116317707520062,0.753882941346313,0.27350523797495946,-0.033239944623402136,0.16455466106824296,0.13242369374671892,0.14024046689280528,0.21191145462656627,2.0653799198358045,-0.23702106360505446,0.77652556044327,0.03888706700467845,0.812640449404068,0.43743873478931417,2.845067044490744,0.24110240415260467
A004020,현대제철,1466,0.32993813504620617,1.0466551796294508,0.14559397297735296,-0.496010887425167,-0.47584393246438267,0.15457176783867368,0.22291201663805268,0.2129452627487941,0.9419182753302606,-2.225141986089297,-2.234583321187676,0.34623448276540525,0.026071707932069824,0.025444716827787595,10.197674640774297,0.006103839250913434
A001440,대한전선,1466,0.11555841541105016,0.9117070397907361,-0.03958448617180448,-0.19537211697963103,-0.17912963942121118,0.21310253187639908,0.25118710643656733,0.243634446870968,-0.1857532419875882,-0.7777951653301466,-0.7352393790032515,0.8526382737560732,0.43668977857399716,0.462193720300096,0.3354974950017297,0.8455662586331831
A271560,오리온,1466,0.09290724306337728,0.44341965059248767,0.1237913844130084,-0.08860388168427843,-0.12644448917073126,0.17373940889489833,0.1809917427090996,0.2131828939211389,0.7125118313709389,-0.48954654150541954,-0.5931268069637233,0.476147887636034,0.6244548129249421,0.5530962914349962,1.1130897497631844,0.5731860760787094
A082740,한화엔진,1466,0.13288595985236806,0.9736938669662247,0.22427251781539342,0.41645627936672774,-0.041985266523428294,0.25100452977766863,0.23632489490000017,0.38001378175091965,0.8934998823090822,1.762219251352886,-0.11048353649170432,0.3715895351255307,0.07803226067098655,0.9120259059088566,1.1495071344322767,0.5628435548219568
A051900,LG생활건강,1466,0.1555583712196026,0.6170597526023507,-0.3187660699893176,-0.23258592287701568,-0.07525779447628841,0.15273452036170543,0.1667400686055754,0.22845421170929336,-2.087059750699559,-1.3949012065432158,-0.32942178615666545,0.036882733770266136,0.16304563324707844,0.7418369029418672,0.8777648662535071,0.6447565771888581
A047050,포스코인터내셔널,1466,0.16461427966168396,1.0200759545513538,0.2331699399531933,-0.2924220246874499,-0.25460944652310663,0.24272393975037806,0.3181434008868611,0.2393405056566686,0.9606384116580743,-0.9191516274494145,-1.0637958912326406,0.33673400803333164,0.35801626848478185,0.2874211730563003,3.4252265385290754,0.18039375864483884
A017800,현대엘리베이터,1466,0.20079261598512665,0.6378389481286262,-0.16991442322380865,-0.7821750705569537,-0.9850860812675827,0.15435085679976226,0.2606022284957357,0.27000390233577015,-1.1008323941099778,-3.0014135914027786,-3.6484142367785264,0.2709696101858845,0.0026872929519756597,0.0002638639556558524,9.235698466003864,0.009874009934666252
A001040,CJ,1466,0.20763061310180353,0.8708608507786808,0.3422759067679192,-0.04316734623835149,-0.2540888779962877,0.1800015164580877,0.20478708913474078,0.2495309937487632,1.9015167955410872,-0.21079134637217922,-1.0182658040953163,0.057234354706757216,0.8330500914285235,0.3085516547041067,5.085581259438964,0.07864661967663973
