BaseDate,SellDate,leader,n_selected,n_priced,basket_return,win,top_codes,year
2011-09-16,2011-09-23,CP_MOM,10,10,-0.019286296580377428,0,"A038290,A003920,A084990,A017670,A083790,A034020,A029530,A039030,A096530,A032830",2011
2011-09-23,2011-09-30,CP_MOM,10,9,0.03272853397552617,1,"A032640,A108320,A030000,A003000,A093370,A035420,A053030,A057050,A065620,A006280",2011
2011-09-30,2011-10-07,CP_V,10,8,-0.07011846267562123,0,"A043150,A010060,A010130,A006380,A005850,A064420,A084870,A002270,A036560,A006650",2011
2011-10-07,2011-10-14,CP_G,10,10,0.05346698874065654,1,"A103140,A006800,A020560,A005940,A004020,A000240,A021320,A115160,A022100,A005950",2011
2011-10-14,2011-10-21,CP_G,10,7,-0.015821015066119912,0,"A014830,A103590,A037620,A003450,A039490,A138930,A006800,A006350,A054950,A001230",2011
2011-10-21,2011-10-28,CP_V,10,10,0.11066860712285294,1,"A028670,A004690,A010130,A006650,A020560,A077970,A006800,A004430,A042660,A001120",2011
2011-10-28,2011-11-04,CP_G,10,8,0.027361760247745823,1,"A029780,A046140,A000150,A010950,A000830,A034020,A051500,A012750,A008060,A034230",2011
2011-11-04,2011-11-11,CP_S,10,7,-0.045015242954444194,0,"A003030,A014790,A002320,A000700,A012630,A051310,A009410,A900150,A103130,A019680",2011
2011-11-11,2011-11-18,CP_LV,10,8,0.018468941127980185,1,"A123420,A000670,A005250,A900050,A011810,A036030,A077970,A005950,A003640,A005990",2011
2011-11-18,2011-11-25,CP_LV,10,7,-0.03242479367015156,0,"A003240,A041510,A086790,A004940,A000050,A011200,A000720,A043890,A130960,A098460",2011
2011-11-25,2011-12-02,CP_V,10,10,0.09932726055258448,1,"A003030,A035810,A108320,A084110,A051500,A009830,A000150,A004020,A084870,A011200",2011
2011-12-02,2011-12-09,CP_S,10,7,0.028043801872134462,1,"A060590,A046140,A122900,A103130,A009410,A094840,A121440,A052420,A900150,A112040",2011
2011-12-09,2011-12-16,CP_LV,10,6,-0.014238528864567132,0,"A900050,A000120,A060250,A004150,A065620,A003410,A009540,A067250,A004990,A114090",2011
2011-12-16,2011-12-23,CP_S,10,7,0.006327225632462368,1,"A003190,A003000,A033170,A039530,A052420,A060720,A900150,A012510,A000700,A063080",2011
2011-12-23,2011-12-29,CP_S,10,7,-0.021227887750896932,0,"A114120,A033530,A041140,A005850,A041960,A038060,A036420,A004430,A051310,A032190",2011
2011-12-29,2012-01-06,CP_S,10,7,0.03159741474420246,1,"A103130,A046140,A016880,A016170,A000540,A023410,A036420,A103590,A002960,A007860",2011
2012-01-06,2012-01-13,CP_V,10,9,0.01970737153549958,1,"A000430,A007690,A101060,A001680,A001450,A006120,A057050,A000240,A031440,A003690",2012
2012-01-13,2012-01-20,CP_V,10,10,0.0033458220805214767,1,"A025860,A084010,A005830,A031980,A111770,A009970,A008060,A011780,A009240,A005300",2012
2012-01-20,2012-01-27,CP_LV,10,8,0.018731559812302262,1,"A049960,A086900,A001740,A009580,A004010,A000120,A028150,A058470,A114090,A100130",2012
2012-01-27,2012-02-03,CP_V,10,8,0.009876619128937142,1,"A028670,A003000,A042660,A005380,A053800,A072870,A023590,A057050,A101060,A028150",2012
2012-02-03,2012-02-10,CP_S,10,8,0.015592012404299332,1,"A122870,A016800,A067000,A002350,A001520,A067290,A041140,A003920,A900150,A006730",2012
2012-02-10,2012-02-17,CP_G,10,8,0.0024348131949443186,1,"A010060,A128940,A102940,A093920,A088350,A010520,A030200,A036710,A004990,A016170",2012
2012-02-17,2012-02-24,CP_LV,10,10,-0.013603408611642564,0,"A014470,A004150,A017800,A063080,A006120,A084370,A052260,A004710,A093370,A001040",2012
2012-02-24,2012-03-02,CP_V,10,10,0.0006221699873034114,1,"A072870,A003550,A004710,A032190,A108670,A046890,A032500,A003490,A091700,A023590",2012
2012-03-02,2012-03-09,CP_LV,10,8,-0.028403606384434732,0,"A067280,A102940,A115390,A063080,A002020,A005950,A004990,A019680,A130960,A004150",2012
2012-03-09,2012-03-16,CP_Q,10,10,-0.01295340071145562,0,"A000050,A036800,A043610,A043370,A043150,A042660,A041960,A041830,A041520,A041510",2012
2012-03-16,2012-03-23,CP_LV,10,9,-0.008746864904178222,0,"A039490,A120110,A067280,A003410,A083650,A002020,A011790,A035810,A003470,A096530",2012
2012-03-23,2012-03-30,CP_Q,10,10,-0.020566174910744396,0,"A000050,A036800,A043610,A043370,A043150,A042660,A041960,A041830,A041520,A041510",2012
2012-03-30,2012-04-06,CP_LV,10,9,-0.029007849114889024,0,"A120110,A082270,A002550,A000430,A072870,A006730,A000070,A080160,A005950,A001120",2012
2012-04-06,2012-04-13,CP_S,10,9,-0.018781532087746283,0,"A067290,A016170,A084870,A011760,A005090,A067160,A001520,A108320,A005690,A035890",2012
2012-04-13,2012-04-20,CP_MOM,10,10,0.001305187559806975,1,"A111770,A005830,A005300,A081660,A005180,A054950,A033780,A026960,A069260,A019680",2012
2012-04-20,2012-04-27,CP_LV,10,7,-0.014240520252309439,0,"A085370,A085660,A098460,A122900,A078930,A005440,A011210,A115390,A052260,A114120",2012
2012-04-27,2012-05-04,CP_S,10,6,0.0514076980852843,1,"A010780,A036490,A066270,A036540,A114120,A067000,A096640,A069080,A014830,A002020",2012
2012-05-04,2012-05-11,CP_G,10,8,-0.03851910919173143,0,"A025850,A014830,A003490,A005090,A046140,A001740,A005930,A003670,A001630,A051910",2012
2012-05-11,2012-05-18,CP_LV,10,9,-0.07522524464395255,0,"A009970,A046890,A001210,A041140,A060720,A052260,A038060,A000240,A086790,A004710",2012
2012-05-18,2012-05-25,CP_G,10,9,0.021984165862959718,1,"A058470,A010690,A104700,A033530,A004370,A078930,A001450,A006380,A010620,A015750",2012
2012-05-25,2012-06-01,CP_MOM,10,9,-0.005279718516876512,0,"A042670,A000150,A020560,A046890,A016100,A108320,A004170,A041830,A043370,A066570",2012
2012-06-01,2012-06-08,CP_G,10,9,0.004408156965991271,1,"A073240,A103590,A018880,A064420,A001040,A064960,A008060,A005490,A004020,A041510",2012
2012-06-08,2012-06-15,CP_V,10,5,0.0030933500029811877,1,"A000670,A069080,A005830,A121440,A084370,A016170,A000060,A064420,A002550,A004130",2012
2012-06-15,2012-06-22,CP_S,10,10,0.05215343426188159,1,"A095660,A016800,A091700,A030350,A052790,A009580,A020150,A044490,A005950,A019210",2012
2012-06-22,2012-06-29,CP_S,10,9,-0.003263198291167773,0,"A003300,A010780,A007690,A000480,A030520,A023890,A003480,A023410,A064960,A016800",2012
2012-06-29,2012-07-06,CP_S,10,7,0.05815248285198676,1,"A023410,A000990,A003120,A096640,A098460,A041140,A003410,A000050,A078340,A054950",2012
2012-07-06,2012-07-13,CP_V,10,9,-0.07845115751113797,0,"A001450,A005830,A039490,A038390,A000810,A002550,A138070,A001680,A104830,A071050",2012
2012-07-13,2012-07-20,CP_MOM,10,9,-0.01326124415385093,0,"A032640,A017670,A069080,A030200,A009420,A090430,A035600,A100120,A000060,A104830",2012
2012-07-20,2012-07-27,CP_LV,10,6,-0.011329412368411581,0,"A037620,A073240,A049960,A004010,A011160,A001500,A046890,A047810,A041960,A051310",2012
2012-07-27,2012-08-03,CP_V,10,9,-0.0013956783163530846,0,"A003690,A036540,A031430,A023590,A064420,A069080,A030350,A033170,A136480,A011780",2012
2012-08-03,2012-08-10,CP_V,10,8,0.046294146621289306,1,"A018670,A005990,A041830,A036490,A046140,A034120,A049960,A104830,A019210,A000240",2012
2012-08-10,2012-08-17,CP_G,10,10,0.02430274156417257,1,"A072870,A006260,A000210,A034230,A114090,A091700,A069620,A021240,A071840,A039490",2012
2012-08-17,2012-08-24,CP_MOM,10,10,0.03446714609215812,1,"A049960,A035810,A000370,A069620,A030000,A004430,A014620,A047040,A000070,A078160",2012
2012-08-24,2012-08-31,CP_Q,10,8,0.01643068693829712,1,"A000050,A048530,A047810,A047050,A047040,A046890,A046440,A046140,A044490,A043890",2012
2012-08-31,2012-09-07,CP_LV,10,9,-0.0032746883500849064,0,"A071840,A002020,A010690,A009830,A000660,A025900,A003600,A102940,A067280,A009540",2012
2012-09-07,2012-09-14,CP_V,10,9,0.031216050968028892,1,"A028670,A095340,A121440,A093050,A056190,A052400,A001680,A016170,A081660,A023530",2012
2012-09-14,2012-09-21,CP_MOM,10,8,0.006705167143398333,1,"A006800,A000060,A005940,A071050,A016360,A005830,A004990,A028150,A021240,A069620",2012
2012-09-21,2012-09-28,CP_Q,10,7,0.012393588740851074,1,"A000050,A051310,A048530,A048260,A047810,A047050,A047040,A046890,A046440,A046140",2012
2012-09-28,2012-10-05,CP_S,10,7,0.004328579623662636,1,"A008000,A103130,A095720,A038500,A037370,A067250,A053800,A077970,A002990,A001510",2012
2012-10-05,2012-10-12,CP_MOM,10,8,-0.0036400365833728493,0,"A068240,A026960,A093370,A000060,A069080,A098460,A041140,A112040,A001450,A086450",2012
2012-10-12,2012-10-19,CP_V,10,9,0.012876249223487797,1,"A000720,A020150,A084870,A035720,A003030,A110570,A108320,A006800,A009150,A039490",2012
2012-10-19,2012-10-26,CP_LV,10,9,-0.027857789094249557,0,"A035760,A033920,A085370,A122900,A098460,A086280,A052690,A003490,A017800,A037370",2012
2012-10-26,2012-11-02,CP_G,10,9,0.05385566770728768,1,"A005090,A001630,A012750,A051500,A102940,A097230,A086280,A005850,A042670,A041510",2012
2012-11-02,2012-11-09,CP_S,10,9,0.03980693947184647,1,"A010780,A007860,A078020,A083650,A043370,A011160,A100130,A005160,A005850,A039030",2012
2012-11-09,2012-11-16,CP_LV,10,9,-0.007715833966580747,0,"A022100,A046890,A016100,A056190,A097230,A000990,A066570,A108230,A101060,A003550",2012
2012-11-16,2012-11-23,CP_Q,10,8,0.036410261296418375,1,"A000050,A051370,A051310,A049960,A048530,A048260,A047810,A047050,A047040,A046890",2012
2012-11-23,2012-11-30,CP_V,10,9,0.023907861309021734,1,"A010690,A009240,A057050,A029780,A028150,A003690,A033500,A005090,A083650,A003670",2012
2012-11-30,2012-12-07,CP_V,10,10,0.011210291042950283,1,"A037710,A001230,A093050,A038060,A032640,A034020,A001680,A034220,A036540,A009410",2012
2012-12-07,2012-12-14,CP_V,10,10,0.039758862816406684,1,"A052790,A053800,A053030,A067000,A005090,A095660,A086450,A108320,A043150,A035600",2012
2012-12-14,2012-12-21,CP_LV,10,6,0.025457944441128626,1,"A024660,A025000,A036560,A138070,A003120,A003410,A003300,A000670,A041140,A130960",2012
2012-12-21,2012-12-28,CP_G,10,8,0.009197570306989769,1,"A000080,A064420,A039030,A003070,A000370,A051900,A088350,A052690,A000240,A000060",2012
2012-12-28,2013-01-04,CP_S,10,10,0.04198115370789851,1,"A001440,A013990,A000050,A025000,A000370,A000990,A044490,A011370,A041960,A009580",2012
2013-01-04,2013-01-11,CP_S,10,9,0.014198673227106131,1,"A003190,A102940,A009680,A007340,A005850,A043370,A054050,A025540,A015750,A105630",2013
2013-01-11,2013-01-18,CP_V,10,9,-0.017181128549509903,0,"A103590,A096640,A015760,A019210,A024950,A036540,A096770,A004800,A108670,A010950",2013
2013-01-18,2013-01-25,CP_V,10,8,-0.01271808821867984,0,"A025860,A092070,A101060,A093920,A036490,A041520,A046440,A009520,A108320,A093050",2013
2013-01-25,2013-02-01,CP_LV,10,9,-0.00026134219540338875,0,"A003690,A037620,A046890,A104700,A073240,A011170,A005290,A085660,A009580,A115160",2013
2013-02-01,2013-02-08,CP_S,10,7,0.006494322484103722,1,"A078340,A025860,A066270,A016170,A003190,A063080,A030520,A100120,A000140,A000700",2013
2013-02-08,2013-02-15,CP_G,10,6,0.04251442282343202,1,"A047050,A042670,A010620,A009540,A010060,A034020,A053000,A021960,A055550,A002350",2013
2013-02-15,2013-02-22,CP_G,10,8,0.017919131584219275,1,"A038290,A084370,A007690,A028150,A010620,A120110,A003550,A043370,A064960,A097230",2013
2013-02-22,2013-02-28,CP_Q,10,8,0.02399201353793158,1,"A000050,A051370,A051310,A049960,A048530,A048260,A047810,A047050,A047040,A046890",2013
2013-02-28,2013-03-08,CP_Q,10,9,0.01678748748054231,1,"A005380,A003690,A009970,A002270,A023590,A030000,A039490,A010120,A006040,A007860",2013
2013-03-08,2013-03-15,CP_S,10,9,0.028077356762274235,1,"A001440,A007810,A013570,A030520,A083650,A010690,A009680,A001500,A114120,A035600",2013
2013-03-15,2013-03-22,CP_S,10,8,-0.03219659950698245,0,"A038500,A003190,A006380,A001440,A011810,A097230,A000700,A003530,A011160,A053800",2013
2013-03-22,2013-03-29,CP_S,10,6,0.040161660230565076,1,"A003190,A007860,A036710,A072870,A000990,A004710,A041960,A053320,A036490,A008000",2013
2013-03-29,2013-04-05,CP_MOM,10,10,-0.0344628268800878,0,"A000670,A086790,A012630,A055550,A004990,A024110,A004370,A035810,A018880,A039490",2013
2013-04-05,2013-04-12,CP_MOM,10,10,0.01076411681908035,1,"A005440,A053210,A014620,A000240,A004490,A009240,A081660,A063080,A064960,A013030",2013
2013-04-12,2013-04-19,CP_MOM,10,10,-0.00017564611477289828,0,"A014830,A066570,A071050,A039490,A003550,A001430,A029780,A024110,A000880,A000670",2013
2013-04-19,2013-04-26,CP_S,10,9,0.06850284247413731,1,"A009420,A048260,A060980,A084990,A091700,A102940,A038500,A052790,A054950,A001510",2013
2013-04-26,2013-05-03,CP_V,10,10,-0.00030005839694963177,0,"A000660,A139130,A006360,A000070,A108670,A011070,A007070,A005930,A009410,A053800",2013
2013-05-03,2013-05-10,CP_V,10,9,0.054530051124862075,1,"A051360,A067000,A086790,A041510,A138930,A003550,A071050,A009680,A028150,A036460",2013
2013-05-10,2013-05-16,CP_V,10,9,-0.008911009743126974,0,"A004490,A033640,A078520,A016170,A069620,A005090,A086280,A004370,A020760,A031440",2013
2013-05-16,2013-05-24,CP_S,10,9,0.0007289560302909454,1,"A086450,A054050,A044490,A034830,A054950,A085660,A100120,A114120,A030520,A108230",2013
2013-05-24,2013-05-31,CP_V,10,8,0.02207721344020938,1,"A003620,A056190,A001040,A002270,A083650,A052790,A010130,A025000,A067000,A049770",2013
2013-05-31,2013-06-07,CP_LV,10,10,-0.039978791399744786,0,"A035250,A007070,A011780,A000080,A034830,A084990,A036030,A000660,A034730,A035080",2013
2013-06-07,2013-06-14,CP_LV,10,10,-0.01787674654063561,0,"A095700,A000240,A039490,A004800,A121440,A011170,A044490,A000120,A095660,A069960",2013
2013-06-14,2013-06-21,CP_MOM,10,8,-0.04147570263670719,0,"A035760,A000060,A005830,A007070,A019210,A048260,A051600,A097230,A031430,A000720",2013
2013-06-21,2013-06-28,CP_G,10,8,-0.03715414592643522,0,"A049770,A036420,A032500,A104830,A007810,A121440,A053000,A101730,A006800,A009540",2013
2013-06-28,2013-07-05,CP_Q,10,6,-0.00437333432846615,0,"A069620,A011160,A108320,A067250,A009150,A002550,A078340,A067280,A096640,A033560",2013
2013-07-05,2013-07-12,CP_G,10,9,0.018971777896530557,1,"A004370,A094840,A003030,A048260,A007310,A006040,A010950,A009540,A086790,A011760",2013
2013-07-12,2013-07-19,CP_S,10,9,0.04612832429387512,1,"A084990,A004710,A002990,A086980,A016170,A038060,A009580,A007340,A010780,A005690",2013
2013-07-19,2013-07-26,CP_V,10,8,-0.013202103541746155,0,"A012630,A091700,A078520,A002270,A035250,A023530,A037620,A005990,A001120,A051370",2013
2013-07-26,2013-08-02,CP_S,10,7,0.008619847692434164,1,"A114120,A031390,A052400,A086980,A008000,A101730,A005090,A012510,A102940,A024950",2013
2013-08-02,2013-08-09,CP_S,10,9,-0.017253755382998177,0,"A032500,A004150,A004430,A126560,A030520,A049770,A009520,A052790,A013570,A025000",2013
2013-08-09,2013-08-16,CP_V,10,10,0.0004483085563935396,1,"A036710,A036030,A007570,A004800,A024950,A000670,A086280,A034120,A004000,A000080",2013
2013-08-16,2013-08-23,CP_MOM,10,9,-0.05666876081995356,0,"A023410,A009970,A041140,A012510,A023530,A081660,A034830,A030000,A011200,A009410",2013
2013-08-23,2013-08-30,CP_V,10,9,0.008687013008802888,1,"A024950,A005090,A043150,A084370,A005180,A049770,A007310,A034020,A035810,A000670",2013
2013-08-30,2013-09-06,CP_V,10,8,0.013616547185212075,1,"A004970,A095340,A023890,A006650,A079980,A122900,A086450,A049770,A006040,A078520",2013
2013-09-06,2013-09-13,CP_G,10,10,0.014027813333532545,1,"A000670,A023590,A003030,A011760,A015750,A035760,A005940,A121440,A047040,A078930",2013
2013-09-13,2013-09-17,CP_LV,10,8,-0.009899594602219453,0,"A016170,A095700,A036460,A041960,A067280,A009240,A034120,A052260,A010620,A007340",2013
2013-09-17,2013-09-27,CP_MOM,10,8,0.006423575591716052,1,"A009970,A000660,A042670,A001430,A012750,A114090,A048260,A038290,A068240,A009420",2013
2013-09-27,2013-10-04,CP_Q,10,9,-0.005393677625867732,0,"A000070,A047050,A051600,A051500,A051370,A049960,A049770,A048530,A047810,A047040",2013
2013-10-04,2013-10-11,CP_V,10,9,0.014475124372410695,1,"A068240,A009520,A009970,A033560,A100130,A006650,A096640,A078520,A005090,A034020",2013
2013-10-11,2013-10-18,CP_LV,10,10,-0.017795514529604574,0,"A072870,A080160,A041960,A000140,A000640,A068240,A140410,A048530,A054050,A115160",2013
2013-10-18,2013-10-25,CP_S,10,8,-0.004722288306785019,0,"A002990,A052400,A031390,A052690,A063080,A038500,A023160,A084370,A161890,A049770",2013
2013-10-25,2013-11-01,CP_Q,10,9,0.0007852276721703744,1,"A000070,A047810,A051900,A051600,A051500,A051370,A049960,A049770,A048530,A047050",2013
2013-11-01,2013-11-08,CP_LV,10,10,-0.018234852580485794,0,"A021240,A003670,A010780,A005160,A008060,A078020,A010120,A003240,A094840,A058650",2013
2013-11-08,2013-11-15,CP_S,10,6,0.031259323002920024,1,"A114120,A063080,A060590,A051310,A003570,A003410,A048260,A014470,A078520,A161890",2013
2013-11-15,2013-11-22,CP_G,10,10,-0.026960487608468576,0,"A136480,A064960,A039030,A115160,A081660,A013030,A093920,A091700,A036800,A060720",2013
2013-11-22,2013-11-29,CP_Q,10,9,0.025035653226677137,1,"A000070,A047810,A051900,A051600,A051500,A051370,A049960,A049770,A048530,A047050",2013
2013-11-29,2013-12-06,CP_Q,10,10,-0.028102289691590555,0,"A003690,A005250,A041520,A002240,A121440,A064960,A014830,A096770,A093370,A047050",2013
2013-12-06,2013-12-13,CP_LV,10,8,0.015847500576529158,1,"A035890,A016250,A006260,A008000,A015750,A000120,A101060,A002790,A140410,A009240",2013
2013-12-13,2013-12-20,CP_V,10,10,0.00479768688431742,1,"A052400,A013570,A112040,A136480,A036830,A046440,A034020,A104700,A078520,A083650",2013
2013-12-20,2013-12-27,CP_G,10,10,0.01622864547343896,1,"A005740,A054950,A036460,A004990,A000660,A010690,A071840,A105630,A047040,A096530",2013
2013-12-27,2014-01-03,CP_S,10,9,0.004397609572439916,1,"A102940,A052400,A069620,A006730,A031390,A025000,A024950,A034310,A004970,A003000",2013
2014-01-03,2014-01-10,CP_S,10,9,-0.02711127097500907,0,"A036420,A051310,A009580,A093920,A091700,A000430,A033240,A078520,A054050,A003570",2014
2014-01-10,2014-01-17,CP_G,10,10,0.00030621484768026395,1,"A086900,A047040,A030520,A047810,A097230,A013030,A052790,A005740,A012750,A006040",2014
2014-01-17,2014-01-24,CP_LV,10,8,0.0053194909158659764,1,"A012650,A004000,A108230,A008000,A034810,A005290,A006650,A025770,A025000,A122900",2014
2014-01-24,2014-01-29,CP_MOM,10,10,0.018234810564997418,1,"A016250,A018880,A079160,A025770,A088350,A012330,A054950,A036460,A038290,A139130",2014
2014-01-29,2014-02-07,CP_S,10,9,-0.015615949451667407,0,"A121440,A077970,A060720,A005720,A007810,A002960,A005880,A009290,A002990,A024660",2014
2014-02-07,2014-02-14,CP_G,10,10,0.02491327491121349,1,"A082740,A088350,A009540,A001230,A004430,A002790,A035420,A002350,A010130,A069960",2014
2014-02-14,2014-02-21,CP_S,10,9,0.0006742540854083693,1,"A048260,A060720,A024950,A025770,A006260,A031430,A008490,A033530,A019680,A115160",2014
2014-02-21,2014-02-28,CP_S,10,9,0.018564786833754607,1,"A024660,A030530,A008490,A005740,A126560,A136480,A084110,A004970,A041960,A086450",2014
2014-02-28,2014-03-07,CP_S,10,9,0.01928796443732692,1,"A032500,A005880,A034310,A006650,A171120,A048260,A093920,A095660,A036710,A051370",2014
2014-03-07,2014-03-14,CP_S,10,9,-0.036526980026696555,0,"A024950,A060590,A005250,A084870,A037710,A025540,A007810,A024660,A080160,A078520",2014
2014-03-14,2014-03-21,CP_S,10,9,-0.005111093362519482,0,"A006380,A035600,A024660,A084870,A000990,A052790,A030530,A014830,A003540,A005880",2014
2014-03-21,2014-03-28,CP_V,10,8,0.021971086535182136,1,"A023590,A032640,A014620,A115390,A033630,A025540,A084370,A071840,A033560,A096770",2014
2014-03-28,2014-04-04,CP_S,10,9,0.016490591217047657,1,"A098460,A092040,A067000,A035600,A041140,A036030,A084110,A086450,A101730,A060590",2014
2014-04-04,2014-04-11,CP_S,10,8,0.01708982507659483,1,"A012650,A000140,A025860,A020760,A046140,A054950,A082270,A093370,A023590,A007340",2014
2014-04-11,2014-04-18,CP_S,10,8,0.05482828883669644,1,"A067250,A065620,A084870,A063080,A052790,A078340,A067160,A035080,A112040,A067000",2014
2014-04-18,2014-04-25,CP_Q,10,7,-0.024828390890905192,0,"A000070,A051900,A051500,A051370,A051360,A051310,A049960,A049770,A048530,A048260",2014
2014-04-25,2014-05-02,CP_MOM,10,9,0.011880602198621415,1,"A003670,A009410,A041830,A030200,A010060,A051910,A019210,A053030,A011210,A048260",2014
2014-05-02,2014-05-09,CP_MOM,10,9,0.013501216896943058,1,"A121440,A001120,A048530,A029780,A005490,A036490,A012450,A011790,A006280,A082270",2014
2014-05-09,2014-05-16,CP_LV,10,10,0.06956717038561108,1,"A005610,A071320,A003570,A025900,A005990,A005850,A060980,A008490,A012750,A140410",2014
2014-05-16,2014-05-23,CP_MOM,10,9,-0.008676526070728096,0,"A005300,A032830,A027050,A005880,A048260,A071050,A010120,A031430,A005250,A016360",2014
2014-05-23,2014-05-30,CP_MOM,10,10,0.03381630926915831,1,"A103140,A000670,A016360,A069260,A005300,A030530,A068240,A035720,A051910,A000240",2014
2014-05-30,2014-06-05,CP_LV,10,8,-0.01744846941005189,0,"A000120,A007570,A009150,A000640,A053800,A043370,A008000,A101060,A011760,A080160",2014
2014-06-05,2014-06-13,CP_S,10,9,0.11738953887429629,1,"A011810,A097230,A101730,A123420,A046440,A046140,A112040,A035600,A010690,A067280",2014
2014-06-13,2014-06-20,CP_MOM,10,10,-0.006070555791774679,0,"A002240,A064960,A032830,A004020,A011780,A071050,A011170,A082270,A051910,A086790",2014
2014-06-20,2014-06-27,CP_S,10,8,-0.04472885025884325,0,"A011810,A041960,A001230,A054780,A100130,A126560,A078160,A024660,A016420,A053800",2014
2014-06-27,2014-07-04,CP_MOM,10,10,0.031257723125371215,1,"A035720,A003000,A096530,A006040,A114090,A000100,A069080,A035080,A112040,A019210",2014
2014-07-04,2014-07-11,CP_S,10,8,-0.015812244520733057,0,"A097230,A084370,A006650,A021960,A104830,A039130,A010690,A036030,A108320,A011160",2014
2014-07-11,2014-07-18,CP_S,10,7,0.030532838594396896,1,"A082270,A100130,A084870,A066270,A006840,A006380,A004130,A123420,A051310,A097230",2014
2014-07-18,2014-07-25,CP_LV,10,10,0.004141476407707257,1,"A175330,A004000,A009290,A098460,A003670,A034810,A108230,A035250,A108670,A012750",2014
2014-07-25,2014-08-01,CP_LV,10,10,0.03478239594930025,1,"A014830,A000080,A005950,A051900,A093050,A010060,A020000,A139130,A009580,A013030",2014
2014-08-01,2014-08-08,CP_MOM,10,10,-0.005629962441800673,0,"A024110,A001450,A088350,A003550,A000080,A002960,A011170,A000720,A005830,A105560",2014
2014-08-08,2014-08-14,CP_MOM,10,10,0.041820951901149275,1,"A082640,A092040,A015750,A111770,A006730,A001440,A030200,A086280,A069080,A051500",2014
2014-08-14,2014-08-22,CP_MOM,10,9,0.019009301282382936,1,"A005440,A023530,A019210,A005830,A039130,A048260,A122870,A039490,A112040,A004170",2014
2014-08-22,2014-08-29,CP_V,10,9,0.048810989798791046,1,"A010950,A014620,A086450,A083650,A005740,A004370,A042660,A010140,A115390,A028050",2014
2014-08-29,2014-09-05,CP_S,10,9,0.0036784804767203694,1,"A004710,A101730,A018310,A067280,A078520,A066270,A095660,A112040,A037710,A100700",2014
2014-09-05,2014-09-12,CP_LV,10,9,-0.007233577642592557,0,"A053800,A068270,A161390,A037560,A000120,A042670,A093920,A011370,A082740,A010060",2014
2014-09-12,2014-09-19,CP_G,10,9,0.027307787980078428,1,"A060250,A039030,A043370,A023530,A047040,A006400,A121440,A003550,A049770,A086280",2014
2014-09-19,2014-09-26,CP_MOM,10,9,0.02407110394789312,1,"A180640,A035080,A025770,A108790,A051900,A000070,A069620,A000810,A041960,A069960",2014
2014-09-26,2014-10-02,CP_MOM,10,10,-0.021167212832274063,0,"A000640,A003090,A003240,A067290,A138040,A000990,A006840,A006280,A005250,A023160",2014
2014-10-02,2014-10-10,CP_LV,10,9,-0.001453337869442745,0,"A014620,A018880,A011760,A097950,A006040,A031980,A085370,A122900,A010780,A069260",2014
2014-10-10,2014-10-17,CP_S,10,8,-0.025631449709232118,0,"A041510,A114120,A014470,A093370,A007860,A066270,A078160,A035080,A038290,A060250",2014
2014-10-17,2014-10-24,CP_MOM,10,8,0.022463199497865002,1,"A007570,A003410,A099190,A000100,A006280,A003490,A031390,A170900,A028300,A012750",2014
2014-10-24,2014-10-31,CP_LV,10,9,-0.01809426846120589,0,"A001230,A006730,A126560,A009970,A001440,A086280,A032640,A035420,A000150,A003450",2014
2014-10-31,2014-11-07,CP_V,10,9,-8.210241646479223e-05,0,"A011370,A033530,A108670,A011070,A019680,A010520,A025900,A001680,A020000,A003550",2014
2014-11-07,2014-11-14,CP_V,10,8,-0.008582193813139238,0,"A084870,A014470,A079980,A028150,A115390,A078340,A181710,A030520,A036580,A020000",2014
2014-11-14,2014-11-21,CP_G,10,10,-0.006645421714564415,0,"A079430,A088350,A020760,A034830,A001230,A100700,A035600,A121440,A051370,A041520",2014
2014-11-21,2014-11-28,CP_MOM,10,10,0.0017765135682566214,1,"A001800,A093370,A004370,A003620,A108230,A036830,A056190,A080160,A083790,A011070",2014
2014-11-28,2014-12-05,CP_S,10,8,0.0033646684534651417,1,"A095340,A041140,A051310,A000640,A005740,A067160,A012450,A051360,A036800,A018310",2014
2014-12-05,2014-12-12,CP_LV,10,10,-0.016409658814580997,0,"A058650,A002380,A010690,A054050,A005180,A006840,A097230,A051900,A009290,A017390",2014
2014-12-12,2014-12-19,CP_LV,10,7,-0.00014412247639109373,0,"A185750,A005090,A011160,A054050,A058650,A102940,A037620,A086900,A034220,A002550",2014
2014-12-19,2014-12-26,CP_S,10,7,-0.012461911217946217,0,"A096530,A101730,A036800,A007570,A031390,A084110,A114120,A054780,A036030,A015350",2014
2014-12-26,2015-01-02,CP_MOM,10,9,-0.011626607181901203,0,"A034120,A012630,A016170,A005830,A002020,A006400,A091700,A024110,A023590,A180640",2014
2015-01-02,2015-01-09,CP_G,10,7,-0.03676894045543961,0,"A005940,A046140,A121440,A071840,A115390,A101060,A006280,A006840,A047050,A004690",2015
2015-01-09,2015-01-16,CP_S,10,8,-0.011671265851338347,0,"A046140,A020150,A078520,A013030,A018310,A000480,A025540,A060590,A004690,A011160",2015
2015-01-16,2015-01-23,CP_MOM,10,10,0.022585608492112896,1,"A161890,A112040,A114090,A003920,A121440,A139480,A068270,A030520,A002960,A000240",2015
2015-01-23,2015-01-30,CP_S,10,8,0.009996082649395735,1,"A036800,A100700,A000640,A046140,A120110,A060720,A181710,A004710,A060980,A114120",2015
