BaseDate,leader,n_pool,n_final,n_valid,n_up,agreement_30,agreement_valid,year
2019-12-06,CP_V,100,30,30,8,0.26666666666666666,0.26666666666666666,2019
2019-12-13,CP_MOM,100,30,30,22,0.7333333333333333,0.7333333333333333,2019
2019-12-20,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2019
2019-12-27,CP_G,100,30,30,19,0.6333333333333333,0.6333333333333333,2019
2020-01-03,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2020
2020-01-10,CP_V,100,30,30,2,0.06666666666666667,0.06666666666666667,2020
2020-01-17,CP_MOM,100,30,30,20,0.6666666666666666,0.6666666666666666,2020
2020-01-23,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2020
2020-01-31,CP_G,100,30,30,2,0.06666666666666667,0.06666666666666667,2020
2020-02-07,CP_MOM,100,30,30,24,0.8,0.8,2020
2020-02-14,CP_Q,100,30,30,11,0.36666666666666664,0.36666666666666664,2020
2020-02-21,CP_S,100,30,30,2,0.06666666666666667,0.06666666666666667,2020
2020-02-28,CP_MOM,100,30,30,0,0.0,0.0,2020
2020-03-06,CP_LV,100,30,30,20,0.6666666666666666,0.6666666666666666,2020
2020-03-13,CP_MOM,100,30,30,2,0.06666666666666667,0.06666666666666667,2020
2020-03-20,CP_S,100,30,30,3,0.1,0.1,2020
2020-03-27,CP_S,100,30,30,26,0.8666666666666667,0.8666666666666667,2020
2020-04-03,CP_V,100,30,30,23,0.7666666666666667,0.7666666666666667,2020
2020-04-10,CP_G,100,30,30,29,0.9666666666666667,0.9666666666666667,2020
2020-04-17,CP_LV,100,30,30,23,0.7666666666666667,0.7666666666666667,2020
2020-04-24,CP_Q,100,30,30,7,0.23333333333333334,0.23333333333333334,2020
2020-04-29,CP_S,100,30,30,26,0.8666666666666667,0.8666666666666667,2020
2020-05-08,CP_MOM,100,30,30,23,0.7666666666666667,0.7666666666666667,2020
2020-05-15,CP_G,100,30,30,7,0.23333333333333334,0.23333333333333334,2020
2020-05-22,CP_V,100,30,30,23,0.7666666666666667,0.7666666666666667,2020
2020-05-29,CP_V,100,30,30,14,0.4666666666666667,0.4666666666666667,2020
2020-06-05,CP_MOM,100,30,30,24,0.8,0.8,2020
2020-06-12,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2020
2020-06-19,CP_MOM,100,30,30,14,0.4666666666666667,0.4666666666666667,2020
2020-06-26,CP_G,100,30,30,9,0.3,0.3,2020
2020-07-03,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2020
2020-07-10,CP_V,100,30,30,8,0.26666666666666666,0.26666666666666666,2020
2020-07-17,CP_MOM,100,30,30,12,0.4,0.4,2020
2020-07-24,CP_MOM,100,30,30,15,0.5,0.5,2020
2020-07-31,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2020
2020-08-07,CP_LV,100,30,30,23,0.7666666666666667,0.7666666666666667,2020
2020-08-14,CP_MOM,100,30,30,12,0.4,0.4,2020
2020-08-21,CP_MOM,100,30,30,8,0.26666666666666666,0.26666666666666666,2020
2020-08-28,CP_V,100,30,30,21,0.7,0.7,2020
2020-09-04,CP_V,100,30,30,17,0.5666666666666667,0.5666666666666667,2020
2020-09-11,CP_V,100,30,30,20,0.6666666666666666,0.6666666666666666,2020
2020-09-18,CP_LV,100,30,30,12,0.4,0.4,2020
2020-09-25,CP_V,100,30,30,2,0.06666666666666667,0.06666666666666667,2020
2020-09-29,CP_V,100,30,30,28,0.9333333333333333,0.9333333333333333,2020
2020-10-08,CP_LV,100,30,30,27,0.9,0.9,2020
2020-10-16,CP_V,100,30,30,9,0.3,0.3,2020
2020-10-23,CP_MOM,100,30,30,14,0.4666666666666667,0.4666666666666667,2020
2020-10-30,CP_MOM,100,30,30,5,0.16666666666666666,0.16666666666666666,2020
2020-11-06,CP_V,100,30,30,30,1.0,1.0,2020
2020-11-13,CP_G,100,30,30,19,0.6333333333333333,0.6333333333333333,2020
2020-11-20,CP_G,100,30,30,24,0.8,0.8,2020
2020-11-27,CP_MOM,100,30,30,22,0.7333333333333333,0.7333333333333333,2020
2020-12-04,CP_S,100,30,30,15,0.5,0.5,2020
2020-12-11,CP_S,100,30,30,18,0.6,0.6,2020
2020-12-18,CP_LV,100,30,30,15,0.5,0.5,2020
2020-12-24,CP_G,100,30,30,9,0.3,0.3,2020
2020-12-30,CP_LV,100,30,30,14,0.4666666666666667,0.4666666666666667,2020
2021-01-08,CP_S,100,30,30,14,0.4666666666666667,0.4666666666666667,2021
2021-01-15,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2021
2021-01-22,CP_MOM,100,30,30,17,0.5666666666666667,0.5666666666666667,2021
2021-01-29,CP_V,100,30,30,1,0.03333333333333333,0.03333333333333333,2021
2021-02-05,CP_S,100,30,30,28,0.9333333333333333,0.9333333333333333,2021
2021-02-10,CP_LV,100,30,30,17,0.5666666666666667,0.5666666666666667,2021
2021-02-19,CP_V,100,30,30,15,0.5,0.5,2021
2021-02-26,CP_V,100,30,30,10,0.3333333333333333,0.3333333333333333,2021
2021-03-05,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2021
2021-03-12,CP_Q,100,30,30,17,0.5666666666666667,0.5666666666666667,2021
2021-03-19,CP_V,100,30,30,17,0.5666666666666667,0.5666666666666667,2021
2021-03-26,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2021
2021-04-02,CP_S,100,30,30,26,0.8666666666666667,0.8666666666666667,2021
2021-04-09,CP_G,100,30,30,16,0.5333333333333333,0.5333333333333333,2021
2021-04-16,CP_MOM,100,30,30,18,0.6,0.6,2021
2021-04-23,CP_LV,100,30,30,16,0.5333333333333333,0.5333333333333333,2021
2021-04-30,CP_V,100,30,30,17,0.5666666666666667,0.5666666666666667,2021
2021-05-07,CP_LV,100,30,30,26,0.8666666666666667,0.8666666666666667,2021
2021-05-14,CP_V,100,30,30,14,0.4666666666666667,0.4666666666666667,2021
2021-05-21,CP_G,100,30,30,18,0.6,0.6,2021
2021-05-28,CP_MOM,100,30,30,18,0.6,0.6,2021
2021-06-04,CP_G,100,30,30,13,0.43333333333333335,0.43333333333333335,2021
2021-06-11,CP_Q,100,30,30,17,0.5666666666666667,0.5666666666666667,2021
2021-06-18,CP_V,100,30,30,16,0.5333333333333333,0.5333333333333333,2021
2021-06-25,CP_G,100,30,30,7,0.23333333333333334,0.23333333333333334,2021
2021-07-02,CP_Q,100,30,30,18,0.6,0.6,2021
2021-07-09,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2021
2021-07-16,CP_MOM,100,30,30,19,0.6333333333333333,0.6333333333333333,2021
2021-07-23,CP_LV,100,30,30,9,0.3,0.3,2021
2021-07-30,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2021
2021-08-06,CP_Q,100,30,30,13,0.43333333333333335,0.43333333333333335,2021
2021-08-13,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2021
2021-08-20,CP_V,100,30,30,3,0.1,0.1,2021
2021-08-27,CP_MOM,100,30,30,20,0.6666666666666666,0.6666666666666666,2021
2021-09-03,CP_V,100,30,30,21,0.7,0.7,2021
2021-09-10,CP_G,100,30,30,9,0.3,0.3,2021
2021-09-17,CP_MOM,100,30,30,19,0.6333333333333333,0.6333333333333333,2021
2021-09-24,CP_LV,100,30,30,8,0.26666666666666666,0.26666666666666666,2021
2021-10-01,CP_V,100,30,30,8,0.26666666666666666,0.26666666666666666,2021
2021-10-08,CP_G,100,30,30,12,0.4,0.4,2021
2021-10-15,CP_G,100,30,30,25,0.8333333333333334,0.8333333333333334,2021
2021-10-22,CP_G,100,30,30,12,0.4,0.4,2021
2021-10-29,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2021
2021-11-05,CP_Q,100,30,30,16,0.5333333333333333,0.5333333333333333,2021
2021-11-12,CP_Q,100,30,30,11,0.36666666666666664,0.36666666666666664,2021
2021-11-19,CP_LV,100,30,30,7,0.23333333333333334,0.23333333333333334,2021
2021-11-26,CP_V,100,30,30,5,0.16666666666666666,0.16666666666666666,2021
2021-12-03,CP_V,100,30,30,17,0.5666666666666667,0.5666666666666667,2021
2021-12-10,CP_LV,100,30,30,21,0.7,0.7,2021
2021-12-17,CP_S,100,30,30,7,0.23333333333333334,0.23333333333333334,2021
2021-12-24,CP_G,100,30,30,19,0.6333333333333333,0.6333333333333333,2021
2021-12-30,CP_V,100,30,30,6,0.2,0.2,2021
2022-01-07,CP_G,100,30,30,5,0.16666666666666666,0.16666666666666666,2022
2022-01-14,CP_LV,100,30,30,15,0.5,0.5,2022
2022-01-21,CP_V,100,30,30,5,0.16666666666666666,0.16666666666666666,2022
2022-01-28,CP_G,100,30,30,2,0.06666666666666667,0.06666666666666667,2022
2022-02-04,CP_LV,100,30,30,30,1.0,1.0,2022
2022-02-11,CP_G,100,30,30,2,0.06666666666666667,0.06666666666666667,2022
2022-02-18,CP_G,100,30,30,19,0.6333333333333333,0.6333333333333333,2022
2022-02-25,CP_S,100,30,30,10,0.3333333333333333,0.3333333333333333,2022
2022-03-04,CP_V,100,30,30,27,0.9,0.9,2022
2022-03-11,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2022
2022-03-18,CP_MOM,100,30,30,17,0.5666666666666667,0.5666666666666667,2022
2022-03-25,CP_G,100,30,30,15,0.5,0.5,2022
2022-04-01,CP_LV,100,30,30,23,0.7666666666666667,0.7666666666666667,2022
2022-04-08,CP_S,100,30,30,8,0.26666666666666666,0.26666666666666666,2022
2022-04-15,CP_S,100,30,30,15,0.5,0.5,2022
2022-04-22,CP_Q,100,30,30,13,0.43333333333333335,0.43333333333333335,2022
2022-04-29,CP_V,100,30,30,9,0.3,0.3,2022
2022-05-06,CP_MOM,100,30,30,8,0.26666666666666666,0.26666666666666666,2022
2022-05-13,CP_G,100,30,30,3,0.1,0.1,2022
2022-05-20,CP_V,100,30,30,14,0.4666666666666667,0.4666666666666667,2022
2022-05-27,CP_LV,100,30,30,18,0.6,0.6,2022
2022-06-03,CP_LV,100,30,30,20,0.6666666666666666,0.6666666666666666,2022
2022-06-10,CP_MOM,100,30,30,9,0.3,0.3,2022
2022-06-17,CP_G,100,30,30,4,0.13333333333333333,0.13333333333333333,2022
2022-06-24,CP_LV,100,30,30,1,0.03333333333333333,0.03333333333333333,2022
2022-07-01,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2022
2022-07-08,CP_G,100,30,30,25,0.8333333333333334,0.8333333333333334,2022
2022-07-15,CP_S,100,30,30,3,0.1,0.1,2022
2022-07-22,CP_G,100,30,30,29,0.9666666666666667,0.9666666666666667,2022
2022-07-29,CP_G,100,30,30,19,0.6333333333333333,0.6333333333333333,2022
2022-08-05,CP_V,100,30,30,18,0.6,0.6,2022
2022-08-12,CP_LV,100,30,30,20,0.6666666666666666,0.6666666666666666,2022
2022-08-19,CP_MOM,100,30,30,8,0.26666666666666666,0.26666666666666666,2022
2022-08-26,CP_LV,100,30,30,13,0.43333333333333335,0.43333333333333335,2022
2022-09-02,CP_G,100,30,30,9,0.3,0.3,2022
2022-09-08,CP_LV,100,30,30,8,0.26666666666666666,0.26666666666666666,2022
2022-09-16,CP_LV,100,30,30,9,0.3,0.3,2022
2022-09-23,CP_Q,100,30,30,7,0.23333333333333334,0.23333333333333334,2022
2022-09-30,CP_LV,100,30,30,1,0.03333333333333333,0.03333333333333333,2022
2022-10-07,CP_Q,100,30,30,17,0.5666666666666667,0.5666666666666667,2022
2022-10-14,CP_MOM,100,30,30,9,0.3,0.3,2022
2022-10-21,CP_MOM,100,30,30,14,0.4666666666666667,0.4666666666666667,2022
2022-10-28,CP_V,100,30,30,19,0.6333333333333333,0.6333333333333333,2022
2022-11-04,CP_S,100,30,30,22,0.7333333333333333,0.7333333333333333,2022
2022-11-11,CP_LV,100,30,30,26,0.8666666666666667,0.8666666666666667,2022
2022-11-18,CP_S,100,30,30,13,0.43333333333333335,0.43333333333333335,2022
2022-11-25,CP_S,100,30,30,23,0.7666666666666667,0.7666666666666667,2022
2022-12-02,CP_LV,100,30,30,20,0.6666666666666666,0.6666666666666666,2022
2022-12-09,CP_Q,100,30,30,11,0.36666666666666664,0.36666666666666664,2022
2022-12-16,CP_LV,100,30,30,12,0.4,0.4,2022
2022-12-23,CP_G,100,30,30,14,0.4666666666666667,0.4666666666666667,2022
2022-12-29,CP_V,100,30,30,2,0.06666666666666667,0.06666666666666667,2022
2023-01-06,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2023
2023-01-13,CP_Q,100,30,30,23,0.7666666666666667,0.7666666666666667,2023
2023-01-20,CP_G,100,30,30,21,0.7,0.7,2023
2023-01-27,CP_G,100,30,30,21,0.7,0.7,2023
2023-02-03,CP_MOM,100,30,30,15,0.5,0.5,2023
2023-02-10,CP_S,100,30,30,13,0.43333333333333335,0.43333333333333335,2023
2023-02-17,CP_MOM,100,30,30,20,0.6666666666666666,0.6666666666666666,2023
2023-02-24,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2023
2023-03-03,CP_MOM,100,30,30,15,0.5,0.5,2023
2023-03-10,CP_G,100,30,30,6,0.2,0.2,2023
2023-03-17,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2023
2023-03-24,CP_MOM,100,30,30,20,0.6666666666666666,0.6666666666666666,2023
2023-03-31,CP_G,100,30,30,24,0.8,0.8,2023
2023-04-07,CP_S,100,30,30,16,0.5333333333333333,0.5333333333333333,2023
2023-04-14,CP_V,100,30,30,30,1.0,1.0,2023
2023-04-21,CP_V,100,30,30,13,0.43333333333333335,0.43333333333333335,2023
2023-04-28,CP_LV,100,30,30,12,0.4,0.4,2023
2023-05-04,CP_LV,100,30,30,16,0.5333333333333333,0.5333333333333333,2023
2023-05-12,CP_G,100,30,30,7,0.23333333333333334,0.23333333333333334,2023
2023-05-19,CP_G,100,30,30,22,0.7333333333333333,0.7333333333333333,2023
2023-05-26,CP_MOM,100,30,30,12,0.4,0.4,2023
2023-06-02,CP_MOM,100,30,30,19,0.6333333333333333,0.6333333333333333,2023
2023-06-09,CP_MOM,100,30,30,22,0.7333333333333333,0.7333333333333333,2023
2023-06-16,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2023
2023-06-23,CP_MOM,100,30,30,12,0.4,0.4,2023
2023-06-30,CP_MOM,100,30,30,14,0.4666666666666667,0.4666666666666667,2023
2023-07-07,CP_G,100,30,30,6,0.2,0.2,2023
2023-07-14,CP_MOM,100,30,30,23,0.7666666666666667,0.7666666666666667,2023
2023-07-21,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2023
2023-07-28,CP_LV,100,30,30,2,0.06666666666666667,0.06666666666666667,2023
2023-08-04,CP_LV,100,30,30,24,0.8,0.8,2023
2023-08-11,CP_S,100,30,30,18,0.6,0.6,2023
2023-08-18,CP_V,100,30,30,4,0.13333333333333333,0.13333333333333333,2023
2023-08-25,CP_G,100,30,30,9,0.3,0.3,2023
2023-09-01,CP_LV,100,30,30,21,0.7,0.7,2023
2023-09-08,CP_V,100,30,30,11,0.36666666666666664,0.36666666666666664,2023
2023-09-15,CP_LV,100,30,30,22,0.7333333333333333,0.7333333333333333,2023
2023-09-22,CP_LV,100,30,30,8,0.26666666666666666,0.26666666666666666,2023
2023-09-27,CP_LV,100,30,30,6,0.2,0.2,2023
2023-10-06,CP_G,100,30,30,3,0.1,0.1,2023
2023-10-13,CP_LV,100,30,30,18,0.6,0.6,2023
2023-10-20,CP_V,100,30,30,8,0.26666666666666666,0.26666666666666666,2023
2023-10-27,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2023
2023-11-03,CP_LV,100,30,30,22,0.7333333333333333,0.7333333333333333,2023
2023-11-10,CP_G,100,30,30,17,0.5666666666666667,0.5666666666666667,2023
2023-11-17,CP_LV,100,30,30,23,0.7666666666666667,0.7666666666666667,2023
2023-11-24,CP_G,100,30,30,17,0.5666666666666667,0.5666666666666667,2023
2023-12-01,CP_LV,100,30,30,14,0.4666666666666667,0.4666666666666667,2023
2023-12-08,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2023
2023-12-15,CP_LV,100,30,30,15,0.5,0.5,2023
2023-12-22,CP_G,100,30,30,9,0.3,0.3,2023
2023-12-28,CP_S,100,30,30,13,0.43333333333333335,0.43333333333333335,2023
2024-01-05,CP_LV,100,30,30,6,0.2,0.2,2024
2024-01-12,CP_MOM,100,30,30,11,0.36666666666666664,0.36666666666666664,2024
2024-01-19,CP_V,100,30,30,6,0.2,0.2,2024
2024-01-26,CP_V,100,30,30,25,0.8333333333333334,0.8333333333333334,2024
2024-02-02,CP_G,100,30,30,14,0.4666666666666667,0.4666666666666667,2024
2024-02-08,CP_V,100,30,30,16,0.5333333333333333,0.5333333333333333,2024
2024-02-16,CP_G,100,30,30,22,0.7333333333333333,0.7333333333333333,2024
2024-02-23,CP_MOM,100,30,30,14,0.4666666666666667,0.4666666666666667,2024
2024-02-29,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2024
2024-03-08,CP_G,100,30,30,15,0.5,0.5,2024
2024-03-15,CP_G,100,30,30,17,0.5666666666666667,0.5666666666666667,2024
2024-03-22,CP_G,100,30,30,23,0.7666666666666667,0.7666666666666667,2024
2024-03-29,CP_MOM,100,30,30,11,0.36666666666666664,0.36666666666666664,2024
2024-04-05,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2024
2024-04-12,CP_V,100,30,30,2,0.06666666666666667,0.06666666666666667,2024
2024-04-19,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2024
2024-04-26,CP_Q,100,30,30,22,0.7333333333333333,0.7333333333333333,2024
2024-05-03,CP_V,100,30,30,15,0.5,0.5,2024
2024-05-10,CP_S,100,30,30,23,0.7666666666666667,0.7666666666666667,2024
2024-05-17,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2024
2024-05-24,CP_V,100,30,30,10,0.3333333333333333,0.3333333333333333,2024
2024-05-31,CP_G,100,30,30,14,0.4666666666666667,0.4666666666666667,2024
2024-06-07,CP_MOM,100,30,30,12,0.4,0.4,2024
2024-06-14,CP_V,100,30,30,7,0.23333333333333334,0.23333333333333334,2024
2024-06-21,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2024
2024-06-28,CP_Q,100,30,30,12,0.4,0.4,2024
2024-07-05,CP_V,100,30,30,12,0.4,0.4,2024
2024-07-12,CP_LV,100,30,30,17,0.5666666666666667,0.5666666666666667,2024
2024-07-19,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2024
2024-07-26,CP_LV,100,30,30,12,0.4,0.4,2024
2024-08-02,CP_G,100,30,30,13,0.43333333333333335,0.43333333333333335,2024
2024-08-09,CP_LV,100,30,30,8,0.26666666666666666,0.26666666666666666,2024
2024-08-16,CP_V,100,30,30,24,0.8,0.8,2024
2024-08-23,CP_G,100,30,30,13,0.43333333333333335,0.43333333333333335,2024
2024-08-30,CP_LV,100,30,30,6,0.2,0.2,2024
2024-09-06,CP_G,100,30,30,3,0.1,0.1,2024
2024-09-13,CP_G,100,30,30,28,0.9333333333333333,0.9333333333333333,2024
2024-09-20,CP_G,100,30,30,16,0.5333333333333333,0.5333333333333333,2024
2024-09-27,CP_G,100,30,30,18,0.6,0.6,2024
2024-10-04,CP_MOM,100,30,30,12,0.4,0.4,2024
2024-10-11,CP_MOM,100,30,30,18,0.6,0.6,2024
2024-10-18,CP_Q,100,30,30,15,0.5,0.5,2024
2024-10-25,CP_S,100,30,30,5,0.16666666666666666,0.16666666666666666,2024
2024-11-01,CP_V,100,30,30,13,0.43333333333333335,0.43333333333333335,2024
2024-11-08,CP_V,100,30,30,13,0.43333333333333335,0.43333333333333335,2024
2024-11-15,CP_G,100,30,30,4,0.13333333333333333,0.13333333333333333,2024
2024-11-22,CP_LV,100,30,30,20,0.6666666666666666,0.6666666666666666,2024
2024-11-29,CP_Q,100,30,30,17,0.5666666666666667,0.5666666666666667,2024
2024-12-06,CP_S,100,30,30,6,0.2,0.2,2024
2024-12-13,CP_Q,100,30,30,22,0.7333333333333333,0.7333333333333333,2024
2024-12-20,CP_MOM,100,30,30,7,0.23333333333333334,0.23333333333333334,2024
2024-12-27,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2024
2025-01-03,CP_MOM,100,30,30,13,0.43333333333333335,0.43333333333333335,2025
2025-01-10,CP_G,100,30,30,24,0.8,0.8,2025
2025-01-17,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2025
2025-01-24,CP_LV,100,30,30,10,0.3333333333333333,0.3333333333333333,2025
2025-01-31,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2025
2025-02-07,CP_G,100,30,30,12,0.4,0.4,2025
2025-02-14,CP_V,100,30,30,20,0.6666666666666666,0.6666666666666666,2025
2025-02-21,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2025
2025-02-28,CP_LV,100,30,30,5,0.16666666666666666,0.16666666666666666,2025
2025-03-07,CP_Q,100,30,30,16,0.5333333333333333,0.5333333333333333,2025
2025-03-14,CP_LV,100,30,30,8,0.26666666666666666,0.26666666666666666,2025
2025-03-21,CP_LV,100,30,30,15,0.5,0.5,2025
2025-03-28,CP_S,100,30,30,4,0.13333333333333333,0.13333333333333333,2025
2025-04-04,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2025
2025-04-11,CP_LV,100,30,30,10,0.3333333333333333,0.3333333333333333,2025
2025-04-18,CP_G,100,30,30,24,0.8,0.8,2025
2025-04-25,CP_MOM,100,30,30,20,0.6666666666666666,0.6666666666666666,2025
2025-05-02,CP_V,100,30,30,21,0.7,0.7,2025
2025-05-09,CP_MOM,100,30,30,17,0.5666666666666667,0.5666666666666667,2025
2025-05-16,CP_MOM,100,30,30,12,0.4,0.4,2025
2025-05-23,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2025
2025-05-30,CP_V,100,30,30,30,1.0,1.0,2025
2025-06-05,CP_MOM,100,30,30,22,0.7333333333333333,0.7333333333333333,2025
2025-06-13,CP_G,100,30,30,16,0.5333333333333333,0.5333333333333333,2025
2025-06-20,CP_Q,100,30,30,25,0.8333333333333334,0.8333333333333334,2025
2025-06-27,CP_V,100,30,30,17,0.5666666666666667,0.5666666666666667,2025
2025-07-04,CP_MOM,100,30,30,14,0.4666666666666667,0.4666666666666667,2025
2025-07-11,CP_G,100,30,30,20,0.6666666666666666,0.6666666666666666,2025
2025-07-18,CP_G,100,30,30,17,0.5666666666666667,0.5666666666666667,2025
2025-07-25,CP_LV,100,30,30,3,0.1,0.1,2025
2025-08-01,CP_G,100,30,30,2,0.06666666666666667,0.06666666666666667,2025
2025-08-08,CP_LV,100,30,30,25,0.8333333333333334,0.8333333333333334,2025
2025-08-14,CP_MOM,100,30,30,8,0.26666666666666666,0.26666666666666666,2025
2025-08-22,CP_MOM,100,30,30,9,0.3,0.3,2025
2025-08-29,CP_G,100,30,30,18,0.6,0.6,2025
2025-09-05,CP_MOM,100,30,30,11,0.36666666666666664,0.36666666666666664,2025
2025-09-12,CP_G,100,30,30,27,0.9,0.9,2025
2025-09-19,CP_S,100,30,30,7,0.23333333333333334,0.23333333333333334,2025
2025-09-26,CP_G,100,30,30,4,0.13333333333333333,0.13333333333333333,2025
2025-10-02,CP_G,100,30,30,17,0.5666666666666667,0.5666666666666667,2025
2025-10-10,CP_G,100,30,30,17,0.5666666666666667,0.5666666666666667,2025
2025-10-17,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2025
2025-10-24,CP_MOM,100,30,30,19,0.6333333333333333,0.6333333333333333,2025
2025-10-31,CP_V,100,30,30,8,0.26666666666666666,0.26666666666666666,2025
2025-11-07,CP_V,100,30,30,12,0.4,0.4,2025
2025-11-14,CP_LV,100,30,30,29,0.9666666666666667,0.9666666666666667,2025
2025-11-21,CP_G,100,30,30,9,0.3,0.3,2025
2025-11-28,CP_MOM,100,30,30,18,0.6,0.6,2025
2025-12-05,CP_V,100,30,30,27,0.9,0.9,2025
2025-12-12,CP_Q,100,30,30,19,0.6333333333333333,0.6333333333333333,2025
2025-12-19,CP_LV,100,30,30,12,0.4,0.4,2025
