종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"131970","두산테스나","63200","54300","-8900","-14.08","391117","22481099900"
"336260","두산퓨얼셀","39500","32750","-6750","-17.09","1047337","35859251725"
"33626K","두산퓨얼셀1우","7650","6460","-1190","-15.56","68619","460703610"
"33626L","두산퓨얼셀2우B","9980","8650","-1330","-13.33","10363","93411910"
"016740","두올","4450","4050","-400","-8.99","261215","1079430660"
"073190","듀오백","1165","1100","-65","-5.58","87426","96085929"
"176750","듀켐바이오","9730","8630","-1100","-11.31","130196","1152359680"
"030350","드래곤플라이","973","973","0","0.00","0","0"
"203650","드림시큐리티","1585","1422","-163","-10.28","1249382","1818257815"
"223250","드림씨아이에스","5720","4795","-925","-16.17","428226","2172440095"
"060570","드림어스컴퍼니","1225","1098","-127","-10.37","207941","238412809"
"362990","드림인사이트","1590","1469","-121","-7.61","68178","102747580"
"192650","드림텍","7210","6480","-730","-10.12","934499","6175761350"
"016670","디모아","4005","3550","-455","-11.36","31992","119963408"
"187870","디바이스","18370","16420","-1950","-10.62","129153","2173406470"
"489730","디비금융제13호스팩","2115","2110","-5","-0.24","29082","61081113"
"0004Y0","디비금융제14호스팩","2085","2080","-5","-0.24","3397","7048895"
"024090","디씨엠","12370","11900","-470","-3.80","21373","251343635"
"003160","디아이","32550","27100","-5450","-16.74","675001","19723853325"
"092200","디아이씨","9450","8090","-1360","-14.39","1809763","15283208785"
"110990","디아이티","21750","19000","-2750","-12.64","273478","5402134935"
"263690","디알젬","5310","4905","-405","-7.63","165233","839463983"
"214680","디알텍","1949","1742","-207","-10.62","1327687","2419700749"
"347850","디앤디파마텍","85100","70000","-15100","-17.74","951780","72215542950"
"377190","디앤디플랫폼리츠","3125","2935","-190","-6.08","315632","946928362"
"263720","디앤씨미디어","11810","10680","-1130","-9.57","77096","856319820"
"376300","디어유","36200","31800","-4400","-12.15","260145","8625640050"
"109740","디에스케이","6570","6170","-400","-6.09","87651","552176175"
"031860","디에이치엑스컴퍼니","270","265","-5","-1.85","675644","168092296"
"196490","디에이테크놀로지","203","203","0","0.00","0","0"
"066900","디에이피","1893","1724","-169","-8.93","24086","43269921"
"092070","디엔에프","20500","18210","-2290","-11.17","231192","4441323925"
"039840","디오","17160","16000","-1160","-6.76","53161","856057470"
"013570","디와이","5090","4415","-675","-13.26","285206","1336866678"
"024900","디와이덕양","2100","1885","-215","-10.24","414277","812245260"
"219550","디와이디","1334","1280","-54","-4.05","244801","322587189"
"310870","디와이씨","1319","1290","-29","-2.20","295521","375314429"
"210540","디와이파워","14270","12870","-1400","-9.81","175151","2294190035"
"104460","디와이피엔에프","14520","13000","-1520","-10.47","121780","1644621290"
"079810","디이엔티","4630","3850","-780","-16.85","511481","2096632555"
"113810","디젠스","877","714","-163","-18.59","2665623","1973937673"
"043360","디지아이","2685","2485","-200","-7.45","16108","41134135"
"197140","디지캡","2170","2075","-95","-4.38","18729","38836216"
"068930","디지털대성","8820","8390","-430","-4.88","90278","759831785"
"033130","디지틀조선","2565","2350","-215","-8.38","399273","951908790"
"105740","디케이락","9670","8280","-1390","-14.37","316247","2767874085"
"263020","디케이앤디","2945","2690","-255","-8.66","167775","466537530"
"290550","디케이티","12150","10230","-1920","-15.80","1404289","15435038795"
"066670","디티씨","2865","2560","-305","-10.65","97938","259561115"
"187220","디티앤씨","2580","2285","-295","-11.43","90919","216413695"
"383930","디티앤씨알오","2840","2680","-160","-5.63","206005","566932905"
"131180","딜리","917","887","-30","-3.27","141852","125717390"
"315640","딥노이드","3490","2960","-530","-15.19","755272","2366404408"
"317120","라닉스","1969","1641","-328","-16.66","359474","633963710"
"462510","라메디텍","4905","4100","-805","-16.41","91142","396384858"
"232680","라온로보틱스","15280","12700","-2580","-16.88","657380","8849191485"
"042510","라온시큐어","8900","7750","-1150","-12.92","155907","1261765505"
"418420","라온텍","6250","5140","-1110","-17.76","622965","3464387465"
"300120","라온피플","1585","1406","-179","-11.29","331316","482388556"
"171120","라이온켐텍","2115","1998","-117","-5.53","220961","447035152"
"388790","라이콤","3345","2860","-485","-14.50","1118795","3430216923"
"214260","라파스","10500","9460","-1040","-9.90","74601","726389005"
"403360","라피치","9000","8370","-630","-7.00","823","6601630"
"171010","램테크놀러지","3425","2995","-430","-12.55","276155","855823223"
"084650","랩지노믹스","1453","1310","-143","-9.84","1387891","1868078553"
"217500","러셀","3000","2575","-425","-14.17","959627","2606613536"
"092590","럭스피아","729","837","108","14.81","1","837"
"266170","레드우즈","2450","2085","-365","-14.90","0","0"
"038390","레드캡투어","11550","10850","-700","-6.06","141214","1561640470"
"294140","레몬","3830","3215","-615","-16.06","590725","2002041224"
"443250","레뷰코퍼레이션","10860","10150","-710","-6.54","31604","327068200"
"228670","레이","5330","4740","-590","-11.07","216482","1056757516"
"228850","레이언스","5930","5680","-250","-4.22","126292","715671955"
"412350","레이저쎌","3975","3080","-895","-22.52","1233368","4015658159"
"199550","레이저옵텍","5110","4560","-550","-10.76","153139","727579222"
"281740","레이크머티리얼즈","21450","18000","-3450","-16.08","2007415","39015167190"
"277810","레인보우로보틱스","840000","704000","-136000","-16.19","387109","291761806500"
"215100","로보로보","8150","6860","-1290","-15.83","1100644","8092880340"
"090360","로보스타","71900","58900","-13000","-18.08","212085","13218603200"
"238500","로보쓰리에이아이","190","190","0","0.00","0","0"
"108490","로보티즈","258000","207500","-50500","-19.57","492149","109469114000"
"900260","로스웰","1600","1718","118","7.38","492651","825040304"
"033290","로젠","2020","1887","-133","-6.58","432437","814681352"
"223220","로지스몬","1880","2100","220","11.70","15895","31788966"
"067730","로지시스","2480","2245","-235","-9.48","86998","202264975"
"071280","로체시스템즈","9340","7830","-1510","-16.17","178236","1502017205"
"376900","로킷헬스케어","73100","64700","-8400","-11.49","619186","43328181550"
"214610","롤링스톤","2640","2525","-115","-4.36","70933","183895065"
"032350","롯데관광개발","21950","18990","-2960","-13.49","2226697","43433770745"
"089860","롯데렌탈","33000","31750","-1250","-3.79","121176","3796887450"
"330590","롯데리츠","4620","4320","-300","-6.49","734967","3214643300"
"000400","롯데손해보험","2140","1918","-222","-10.37","2803960","5535690196"
"023530","롯데쇼핑","103700","92100","-11600","-11.19","225672","21608888400"
"020150","롯데에너지머티리얼즈","40150","33250","-6900","-17.19","587065","20742464775"
"280360","롯데웰푸드","123700","113700","-10000","-8.08","28518","3286105750"
"286940","롯데이노베이트","22500","19950","-2550","-11.33","57500","1184640895"
"004000","롯데정밀화학","49350","41950","-7400","-14.99","155853","6888695325"
"004990","롯데지주","33700","29600","-4100","-12.17","749604","22758609450"
"00499K","롯데지주우","30550","27750","-2800","-9.17","5900","168286200"
"005300","롯데칠성","132800","121000","-11800","-8.89","34278","4271286300"
"005305","롯데칠성우","87500","81500","-6000","-6.86","2978","243713200"
"011170","롯데케미칼","84300","71800","-12500","-14.83","291499","22019358600"
"071840","롯데하이마트","8300","7620","-680","-8.19","87853","688670880"
"328130","루닛","38700","33200","-5500","-14.21","535170","18638215050"
"038060","루멘스","671","646","-25","-3.73","397430","254414353"
"474170","루미르","15130","13000","-2130","-14.08","1006664","13908032240"
"162120","루켄테크놀러지스","2545","2470","-75","-2.95","15183","37036055"
"253610","루트락","1050","995","-55","-5.24","1349","1286528"
"141080","리가켐바이오","192300","161900","-30400","-15.81","546405","94784053400"
"058470","리노공업","111500","100900","-10600","-9.51","2737444","299487656100"
"016100","리더스코스메틱","1477","1426","-51","-3.45","182903","257476428"
"012700","리드코프","3850","3510","-340","-8.83","564755","2075497979"
"302550","리메드","3210","2915","-295","-9.19","592471","1780294143"
"491000","리브스메드","82100","67200","-14900","-18.15","847931","61541941650"
"073570","리튬포어스","646","529","-117","-18.11","770765","435418304"
"377450","리파인","12150","11140","-1010","-8.31","101310","1161356980"
"277070","린드먼아시아","4925","4050","-875","-17.77","100767","417212160"
"042500","링네트","3720","3480","-240","-6.45","379477","1349391683"
"193250","링크드","347","347","0","0.00","2262532","847424614"
"474650","링크솔루션","79500","65400","-14100","-17.74","269581","18943806600"
"219420","링크제니시스","5000","4395","-605","-12.10","333914","1548065313"
"439090","마녀공장","12610","11110","-1500","-11.90","116520","1342316075"
"027740","마니커","820","768","-52","-6.34","893210","693553078"
"195500","마니커에프앤지","2800","2655","-145","-5.18","142736","381326820"
"357430","마스턴프리미어리츠","1510","1474","-36","-2.38","79675","118032549"
"377480","마음AI","15500","13140","-2360","-15.23","238607","3300158195"
"305090","마이크로디지탈","7380","6660","-720","-9.76","347412","2370948325"
"448780","마이크로엔엑스","1787","1890","103","5.76","2","3780"
"098120","마이크로컨텍솔","29000","25150","-3850","-13.28","374563","9892910375"
"424980","마이크로투나노","12430","10680","-1750","-14.08","124679","1400705950"
"038290","마크로젠","17390","15320","-2070","-11.90","110501","1780049465"
"001080","만호제강","54400","54400","0","0.00","0","0"
"267980","매일유업","38600","36350","-2250","-5.83","21388","789713725"
"005990","매일홀딩스","11590","10220","-1370","-11.82","19821","209841090"
"093520","매커스","31850","24250","-7600","-23.86","286529","7672673650"
"088980","맥쿼리인프라","11330","11110","-220","-1.94","6812770","76220166860"
"094800","맵스리얼티","6990","6270","-720","-10.30","230533","1513032830"
"179720","머니무브","12500","12500","0","0.00","0","0"
"100590","머큐리","3505","3145","-360","-10.27","268723","876256334"
"067280","멀티캠퍼스","28450","26900","-1550","-5.45","57606","1584066625"
"072870","메가스터디","11370","10810","-560","-4.93","164685","1825034520"
"215200","메가스터디교육","47050","43700","-3350","-7.12","82980","3751944050"
"133750","메가엠디","1866","1758","-108","-5.79","185499","335410085"
"446540","메가터치","3805","3285","-520","-13.67","399007","1376830985"
"235980","메드팩토","5370","4700","-670","-12.48","440853","2186186356"
"200580","메디쎄이","11000","11000","0","0.00","881","9274270"
"041920","메디아나","20000","17410","-2590","-12.95","610423","10994542685"
"233250","메디안디노스틱","10000","9600","-400","-4.00","29","269750"
"014100","메디앙스","1671","1525","-146","-8.74","107604","167389757"
"236340","메디젠휴먼케어","1600","1840","240","15.00","832","1496500"
"054180","메디콕스","2295","2295","0","0.00","0","0"
"086900","메디톡스","126100","113000","-13100","-10.39","98270","11695059500"
"078160","메디포스트","23150","18500","-4650","-20.09","510154","10128718805"
"138040","메리츠금융지주","120300","109800","-10500","-8.73","448492","50347257100"
"0088D0","메리츠제1호스팩","2150","2140","-10","-0.47","82417","175038565"
"408920","메쎄이상","3430","3205","-225","-6.56","191977","629113262"
"021880","메이슨캐피탈","249","235","-14","-5.62","605850","147218028"
"140410","메지온","132600","115700","-16900","-12.75","316038","38754978400"
"241770","메카로","29750","26850","-2900","-9.75","109391","3052387250"
"090370","메타랩스","1582","1417","-165","-10.43","315097","460657439"
"059210","메타바이오메드","4880","4385","-495","-10.14","725913","3291908699"
"118000","메타케어","325","302","-23","-7.08","2016009","619092104"
"058110","멕아이씨에스","1605","1486","-119","-7.41","115504","178682597"
"072770","멤레이비티","782","718","-64","-8.18","506427","369471871"
"017180","명문제약","1862","1710","-152","-8.16","287152","514155814"
"009900","명신산업","10070","8600","-1470","-14.60","904900","8229856560"
"317450","명인제약","63000","57200","-5800","-9.21","86171","5068465000"
"012690","모나리자","2080","1961","-119","-5.72","313029","626459076"
"005360","모나미","1787","1627","-160","-8.95","161347","268205944"
"070960","모나용평","3165","2865","-300","-9.48","276873","819440924"
"434480","모니터랩","3505","3135","-370","-10.56","210066","670421712"
"080420","모다이노칩","1970","1810","-160","-8.12","36214","67854987"
"417970","모델솔루션","20600","16250","-4350","-21.12","166254","3019551080"
"080160","모두투어","12080","11100","-980","-8.11","362519","4071834845"
"087260","모바일어플라이언스","1940","1720","-220","-11.34","574774","1033486012"
"101330","모베이스","5580","4530","-1050","-18.82","1057038","5183597737"
"012860","모베이스전자","4335","3600","-735","-16.96","6041473","23450615115"
"363260","모비데이즈","1526","1387","-139","-9.11","463956","663465957"
"348030","모비릭스","2845","2600","-245","-8.61","37596","100993977"
"250060","모비스","4685","4050","-635","-13.55","1755413","7458558818"
"288980","모아데이타","670","605","-65","-9.70","449847","275714294"
"142760","모아라이프플러스","690","652","-38","-5.51","684736","438544702"
"033200","모아텍","3895","3375","-520","-13.35","29954","105350155"
"333050","모코엠시스","1137","1020","-117","-10.29","258090","270328904"
"009680","모토닉","10750","9970","-780","-7.26","102523","1037982430"
"118990","모트렉스","8820","7620","-1200","-13.61","483228","3888204805"
"463480","모티브링크","7890","6360","-1530","-19.39","212652","1459981900"
"006920","모헨즈","6010","4640","-1370","-22.80","7602717","40529379200"
"009580","무림P&P","2485","2365","-120","-4.83","259432","626123135"
"001810","무림SP","1440","1321","-119","-8.26","100704","136218112"
"009200","무림페이퍼","2030","1936","-94","-4.63","493116","975238871"
"322970","무진메디","2130","2125","-5","-0.23","3450","7189815"
"033920","무학","9690","9000","-690","-7.12","183000","1671555795"
"008420","문배철강","2135","2010","-125","-5.85","220312","446633609"
"279600","미디어젠","5520","4930","-590","-10.69","7858","39409295"
"095500","미래나노텍","10340","8770","-1570","-15.18","493685","4510405950"
"254490","미래반도체","19120","16210","-2910","-15.22","439463","7797918765"
"025560","미래산업","14400","12070","-2330","-16.18","176412","2241600685"
"218150","미래생명자원","3260","3390","130","3.99","19842822","72587802414"
"007120","미래아이앤지","1195","1140","-55","-4.60","251380","286187141"
"396690","미래에셋글로벌리츠","2520","2450","-70","-2.78","191120","467746143"
"357250","미래에셋맵스리츠","2510","2415","-95","-3.78","124997","306919901"
"100790","미래에셋벤처투자","22050","17700","-4350","-19.73","2450531","47371287735"
"0097F0","미래에셋비전스팩10호","2010","1999","-11","-0.55","131936","264238667"
"0099W0","미래에셋비전스팩11호","2010","2005","-5","-0.25","88345","177192045"
"477380","미래에셋비전스팩4호","2100","2095","-5","-0.24","61462","128719477"
"477470","미래에셋비전스팩5호","2140","2125","-15","-0.70","5396","11406990"
"478440","미래에셋비전스팩6호","2060","2055","-5","-0.24","21793","44789565"
"482680","미래에셋비전스팩7호","2045","2040","-5","-0.24","26182","53430430"
"0093G0","미래에셋비전스팩8호","2005","2005","0","0.00","31408","63007404"
"0096D0","미래에셋비전스팩9호","2020","2005","-15","-0.74","95565","191669665"
"085620","미래에셋생명","12200","10440","-1760","-14.43","812684","8852778660"
"006800","미래에셋증권","66600","56500","-10100","-15.17","8870272","537306201500"
"00680K","미래에셋증권2우B","21500","18360","-3140","-14.60","1894789","36625625115"
"006805","미래에셋증권우","23350","19850","-3500","-14.99","661462","13939327665"
"208890","미래엔에듀파트너","1080","1080","0","0.00","0","0"
"049950","미래컴퍼니","16250","13680","-2570","-15.82","140798","2043457370"
"207760","미스터블루","1076","965","-111","-10.32","1005724","1014891995"
"081660","미스토홀딩스","48950","47000","-1950","-3.98","322075","15068073300"
"002840","미원상사","140000","130000","-10000","-7.14","5375","720031100"
"268280","미원에스씨","132400","125000","-7400","-5.59","4930","626156450"
"107590","미원홀딩스","69400","68700","-700","-1.01","880","60541200"
"134380","미원화학","109000","106900","-2100","-1.93","1162","124870300"
"351020","미쥬","6890","7090","200","2.90","81","574290"
"003650","미창석유","149200","122500","-26700","-17.90","64607","9171957850"
"059090","미코","14760","12510","-2250","-15.24","508127","6807728670"
"201490","미투온","3370","2855","-515","-15.28","959165","2907686138"
"475460","미트박스","7340","6730","-610","-8.31","109081","739517120"
"452200","민테크","2280","1935","-345","-15.13","328416","675385140"
"206640","바디텍메드","12910","11500","-1410","-10.92","154917","1861869935"
"018700","바른손","713","679","-34","-4.77","180376","119693212"
"035620","바른손이앤에이","285","262","-23","-8.07","726462","193903625"
"354390","바스칸바이오제약","4400","3800","-600","-13.64","9592","37318895"
"053030","바이넥스","15040","12820","-2220","-14.76","556143","7578436240"
"301300","바이브컴퍼니","2495","2100","-395","-15.83","102444","231147721"
"377740","바이오노트","5570","5110","-460","-8.26","228130","1210643525"
"064550","바이오니아","12400","10530","-1870","-15.08","327730","3667008610"
"314930","바이오다인","12770","11020","-1750","-13.70","225729","2609291960"
"489460","바이오비쥬","9960","8650","-1310","-13.15","230852","2089807935"
"086820","바이오솔루션","9630","9430","-200","-2.08","727239","7188134670"
"038460","바이오스마트","4735","4360","-375","-7.92","1378721","6026685960"
"251120","바이오에프디엔씨","14160","12910","-1250","-8.83","78242","1036808580"
"199730","바이오인프라","3500","3260","-240","-6.86","45589","150089380"
"266470","바이오인프라생명과학","195","188","-7","-3.59","16965","3078728"
"289170","바이오텐","3300","3300","0","0.00","157","446325"
"086040","바이오톡스텍","3290","2850","-440","-13.37","172060","522430597"
"188040","바이오포트","6660","5580","-1080","-16.22","74120","437560950"
"199290","바이오프로테크","355","375","20","5.63","3034","930801"
"099430","바이오플러스","5160","4550","-610","-11.82","1123507","5385703933"
"032980","바이온","604","604","0","0.00","0","0"
"308080","바이젠셀","5990","5080","-910","-15.19","1126231","5984274155"
"043150","바텍","24700","22500","-2200","-8.91","231690","5533076300"
"323990","박셀바이오","8860","7690","-1170","-13.21","571150","4635633175"
"003610","방림","5850","5230","-620","-10.60","270441","1472218040"
"267790","배럴","3575","3380","-195","-5.45","41717","143960990"
"046310","백금T&A","3270","3150","-120","-3.67","534211","1665983195"
"035150","백산","13190","12620","-570","-4.32","85650","1087328605"
"331520","밸로프","572","502","-70","-12.24","951232","498640388"
"199480","뱅크웨어글로벌","4860","4205","-655","-13.48","167824","745806896"
"438700","버넥트","3300","2915","-385","-11.67","146270","448288530"
"066410","버킷스튜디오","1153","1153","0","0.00","0","0"
"002410","범양건영","1935","1935","0","0.00","0","0"
"382900","범한퓨얼셀","30600","24400","-6200","-20.26","142871","3729937500"
"206400","베노티앤알","1210","1209","-1","-0.08","296216","348980186"
"019010","베뉴지","5900","4945","-955","-16.19","481974","2526997737"
"177350","베셀","1066","956","-110","-10.32","408538","401954881"
"457600","벡트","1990","1747","-243","-12.21","80667","144104475"
"424760","벨로크","970","887","-83","-8.56","212259","197723517"
"007210","벽산","1962","1796","-166","-8.46","770306","1409804853"
"250000","보라티알","8070","7780","-290","-3.59","38483","292045620"
"002760","보락","1183","1074","-109","-9.21","906269","1010083040"
"003850","보령","9810","8750","-1060","-10.81","378771","3462331850"
"310210","보로노이","328000","275500","-52500","-16.01","269420","79554018500"
"006910","보성파워텍","10020","8250","-1770","-17.66","7579601","66170792325"
"000890","보해양조","485","446","-39","-8.04","1874055","855067665"
"226340","본느","453","423","-30","-6.62","421384","184537805"
"496320","본시스템즈","534000","534000","0","0.00","0","0"
"206950","볼빅","1795","1795","0","0.00","0","0"
"003000","부광약품","5100","4430","-670","-13.14","2379218","11151743808"
"001270","부국증권","79700","67900","-11800","-14.81","96741","6830434650"
"001275","부국증권우","34100","31000","-3100","-9.09","7618","243710450"
"026940","부국철강","2025","1890","-135","-6.67","181740","352464368"
"014470","부방","1401","1262","-139","-9.92","419197","551796601"
"011390","부산산업","79200","70600","-8600","-10.86","24907","1824219900"
"005030","부산주공","486","486","0","0.00","0","0"
"008470","부스타","3605","3595","-10","-0.28","37307","130487390"
"338220","뷰노","17900","15220","-2680","-14.97","224299","3635028905"
"100120","뷰웍스","24900","22500","-2400","-9.64","163191","3832458000"
"406820","뷰티스킨","2360","2065","-295","-12.50","190114","409794683"
"099390","브레인즈컴퍼니","4420","3915","-505","-11.43","49387","201106730"
"064480","브리지텍","5700","5190","-510","-8.95","616902","3317398810"
"365900","브이씨","3085","2935","-150","-4.86","30713","90059885"
"089970","브이엠","38450","32750","-5700","-14.82","664111","23408542000"
"251630","브이원텍","6580","5620","-960","-14.59","260556","1535598750"
"018290","브이티","16340","14310","-2030","-12.42","596918","9027241395"
"478560","블랙야크아이앤씨","3390","3050","-340","-10.03","212583","670394805"
"006740","블루산업개발","582","533","-49","-8.42","538485","291629583"
"439580","블루엠텍","3755","3295","-460","-12.25","744079","2565232321"
"033560","블루콤","3040","2830","-210","-6.91","68050","199048700"
"191600","블루탑","7390","7390","0","0.00","2","13890"
"369370","블리츠웨이엔터테인먼트","1522","1088","-434","-28.52","596321","681731819"
"126340","비나텍","126900","105200","-21700","-17.10","154404","17276318750"
"121800","비덴트","3320","3320","0","0.00","0","0"
"082800","비보존 제약","4075","3690","-385","-9.45","564598","2169901285"
"318410","비비씨","7310","6620","-690","-9.44","53781","367270035"
"002070","비비안","521","470","-51","-9.79","566104","275690132"
"100220","비상교육","5290","4850","-440","-8.32","85404","426757615"
"419540","비스토스","925","818","-107","-11.57","390449","325741617"
"146320","비씨엔씨","14890","13160","-1730","-11.62","113743","1568520835"
"200780","비씨월드제약","5550","4975","-575","-10.36","45301","231338005"
"413640","비아이매트릭스","8740","7700","-1040","-11.90","223231","1727268035"
"141000","비아트론","9640","8290","-1350","-14.00","231045","2015715550"
"090460","비에이치","17790","15130","-2660","-14.95","511360","8204933230"
"083650","비에이치아이","91100","74500","-16600","-18.22","892551","70420213600"
"473370","비엔케이제2호스팩","2620","2550","-70","-2.67","217440","552341560"
"0068Y0","비엔케이제3호스팩","2030","2025","-5","-0.25","11595","23458490"
"065170","비엘팜텍","3175","3080","-95","-2.99","13279751","45338257734"
"086670","비엠티","12980","11280","-1700","-13.10","153567","1823456600"
"230980","비유테크놀러지","229","229","0","0.00","0","0"
"488900","비츠로넥스텍","18280","14790","-3490","-19.09","405835","6437761865"
"082920","비츠로셀","20950","19200","-1750","-8.35","565603","11140660760"
"054220","비츠로시스","691","600","-91","-13.17","2892388","1874261547"
"042370","비츠로테크","10020","8640","-1380","-13.77","860149","7807972855"
"050090","비케이홀딩스","659","607","-52","-7.89","135311","83131153"
"148780","비큐AI","1236","1060","-176","-14.24","492494","547304512"
"307870","비투엔","845","734","-111","-13.14","1447720","1087508743"
"377030","비트맥스","1070","977","-93","-8.69","919656","907361401"
"032850","비트컴퓨터","5400","5030","-370","-6.85","261536","1342889055"
"049470","비트플래닛","623","570","-53","-8.51","865372","503068116"
"238200","비피도","2870","2815","-55","-1.92","36925","100371058"
"093190","빅솔론","7430","7410","-20","-0.27","43662","319737760"
"065450","빅텍","5720","5220","-500","-8.74","40112311","250744162065"
"044480","빌리언스","221","186","-35","-15.84","1780596","356007889"
"005180","빙그레","78200","74000","-4200","-5.37","74285","5529152200"
"069540","빛과전자","1007","891","-116","-11.52","2760271","2567436910"
"072950","빛샘전자","6680","5880","-800","-11.98","260242","1599583175"
"451250","삐아","8380","7640","-740","-8.83","109696","863329700"
"143240","사람인","13960","12850","-1110","-7.95","53927","710198900"
"466410","사이냅소프트","11310","10010","-1300","-11.49","50159","523642550"
"003960","사조대림","35700","32850","-2850","-7.98","32476","1088476325"
"008040","사조동아원","1064","1054","-10","-0.94","6513102","7069128198"
"007160","사조산업","58800","51300","-7500","-12.76","36592","1958228650"
"014710","사조씨푸드","8550","7330","-1220","-14.27","110153","837422145"
"006090","사조오양","8550","8000","-550","-6.43","38407","312039375"
"223310","사토시홀딩스","1446","1250","-196","-13.55","327132","436255097"
"452430","사피엔반도체","31700","27250","-4450","-14.04","163409","4679892700"
"419120","산돌","3930","3500","-430","-10.94","254463","933156654"
"062040","산일전기","150200","128000","-22200","-14.78","395435","54406547750"
"122350","삼기","1653","1378","-275","-16.64","709059","1049518371"
"419050","삼기에너지솔루션즈","1632","1441","-191","-11.70","631490","964049771"
"014970","삼륭물산","6150","5560","-590","-9.59","97219","549693910"
"018310","삼목에스폼","19380","17890","-1490","-7.69","56742","1040849310"
"012210","삼미금속","15480","12340","-3140","-20.28","553010","7403348715"
"053700","삼보모터스","7210","6050","-1160","-16.09","1354144","8692405440"
"009620","삼보산업","1642","1439","-203","-12.36","497665","748738898"
"023600","삼보판지","10190","9470","-720","-7.07","39702","380857660"
"001470","삼부토건","347","347","0","0.00","0","0"
"028050","삼성E&A","35150","30900","-4250","-12.09","1500748","48212958725"
"448730","삼성FN리츠","5230","4855","-375","-7.17","204408","1016281542"
"006400","삼성SDI","408000","351000","-57000","-13.97","1895549","709162088750"
"006405","삼성SDI우","236000","202000","-34000","-14.41","47912","10219140050"
"006660","삼성공조","12750","10950","-1800","-14.12","159672","1860025110"
"028260","삼성물산","317000","272000","-45000","-14.20","993497","278116838250"
"02826K","삼성물산우B","192800","165600","-27200","-14.11","38984","6664089300"
"207940","삼성바이오로직스","1681000","1516000","-165000","-9.82","83414","130242867500"
"032830","삼성생명","221500","197500","-24000","-10.84","624203","126997805800"
"0044K0","삼성스팩10호","2075","2055","-20","-0.96","27587","56529957"
"0071M0","삼성스팩11호","2040","2015","-25","-1.23","66788","135002596"
"0096B0","삼성스팩12호","2030","2005","-25","-1.23","205272","413157420"
"0115H0","삼성스팩13호","2030","2010","-20","-0.99","638751","1284905512"
"018260","삼성에스디에스","177600","156200","-21400","-12.05","482591","79052158400"
"0126Z0","삼성에피스홀딩스","598000","525000","-73000","-12.21","108486","58863117000"
"009150","삼성전기","409000","362500","-46500","-11.37","1314788","493577182000"
"009155","삼성전기우","169300","144000","-25300","-14.94","112320","16725580650"
"005930","삼성전자","195100","172200","-22900","-11.74","89427954","16229744915194"
"005935","삼성전자우","129200","114800","-14400","-11.15","13351762","1590260054716"
"001360","삼성제약","1846","1633","-213","-11.54","1966047","3361086049"
"010140","삼성중공업","28000","23500","-4500","-16.07","9682363","240685356400"
"016360","삼성증권","100500","88000","-12500","-12.44","957753","87733823950"
"068290","삼성출판사","9610","8640","-970","-10.09","94949","851702865"
"029780","삼성카드","61900","57300","-4600","-7.43","203957","11902615400"
"000810","삼성화재","522000","468000","-54000","-10.34","149202","71497986750"
"000815","삼성화재우","401500","376500","-25000","-6.23","39758","15054685250"
"006110","삼아알미늄","29400","24700","-4700","-15.99","199158","5278730500"
"009300","삼아제약","15810","15070","-740","-4.68","35723","542602750"
"0120G0","삼양바이오팜","94500","76200","-18300","-19.37","177308","14506512650"
"145990","삼양사","50400","45100","-5300","-10.52","23496","1105276100"
"145995","삼양사우","36150","34600","-1550","-4.29","992","35108050"
"003230","삼양식품","1172000","1040000","-132000","-11.26","79413","85753734500"
"482630","삼양엔씨켐","17880","16140","-1740","-9.73","231185","3898964635"
"484590","삼양컴텍","15460","12660","-2800","-18.11","5298976","77529029985"
"036670","삼양케이씨아이","6270","5750","-520","-8.29","94606","562948765"
"002170","삼양통상","59600","55700","-3900","-6.54","5094","287398500"
"272550","삼양패키징","12220","11260","-960","-7.86","87437","1019015870"
"000070","삼양홀딩스","74100","68100","-6000","-8.10","78542","5458383400"
"003720","삼영","7260","6500","-760","-10.47","1585929","10672303230"
"002810","삼영무역","20000","18650","-1350","-6.75","44082","841164300"
"361670","삼영에스앤씨","2910","2745","-165","-5.67","53185","137108480"
"054540","삼영엠텍","12600","10300","-2300","-18.25","570967","6368092585"
"065570","삼영이엔씨","764","764","0","0.00","0","0"
"005680","삼영전자","12050","11070","-980","-8.13","92426","1055964805"
"023000","삼원강재","2400","2265","-135","-5.63","81922","189111305"
"004380","삼익THK","9960","9960","0","0.00","0","0"
"002450","삼익악기","1190","1129","-61","-5.13","465994","524671618"
"014950","삼익제약","12760","10910","-1850","-14.50","282415","3252947995"
"032280","삼일","1377","1328","-49","-3.56","98765","133345792"
"002290","삼일기업공사","3740","3490","-250","-6.68","151241","539748290"
"004440","삼일씨엔에스","5240","5100","-140","-2.67","117010","599739010"
"000520","삼일제약","10710","9580","-1130","-10.55","639220","6362064925"
"009770","삼정펄프","36300","33250","-3050","-8.40","6228","207972200"
"037460","삼지전자","22300","19410","-2890","-12.96","270045","5473677465"
"032750","삼진","3440","3100","-340","-9.88","67605","220240424"
"0013V0","삼진식품","10010","8160","-1850","-18.48","571008","5061306060"
"054090","삼진엘앤디","702","628","-74","-10.54","257442","170193815"
"005500","삼진제약","18540","17240","-1300","-7.01","92333","1613009280"
"000250","삼천당제약","754000","645000","-109000","-14.46","397520","272920978000"
"004690","삼천리","147400","132000","-15400","-10.45","51198","6944044500"
