종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"213630","PLUS 미국다우존스고배당주(합성 H)","19650","-320","-1.60","19918.46","18925","19935","18925","12145","240273540","18078000000","18324980247","920000","Dow Jones U.S Select Dividend Index(시장가격지수)","1098.63","5.33","0.49"
"332610","PLUS 미국단기회사채(AAA~A)","134855","965","0.72","134846.85","134935","135500","134475","4309","582100050","15643180000","15642234852","116000","ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수)","599.07","-0.13","-0.02"
"456200","PLUS 미국달러SOFR금리액티브(합성)","62980","535","0.86","62913.13","62935","63195","62835","2115","133175867","6927800000","6920444033","110000","Solactive SOFR Daily Total Return Index","1234.35","0.13","0.01"
"0078V0","PLUS 미국로보택시","10625","-145","-1.35","10693.53","10700","10745","10550","8239","87326330","7437500000","7485469553","700000","KEDI 미국로보택시 지수(PR)","3925.72","84.76","2.21"
"494420","PLUS 미국배당증가성장주데일리커버드콜","9625","-5","-0.05","9709.60","9645","9680","8700","49513","473003157","17325000000","17477278749","1800000","Bloomberg U.S. Dividend Growth Partial Covered Call Index","1499.47","5.60","0.38"
"0023B0","PLUS 미국양자컴퓨팅TOP10","13905","-335","-2.35","14304.36","14130","14240","13870","80821","1134960927","30591000000","31469597271","2200000","iSelect 미국양자컴퓨팅 TOP10 (PR)","6417.12","176.20","2.82"
"332620","PLUS 미국장기우량회사채","100300","730","0.73","100503.90","100640","102000","100250","5819","585904227","22768100000","22814384527","227000","ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수)","1203.73","0.71","0.06"
"464470","PLUS 미국채30년액티브","55330","335","0.61","55442.77","55470","55715","55330","54919","3048883849","54998020000","55110113253","994000","ICE U.S. Treasury 20+ Year Bond Index(Total Return)","98.33","-0.32","-0.33"
"461900","PLUS 미국테크TOP10","20695","-80","-0.39","21061.21","20650","21300","20000","12550","260780790","16556000000","16848970045","800000","iSelect 미국 Tech 10 지수","6818.45","83.80","1.24"
"461910","PLUS 미국테크TOP10레버리지(합성)","32810","265","0.81","33802.20","33520","33905","32050","5558","186361025","16405000000","16901097861","500000","iSelect 미국 Tech 10 지수","6818.45","83.80","1.24"
"195970","PLUS 선진국MSCI(합성 H)","15375","-570","-3.57","15390.09","15545","15550","14995","25081","386024942","23985000000","24008541150","1560000","MSCI EAFE Index","3008.47","11.82","0.39"
"238670","PLUS 스마트베타Quality채권혼합","12560","-675","-5.10","12652.15","12950","13055","12560","4748","60724408","6280000000","3795646327","500000","WISE-KAP 스마트베타 Quality 채권혼합지수","1536.51","-55.47","-3.48"
"195980","PLUS 신흥국MSCI(합성 H)","12605","-850","-6.32","13615.60","13335","13335","12605","63275","823210150","86722400000","93675310925","6880000","MSCI EM Index","1472.03","-55.59","-3.64"
"256450","PLUS 심천차이넥스트(합성)","14025","-525","-3.61","14842.46","14485","14515","13375","2958","41538850","7012500000","7421227771","500000","SZSE ChiNext Price Index","3164.37","-45.11","-1.41"
"447660","PLUS 애플채권혼합","13175","-80","-0.60","13197.25","13205","13255","13145","10915","143783603","17127500000","17156428538","1300000","FnGuide 애플채권혼합 지수","2397.94","-23.02","-0.95"
"239660","PLUS 우량회사채50","120540","-35","-0.03","120544.60","120575","120615","120535","2888","348241760","16875600000","16876244297","140000","KOBI HALF CREDIT Index(총수익)","12567.99","-2.23","-0.02"
"421320","PLUS 우주항공&UAM","38190","-6980","-15.45","38453.22","45655","47595","37875","1265036","53497129122","297882000000","298012483529","7800000","iSelect 우주항공UAM 지수","4336.67","-780.06","-15.25"
"464920","PLUS 일본반도체소부장","21430","-1500","-6.54","23394.75","22370","22925","21000","32898","728544150","19287000000","21055274590","900000","Solactive Japan Semiconductor Materials and Equipment Index PR","6102.71","-286.88","-4.49"
"489000","PLUS 일본엔화초단기국채(합성)","9900","55","0.56","9913.80","9900","9940","9870","273656","2711189120","21780000000","21810353329","2200000","KAP 일본 단기 국채 지수(총수익)","99.75","0.00","0.00"
"0098N0","PLUS 자사주매입고배당주","12090","-1455","-10.74","12140.83","13110","13145","11960","757854","9542909340","96720000000","97126604469","8000000","FnGuide 고배당주 플러스 자사주 지수 (PR)","3236.18","-386.90","-10.68"
"451000","PLUS 종합채권(AA-이상)액티브","110415","-280","-0.25","110649.63","110630","110990","110380","11561","1280156300","440776680000","441492020716","3992000","KAP 종합채권지수(AA-이상, 총수익)","117.81","0.04","0.03"
"280920","PLUS 주도업종","19830","-2855","-12.59","19807.62","21145","21845","19830","8073","169723745","10906500000","10894190623","550000","FnGuide 주도업종 지수","2996.94","-436.46","-12.71"
"266550","PLUS 중형주저변동50","16295","-2010","-10.98","16306.53","17405","17405","16295","315","5263060","8147500000","8153265168","500000","FnGuide 중형주저변동50지수","3183.55","-379.71","-10.66"
"0047N0","PLUS 차이나AI테크TOP10","10175","-200","-1.93","10457.54","9800","10520","9800","20528","209932612","10683750000","10980420700","1050000","Solactive China AI Tech Top10 Index(PR)","2093.01","-28.25","-1.33"
"0128D0","PLUS 차이나항셍테크위클리타겟커버드콜","8000","-125","-1.54","8182.79","8120","8175","7910","11704","94074922","5200000000","5318812372","650000","HSTECH 15% Target Premium Weekly Covered Call Index","3385.97","-32.75","-0.96"
"495040","PLUS 코리아밸류업","22495","-3090","-12.08","22649.87","24590","25105","22480","58000","1387613506","58487000000","58889652533","2600000","코리아 밸류업 지수","2307.14","-294.83","-11.33"
"301400","PLUS 코스닥150","17270","-2965","-14.65","17270.89","19660","19975","17270","128284","2435720101","13816000000","13816710648","800000","코스닥 150","1713.07","-297.12","-14.78"
"301410","PLUS 코스닥150선물인버스","3740","460","14.02","3749.21","3360","3805","3260","70112","249561609","1870000000","1124763024","500000","F-코스닥150 지수","1984.28","-350.07","-15.00"
"227830","PLUS 코스피","52960","-7120","-11.85","52792.84","57220","59750","52320","9088","505389245","13240000000","13198209357","250000","코스피","5093.54","-698.37","-12.06"
"122090","PLUS 코스피50","55220","-7610","-12.11","55375.49","59650","61845","54880","369623","21352675215","84486600000","86385769981","1530000","코스피 50","5529.24","-735.99","-11.75"
"328370","PLUS 코스피TR","28420","-3880","-12.01","28450.85","32300","32300","28255","5070","149558460","103733000000","103845593403","3650000","코스피 TR","6643.19","-910.83","-12.06"
"457990","PLUS 태양광&ESS","26210","-4960","-15.91","26244.20","29590","30225","25035","521988","14598854905","56351500000","56425034729","2150000","FnGuide 태양광 & ESS 지수","6843.98","-1279.19","-15.75"
"0132K0","PLUS 테슬라위클리커버드콜채권혼합","9360","-35","-0.37","9413.59","9200","9410","9200","435473","4079469842","88452000000","88958466671","9450000","Akros 테슬라 위클리 커버드콜 채권혼합 지수","2821.60","-15.84","-0.56"
"0000J0","PLUS 한화그룹주","34345","-6955","-16.84","34575.70","43020","43997","34150","1968062","76028804467","219808000000","223013254494","6400000","FnGuide 한화그룹주 지수","7222.90","-1398.28","-16.22"
"148020","RISE 200","76555","-10800","-12.36","76830.49","83275","85775","76300","4929782","395219262912","2675597250000","2677542458832","34950000","코스피 200","756.79","-102.61","-11.94"
"361580","RISE 200TR","42945","-6040","-12.33","43112.64","46000","48070","42700","378565","17249553131","377916000000","372924295307","8800000","코스피 200 TR","998.22","-135.34","-11.94"
"290080","RISE 200고배당커버드콜ATM","7680","-465","-5.71","7664.85","7905","8100","7155","56987","439434494","13056000000","13030241198","1700000","코스피 200 고배당커버드콜 ATM 지수(시장가격지수)","1055.63","-21.84","-2.03"
"284980","RISE 200금융","19860","-2405","-10.80","19990.34","21555","21675","19600","151611","3142468064","23434800000","23588601296","1180000","코스피 200 금융","1514.44","-182.17","-10.74"
"252400","RISE 200선물레버리지","64355","-20850","-24.47","65266.77","77110","85205","63900","237992","17630216796","64355000000","65266767260","1000000","코스피 200 선물지수","3748.43","-483.44","-11.42"
"252410","RISE 200선물인버스","2390","255","11.94","2376.84","2230","2390","2170","408178","935227340","4302000000","4515989939","1800000","코스피 200 선물지수","3748.43","-483.44","-11.42"
"252420","RISE 200선물인버스2X","345","66","23.66","342.76","301","345","288","11474593","3696852443","7659000000","7609327727","22200000","코스피 200 선물지수","3748.43","-483.44","-11.42"
"475720","RISE 200위클리커버드콜","11150","-1450","-11.51","11203.47","12020","12395","11055","7546846","88463464107","718617500000","715341683018","64450000","코스피 200 위클리 커버드콜 ATM 지수","1355.95","-152.87","-10.13"
"0122W0","RISE 26-11 회사채(AA-이상)액티브","50305","-10","-0.02","50309.77","50315","50325","50305","1067","53681950","408074160000","408112829079","8112000","KAP 26-11 회사채(AA-이상) 총수익지수","111.30","0.00","0.00"
"465330","RISE 2차전지TOP10","11175","-1945","-14.82","11150.08","12655","12900","11115","1239563","14795588513","67050000000","68572999077","6000000","iSelect 2차전지 TOP10 지수(PR)","2448.16","-453.99","-15.64"
"465350","RISE 2차전지TOP10인버스(합성)","20760","2770","15.40","20937.12","18250","20765","18250","1219858","23976337257","48786000000","49202232247","2350000","iSelect 2차전지 TOP10 지수(PR)","2448.16","-453.99","-15.64"
"422420","RISE 2차전지액티브","7355","-1435","-16.33","7339.54","8350","8615","7280","1751880","13807621444","195201700000","192002336957","26540000","iSelect 2차전지 지수 (시장가격지수)","4633.15","-899.47","-16.26"
"105780","RISE 5대그룹주","11890","-1685","-12.41","11885.17","12905","13320","11730","129526","1631052473","26158000000","26147375694","2200000","MKF 5대그룹주","11773.61","-1735.64","-12.85"
"469070","RISE AI&로봇","13580","-2775","-16.97","13537.28","15365","15645","13350","2749133","39809356068","434560000000","432515982064","32000000","iSelect AI&로봇 지수(시장가격)","3047.74","-637.35","-17.30"
"0093A0","RISE AI반도체TOP10","27200","-2400","-8.11","27163.50","28935","31050","26675","2141328","62517252380","91120000000","95072240533","3350000","FnGuide AI반도체TOP10 지수","5200.22","-495.28","-8.70"
"0101N0","RISE AI전력인프라","13945","-2365","-14.50","13932.06","15400","15740","13580","2117512","31047044127","134569250000","147679849526","9650000","KRX-Akros AI 전력인프라 지수","8156.36","-1394.03","-14.60"
"427120","RISE AI플랫폼","6335","-1035","-14.04","6407.48","7175","7175","6335","24643","168119579","4814600000","4869683716","760000","FnGuide AI 플랫폼 지수","913.71","-137.44","-13.08"
"477080","RISE CD금리액티브(합성)","105975","0","0.00","105970.57","105975","105985","105975","14452","1531572770","1282933350000","1372000935782","12106000","FnGuide CD금리투자 지수(총수익)","1453.23","0.11","0.01"
"290130","RISE ESG사회책임투자","30335","-4060","-11.80","30347.75","32475","33980","30140","615611","19598392390","198694250000","227608138977","6550000","KRX ESG 사회책임경영지수(S)","4863.23","-635.90","-11.56"
"326240","RISE IT플러스","29775","-4115","-12.14","29806.24","32720","33755","29700","134477","4193251320","78010500000","78092361879","2620000","FnGuide IT플러스 지수","4248.46","-601.20","-12.40"
"385560","RISE KIS국고채30년Enhanced","65975","-40","-0.06","66112.61","65660","68010","65515","85672","5675109406","597931425000","601161963052","9063000","KIS 국고채30년Enhanced지수(시장가격)","5904.55","40.19","0.69"
"479520","RISE KOFR금리액티브(합성)","105015","5","0.00","105004.06","105010","105015","105005","11340","1190837624","713471910000","796350821988","6794000","KOFR 지수","1181.95","0.08","0.01"
"270800","RISE KQ고배당","14525","-1770","-10.86","14436.99","15930","15930","14380","9379","143429150","7988750000","7940347168","550000","FnGuide KQ고배당포커스 지수","7155.83","-951.07","-11.73"
"292050","RISE KRX300","35785","-4915","-12.08","35768.31","38710","40000","35430","77791","2915632922","12524750000","12518908772","350000","KRX 300","3383.99","-465.79","-12.10"
"388280","RISE K엔터&여행레저","7565","-850","-10.10","7600.85","8080","8155","7560","83995","663682608","33739900000","33899795606","4460000","FnGuide K엔터&여행레저 지수","708.70","-78.16","-9.93"
"442550","RISE TDF2030액티브","14130","-100","-0.70","14108.95","14235","14245","14095","16129","228294875","15543000000","15519844288","1100000","iSelect 전략적자산배분 TDF 2030 지수","1973.53","-14.91","-0.75"
"442560","RISE TDF2040액티브","15280","-230","-1.48","15271.73","15465","15465","15275","27654","424213565","26740000000","26725531497","1750000","iSelect 전략적자산배분 TDF 2040 지수","2281.26","-21.70","-0.94"
"442570","RISE TDF2050액티브","15980","-305","-1.87","16007.89","16190","16205","15975","180060","2897211613","135830000000","136067097978","8500000","iSelect 전략적자산배분 TDF 2050 지수","2447.49","-25.92","-1.05"
"234310","RISE V&S셀렉트밸류","24010","-3245","-11.91","24001.00","26440","26440","23700","2282","56392220","12005000000","12000502024","500000","FnGuide 셀렉트 밸류 지수","4776.01","-635.15","-11.74"
"241390","RISE V&S셀렉트밸류채권혼합","14680","-930","-5.96","14861.76","15400","15505","14680","177255","2690739790","32296000000","32695864958","2200000","FnGuide 셀렉트벨류 채권혼합지수","2544.69","-127.40","-4.77"
"300640","RISE 게임테마","7090","-810","-10.25","7046.62","7810","7810","7040","107305","792457730","24815000000","24663179038","3500000","WISE 게임 테마 지수 (시장가격지수)","3363.22","-408.99","-10.84"
"266160","RISE 고배당","26755","-3670","-12.06","26912.82","28860","29715","26620","601447","17021421575","193973750000","197809245439","7250000","FnGuide 고배당포커스 지수","18883.30","-2507.77","-11.72"
"481430","RISE 국고채10년액티브","101430","-335","-0.33","101401.03","101515","102055","101395","6858","698501740","133887600000","133849363350","1320000","KAP 국고채 10년 지수(총수익)","110.70","-0.17","-0.15"
"114100","RISE 국고채3년","107960","-145","-0.13","107980.91","108060","108245","107930","46044","4979134860","181372800000","181407937091","1680000","KTB INDEX(시장가격)","10290.29","-12.66","-0.12"
"282000","RISE 국고채3년선물인버스","112935","185","0.16","112945.99","112655","112935","112655","16","1803975","41673015000","41677070125","369000","국채선물지수","1215.72","-1.62","-0.13"
"451670","RISE 국채30년레버리지(합성)","17870","-25","-0.14","17916.66","17730","18145","17710","4863","87306445","8935000000","8958330105","500000","KAP 국채30년 TR 지수(총수익)","89.77","0.52","0.58"
"295000","RISE 국채선물10년","53005","-215","-0.40","53015.51","53065","53345","53005","115","6105890","7102670000","7104078664","134000","10년국채선물지수","1176.68","-2.43","-0.21"
"295020","RISE 국채선물10년인버스","57630","140","0.24","57679.03","57555","57630","57250","170","9761295","73651140000","73713799866","1278000","10년국채선물지수","1176.68","-2.43","-0.21"
"432600","RISE 국채선물3년","55025","-135","-0.24","55045.59","55160","55160","55025","4","220350","5502500000","5504559310","100000","국채선물지수","1215.72","-1.62","-0.13"
"397420","RISE 국채선물5년추종","50910","-130","-0.25","50917.24","51090","51090","50910","4","203970","5192820000","5193558769","102000","5년 국채선물 추종 지수","992.29","-1.54","-0.15"
"0114X0","RISE 글로벌게임테크TOP3Plus","7900","180","2.33","7971.13","7630","8065","7630","19599","156457510","5530000000","5579790025","700000","Solactive-KEDI 글로벌 게임 테크 TOP3 플러스 지수","4530.59","48.84","1.09"
"437370","RISE 글로벌농업경제","11275","-150","-1.31","11353.59","11420","11420","10745","3788","42864107","6765000000","6812152199","600000","MVIS Global Agribusiness Index(Price Return)","3321.89","-32.43","-0.97"
"375270","RISE 글로벌데이터센터리츠(합성)","14255","-135","-0.94","14554.40","14390","14570","14255","3586","51412090","9978500000","10188080291","700000","Kelly Data Center & Tech Infrastructure Net Total Return Index","1787.09","24.19","1.37"
"475380","RISE 글로벌리얼티인컴","11445","-75","-0.65","11505.52","11515","11515","11440","38612","442999090","33190500000","33366008702","2900000","Solactive Global Realty Income Index(Price Return)","3191.53","-35.85","-1.11"
"476310","RISE 글로벌비만산업TOP2+","9435","-35","-0.37","9649.60","9470","9570","9360","2531","23883539","5189250000","5307279967","550000","KEDI 글로벌 비만 산업 Top2+ 지수(Price Return)","3423.14","29.86","0.88"
"417450","RISE 글로벌수소경제","13085","-545","-4.00","13436.78","13160","13452","13065","30840","405716797","13085000000","13436784187","1000000","Indxx Hydrogen Economy Index (PR)","3048.12","14.87","0.49"
"442320","RISE 글로벌원자력","41455","-3660","-8.11","42661.66","44450","44450","41285","407046","17342992254","359414850000","357078115310","8670000","iSelect 글로벌원자력 지수(시장가격)","6080.99","-335.64","-5.23"
"461490","RISE 글로벌자산배분액티브","15040","-70","-0.46","15051.84","15040","15150","15025","471794","7118265387","406832000000","401131461445","27050000","Bloomberg Multi-Asset Weighted (KRW ETFs) 지수(시장가격)","2072.27","-9.88","-0.47"
"459750","RISE 글로벌주식분산액티브","17200","-250","-1.43","17236.05","17450","17450","17185","26909","464365740","30960000000","31024887659","1800000","Bloomberg Global Equity Market Weighted Index(Price Return)","2377.98","-1.98","-0.08"
"399580","RISE 글로벌클린에너지","9810","-155","-1.56","9861.64","9850","9980","9785","24485","240612145","9810000000","9861639988","1000000","S&P Global Clean Energy Transition Index (Price Return)","1150.17","19.38","1.71"
"276650","RISE 글로벌테크놀로지(합성 H)","37320","-310","-0.82","37394.57","37500","37500","36975","803","29956975","27990000000","28045927246","750000","S&P Global 1200 Information Technology and Interactive Media & Services(PR)","4018.52","14.81","0.37"
"336160","RISE 금융채액티브","101425","-210","-0.21","101470.33","101580","101640","101425","605","61437240","41888525000","41907245781","413000","KIS 종합채권금융채 2.5Y-3Y 지수 (총수익)","139.76","-0.10","-0.07"
"326230","RISE 내수주플러스","11065","-1380","-11.09","11082.53","11975","12065","10990","22360","258865607","10401100000","10417573949","940000","FnGuide 내수주플러스 지수","1522.17","-191.14","-11.16"
"367760","RISE 네트워크인프라","28800","-3985","-12.15","28964.21","31245","32760","28610","1096999","33863249445","136800000000","159303150529","4750000","FnGuide 네트워크 인프라 지수","4003.84","-517.55","-11.45"
"272560","RISE 단기국공채액티브","113555","-10","-0.01","113538.33","113560","113580","113545","13381","1519657655","191907950000","191879785938","1690000","KIS 종합채권국공채3M~1.5Y지수","139.06","0.00","0.00"
"385550","RISE 단기채권알파액티브","112585","10","0.01","112576.29","112575","112605","112575","7285","820155830","279773725000","279752073105","2485000","KIS 단기채권알파지수(AA-이상)(총수익지수)","127.34","0.01","0.01"
"196230","RISE 단기통안채","115580","0","0.00","115569.17","115580","115585","115565","3412","394345519","185159160000","194849622496","1602000","KIS 통안채 5개월 지수(총수익)","13116.26","0.88","0.01"
"0061Z0","RISE 단기특수은행채액티브","50285","5","0.01","50280.77","50280","50290","50280","2063","103728935","1283977190000","1283869277214","25534000","KAP 단기 특수은행채 지수(시장가격)","115.65","0.01","0.01"
"315960","RISE 대형고배당10TR","52510","-6995","-11.76","52674.83","56470","59020","52205","2098440","117411748845","354442500000","366090052293","6750000","WISE 대형고배당10 TR 지수","6195.27","-782.35","-11.21"
"0138D0","RISE 동학개미","12635","-1935","-13.28","12593.03","13905","14180","12500","77473","1048238429","10739750000","10704077599","850000","FnGuide 동학개미 지수","4231.75","-687.24","-13.97"
"455890","RISE 머니마켓액티브","54600","-5","-0.01","54606.55","54605","54610","54600","860959","47012143659","2205512400000","2207524243964","40394000","KIS 시가평가 MMF 지수 (총수익지수)","119.73","0.01","0.01"
"401170","RISE 메타버스","7275","-950","-11.55","7244.63","7885","7955","7185","111264","839524612","90937500000","90268045244","12500000","iSelect 메타버스 지수(시장가격지수)","1510.79","-203.33","-11.86"
"481340","RISE 미국30년국채액티브","10160","30","0.30","10173.63","10200","10235","10160","113100","1153449705","30988000000","31029584677","3050000","Bloomberg U.S Treasury 20+ Year Total Return Index","607.27","-2.00","-0.33"
"472870","RISE 미국30년국채엔화노출(합성 H)","8185","25","0.31","8250.65","8225","8235","8180","1595835","13094015909","355229000000","358078309668","43400000","KIS 미국채30년 엔화노출 지수(USD/JPY 헤지)(총수익지수)","7361.64","-14.53","-0.20"
"472830","RISE 미국30년국채커버드콜(합성)","9375","100","1.08","9401.15","9395","9425","9355","277395","2605374025","60937500000","61107500038","6500000","Bloomberg U.S. Treasury 20+ Year (TLT) 2% OTM Covered Call Index(TR)","984.53","-2.26","-0.23"
"485690","RISE 미국AI밸류체인TOP3Plus","16510","-140","-0.84","16812.65","16735","16805","16510","34445","572662739","68516500000","69772480678","4150000","KEDI 미국 AI 밸류체인 TOP3 Plus 지수(Price Return)","7290.00","168.28","2.36"
"490590","RISE 미국AI밸류체인데일리고정커버드콜","12105","-205","-1.67","12356.51","12285","12305","12080","984656","11998076388","472700250000","457190699779","39050000","KEDI 미국 AI밸류체인 90%참여+데일리옵션 프리미엄 지수(TR)","8143.85","184.70","2.32"
"0127R0","RISE 미국AI클라우드인프라","10300","-545","-5.03","10520.17","10620","10750","10230","37296","388349590","10300000000","10520171837","1000000","Akros 미국 AI 클라우드 인프라 지수(Price Return)","8498.06","539.29","6.78"
"495940","RISE 미국AI테크액티브","14755","-875","-5.60","14872.08","15305","15305","14750","9682","143891798","36887500000","37180206819","2500000","Solactive US AI Tech Active Index PR","6235.57","83.51","1.36"
"379780","RISE 미국S&P500","21670","0","0.00","21801.11","21745","21830","21635","989799","21496191921","1458391000000","1419252001385","67300000","S&P 500","6869.50","52.87","0.78"
"453330","RISE 미국S&P500(H)","16100","-120","-0.74","16185.92","16135","16220","16070","27030","435846531","90160000000","89022556296","5600000","S&P 500","6869.50","52.87","0.78"
"0138T0","RISE 미국S&P500데일리고정커버드콜","9705","35","0.36","9757.41","9270","9750","9270","91100","878730181","29600250000","29760087906","3050000","S&P500 10% Daily Fixed Covered Call Index","344.55","2.68","0.78"
"0005C0","RISE 미국S&P500엔화노출(합성 H)","10885","-25","-0.23","10976.66","11220","11220","10870","1492","16283295","8708000000","8781324023","800000","S&P500 Yen Hedged Index(PR)","2856.68","21.80","0.77"
"460660","RISE 미국S&P배당킹","12210","-40","-0.33","12361.67","12285","12360","12210","25633","314505305","24420000000","24723332969","2000000","S&P Dividend Monarchs Index(Price Return)","1310.62","-3.06","-0.23"
"219390","RISE 미국S&P원유생산기업(합성 H)","7150","-150","-2.05","7088.01","7260","7260","6625","689161","4846957441","20735000000","20555233092","2900000","S&P Oil & Gas Exploration & Production Select Industry Index(PR)","6187.51","68.19","1.11"
"0115C0","RISE 미국고배당다우존스TOP10","11685","45","0.39","11759.97","11670","11750","11640","28275","330383310","18111750000","17639953500","1550000","Dow Jones U.S. High Dividend 10 Index","4133.51","6.57","0.16"
"354240","RISE 미국고정배당우선증권","11780","170","1.46","11821.66","11735","11860","11710","9620","113227381","14725000000","14777069145","1250000","ICE BofAML Core Plus Fixed Rate Preferred Securities Index(PR)","78.49","0.13","0.17"
"368590","RISE 미국나스닥100","26710","-70","-0.26","26946.78","26890","26990","26695","423605","11372521960","1258041000000","1261109399851","47100000","NASDAQ 100","25093.68","373.60","1.51"
"437350","RISE 미국단기투자등급회사채액티브","13010","95","0.74","13014.62","13040","13080","12980","44313","577823001","28622000000","28632169154","2200000","Bloomberg US Corporate 1-5 Years Total Return Index","268.99","-0.07","-0.02"
"455960","RISE 미국달러SOFR금리액티브(합성)","12710","155","1.23","12713.27","12650","12735","12635","7467","94749347","59355700000","59370986943","4670000","KAP SOFR 지수","123.44","0.02","0.02"
"469530","RISE 미국달러선물인버스","8780","-105","-1.18","8819.97","8775","8810","8775","146","1284425","5619200000","5644781710","640000","미국달러선물지수","1644.35","8.71","0.53"
"469060","RISE 미국반도체NYSE","23900","-290","-1.20","23741.27","23540","23900","23375","21844","516684597","47800000000","47482547861","2000000","NYSE Semicondoctor Index(Price Return)","1744.84","35.84","2.10"
"469050","RISE 미국반도체NYSE(H)","20090","-1010","-4.79","20400.30","20520","20915","19735","29117","592888055","19085500000","17340250793","950000","NYSE Semicondoctor Index(Price Return)","1744.84","35.84","2.10"
"491630","RISE 미국반도체인버스(합성 H)","10325","460","4.66","10179.85","10190","10345","10155","9365","95895428","4646250000","4580932557","450000","NYSE Semicondoctor Index(Price Return)","1744.84","35.84","2.10"
"490600","RISE 미국배당100데일리고정커버드콜","9420","5","0.05","9492.69","9405","9455","9380","337280","3174086291","111627000000","109640600111","11850000","KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수)","2363.86","-6.78","-0.29"
"0018Z0","RISE 미국양자컴퓨팅","14850","-320","-2.11","15196.63","15025","15195","14850","21767","325891355","14850000000","15956457216","1000000","Solactive US Quantum Computing Technology Index PR","5781.59","71.07","1.24"
"0013P0","RISE 미국은행TOP10","11340","50","0.44","11479.22","11450","11455","10630","58348","659864857","19845000000","20088642737","1750000","KEDI 미국 은행 TOP10 지수","2388.81","19.94","0.84"
"267440","RISE 미국장기국채선물(H)","8550","-20","-0.23","8592.44","8575","8600","8550","5895","50482185","5130000000","5155462030","600000","S&P U.S. Treasury Bond Futures Excess Return Index","213.29","-0.40","-0.19"
"267490","RISE 미국장기국채선물레버리지(합성 H)","5780","-10","-0.17","5807.53","5790","5810","5770","2409","13925785","4046000000","4065273704","700000","S&P U.S. Treasury Bond Futures Excess Return Index","213.29","-0.40","-0.19"
"267450","RISE 미국장기국채선물인버스(H)","10455","-25","-0.24","10491.92","10455","10455","10455","1","10455","5227500000","5245962099","500000","S&P U.S. Treasury Bond Futures Excess Return Index","213.29","-0.40","-0.19"
"0036Z0","RISE 미국천연가스밸류체인","13120","-200","-1.50","13173.94","13320","13320","13055","37446","492387720","9184000000","9221755389","700000","Solactive US Natural Gas Value Chain Index PR","1876.90","-11.02","-0.58"
"491620","RISE 미국테크100데일리고정커버드콜","10275","-30","-0.29","10411.65","10355","10405","10270","971125","10042037294","331882500000","323281679686","32300000","KEDI 미국 테크100 90%참여+데일리옵션 프리미엄 지수(TR)","3982.02","56.18","1.43"
"0036R0","RISE 미국휴머노이드로봇","16495","-190","-1.14","16748.03","16650","16720","16495","169770","2816347240","107217500000","108024804713","6500000","KEDI 미국 휴머노이드 로봇 지수(시장가격)","6475.49","56.71","0.88"
"0000Z0","RISE 바이오TOP10액티브","14925","-2810","-15.84","14842.57","17050","17190","14810","725543","11686830169","58207500000","60112417771","3900000","KRX 바이오 TOP 10 지수","2374.57","-337.03","-12.43"
"446700","RISE 배터리 리사이클링","11120","-2000","-15.24","11185.69","12605","12840","11090","64120","767612571","13788800000","13870259408","1240000","iSelect 배터리 리사이클링 지수","2944.98","-531.06","-15.28"
"475350","RISE 버크셔포트폴리오TOP10","13990","10","0.07","14129.55","14060","14180","13985","84773","1192877786","71349000000","72060707431","5100000","Solactive Berkshire Portfolio Top10 Index(PR)","2844.05","7.30","0.26"
"388420","RISE 비메모리반도체액티브","18570","-2630","-12.41","18487.09","20185","21185","18405","1211354","23921784444","180129000000","181173495635","9700000","iSelect 비메모리반도체 지수(시장가격지수)","5430.90","-711.79","-11.59"
"448630","RISE 삼성그룹Top3채권혼합","13025","-655","-4.79","13096.85","13590","13665","13025","1799280","24077189511","211005000000","220027002535","16200000","Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index","2321.50","-116.91","-4.79"
"0162Z0","RISE 삼성전자SK하이닉스채권혼합50","9535","-540","-5.36","9532.85","9745","10090","9530","8362806","81734107693","124908500000","229741645085","13100000","KAP 삼성전자SK하이닉스채권혼합50 지수","2789.04","-156.99","-5.33"
"367770","RISE 수소경제테마","22420","-3595","-13.82","22356.60","25540","25570","21780","473056","11183369945","134520000000","134139606258","6000000","FnGuide 수소 경제 테마 지수","2812.94","-460.49","-14.07"
"140570","RISE 수출주","20570","-3020","-12.80","20481.74","23010","23010","20415","12232","266897150","8228000000","8192695162","400000","MKF 수출주 지수","20313.79","-3263.56","-13.84"
"0093B0","RISE 엔비디아고정테크100","10870","-65","-0.59","11061.99","10970","11090","10860","22304","243701655","11413500000","11615091576","1050000","KEDI 엔비디아고정테크100 지수(PR)","7801.41","115.46","1.50"
"140580","RISE 우량업종대표주","21710","-3030","-12.25","21803.58","23920","23920","21710","2537","59235360","13026000000","13082145086","600000","MKF 우량업종대표주 지수","21675.46","-3005.91","-12.18"
