종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"395760","PLUS ESG성장주액티브","18140","-1415","-7.24","18141.38","19185","19320","18140","2288","42834165","12698000000","12698967548","700000","FnGuide 한화 ESG 성장 지수","3044.85","-230.22","-7.03"
"453010","PLUS KOFR금리","108480","20","0.02","108493.16","108480","108485","108477","18597","2017404147","15621120000","17250411904","144000","KOFR 지수","1181.87","0.33","0.03"
"429740","PLUS K리츠","7055","-185","-2.56","7117.44","7240","7240","7055","30814","218776132","9171500000","9252674782","1300000","FnGuide 리츠 지수","691.58","-11.62","-1.65"
"449450","PLUS K방산","80350","9580","13.54","79335.58","77230","84800","72965","7103616","561884702647","1932417500000","1919920938747","24050000","FnGuide K-방위산업 지수","8380.31","886.54","11.83"
"0104G0","PLUS K방산레버리지","18500","4030","27.85","18041.05","17800","19995","16635","1770960","32299604201","37925000000","36984150407","2050000","FnGuide K-방위산업 지수","8380.31","886.54","11.83"
"0090B0","PLUS K방산소부장","11920","760","6.81","11883.18","12000","12660","11550","756764","9158681698","17284000000","16636452669","1450000","Akros K방산소부장 지수(PR)","1890.04","117.73","6.64"
"269530","PLUS S&P글로벌인프라","22510","215","0.96","22572.42","22445","22635","22420","4475","100819880","11255000000","11286212070","500000","S&P Global Infrastructure Index","3880.87","-103.61","-2.60"
"433880","PLUS TDF2060액티브","17625","90","0.51","17864.23","17540","17985","17505","90056","1590216875","46706250000","46089725272","2650000","Morningstar Korea Lifetime Allocation Moderate 2060 Index (Gross Return)","3060.01","-21.98","-0.71"
"251590","PLUS 고배당저변동50","18400","-535","-2.83","18437.91","18665","18835","18400","19157","356033076","11960000000","11984642749","650000","FnGuide 고배당저변동50 지수","3189.21","-75.88","-2.32"
"161510","PLUS 고배당주","27560","-1290","-4.47","27593.89","28290","28575","27555","4030791","113180477383","2576308800000","2585271570697","93480000","FnGuide 배당주 지수","26738.47","-1089.76","-3.92"
"0018C0","PLUS 고배당주위클리고정커버드콜","13880","-430","-3.00","13841.49","14000","14310","13790","373739","5251580635","89526000000","87201406730","6450000","코스피 고배당 위클리 고정 커버드콜 지수","1825.43","-66.47","-3.51"
"489030","PLUS 고배당주위클리커버드콜","9250","-305","-3.19","9276.26","9390","9585","9250","1074041","10130301370","205812500000","206860653086","22250000","코스피 고배당 위클리 콜매도 ATM 지수","1554.83","-41.15","-2.58"
"251600","PLUS 고배당주채권혼합","16125","-420","-2.54","16161.74","16385","16480","16125","1873301","30601612333","765937500000","724045757902","47500000","FnGuide 고배당 채권혼합 지수","4198.55","-92.68","-2.16"
"461460","PLUS 국고채10년액티브","53300","-590","-1.09","53216.25","53700","53700","53300","8620","462382520","61721400000","61943711836","1158000","KAP 국고채 10년 동일가중 지수(총수익)","112.00","-1.47","-1.30"
"451600","PLUS 국고채30년액티브","99400","-2375","-2.33","98683.26","101225","101225","99400","304","30556124","13617800000","13519607170","137000","KAP 국고채 30년 지수(총수익)","89.43","-2.73","-2.96"
"491230","PLUS 국공채머니마켓액티브","51725","-20","-0.04","51731.24","51730","51740","51725","12193","630726995","146381750000","144330164823","2830000","KAP 국공채 MMF 지수(총수익)","119.37","0.00","0.00"
"289670","PLUS 국채선물10년","54000","-515","-0.94","53866.85","54285","54285","54000","783","42459600","5616000000","5602151952","104000","10년국채선물지수","1179.11","-15.13","-1.27"
"298340","PLUS 국채선물3년","56285","-200","-0.35","56276.83","56415","56430","56280","29286","1650414580","66416300000","64605803400","1180000","국채선물지수","1217.34","-5.79","-0.47"
"489010","PLUS 글로벌AI인프라","17730","380","2.19","18062.63","17350","17900","17350","6365","113242292","2659500000","2709394179","150000","Solactive Global AI Infrastructure Index (PR)","11336.99","-374.45","-3.20"
"442580","PLUS 글로벌HBM반도체","60810","-5165","-7.83","62116.82","64425","64780","60800","623062","39344331319","352698000000","357171693722","5800000","iSelect 글로벌HBM반도체 지수","15551.11","-1363.12","-8.06"
"189400","PLUS 글로벌MSCI(합성 H)","23745","-340","-1.41","24019.49","24065","24065","23700","2538","60710220","12109950000","12249941588","510000","MSCI ACWI Index","1029.78","-26.98","-2.55"
"496770","PLUS 글로벌방산","21660","1340","6.59","21379.91","21490","21660","21050","187630","4042622522","67146000000","65208738749","3100000","Solactive Global Defense Index(PR)","4396.36","-6.28","-0.14"
"419650","PLUS 글로벌수소&차세대연료전지","4840","-180","-3.59","5015.50","5020","5020","4840","109642","538662738","20086000000","20061993153","4150000","BlueStar Hydrogen and NextGen Fuel Cell Index (시장가격)","46.31","-2.48","-5.09"
"0007G0","PLUS 글로벌원자력밸류체인","17290","550","3.29","17678.93","16890","17555","16890","75117","1306226546","62244000000","61876259260","3600000","Solactive Global Nuclear Energy Value Chain Index(PR)","6953.40","-172.02","-2.41"
"0035T0","PLUS 글로벌휴머노이드로봇액티브","21520","-1110","-4.90","21981.09","22590","22800","21520","224429","4986061947","106524000000","111004528508","4950000","iSelect 글로벌휴머노이드로봇 (PR)","7506.22","-362.22","-4.60"
"415920","PLUS 글로벌희토류&전략자원생산기업","9660","-145","-1.48","10291.70","9990","10200","9630","656626","6524596121","78729000000","79760710936","8150000","MVIS Global Rare Earth/Strategic Metals Index (Price Return)","629.17","-33.59","-5.07"
"0138Y0","PLUS 금채권혼합","11140","265","2.44","11129.24","11100","11190","11085","1848336","20624221827","171556000000","165269212911","15400000","Akros 미국 금현물 ETF 채권혼합 지수","2226.32","44.56","2.04"
"278620","PLUS 단기채권액티브","117765","-55","-0.05","117727.73","117830","117830","117765","6126","721433090","53229780000","53212934602","452000","KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)","150.00","-0.08","-0.05"
"477050","PLUS 머니마켓액티브","52655","0","0.00","52656.91","52660","52665","52655","57573","3031836605","482846350000","474544055607","9170000","KAP 시가평가 MMF 지수(총수익)","119.47","0.01","0.01"
"0050E0","PLUS 미국AI에이전트","7675","-65","-0.84","7845.74","7740","7805","7675","13115","101177545","4605000000","4707441036","600000","Solactive US AI Agents Index(PR)","2640.60","55.59","2.15"
"429760","PLUS 미국S&P500","18435","150","0.82","18621.28","18510","18550","18430","10054","185857647","38713500000","39104694751","2100000","S&P 500","6816.63","-62.25","-0.90"
"269540","PLUS 미국S&P500(H)","27070","-190","-0.70","27345.32","27260","27260","27050","17965","487753503","86624000000","87505037940","3200000","S&P 500","6816.63","-62.25","-0.90"
"0057H0","PLUS 미국S&P500미국채혼합50액티브","11575","160","1.40","11619.92","11580","11605","11560","88236","1022449093","61347500000","59261608886","5300000","S&P 500 and U.S. Treasury Bill 0-3 Month 50/50 Blend Index (USD)","274.46","-1.22","-0.44"
"494410","PLUS 미국S&P500성장주","12770","35","0.27","12995.41","12630","12915","12600","27104","347205525","29371000000","29889431572","2300000","S&P 500 Growth Index(PR)","4782.62","-38.91","-0.81"
"0153X0","PLUS 미국고배당주액티브","11025","235","2.18","11140.26","11010","11085","11010","123403","1361782446","24806250000","25065590032","2250000","Akros 미국 고배당주 20 지수","1777.06","9.35","0.53"
"0089B0","PLUS 미국나스닥100미국채혼합50","10785","145","1.36","10874.62","10850","10850","10785","62005","670808945","23727000000","21749234767","2200000","Nasdaq-100 US T-Bills 1-3 Month 50/50 Index (USD)","2796.63","-13.16","-0.47"
"287180","PLUS 미국나스닥테크","41335","-135","-0.33","41904.30","41450","41715","41270","2365","98205010","31001250000","31428221834","750000","NASDAQ 100 Technology Sector Index","12042.28","-250.43","-2.04"
"213630","PLUS 미국다우존스고배당주(합성 H)","19970","-175","-0.87","20167.76","20145","20145","19700","12543","249107634","18372400000","18554341695","920000","Dow Jones U.S Select Dividend Index(시장가격지수)","1093.31","-16.78","-1.51"
"332610","PLUS 미국단기회사채(AAA~A)","133890","2685","2.05","133943.35","133605","134125","133430","4227","564780466","15531240000","15537428576","116000","ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수)","599.21","-0.79","-0.13"
"456200","PLUS 미국달러SOFR금리액티브(합성)","62445","1285","2.10","62477.00","62215","62445","62155","216","13465565","6868950000","6872470359","110000","Solactive SOFR Daily Total Return Index","1234.23","0.51","0.04"
"0078V0","PLUS 미국로보택시","10770","-90","-0.83","10955.96","10860","10960","10770","8473","91647480","7539000000","7669172941","700000","KEDI 미국로보택시 지수(PR)","3840.96","-159.97","-4.00"
"494420","PLUS 미국배당증가성장주데일리커버드콜","9630","115","1.21","9747.91","9515","9700","9515","38637","372523902","17334000000","17546242109","1800000","Bloomberg U.S. Dividend Growth Partial Covered Call Index","1493.87","-19.63","-1.30"
"0023B0","PLUS 미국양자컴퓨팅TOP10","14240","-530","-3.59","14608.70","14380","14565","14100","112285","1609264405","29904000000","32139147876","2100000","iSelect 미국양자컴퓨팅 TOP10 (PR)","6240.91","-139.33","-2.18"
"332620","PLUS 미국장기우량회사채","99570","790","0.80","99921.11","98780","99970","98780","3039","303001530","22602390000","22682091257","227000","ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수)","1203.02","-8.53","-0.70"
"464470","PLUS 미국채30년액티브","54995","425","0.78","55169.17","55140","55240","54965","34031","1874927040","54665030000","54838157876","994000","ICE U.S. Treasury 20+ Year Bond Index(Total Return)","98.65","-1.12","-1.13"
"461900","PLUS 미국테크TOP10","20775","165","0.80","20996.19","20670","20820","20610","10732","222375115","16620000000","16796955501","800000","iSelect 미국 Tech 10 지수","6734.65","32.43","0.48"
"461910","PLUS 미국테크TOP10레버리지(합성)","32545","-205","-0.63","33612.25","32565","33450","31645","4284","140022330","16272500000","16806124668","500000","iSelect 미국 Tech 10 지수","6734.65","32.43","0.48"
"195970","PLUS 선진국MSCI(합성 H)","15945","-235","-1.45","15955.75","15860","16125","15835","60984","974172770","24874200000","24890968719","1560000","MSCI EAFE Index","2996.64","-183.26","-5.76"
"238670","PLUS 스마트베타Quality채권혼합","13235","-245","-1.82","13187.78","13310","13445","13235","2816","37583465","6617500000","6593892113","500000","WISE-KAP 스마트베타 Quality 채권혼합지수","1591.98","-27.61","-1.70"
"195980","PLUS 신흥국MSCI(합성 H)","13455","-860","-6.01","14131.20","13890","14055","13415","121838","1671917986","92570400000","97222653490","6880000","MSCI EM Index","1527.62","-83.08","-5.16"
"256450","PLUS 심천차이넥스트(합성)","14550","-215","-1.46","15176.46","14935","14980","14550","1518","22610690","7275000000","7588231311","500000","SZSE ChiNext Price Index","3209.48","-100.82","-3.05"
"447660","PLUS 애플채권혼합","13255","10","0.08","13196.62","12900","13540","12900","20009","264881565","17231500000","17155607892","1300000","FnGuide 애플채권혼합 지수","2420.96","8.40","0.35"
"239660","PLUS 우량회사채50","120575","-125","-0.10","120573.47","120700","120700","120570","2554","308071242","16880500000","16880285227","140000","KOBI HALF CREDIT Index(총수익)","12570.22","-12.17","-0.10"
"421320","PLUS 우주항공&UAM","45170","1550","3.55","45353.57","43620","47940","43600","1751017","80647279269","352326000000","353757869704","7800000","iSelect 우주항공UAM 지수","5116.73","184.78","3.75"
"464920","PLUS 일본반도체소부장","22930","-420","-1.80","23686.32","22885","23905","22880","38763","902302640","20637000000","21317685142","900000","Solactive Japan Semiconductor Materials and Equipment Index PR","6389.59","-170.47","-2.60"
"489000","PLUS 일본엔화초단기국채(합성)","9845","85","0.87","9855.48","9825","9860","9805","174794","1718177152","21659000000","21682046624","2200000","KAP 일본 단기 국채 지수(총수익)","99.75","0.01","0.01"
"0098N0","PLUS 자사주매입고배당주","13545","-505","-3.59","13588.93","13825","14020","13545","448814","6190540828","107682750000","108711448477","7950000","FnGuide 고배당주 플러스 자사주 지수 (PR)","3623.08","-128.39","-3.42"
"451000","PLUS 종합채권(AA-이상)액티브","110695","-875","-0.78","110617.08","111225","111225","110695","794","87917090","441894440000","441583368263","3992000","KAP 종합채권지수(AA-이상, 총수익)","117.77","-0.98","-0.83"
"280920","PLUS 주도업종","22685","-1910","-7.77","22674.27","24165","24165","22685","2525","59206655","12476750000","12470848384","550000","FnGuide 주도업종 지수","3433.40","-288.07","-7.74"
"266550","PLUS 중형주저변동50","18305","-685","-3.61","18215.43","18755","18790","18285","2986","55802307","9152500000","9107716513","500000","FnGuide 중형주저변동50지수","3563.26","-144.45","-3.90"
"0047N0","PLUS 차이나AI테크TOP10","10375","-200","-1.89","10552.98","10250","10640","10250","15313","159676409","11412500000","11080624867","1100000","Solactive China AI Tech Top10 Index(PR)","2121.26","-83.64","-3.79"
"0128D0","PLUS 차이나항셍테크위클리타겟커버드콜","8125","-220","-2.64","8314.18","8345","8345","8080","20349","166944806","5281250000","5404214545","650000","HSTECH 15% Target Premium Weekly Covered Call Index","3418.72","-173.27","-4.82"
"495040","PLUS 코리아밸류업","25585","-1925","-7.00","25529.39","26920","27260","25570","19316","510363324","66521000000","66376405219","2600000","코리아 밸류업 지수","2601.97","-196.90","-7.03"
"301400","PLUS 코스닥150","20235","-1055","-4.96","20259.78","20890","21930","20235","89827","1888432867","14164500000","16207821723","700000","코스닥 150","2010.19","-106.41","-5.03"
"301410","PLUS 코스닥150선물인버스","3280","165","5.30","3255.25","3165","3280","3030","42558","136709380","1640000000","1627623879","500000","F-코스닥150 지수","2334.35","-128.03","-5.20"
"227830","PLUS 코스피","60080","-4860","-7.48","60031.74","63900","64090","60080","3623","223713765","15020000000","15007935738","250000","코스피","5791.91","-452.22","-7.24"
"122090","PLUS 코스피50","62830","-5940","-8.64","62692.52","66790","67510","62800","174635","11379721492","90475200000","95919550152","1440000","코스피 50","6265.23","-585.55","-8.55"
"328370","PLUS 코스피TR","32300","-2750","-7.85","32364.34","34430","34530","32300","13071","428895956","117895000000","118129833909","3650000","코스피 TR","7554.02","-589.89","-7.24"
"457990","PLUS 태양광&ESS","31170","-2590","-7.67","31144.91","32990","33795","31155","678813","22132323215","67015500000","66961554858","2150000","FnGuide 태양광 & ESS 지수","8123.17","-685.86","-7.79"
"0132K0","PLUS 테슬라위클리커버드콜채권혼합","9395","-45","-0.48","9464.16","9440","9465","9395","404335","3815153284","88782750000","89436312169","9450000","Akros 테슬라 위클리 커버드콜 채권혼합 지수","2837.44","-1.29","-0.05"
"0000J0","PLUS 한화그룹주","41300","2490","6.42","41256.60","40350","43450","40155","1888487","78692702686","264320000000","264042218771","6400000","FnGuide 한화그룹주 지수","8621.18","481.60","5.92"
"148020","RISE 200","87355","-7650","-8.05","87229.24","92755","93525","87355","4494085","408670176260","2996276500000","3048661789667","34300000","코스피 200","859.40","-73.94","-7.92"
"361580","RISE 200TR","48985","-4250","-7.98","48942.86","52255","52475","48985","537958","27450034826","445763500000","430697184705","9100000","코스피 200 TR","1133.56","-97.53","-7.92"
"290080","RISE 200고배당커버드콜ATM","8145","175","2.20","7942.28","7960","8150","7950","51857","417073226","14253750000","13501872081","1750000","코스피 200 고배당커버드콜 ATM 지수(시장가격지수)","1077.47","-4.51","-0.42"
"284980","RISE 200금융","22265","-860","-3.72","22365.12","22705","22985","22265","86718","1964161657","26272700000","26390840579","1180000","코스피 200 금융","1696.61","-54.65","-3.12"
"252400","RISE 200선물레버리지","85205","-16395","-16.14","84954.10","97365","98425","85205","25131","2331983845","85205000000","84954099632","1000000","코스피 200 선물지수","4231.87","-384.98","-8.34"
"252410","RISE 200선물인버스","2135","159","8.05","2139.07","2010","2135","2010","168547","349466131","4056500000","3636424349","1900000","코스피 200 선물지수","4231.87","-384.98","-8.34"
"252420","RISE 200선물인버스2X","279","39","16.25","279.70","251","279","248","4685537","1238386791","5914800000","6209328607","21200000","코스피 200 선물지수","4231.87","-384.98","-8.34"
"475720","RISE 200위클리커버드콜","12600","-1040","-7.62","12615.24","13370","13485","12600","4144061","54400427837","820260000000","813052050134","65100000","코스피 200 위클리 커버드콜 ATM 지수","1508.82","-106.18","-6.57"
"0122W0","RISE 26-11 회사채(AA-이상)액티브","50315","-5","-0.01","50306.52","50310","50325","50305","3253","163670430","398192910000","408086514130","7914000","KAP 26-11 회사채(AA-이상) 총수익지수","111.30","-0.01","-0.01"
"465330","RISE 2차전지TOP10","13120","-1265","-8.79","13183.01","14150","14335","13120","965488","13337669145","78720000000","79098079665","6000000","iSelect 2차전지 TOP10 지수(PR)","2902.15","-276.51","-8.70"
"465350","RISE 2차전지TOP10인버스(합성)","17990","1365","8.21","18089.77","16965","17990","16525","529407","9124000590","42276500000","42510948530","2350000","iSelect 2차전지 TOP10 지수(PR)","2902.15","-276.51","-8.70"
"422420","RISE 2차전지액티브","8790","-765","-8.01","8749.79","9360","9570","8755","1555871","14303177607","238209000000","232219515444","27100000","iSelect 2차전지 지수 (시장가격지수)","5532.62","-503.73","-8.34"
"105780","RISE 5대그룹주","13575","-1390","-9.29","13629.19","14650","14650","13570","77251","1094966617","29865000000","29984217291","2200000","MKF 5대그룹주","13509.25","-1263.01","-8.55"
"469070","RISE AI&로봇","16355","-1295","-7.34","16346.94","17180","17750","16350","2429938","41549915325","528266500000","523102029927","32300000","iSelect AI&로봇 지수(시장가격)","3685.09","-298.70","-7.50"
"0093A0","RISE AI반도체TOP10","29600","-1635","-5.23","29728.67","30490","32700","29580","1316044","41035483851","97680000000","99591054189","3300000","FnGuide AI반도체TOP10 지수","5695.50","-276.13","-4.62"
"0101N0","RISE AI전력인프라","16310","-1480","-8.32","16285.87","17385","17565","16290","1262829","21452973559","153314000000","157158623284","9400000","KRX-Akros AI 전력인프라 지수","9550.39","-870.15","-8.35"
"427120","RISE AI플랫폼","7370","-420","-5.39","7351.33","7720","7720","7355","15844","119063382","5601200000","5587013080","760000","FnGuide AI 플랫폼 지수","1051.15","-63.35","-5.68"
"477080","RISE CD금리액티브(합성)","105975","5","0.00","105964.70","105970","105980","105970","20226","2143505583","1282933350000","1282808708541","12106000","FnGuide CD금리투자 지수(총수익)","1453.12","0.11","0.01"
"290130","RISE ESG사회책임투자","34395","-3430","-9.07","34311.70","36695","37625","34380","1129084","40385578928","211529250000","224741631768","6150000","KRX ESG 사회책임경영지수(S)","5499.13","-544.60","-9.01"
"326240","RISE IT플러스","33890","-3470","-9.29","33987.01","36325","36830","33890","56062","1984814897","88791800000","89045955390","2620000","FnGuide IT플러스 지수","4849.66","-476.11","-8.94"
"385560","RISE KIS국고채30년Enhanced","66015","-2360","-3.45","65649.36","67510","67705","66015","91384","6131279112","596973645000","594980169000","9043000","KIS 국고채30년Enhanced지수(시장가격)","5864.36","-228.83","-3.76"
"479520","RISE KOFR금리액티브(합성)","105010","15","0.01","104997.30","105000","105010","105000","8054","845730205","713437940000","713351649580","6794000","KOFR 지수","1181.87","0.33","0.03"
"270800","RISE KQ고배당","16295","-645","-3.81","16293.85","16760","17130","16295","1502","25072580","8962250000","8961617230","550000","FnGuide KQ고배당포커스 지수","8106.90","-380.58","-4.48"
"292050","RISE KRX300","40700","-3385","-7.68","40650.36","43200","43530","40680","29422","1254887420","14245000000","14227625059","350000","KRX 300","3849.78","-321.93","-7.72"
"388280","RISE K엔터&여행레저","8415","-490","-5.50","8434.16","8675","8755","8415","91271","789210139","37530900000","37616373122","4460000","FnGuide K엔터&여행레저 지수","786.86","-44.50","-5.35"
"442550","RISE TDF2030액티브","14230","-125","-0.87","14259.78","14280","14385","14230","20292","290631746","15653000000","15685763128","1100000","iSelect 전략적자산배분 TDF 2030 지수","1988.44","-6.54","-0.33"
"442560","RISE TDF2040액티브","15510","-20","-0.13","15483.07","15535","15625","15510","37135","578226705","27142500000","27095378251","1750000","iSelect 전략적자산배분 TDF 2040 지수","2302.97","-6.10","-0.26"
"442570","RISE TDF2050액티브","16285","-40","-0.25","16271.05","16370","16435","16270","175208","2866387212","138422500000","138303942479","8500000","iSelect 전략적자산배분 TDF 2050 지수","2473.41","-5.68","-0.23"
"234310","RISE V&S셀렉트밸류","27255","-1850","-6.36","27154.05","28460","28715","27250","78","2191500","13627500000","13577024985","500000","FnGuide 셀렉트 밸류 지수","5411.16","-396.05","-6.82"
"241390","RISE V&S셀렉트밸류채권혼합","15610","-700","-4.29","15705.61","16230","16230","15610","91906","1465616560","31220000000","34552336776","2000000","FnGuide 셀렉트벨류 채권혼합지수","2672.09","-81.79","-2.97"
"300640","RISE 게임테마","7900","-155","-1.92","7894.71","8080","8245","7865","87776","709504125","28045000000","27631500727","3550000","WISE 게임 테마 지수 (시장가격지수)","3772.21","-73.79","-1.92"
"266160","RISE 고배당","30425","-2390","-7.28","30463.29","32175","32195","30425","524360","16431001547","219060000000","220858850720","7200000","FnGuide 고배당포커스 지수","21391.07","-1569.66","-6.84"
"481430","RISE 국고채10년액티브","101765","-1000","-0.97","101560.91","102610","102610","101765","2164","221429007","135347450000","134060396081","1330000","KAP 국고채 10년 지수(총수익)","110.87","-1.50","-1.33"
"114100","RISE 국고채3년","108105","-420","-0.39","108106.14","108385","108395","108105","9807","1061602922","181616400000","181618318997","1680000","KTB INDEX(시장가격)","10302.95","-41.72","-0.40"
"282000","RISE 국고채3년선물인버스","112750","550","0.49","112790.10","112555","112750","112545","4","450535","41604750000","41619546139","369000","국채선물지수","1217.34","-5.79","-0.47"
"451670","RISE 국채30년레버리지(합성)","17895","-985","-5.22","17712.05","18575","18600","17895","1657","30311335","8947500000","8856022527","500000","KAP 국채30년 TR 지수(총수익)","89.25","-2.70","-2.94"
"295000","RISE 국채선물10년","53220","-555","-1.03","53122.44","53595","53605","53220","100","5358485","7131480000","7118407509","134000","10년국채선물지수","1179.11","-15.13","-1.27"
"295020","RISE 국채선물10년인버스","57490","690","1.21","57558.82","56990","57490","56990","18","1030940","73472220000","73560170647","1278000","10년국채선물지수","1179.11","-15.13","-1.27"
"432600","RISE 국채선물3년","55160","-170","-0.31","55114.98","55305","55305","55160","7","386640","5516000000","5511498209","100000","국채선물지수","1217.34","-5.79","-0.47"
"397420","RISE 국채선물5년추종","51040","-275","-0.54","50995.86","51235","51235","51040","5","255715","5206080000","5201577476","102000","5년 국채선물 추종 지수","993.83","-7.12","-0.71"
"0114X0","RISE 글로벌게임테크TOP3Plus","7720","-285","-3.56","8050.49","7980","7980","7710","5475","42757910","5404000000","5635340307","700000","Solactive-KEDI 글로벌 게임 테크 TOP3 플러스 지수","4481.75","-118.72","-2.58"
"437370","RISE 글로벌농업경제","11425","210","1.87","11538.79","11360","11560","11135","8472","97055177","6855000000","6923274085","600000","MVIS Global Agribusiness Index(Price Return)","3354.32","-99.48","-2.88"
"375270","RISE 글로벌데이터센터리츠(합성)","14390","150","1.05","14681.21","14415","14495","14250","3579","51636677","10073000000","10276846076","700000","Kelly Data Center & Tech Infrastructure Net Total Return Index","1762.90","-34.62","-1.93"
"475380","RISE 글로벌리얼티인컴","11520","295","2.63","11532.62","11225","11590","11225","22010","252868761","33408000000","33444607439","2900000","Solactive Global Realty Income Index(Price Return)","3227.38","31.09","0.97"
"476310","RISE 글로벌비만산업TOP2+","9470","65","0.69","9725.60","9295","9485","9295","3547","33501248","5208500000","5349082661","550000","KEDI 글로벌 비만 산업 Top2+ 지수(Price Return)","3393.27","-107.63","-3.07"
"417450","RISE 글로벌수소경제","13630","-115","-0.84","13842.86","13745","13870","13625","11184","153489498","16356000000","13842862851","1200000","Indxx Hydrogen Economy Index (PR)","3033.25","-45.57","-1.48"
"442320","RISE 글로벌원자력","45115","-100","-0.22","45958.77","45400","46495","45015","368648","16928996027","396109700000","387891979318","8780000","iSelect 글로벌원자력 지수(시장가격)","6416.63","-112.96","-1.73"
"461490","RISE 글로벌자산배분액티브","15110","95","0.63","15130.56","15155","15210","15110","622777","9447373721","411747500000","409281697051","27250000","Bloomberg Multi-Asset Weighted (KRW ETFs) 지수(시장가격)","2082.15","10.53","0.51"
"459750","RISE 글로벌주식분산액티브","17450","30","0.17","17497.03","17430","17530","17415","62131","1084458922","31410000000","31494652194","1800000","Bloomberg Global Equity Market Weighted Index(Price Return)","2379.96","-81.06","-3.29"
"399580","RISE 글로벌클린에너지","9965","-195","-1.92","10145.65","9995","10235","9705","24504","244914254","9965000000","10145651721","1000000","S&P Global Clean Energy Transition Index (Price Return)","1130.79","-34.02","-2.92"
"276650","RISE 글로벌테크놀로지(합성 H)","37630","-1140","-2.94","38066.32","38240","38245","37630","325","12363160","28222500000","28549742913","750000","S&P Global 1200 Information Technology and Interactive Media & Services(PR)","4003.71","-65.20","-1.60"
"336160","RISE 금융채액티브","101635","-260","-0.26","101561.99","101850","101850","101590","127","12917420","42280160000","41945102333","416000","KIS 종합채권금융채 2.5Y-3Y 지수 (총수익)","139.86","-0.49","-0.35"
"326230","RISE 내수주플러스","12445","-675","-5.14","12468.59","12860","13015","12440","17270","217712932","11947200000","11720471850","960000","FnGuide 내수주플러스 지수","1713.31","-97.91","-5.41"
"367760","RISE 네트워크인프라","32785","-3050","-8.51","32677.53","34735","35700","32670","874740","30105943594","144254000000","155218273995","4400000","FnGuide 네트워크 인프라 지수","4521.39","-422.16","-8.54"
"272560","RISE 단기국공채액티브","113565","-35","-0.03","113539.47","113585","113585","113550","12425","1411123085","192492675000","191881710189","1695000","KIS 종합채권국공채3M~1.5Y지수","139.06","-0.05","-0.04"
"385550","RISE 단기채권알파액티브","112575","-25","-0.02","112573.13","112610","112620","112575","5744","646771680","281099775000","279744218394","2497000","KIS 단기채권알파지수(AA-이상)(총수익지수)","127.33","-0.02","-0.02"
"196230","RISE 단기통안채","115580","10","0.01","115563.61","115580","115615","115565","22436","2593212320","174756960000","185132899901","1512000","KIS 통안채 5개월 지수(총수익)","13115.38","-1.31","-0.01"
"0061Z0","RISE 단기특수은행채액티브","50280","0","0.00","50277.97","50280","50280","50275","3668","184412085","1283849520000","1283797617082","25534000","KAP 단기 특수은행채 지수(시장가격)","115.64","0.01","0.01"
"315960","RISE 대형고배당10TR","59505","-6335","-9.62","59444.54","64000","64195","59505","2093209","128909794118","392733000000","401250669860","6600000","WISE 대형고배당10 TR 지수","6977.62","-747.21","-9.67"
"0138D0","RISE 동학개미","14570","-1085","-6.93","14586.97","15390","15600","14570","87200","1320153115","12384500000","12398926949","850000","FnGuide 동학개미 지수","4918.99","-361.51","-6.85"
"455890","RISE 머니마켓액티브","54605","5","0.01","54602.41","54600","54605","54600","391717","21388542157","2237276060000","2205609663217","40972000","KIS 시가평가 MMF 지수 (총수익지수)","119.72","0.01","0.01"
"401170","RISE 메타버스","8225","-600","-6.80","8203.98","8630","8700","8200","59854","506549230","102977000000","102549799908","12520000","iSelect 메타버스 지수(시장가격지수)","1714.12","-124.10","-6.75"
"481340","RISE 미국30년국채액티브","10130","40","0.40","10138.40","10165","10190","10120","112040","1136794841","30896500000","30922111410","3050000","Bloomberg U.S Treasury 20+ Year Total Return Index","609.28","-6.97","-1.13"
"472870","RISE 미국30년국채엔화노출(합성 H)","8160","-5","-0.06","8279.28","8200","8210","8160","689874","5644474639","354144000000","359320830067","43400000","KIS 미국채30년 엔화노출 지수(USD/JPY 헤지)(총수익지수)","7376.17","-69.29","-0.93"
"472830","RISE 미국30년국채커버드콜(합성)","9275","70","0.76","9347.51","9320","9330","8765","241610","2249481212","60287500000","60758814990","6500000","Bloomberg U.S. Treasury 20+ Year (TLT) 2% OTM Covered Call Index(TR)","986.79","-8.13","-0.82"
"485690","RISE 미국AI밸류체인TOP3Plus","16650","-60","-0.36","17071.08","16910","16965","16595","24096","405799953","69097500000","70844997404","4150000","KEDI 미국 AI 밸류체인 TOP3 Plus 지수(Price Return)","7121.72","-120.05","-1.66"
"490590","RISE 미국AI밸류체인데일리고정커버드콜","12310","25","0.20","12530.11","12410","12475","12000","1078826","13322293922","480705500000","468626299306","39050000","KEDI 미국 AI밸류체인 90%참여+데일리옵션 프리미엄 지수(TR)","7959.14","-127.79","-1.58"
