종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"266550","PLUS 중형주저변동50","17115","230","1.36","17225.76","17335","17335","17090","279","4804665","4278750000","4306439139","250000","FnGuide 중형주저변동50지수","3366.89","80.72","2.46"
"0047N0","PLUS 차이나AI테크TOP10","10880","235","2.21","10578.15","10645","10880","10590","10499","113029085","11424000000","11107055023","1050000","Solactive China AI Tech Top10 Index(PR)","2223.28","68.88","3.20"
"0128D0","PLUS 차이나항셍테크위클리타겟커버드콜","8360","95","1.15","8249.25","8240","8415","8200","6906","57435480","5434000000","5362013447","650000","HSTECH 15% Target Premium Weekly Covered Call Index","3543.51","77.21","2.23"
"495040","PLUS 코리아밸류업","24640","1440","6.21","24582.13","24365","24860","24085","11923","291599187","64064000000","63913549064","2600000","코리아 밸류업 지수","2505.10","149.04","6.33"
"301400","PLUS 코스닥150","20280","345","1.73","20348.39","21225","21225","20110","168240","3449917709","17238000000","17296129043","850000","코스닥 150","2018.97","37.72","1.90"
"301410","PLUS 코스닥150선물인버스","3030","20","0.66","2989.52","2895","3050","2895","73033","217795137","909000000","896856689","300000","F-코스닥150 지수","2364.15","64.31","2.80"
"227830","PLUS 코스피","57445","3430","6.35","57347.83","57125","57910","56255","1389","79542005","14361250000","14336958456","250000","코스피","5532.59","280.72","5.35"
"122090","PLUS 코스피50","60245","3855","6.84","60127.69","60150","60850","58820","76067","4563281780","88560150000","88387703341","1470000","코스피 50","6008.97","384.31","6.83"
"328370","PLUS 코스피TR","30915","1475","5.01","30908.98","31020","31200","30315","2403","74006415","112839750000","112817767926","3650000","코스피 TR","7216.15","366.15","5.35"
"457990","PLUS 태양광&ESS","31405","605","1.96","31335.69","32080","32135","30655","320919","10082510007","67520750000","72072083048","2150000","FnGuide 태양광 & ESS 지수","8173.81","132.75","1.65"
"0132K0","PLUS 테슬라위클리커버드콜채권혼합","9450","15","0.16","9450.80","9695","9695","9390","514326","4860794614","91665000000","92145331021","9700000","Akros 테슬라 위클리 커버드콜 채권혼합 지수","2832.88","-2.60","-0.09"
"0000J0","PLUS 한화그룹주","41385","5","0.01","41357.36","41150","42150","40280","634766","26203901840","266933250000","272958560160","6450000","FnGuide 한화그룹주 지수","8642.80","-38.55","-0.44"
"148020","RISE 200","83595","4795","6.09","83538.20","81690","84590","81660","1202126","100060782624","3080475750000","3095090346701","36850000","코스피 200","823.02","47.71","6.15"
"361580","RISE 200TR","46880","2715","6.15","46871.45","46870","48000","45865","249699","11661731417","407856000000","407781584898","8700000","코스피 200 TR","1085.60","62.93","6.15"
"290080","RISE 200고배당커버드콜ATM","8055","200","2.55","7969.52","8090","8105","7905","49073","395726505","13693500000","13548192414","1700000","코스피 200 고배당커버드콜 ATM 지수(시장가격지수)","1102.40","5.60","0.51"
"284980","RISE 200금융","21115","495","2.40","21049.79","21460","21505","20720","15792","333875560","24915700000","24838755486","1180000","코스피 200 금융","1596.02","35.17","2.25"
"252400","RISE 200선물레버리지","75575","8220","12.20","75308.58","75205","77265","72370","78848","5855961385","75575000000","75308575690","1000000","코스피 200 선물지수","4050.00","251.40","6.62"
"252410","RISE 200선물인버스","2180","-135","-5.83","2182.29","2185","2230","2140","278337","606777880","4796000000","5019275888","2200000","코스피 200 선물지수","4050.00","251.40","6.62"
"252420","RISE 200선물인버스2X","281","-40","-12.46","281.84","282","305","266","6078770","1732217701","6238200000","6256753818","22200000","코스피 200 선물지수","4050.00","251.40","6.62"
"475720","RISE 200위클리커버드콜","12100","485","4.18","12157.80","12150","12275","11895","1624400","19623341822","745965000000","749528289120","61650000","코스피 200 위클리 커버드콜 ATM 지수","1480.83","51.89","3.63"
"0122W0","RISE 26-11 회사채(AA-이상)액티브","50350","25","0.05","50331.38","50345","50350","50335","4051","203955085","399476900000","399329150699","7934000","KAP 26-11 회사채(AA-이상) 총수익지수","111.35","0.02","0.02"
"465330","RISE 2차전지TOP10","12695","260","2.09","12691.15","13005","13060","12450","340163","4323505612","77756875000","78050581205","6125000","iSelect 2차전지 TOP10 지수(PR)","2792.36","50.65","1.85"
"465350","RISE 2차전지TOP10인버스(합성)","17865","-240","-1.33","17960.86","17265","18205","17265","249253","4418103043","41982750000","51188441981","2350000","iSelect 2차전지 TOP10 지수(PR)","2792.36","50.65","1.85"
"422420","RISE 2차전지액티브","8640","185","2.19","8625.70","8795","8835","8440","697137","6032337340","225504000000","225130644807","26100000","iSelect 2차전지 지수 (시장가격지수)","5395.10","95.82","1.81"
"105780","RISE 5대그룹주","12690","505","4.14","12746.14","12785","12925","12470","29962","380398670","27918000000","28041513884","2200000","MKF 5대그룹주","12632.50","603.66","5.02"
"469070","RISE AI&로봇","15500","805","5.48","15541.47","15655","15790","15300","902644","14051408898","492900000000","494218754604","31800000","iSelect AI&로봇 지수(시장가격)","3500.21","171.41","5.15"
"0093A0","RISE AI반도체TOP10","31895","1000","3.24","31849.74","31840","32920","31005","1533221","49200262161","167448750000","205430854041","5250000","FnGuide AI반도체TOP10 지수","6128.07","241.34","4.10"
"0101N0","RISE AI전력인프라","15895","745","4.92","15885.07","15440","16090","15440","489190","7741187412","189150500000","191415134301","11900000","KRX-Akros AI 전력인프라 지수","9311.24","430.89","4.85"
"427120","RISE AI플랫폼","7095","250","3.65","7131.70","7120","7205","7050","8287","59008985","5250300000","5134826698","740000","FnGuide AI 플랫폼 지수","1019.22","34.58","3.51"
"477080","RISE CD금리액티브(합성)","106030","10","0.01","106016.86","106020","106035","106020","9796","1038672572","1377753820000","1377583096709","12994000","FnGuide CD금리투자 지수(총수익)","1453.90","0.11","0.01"
"290130","RISE ESG사회책임투자","33155","2285","7.40","33072.34","31905","33525","31905","237286","7781360905","265240000000","269539568271","8000000","KRX ESG 사회책임경영지수(S)","5301.58","372.18","7.55"
"326240","RISE IT플러스","33325","1630","5.14","33432.55","33620","33875","32730","22073","731523090","83979000000","84250030463","2520000","FnGuide IT플러스 지수","4770.53","263.01","5.83"
"385560","RISE KIS국고채30년Enhanced","65465","1375","2.15","65510.34","65490","65640","65000","45462","2970495928","602801720000","619662338769","9208000","KIS 국고채30년Enhanced지수(시장가격)","5850.84","4.64","0.08"
"479520","RISE KOFR금리액티브(합성)","105055","0","0.00","105047.53","105055","105055","105050","1896","199179380","802620200000","802563163309","7640000","KOFR 지수","1182.44","0.09","0.01"
"270800","RISE KQ고배당","16030","695","4.53","16101.81","16050","16235","15885","9502","151865730","8816500000","8855994737","550000","FnGuide KQ고배당포커스 지수","7983.56","320.06","4.18"
"292050","RISE KRX300","39140","2465","6.72","39057.80","39075","39505","38300","1297","50596555","15656000000","15623121779","400000","KRX 300","3697.19","203.26","5.82"
"388280","RISE K엔터&여행레저","7815","180","2.36","7853.64","7830","7970","7765","25701","201929957","34229700000","34398926738","4380000","FnGuide K엔터&여행레저 지수","732.42","16.35","2.28"
"442550","RISE TDF2030액티브","14170","110","0.78","14146.83","14165","14185","14090","15271","216329050","15587000000","15561508030","1100000","iSelect 전략적자산배분 TDF 2030 지수","1997.46","0.35","0.02"
"442560","RISE TDF2040액티브","15360","130","0.85","15326.53","15285","15380","15265","7755","118931329","26880000000","26821435784","1750000","iSelect 전략적자산배분 TDF 2040 지수","2319.87","-5.16","-0.22"
"442570","RISE TDF2050액티브","16115","205","1.29","16079.54","15925","16155","15925","64923","1045643878","137783250000","139088051918","8550000","iSelect 전략적자산배분 TDF 2050 지수","2495.38","-8.83","-0.35"
"234310","RISE V&S셀렉트밸류","25865","1000","4.02","25939.19","25980","26190","25610","1710","44241755","12932500000","12969597293","500000","FnGuide 셀렉트 밸류 지수","5164.44","208.56","4.21"
"241390","RISE V&S셀렉트밸류채권혼합","15285","330","2.21","15363.31","15385","15420","15240","47165","723991580","33627000000","33799280557","2200000","FnGuide 셀렉트벨류 채권혼합지수","2629.14","49.14","1.90"
"300640","RISE 게임테마","7885","55","0.70","7926.00","7910","8155","7865","28905","231607065","27597500000","27741013520","3500000","WISE 게임 테마 지수 (시장가격지수)","3786.48","23.68","0.63"
"266160","RISE 고배당","28550","1295","4.75","28510.70","28620","28955","28030","177020","5065470190","209842500000","213830249123","7350000","FnGuide 고배당포커스 지수","20016.55","872.30","4.56"
"481430","RISE 국고채10년액티브","101435","1150","1.15","101461.42","101360","101450","101160","2744","278031915","131865500000","131899840348","1300000","KAP 국고채 10년 지수(총수익)","110.79","1.06","0.97"
"114100","RISE 국고채3년","107470","585","0.55","107370.82","107445","107500","107350","12787","1373738904","180549600000","175014442098","1680000","KTB INDEX(시장가격)","10241.49","-7.63","-0.07"
"282000","RISE 국고채3년선물인버스","113055","-495","-0.44","113053.79","113055","113150","113030","22","2487415","41717295000","71676100503","369000","국채선물지수","1214.91","5.45","0.45"
"451670","RISE 국채30년레버리지(합성)","18170","500","2.83","18199.49","18120","18195","17995","738","13331295","9085000000","9099746632","500000","KAP 국채30년 TR 지수(총수익)","90.54","1.49","1.67"
"295000","RISE 국채선물10년","52925","480","0.92","53015.82","52800","52950","52800","12","634710","6033450000","6043803570","114000","10년국채선물지수","1176.25","13.01","1.12"
"295020","RISE 국채선물10년인버스","57770","-630","-1.08","57703.30","57910","57955","57760","14","809970","73830060000","133179217328","1278000","10년국채선물지수","1176.25","13.01","1.12"
"432600","RISE 국채선물3년","55005","205","0.37","55029.71","54955","55010","54955","22","1209525","5500500000","5502971251","100000","국채선물지수","1214.91","5.45","0.45"
"397420","RISE 국채선물5년추종","50870","275","0.54","50903.37","50800","50880","50800","5","254240","5188740000","5192143583","102000","5년 국채선물 추종 지수","991.72","6.41","0.65"
"0114X0","RISE 글로벌게임테크TOP3Plus","8020","200","2.56","7955.31","8285","8285","7900","2078","16477865","5614000000","5568718182","700000","Solactive-KEDI 글로벌 게임 테크 TOP3 플러스 지수","4563.44","71.07","1.58"
"437370","RISE 글로벌농업경제","11155","-145","-1.28","11169.60","11185","11255","11015","15251","169539540","6693000000","6701757947","600000","MVIS Global Agribusiness Index(Price Return)","3319.77","11.45","0.35"
"375270","RISE 글로벌데이터센터리츠(합성)","14240","85","0.60","14370.02","14155","14265","14155","337","4798282","9968000000","10059014968","700000","Kelly Data Center & Tech Infrastructure Net Total Return Index","1765.28","15.87","0.91"
"475380","RISE 글로벌리얼티인컴","11315","-80","-0.70","11298.03","11420","11420","11305","7862","89312063","32813500000","32764295456","2900000","Solactive Global Realty Income Index(Price Return)","3136.25","-1.42","-0.05"
"476310","RISE 글로벌비만산업TOP2+","9365","20","0.21","9669.58","9350","9490","9350","746","7050650","5150750000","5318266490","550000","KEDI 글로벌 비만 산업 Top2+ 지수(Price Return)","3378.80","-37.92","-1.11"
"417450","RISE 글로벌수소경제","13325","-80","-0.60","13523.98","13400","13420","13170","6669","88428935","13325000000","12847780707","1000000","Indxx Hydrogen Economy Index (PR)","3018.11","64.86","2.20"
"442320","RISE 글로벌원자력","44675","2620","6.23","44716.52","44530","44975","43845","142358","6353790239","366335000000","357732125411","8200000","iSelect 글로벌원자력 지수(시장가격)","6406.39","187.18","3.01"
"461490","RISE 글로벌자산배분액티브","15070","85","0.57","15045.21","15045","15080","14995","214115","3223294987","396341000000","395689021464","26300000","Bloomberg Multi-Asset Weighted (KRW ETFs) 지수(시장가격)","2072.25","10.74","0.52"
"459750","RISE 글로벌주식분산액티브","17125","-35","-0.20","17083.03","17165","17215","17055","16878","289201659","30825000000","29895294558","1800000","Bloomberg Global Equity Market Weighted Index(Price Return)","2369.24","29.74","1.27"
"399580","RISE 글로벌클린에너지","9900","40","0.41","9976.37","9940","10005","9815","5096","50699395","9900000000","9976369076","1000000","S&P Global Clean Energy Transition Index (Price Return)","1168.67","29.71","2.61"
"276650","RISE 글로벌테크놀로지(합성 H)","37375","955","2.62","37445.70","37115","37560","37115","157","5875895","28031250000","28084273358","750000","S&P Global 1200 Information Technology and Interactive Media & Services(PR)","4045.68","33.55","0.84"
"336160","RISE 금융채액티브","101365","245","0.24","101405.49","101330","101410","101245","61","6181725","41863745000","41880467094","413000","KIS 종합채권금융채 2.5Y-3Y 지수 (총수익)","139.70","0.45","0.32"
"326230","RISE 내수주플러스","11810","225","1.94","11829.05","12005","12005","11705","6011","71173800","10865200000","10882724267","920000","FnGuide 내수주플러스 지수","1625.16","28.73","1.80"
"367760","RISE 네트워크인프라","32615","2760","9.24","32423.30","32190","32840","31545","232214","7482118790","176121000000","178328170067","5400000","FnGuide 네트워크 인프라 지수","4485.15","334.84","8.07"
"272560","RISE 단기국공채액티브","113585","40","0.04","113600.97","113590","113600","113575","10846","1231999715","191617895000","192667244139","1687000","KIS 종합채권국공채3M~1.5Y지수","139.14","0.07","0.05"
"385550","RISE 단기채권알파액티브","112615","-45","-0.04","112629.78","112590","112640","112590","20320","2288225755","279059970000","279997635517","2478000","KIS 단기채권알파지수(AA-이상)(총수익지수)","127.40","0.04","0.03"
"196230","RISE 단기통안채","115605","-15","-0.01","115613.02","115595","115605","115590","28527","3297849021","208089000000","218508613947","1800000","KIS 통안채 5개월 지수(총수익)","13121.85","2.59","0.02"
"0061Z0","RISE 단기특수은행채액티브","50305","5","0.01","50301.32","50305","50310","50305","1026","51615431","1284487870000","1386002540707","25534000","KAP 단기 특수은행채 지수(시장가격)","115.70","0.01","0.01"
"315960","RISE 대형고배당10TR","56855","4305","8.19","56723.13","56295","57570","55440","759564","42815709183","446311750000","450948857201","7850000","WISE 대형고배당10 TR 지수","6694.41","504.07","8.14"
"0138D0","RISE 동학개미","13965","555","4.14","13940.50","14065","14180","13700","33254","465374306","11870250000","11849425380","850000","FnGuide 동학개미 지수","4690.06","166.66","3.68"
"455890","RISE 머니마켓액티브","54635","10","0.02","54633.72","54630","54635","54630","226765","12388720513","2240799890000","2240201086583","41014000","KIS 시가평가 MMF 지수 (총수익지수)","119.78","0.01","0.01"
"401170","RISE 메타버스","7995","215","2.76","7972.14","7890","8055","7830","19157","152581240","98498400000","98057353631","12320000","iSelect 메타버스 지수(시장가격지수)","1664.79","45.52","2.81"
"481340","RISE 미국30년국채액티브","10085","-30","-0.30","10093.96","10095","10140","10085","28214","285211981","30759250000","27758377611","3050000","Bloomberg U.S Treasury 20+ Year Total Return Index","601.52","-6.24","-1.03"
"472870","RISE 미국30년국채엔화노출(합성 H)","8130","110","1.37","8068.07","8145","8155","8125","604612","4921856062","352842000000","342086114881","43400000","KIS 미국채30년 엔화노출 지수(USD/JPY 헤지)(총수익지수)","7350.84","97.54","1.34"
"472830","RISE 미국30년국채커버드콜(합성)","9335","5","0.05","9334.74","9345","9385","9335","42317","395695981","60677500000","60675793959","6500000","Bloomberg U.S. Treasury 20+ Year (TLT) 2% OTM Covered Call Index(TR)","975.53","-9.64","-0.98"
"485690","RISE 미국AI밸류체인TOP3Plus","17320","505","3.00","17391.84","17260","17420","17255","8331","144426634","71878000000","72176128324","4150000","KEDI 미국 AI 밸류체인 TOP3 Plus 지수(Price Return)","7422.31","20.64","0.28"
"490590","RISE 미국AI밸류체인데일리고정커버드콜","12685","305","2.46","12788.82","12700","12755","12640","326024","4143568046","461099750000","451445229887","36350000","KEDI 미국 AI밸류체인 90%참여+데일리옵션 프리미엄 지수(TR)","8300.64","24.12","0.29"
"0127R0","RISE 미국AI클라우드인프라","11080","495","4.68","11080.70","10945","11090","10945","6698","73914664","11080000000","11080701247","1000000","Akros 미국 AI 클라우드 인프라 지수(Price Return)","8503.01","40.85","0.48"
"495940","RISE 미국AI테크액티브","14590","760","5.50","14708.28","14240","14710","14240","8522","124524496","36475000000","36770690573","2500000","Solactive US AI Tech Active Index PR","6235.69","6.87","0.11"
"379780","RISE 미국S&P500","21600","90","0.42","21635.13","21540","21680","21505","334693","7234131247","1408320000000","1371667544694","65200000","S&P 500","6781.48","-14.51","-0.21"
"453330","RISE 미국S&P500(H)","16110","330","2.09","16133.59","16070","16125","16010","17150","275736100","88605000000","88734725784","5500000","S&P 500","6781.48","-14.51","-0.21"
"0138T0","RISE 미국S&P500데일리고정커버드콜","9670","70","0.73","9695.39","9650","9680","9605","18880","182491596","29493500000","29570946616","3050000","S&P500 10% Daily Fixed Covered Call Index","340.76","-0.57","-0.17"
"0005C0","RISE 미국S&P500엔화노출(합성 H)","10845","90","0.84","10879.71","10620","10860","10620","188","2000195","8676000000","8703765162","800000","S&P500 Yen Hedged Index(PR)","2818.34","-6.47","-0.23"
"460660","RISE 미국S&P배당킹","12015","15","0.13","11988.75","12000","12060","11880","5966","71549487","24030000000","23977501890","2000000","S&P Dividend Monarchs Index(Price Return)","1265.67","-12.68","-0.99"
"219390","RISE 미국S&P원유생산기업(합성 H)","7095","-360","-4.83","7210.75","6990","7245","6950","984834","6930501974","24477750000","24877071425","3450000","S&P Oil & Gas Exploration & Production Select Industry Index(PR)","6115.81","-110.61","-1.78"
"0115C0","RISE 미국고배당다우존스TOP10","11560","-15","-0.13","11529.29","11615","11615","11555","8968","103869693","17340000000","17293933747","1500000","Dow Jones U.S. High Dividend 10 Index","4064.80","0.11","0.00"
"354240","RISE 미국고정배당우선증권","11675","-20","-0.17","11675.06","11635","11725","11585","3560","41495682","14010000000","14010076914","1200000","ICE BofAML Core Plus Fixed Rate Preferred Securities Index(PR)","77.82","0.14","0.18"
"368590","RISE 미국나스닥100","27055","275","1.03","27090.28","26965","27165","26935","235522","6383719213","1271585000000","1259698062715","47000000","NASDAQ 100","24956.47","-10.78","-0.04"
"437350","RISE 미국단기투자등급회사채액티브","12940","-200","-1.52","12944.68","12960","13020","12935","24048","311902965","28468000000","28478300077","2200000","Bloomberg US Corporate 1-5 Years Total Return Index","268.55","-0.25","-0.09"
"455960","RISE 미국달러SOFR금리액티브(합성)","12645","-205","-1.60","12662.62","12660","12680","12590","1444","18239682","59052150000","59134436433","4670000","KAP SOFR 지수","123.51","0.01","0.01"
"469530","RISE 미국달러선물인버스","8805","90","1.03","8860.04","8800","8820","8775","681","6002855","5635200000","5670424423","640000","미국달러선물지수","1636.54","-31.24","-1.87"
"469060","RISE 미국반도체NYSE","23655","1105","4.90","23750.66","23350","23815","23350","2472","58583072","46127250000","46313782811","1950000","NYSE Semicondoctor Index(Price Return)","1729.86","12.21","0.71"
"469050","RISE 미국반도체NYSE(H)","20430","1330","6.96","20489.71","20175","20500","20175","22936","467353505","17365500000","16391771056","850000","NYSE Semicondoctor Index(Price Return)","1729.86","12.21","0.71"
"491630","RISE 미국반도체인버스(합성 H)","10250","-555","-5.14","10075.94","10110","10305","10110","10462","107218905","4612500000","4534171191","450000","NYSE Semicondoctor Index(Price Return)","1729.86","12.21","0.71"
"490600","RISE 미국배당100데일리고정커버드콜","9290","-20","-0.21","9287.89","9405","9425","9290","129518","1206626456","106835000000","102631208227","11500000","KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수)","2313.74","-15.76","-0.68"
"0018Z0","RISE 미국양자컴퓨팅","15180","445","3.02","15281.56","15120","15235","15100","7260","110202710","15939000000","15281564263","1050000","Solactive US Quantum Computing Technology Index PR","5737.58","-32.76","-0.57"
"0013P0","RISE 미국은행TOP10","11050","115","1.05","11062.35","11245","11245","10970","24486","270252182","18232500000","17146636639","1650000","KEDI 미국 은행 TOP10 지수","2295.84","3.88","0.17"
"267440","RISE 미국장기국채선물(H)","8510","75","0.89","8520.24","8515","8550","8510","1096","9335325","5106000000","5112143834","600000","S&P U.S. Treasury Bond Futures Excess Return Index","211.53","-0.28","-0.13"
"267490","RISE 미국장기국채선물레버리지(합성 H)","5730","105","1.87","5702.77","5720","5745","5710","3578","20465325","4011000000","3991936619","700000","S&P U.S. Treasury Bond Futures Excess Return Index","211.53","-0.28","-0.13"
"267450","RISE 미국장기국채선물인버스(H)","10560","-55","-0.52","10577.24","10560","10560","10505","151","1587830","5280000000","5288620278","500000","S&P U.S. Treasury Bond Futures Excess Return Index","211.53","-0.28","-0.13"
"0036Z0","RISE 미국천연가스밸류체인","13015","-685","-5.00","13015.57","13300","13300","12880","46423","601456514","9110500000","9110901759","700000","Solactive US Natural Gas Value Chain Index PR","1858.12","-15.60","-0.83"
"491620","RISE 미국테크100데일리고정커버드콜","10500","165","1.60","10512.14","10475","10525","10415","200531","2102120561","321825000000","311159267335","30650000","KEDI 미국 테크100 90%참여+데일리옵션 프리미엄 지수(TR)","3983.31","-0.16","0.00"
"0036R0","RISE 미국휴머노이드로봇","16480","480","3.00","16511.57","16480","16560","16405","62666","1033653621","103000000000","100720604569","6250000","KEDI 미국 휴머노이드 로봇 지수(시장가격)","6372.43","15.32","0.24"
"0000Z0","RISE 바이오TOP10액티브","17330","30","0.17","17351.85","18165","18240","16980","458513","8055442882","72786000000","73745381515","4200000","KRX 바이오 TOP 10 지수","2552.55","39.08","1.55"
"446700","RISE 배터리 리사이클링","12470","315","2.59","12500.42","12715","12725","12315","9282","116579662","15462800000","15500521587","1240000","iSelect 배터리 리사이클링 지수","3299.22","79.55","2.47"
"475350","RISE 버크셔포트폴리오TOP10","14050","30","0.21","14068.49","14020","14080","13975","22559","316473243","71655000000","70342463444","5100000","Solactive Berkshire Portfolio Top10 Index(PR)","2822.04","-13.58","-0.48"
"388420","RISE 비메모리반도체액티브","21040","1240","6.26","21023.01","21290","21390","20480","756221","15875949454","199459200000","200559544294","9480000","iSelect 비메모리반도체 지수(시장가격지수)","6443.99","341.16","5.59"
"448630","RISE 삼성그룹Top3채권혼합","13505","260","1.96","13513.73","13380","13655","13380","752709","10195709536","233636500000","239192984649","17300000","Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index","2411.66","54.81","2.33"
"0162Z0","RISE 삼성전자SK하이닉스채권혼합50","9995","440","4.60","9985.90","9955","10065","9850","4505476","44820778671","392803500000","408423238080","39300000","KAP 삼성전자SK하이닉스채권혼합50 지수","2934.00","143.30","5.13"
"367770","RISE 수소경제테마","24895","905","3.77","24841.53","24775","25245","24355","159835","3973325393","145635750000","145322976589","5850000","FnGuide 수소 경제 테마 지수","3129.68","114.62","3.80"
"140570","RISE 수출주","22530","610","2.78","22544.78","22610","22755","22145","2695","60797995","9012000000","9017913853","400000","MKF 수출주 지수","22374.10","694.91","3.21"
"0093B0","RISE 엔비디아고정테크100","11095","200","1.84","11158.75","11170","11170","11055","2914","32353762","11649750000","11716685319","1050000","KEDI 엔비디아고정테크100 지수(PR)","7808.55","14.31","0.18"
"140580","RISE 우량업종대표주","23240","585","2.58","23336.04","23720","23720","23055","124","2905490","13944000000","14001625268","600000","MKF 우량업종대표주 지수","23209.58","616.74","2.73"
"379790","RISE 유로스탁스50(H)","15650","575","3.81","15477.82","15525","15775","15505","11641","181741307","10955000000","10834474238","700000","EURO STOXX 50 Index","5837.17","151.97","2.67"
"498610","RISE 인도디지털성장","8480","85","1.01","8408.71","8580","8580","8150","5541","45741140","5088000000","5045227296","600000","MarketVector Digital India Index(INR)(Price Return)			","3276.31","12.59","0.39"
"488480","RISE 일본섹터TOP4Plus","12965","105","0.82","12652.48","13250","13250","12650","10437","134905644","7130750000","6958862637","550000","Solactive Japan Samurai Sector TOP4 Plus Index(PR)","2908.45","98.97","3.52"
"385540","RISE 종합채권(A-이상)액티브","106085","630","0.60","106089.86","106095","106180","105865","5912","626430982","1783819275000","1782309610725","16815000","KIS 종합채권 지수(A-이상)(총수익지수)","123.59","0.69","0.56"
"183710","RISE 주식혼합","75020","3870","5.44","74663.66","71895","75600","71895","2528","189288440","15004000000","14932731903","200000","주식국채혼합(주식형)지수","3035.10","128.26","4.41"
"310080","RISE 중국MSCI China(H)","10100","250","2.54","9915.80","9965","10100","9795","2314","23044290","12120000000","11898961504","1200000","MSCI China Index(USD, Price Return)","80.25","1.91","2.43"
"463300","RISE 중국본토CSI300","13735","115","0.84","13811.15","13695","13860","13380","6250","85614005","21976000000","22097839492","1600000","CSI 300 Index","4674.76","59.30","1.28"
"174360","RISE 중국본토대형주CSI100","24565","-45","-0.18","24409.31","24375","24825","24180","12696","312156187","49130000000","46377696147","2000000","CSI A100","4564.15","57.72","1.28"
"136340","RISE 중기우량회사채","105255","165","0.16","105286.86","105150","105255","105125","3812","400952655","149672610000","149612629014","1422000","KOBI 크레딧 지수(총수익)","16092.93","54.84","0.34"
"281990","RISE 중소형고배당","17830","230","1.31","17914.01","18125","18130","17730","5216","93865747","14264000000","14331208466","800000","FnGuide 중소형고배당포커스 지수","17224.08","278.42","1.64"
"272570","RISE 중장기국공채액티브","108575","510","0.47","108594.57","108600","108600","108465","281","30496230","24429375000","24433779273","225000","KIS 종합채권국공채4~5Y지수","149.40","0.78","0.52"
"0164G0","RISE 차이나AI반도체TOP4Plus","9990","-125","-1.24","9711.56","10100","10100","9700","147344","1462029061","9990000000","9711560347","1000000","Solactive China AI Semiconductor TOP 4 Plus Index","4376.17","4376.17","0.00"
"250730","RISE 차이나HSCEI(H)","10190","155","1.54","10043.23","9985","10190","9985","2080","21078718","17323000000","17073496992","1700000","Hang Seng China H","8673.24","91.78","1.07"
"291680","RISE 차이나H선물인버스(H)","7760","-165","-2.08","7937.39","7935","7935","7760","1117","8725727","3880000000","3968695093","500000","Hang Seng China Enterprises Futures Index(Price Return)","10920.37","196.82","1.84"
"0094L0","RISE 차이나테크TOP10위클리타겟커버드콜","9145","80","0.88","8946.23","9385","9385","8910","18220","164866243","15089250000","14761285938","1650000","Bloomberg China Tech Select TOP 10 + 12% Target Premium Weekly Index","1103.42","32.52","3.04"
"371150","RISE 차이나항셍테크","7915","65","0.83","7772.37","7850","7950","7820","36954","291724870","23349250000","21374004676","2950000","Hang Seng TECH Index","5060.53","228.17","4.72"
"183700","RISE 채권혼합","85080","2675","3.25","84647.44","82865","85390","82865","9654","818330399","25524000000","25394231367","300000","주식국채혼합(채권형)지수","2161.32","44.26","2.09"
"498860","RISE 코리아금융고배당","19430","510","2.70","19393.68","19740","19800","19165","75968","1480215965","53432500000","51393256445","2750000","iSelect 코리아 금융 고배당 지수","2921.92","76.59","2.69"
"495050","RISE 코리아밸류업","24785","1430","6.12","24780.17","23960","25095","23960","2291107","56443776539","693980000000","711190994617","28000000","코리아 밸류업 지수","2505.10","149.04","6.33"
"0094M0","RISE 코리아밸류업위클리고정커버드콜","16275","915","5.96","16163.65","15910","16345","15905","288217","4665403329","32550000000","33135480053","2000000","코리아 밸류업 위클리 커버드콜 30% 지수","2753.86","145.28","5.57"
"0151P0","RISE 코리아전략산업액티브","13220","680","5.42","13269.43","13285","13425","13005","300823","3979232168","104438000000","104828532591","7900000","KAP 코리아전략산업지수","3702.24","227.92","6.56"
"270810","RISE 코스닥150","19945","310","1.58","20004.29","20140","20652","19760","1622243","32825813408","510592000000","508909160971","25600000","코스닥 150","2018.97","37.72","1.90"
"278240","RISE 코스닥150선물레버리지","19720","550","2.87","20142.39","20885","21000","19415","201993","4105576385","144350400000","144018080928","7320000","F-코스닥150 지수","2364.15","64.31","2.80"
"275750","RISE 코스닥150선물인버스","2050","-50","-2.38","2055.66","1974","2075","1974","33467","67949832","2152500000","2158438360","1050000","F-코스닥150 지수","2364.15","64.31","2.80"
"302450","RISE 코스피","57650","3165","5.81","57627.08","57375","58215","56475","37729","2166235385","348782500000","380338714919","6050000","코스피","5532.59","280.72","5.35"
"0047P0","RISE 테슬라고정테크100","13580","205","1.53","13602.16","13490","13615","13490","5098","69212886","20370000000","20403247018","1500000","KEDI 테슬라고정테크100 지수(PR)","7277.52","1.33","0.02"
"0013R0","RISE 테슬라미국채타겟커버드콜혼합(합성)","9600","20","0.21","9562.28","9525","9620","9525","24182","231594828","36480000000","36336677142","3800000","KEDI 테슬라미국30년국채15%타겟프리미엄 혼합지수(TR)","2795.77","-17.52","-0.62"
