종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"194480","데브시스터즈","34500","39450","4950","14.35","189735","7343923125"
"373160","데이원컴퍼니","3985","4155","170","4.27","13937","57349025"
"263800","데이타솔루션","4115","4615","500","12.15","125262","563146169"
"199150","데이터스트림즈","2895","2890","-5","-0.17","277","767295"
"206560","덱스터","2825","3130","305","10.80","161243","487352950"
"261200","덴티스","3545","3895","350","9.87","58027","222231221"
"145720","덴티움","44100","50400","6300","14.29","123099","6167127450"
"227420","도부","721","827","106","14.70","4","3308"
"484120","도우인시스","18070","19710","1640","9.08","12768","250826270"
"067990","도이치모터스","4050","4230","180","4.44","112457","475053205"
"002150","도화엔지니어링","5930","6190","260","4.38","108711","669581765"
"006620","동구바이오제약","4765","5210","445","9.34","233511","1201140105"
"100130","동국S&C","1770","1929","159","8.98","246498","461161813"
"005160","동국산업","2500","2730","230","9.20","124738","337298035"
"303810","동국생명과학","3270","3595","325","9.94","242755","855372320"
"460850","동국씨엠","5260","5610","350","6.65","109882","611765420"
"075970","동국알앤에스","2015","2120","105","5.21","90741","190706749"
"460860","동국제강","8200","8710","510","6.22","471049","4089880185"
"086450","동국제약","17620","18700","1080","6.13","382616","7238657135"
"001230","동국홀딩스","8550","9220","670","7.84","314362","2891638770"
"023450","동남합성","30500","30950","450","1.48","2031","61861700"
"004140","동방","2510","2675","165","6.57","2430674","6433338029"
"240550","동방메디컬","6620","7050","430","6.50","192911","1359595250"
"099410","동방선기","4450","5150","700","15.73","202328","1022521183"
"007590","동방아그로","5760","5850","90","1.56","12627","73486600"
"005960","동부건설","7900","8500","600","7.59","267092","2252254030"
"005965","동부건설우","17840","18880","1040","5.83","1398","26562520"
"026960","동서","24650","25450","800","3.25","146310","3742119750"
"002210","동성제약","973","973","0","0.00","0","0"
"102260","동성케미컬","3990","4155","165","4.14","121785","506960115"
"033500","동성화인텍","25050","26850","1800","7.19","298379","8109189350"
"025950","동신건설","14500","16080","1580","10.90","66641","1046848190"
"000640","동아쏘시오홀딩스","105400","107700","2300","2.18","25219","2729310050"
"170900","동아에스티","46900","48450","1550","3.30","28058","1357516750"
"088130","동아엘텍","8230","9100","870","10.57","549091","5057381500"
"028100","동아지질","16300","17300","1000","6.13","42673","725512995"
"041930","동아화성","5770","6360","590","10.23","43751","272850160"
"001520","동양","831","889","58","6.98","1507773","1328949237"
"001527","동양2우B","8420","8160","-260","-3.09","2239","19050440"
"084670","동양고속","40100","44300","4200","10.47","55103","2413926825"
"082640","동양생명","6700","7250","550","8.21","398427","2877376535"
"060380","동양에스텍","1287","1355","68","5.28","87148","115537757"
"001525","동양우","4255","4485","230","5.41","3597","16088890"
"079960","동양이엔피","27000","28500","1500","5.56","60816","1733894500"
"228340","동양파일","2050","2255","205","10.00","58043","128999376"
"088910","동우팜투테이블","2235","2385","150","6.71","347749","830332735"
"094170","동운아나텍","24850","28500","3650","14.69","186200","5220105550"
"013120","동원개발","2850","2970","120","4.21","280657","833021212"
"018500","동원금속","1400","1504","104","7.43","341945","509494480"
"006040","동원산업","37600","39000","1400","3.72","108509","4268163850"
"030720","동원수산","5550","5770","220","3.96","31628","180438325"
"014820","동원시스템즈","22900","24400","1500","6.55","34024","822972675"
"014825","동원시스템즈우","15900","16750","850","5.35","1209","19577350"
"111380","동인기연","13620","14440","820","6.02","9109","129783150"
"163560","동일고무벨트","6350","6760","410","6.46","72293","483577475"
"109860","동일금속","7000","7150","150","2.14","8733","62483510"
"032960","동일기연","15280","15740","460","3.01","24496","377469790"
"004890","동일산업","37100","38050","950","2.56","2232","84832150"
"023790","동일스틸럭스","900","1004","104","11.56","303954","299454242"
"002690","동일제강","1527","1532","5","0.33","61621","94906000"
"005290","동진쎄미켐","45150","51700","6550","14.51","1079173","55950404325"
"025900","동화기업","7960","9230","1270","15.95","287219","2655650765"
"000020","동화약품","5660","6110","450","7.95","150436","903431000"
"000150","두산","963000","1073000","110000","11.42","128240","139537546000"
"000157","두산2우B","410000","464000","54000","13.17","2146","1004226500"
"454910","두산로보틱스","80600","90600","10000","12.41","491497","44711425000"
"241560","두산밥캣","53100","57200","4100","7.72","718457","41061943300"
"034020","두산에너빌리티","80600","90500","9900","12.28","6781072","618458039100"
"000155","두산우","467000","508000","41000","8.78","29236","15195878500"
"131970","두산테스나","54300","61700","7400","13.63","330290","20531697150"
"336260","두산퓨얼셀","32750","38050","5300","16.18","827002","30750794875"
"33626K","두산퓨얼셀1우","6460","7200","740","11.46","68664","483690140"
"33626L","두산퓨얼셀2우B","8650","9660","1010","11.68","4552","41877630"
"016740","두올","4050","4285","235","5.80","196734","830457206"
"073190","듀오백","1100","1120","20","1.82","102246","113683012"
"176750","듀켐바이오","8630","9450","820","9.50","83318","781392655"
"030350","드래곤플라이","973","973","0","0.00","0","0"
"203650","드림시큐리티","1422","1511","89","6.26","446883","675860119"
"223250","드림씨아이에스","4795","5470","675","14.08","219029","1167078795"
"060570","드림어스컴퍼니","1098","1191","93","8.47","97011","113295852"
"362990","드림인사이트","1469","1510","41","2.79","41102","61408831"
"192650","드림텍","6480","6780","300","4.63","586920","3975080865"
"016670","디모아","3550","3695","145","4.08","20913","76505986"
"187870","디바이스","16420","18290","1870","11.39","56099","1000250135"
"489730","디비금융제13호스팩","2110","2105","-5","-0.24","9297","19463035"
"0004Y0","디비금융제14호스팩","2080","2085","5","0.24","10750","22396905"
"024090","디씨엠","11900","11980","80","0.67","10941","131013970"
"003160","디아이","27100","33800","6700","24.72","659670","21606320375"
"092200","디아이씨","8090","9290","1200","14.83","933203","8584884255"
"110990","디아이티","19000","20950","1950","10.26","200174","4210560875"
"263690","디알젬","4905","5150","245","4.99","35671","183008230"
"214680","디알텍","1742","1925","183","10.51","638261","1216838996"
"347850","디앤디파마텍","70000","82200","12200","17.43","836709","68957608600"
"377190","디앤디플랫폼리츠","2935","3025","90","3.07","480262","1442957869"
"263720","디앤씨미디어","10680","11320","640","5.99","31447","351605860"
"376300","디어유","31800","34200","2400","7.55","222182","7589959275"
"109740","디에스케이","6170","6420","250","4.05","50004","323152890"
"031860","디에이치엑스컴퍼니","265","282","17","6.42","335936","95304176"
"196490","디에이테크놀로지","203","203","0","0.00","0","0"
"066900","디에이피","1724","1731","7","0.41","27150","47238858"
"092070","디엔에프","18210","21350","3140","17.24","180673","3764071610"
"039840","디오","16000","17000","1000","6.25","94794","1597674130"
"013570","디와이","4415","4780","365","8.27","187231","895453434"
"024900","디와이덕양","1885","2050","165","8.75","171635","345266569"
"219550","디와이디","1280","1333","53","4.14","76542","103071079"
"310870","디와이씨","1290","1305","15","1.16","203412","264603783"
"210540","디와이파워","12870","13330","460","3.57","161146","2153283900"
"104460","디와이피엔에프","13000","14100","1100","8.46","62052","864408750"
"079810","디이엔티","3850","4270","420","10.91","201559","849199542"
"113810","디젠스","714","782","68","9.52","1321013","1027588890"
"043360","디지아이","2485","2525","40","1.61","31934","80794415"
"197140","디지캡","2075","2095","20","0.96","36531","74110432"
"068930","디지털대성","8390","8800","410","4.89","98584","869059820"
"033130","디지틀조선","2350","2690","340","14.47","1060727","2757507225"
"105740","디케이락","8280","8880","600","7.25","277887","2454289775"
"263020","디케이앤디","2690","2830","140","5.20","90518","254904950"
"290550","디케이티","10230","12200","1970","19.26","941647","11243669210"
"066670","디티씨","2560","2700","140","5.47","31895","86924233"
"187220","디티앤씨","2285","2595","310","13.57","127877","323727404"
"383930","디티앤씨알오","2680","2755","75","2.80","51407","143343285"
"131180","딜리","887","906","19","2.14","47753","43137257"
"315640","딥노이드","2960","3425","465","15.71","582283","1972841521"
"317120","라닉스","1641","1853","212","12.92","117329","212511037"
"462510","라메디텍","4100","4680","580","14.15","46870","213675405"
"232680","라온로보틱스","12700","14650","1950","15.35","352060","5090802300"
"042510","라온시큐어","7750","8470","720","9.29","154839","1279125985"
"418420","라온텍","5140","6090","950","18.48","332461","1973596950"
"300120","라온피플","1406","1549","143","10.17","236714","356795891"
"171120","라이온켐텍","1998","2050","52","2.60","79903","163519640"
"388790","라이콤","2860","3260","400","13.99","542063","1721713496"
"214260","라파스","9460","10290","830","8.77","49779","503625750"
"403360","라피치","8370","7800","-570","-6.81","1499","11461850"
"171010","램테크놀러지","2995","3350","355","11.85","157636","502320258"
"084650","랩지노믹스","1310","1442","132","10.08","955255","1337887265"
"217500","러셀","2575","2920","345","13.40","481382","1367783813"
"092590","럭스피아","837","838","1","0.12","2","1550"
"266170","레드우즈","2085","2395","310","14.87","1","2395"
"038390","레드캡투어","10850","11450","600","5.53","68366","775714480"
"294140","레몬","3215","3740","525","16.33","332692","1196493670"
"443250","레뷰코퍼레이션","10150","10960","810","7.98","55833","596405940"
"228670","레이","4740","5340","600","12.66","79964","419985845"
"228850","레이언스","5680","6250","570","10.04","414028","2577426520"
"412350","레이저쎌","3080","4000","920","29.87","1204417","4622945558"
"199550","레이저옵텍","4560","4915","355","7.79","71309","350580620"
"281740","레이크머티리얼즈","18000","20600","2600","14.44","1619845","33452512700"
"277810","레인보우로보틱스","704000","837000","133000","18.89","382059","320524672000"
"215100","로보로보","6860","7750","890","12.97","614003","4727945285"
"090360","로보스타","58900","68100","9200","15.62","121072","8190924400"
"238500","로보쓰리에이아이","190","190","0","0.00","0","0"
"108490","로보티즈","207500","235000","27500","13.25","306731","73257871500"
"900260","로스웰","1718","1634","-84","-4.89","83642","139851567"
"033290","로젠","1887","1992","105","5.56","163710","321490804"
"223220","로지스몬","2100","2415","315","15.00","18994","43081907"
"067730","로지시스","2245","2405","160","7.13","38569","90022926"
"071280","로체시스템즈","7830","8810","980","12.52","101151","882265755"
"376900","로킷헬스케어","64700","72800","8100","12.52","510714","37408565650"
"214610","롤링스톤","2525","2525","0","0.00","11427","29670170"
"032350","롯데관광개발","18990","19290","300","1.58","1230167","24006331825"
"089860","롯데렌탈","31750","31650","-100","-0.31","143868","4562978650"
"330590","롯데리츠","4320","4590","270","6.25","585610","2676871862"
"000400","롯데손해보험","1918","2060","142","7.40","2001034","4159365317"
"023530","롯데쇼핑","92100","96000","3900","4.23","148382","14229191400"
"020150","롯데에너지머티리얼즈","33250","37250","4000","12.03","317870","11817135225"
"280360","롯데웰푸드","113700","116100","2400","2.11","16752","1957046600"
"286940","롯데이노베이트","19950","21450","1500","7.52","28548","599865650"
"004000","롯데정밀화학","41950","44600","2650","6.32","73477","3279368750"
"004990","롯데지주","29600","31400","1800","6.08","359237","11236172500"
"00499K","롯데지주우","27750","29750","2000","7.21","1368","40205450"
"005300","롯데칠성","121000","125300","4300","3.55","22569","2834950850"
"005305","롯데칠성우","81500","83600","2100","2.58","2345","195504700"
"011170","롯데케미칼","71800","73000","1200","1.67","381417","28329368700"
"071840","롯데하이마트","7620","7900","280","3.67","51047","403909400"
"328130","루닛","33200","36100","2900","8.73","340770","12422434675"
"038060","루멘스","646","718","72","11.15","684241","478625569"
"474170","루미르","13000","14910","1910","14.69","804525","11908884775"
"162120","루켄테크놀러지스","2470","2495","25","1.01","182","455810"
"253610","루트락","995","1000","5","0.50","1002","992143"
"141080","리가켐바이오","161900","190000","28100","17.36","606243","114263869150"
"058470","리노공업","100900","121400","20500","20.32","2584339","309466762700"
"016100","리더스코스메틱","1426","1690","264","18.51","298097","480448881"
"012700","리드코프","3510","3655","145","4.13","186559","676238441"
"302550","리메드","2915","3175","260","8.92","313474","988553439"
"491000","리브스메드","67200","78600","11400","16.96","581127","44265832100"
"073570","리튬포어스","529","598","69","13.04","378471","220611656"
"377450","리파인","11140","11660","520","4.67","65023","756691865"
"277070","린드먼아시아","4050","4050","0","0.00","280838","1124941352"
"042500","링네트","3480","3680","200","5.75","153751","561624775"
"193250","링크드","347","345","-2","-0.58","466158","163506129"
"474650","링크솔루션","65400","72800","7400","11.31","283884","20664845400"
"219420","링크제니시스","4395","4930","535","12.17","82400","391987705"
"439090","마녀공장","11110","11940","830","7.47","77420","911442010"
"027740","마니커","768","817","49","6.38","435246","352271617"
"195500","마니커에프앤지","2655","2715","60","2.26","132972","359012297"
"357430","마스턴프리미어리츠","1474","1500","26","1.76","35099","52542528"
"377480","마음AI","13140","14800","1660","12.63","108429","1601640295"
"305090","마이크로디지탈","6660","7250","590","8.86","212992","1503678700"
"448780","마이크로엔엑스","1890","1980","90","4.76","2","4105"
"098120","마이크로컨텍솔","25150","29650","4500","17.89","261341","7596010625"
"424980","마이크로투나노","10680","12230","1550","14.51","126852","1536748255"
"038290","마크로젠","15320","16720","1400","9.14","62046","1021158665"
"001080","만호제강","54400","54400","0","0.00","0","0"
"267980","매일유업","36350","37250","900","2.48","5319","199451400"
"005990","매일홀딩스","10220","10930","710","6.95","6433","69402125"
"093520","매커스","24250","28000","3750","15.46","167020","4550133425"
"088980","맥쿼리인프라","11110","11360","250","2.25","2704706","30598669725"
"094800","맵스리얼티","6270","6670","400","6.38","263313","1742532955"
"179720","머니무브","12500","12500","0","0.00","0","0"
"100590","머큐리","3145","3400","255","8.11","64845","217056808"
"067280","멀티캠퍼스","26900","28300","1400","5.20","18438","515052150"
"072870","메가스터디","10810","11220","410","3.79","69563","781253255"
"215200","메가스터디교육","43700","44550","850","1.95","68357","3096823600"
"133750","메가엠디","1758","1795","37","2.10","37014","67889701"
"446540","메가터치","3285","3720","435","13.24","201428","730909428"
"235980","메드팩토","4700","5210","510","10.85","176147","907587560"
"200580","메디쎄이","11000","11420","420","3.82","630","7159330"
"041920","메디아나","17410","19760","2350","13.50","322952","6295494435"
"233250","메디안디노스틱","9600","9800","200","2.08","6","57800"
"014100","메디앙스","1525","1586","61","4.00","87771","139658016"
"236340","메디젠휴먼케어","1840","1605","-235","-12.77","271","520240"
"054180","메디콕스","2295","2295","0","0.00","0","0"
"086900","메디톡스","113000","120700","7700","6.81","76728","9261946100"
"078160","메디포스트","18500","21500","3000","16.22","349167","7356637365"
"138040","메리츠금융지주","109800","115800","6000","5.46","398716","45996692500"
"0088D0","메리츠제1호스팩","2140","2140","0","0.00","27704","59278405"
"408920","메쎄이상","3205","3255","50","1.56","87640","286793849"
"021880","메이슨캐피탈","235","247","12","5.11","273261","66935360"
"140410","메지온","115700","128600","12900","11.15","262545","34202283350"
"241770","메카로","26850","29450","2600","9.68","60828","1796123800"
"090370","메타랩스","1417","1466","49","3.46","101344","151968984"
"059210","메타바이오메드","4385","4600","215","4.90","247445","1159564518"
"118000","메타케어","302","317","15","4.97","989145","312449196"
"058110","멕아이씨에스","1486","1650","164","11.04","90421","145412489"
"072770","멤레이비티","718","788","70","9.75","538502","411239254"
"017180","명문제약","1710","1786","76","4.44","265502","471658939"
"009900","명신산업","8600","9140","540","6.28","507938","4647204535"
"317450","명인제약","57200","61000","3800","6.64","44621","2697798100"
"012690","모나리자","1961","2045","84","4.28","121670","245732754"
"005360","모나미","1627","1708","81","4.98","69270","116567682"
"070960","모나용평","2865","2995","130","4.54","85730","258517193"
"434480","모니터랩","3135","3485","350","11.16","90944","305989223"
"080420","모다이노칩","1810","1976","166","9.17","13227","25331822"
"417970","모델솔루션","16250","18800","2550","15.69","90190","1682268160"
"080160","모두투어","11100","11680","580","5.23","187505","2199682755"
"087260","모바일어플라이언스","1720","1839","119","6.92","268967","497615621"
"101330","모베이스","4530","5210","680","15.01","661139","3346258005"
"012860","모베이스전자","3600","4060","460","12.78","5392012","22051321028"
"363260","모비데이즈","1387","1504","117","8.44","268935","397715338"
"348030","모비릭스","2600","2650","50","1.92","14141","37178705"
"250060","모비스","4050","4620","570","14.07","994156","4552979012"
"288980","모아데이타","605","649","44","7.27","323166","212653704"
"142760","모아라이프플러스","652","689","37","5.67","300720","207988427"
"033200","모아텍","3375","3650","275","8.15","18960","67102415"
"333050","모코엠시스","1020","1046","26","2.55","213992","224347422"
"009680","모토닉","9970","10650","680","6.82","36100","376805255"
"118990","모트렉스","7620","8420","800","10.50","286946","2364926465"
"463480","모티브링크","6360","7230","870","13.68","115664","808629040"
"006920","모헨즈","4640","5130","490","10.56","8139701","43663301805"
"009580","무림P&P","2365","2435","70","2.96","89274","217707094"
"001810","무림SP","1321","1350","29","2.20","21541","29121073"
"009200","무림페이퍼","1936","2030","94","4.86","278637","559709972"
"322970","무진메디","2125","2165","40","1.88","1622","3393850"
"033920","무학","9000","9210","210","2.33","80174","743984290"
"008420","문배철강","2010","2095","85","4.23","165090","342913920"
"279600","미디어젠","4930","5120","190","3.85","1945","9985550"
"095500","미래나노텍","8770","9700","930","10.60","239038","2292863275"
"254490","미래반도체","16210","18800","2590","15.98","303638","5648555935"
"025560","미래산업","12070","13900","1830","15.16","65007","894884495"
"218150","미래생명자원","3390","3395","5","0.15","4016702","13559459182"
"007120","미래아이앤지","1140","1264","124","10.88","153210","188394512"
"396690","미래에셋글로벌리츠","2450","2510","60","2.45","45588","113619936"
"357250","미래에셋맵스리츠","2415","2470","55","2.28","46498","114859622"
"100790","미래에셋벤처투자","17700","21300","3600","20.34","2580299","54946233060"
"0097F0","미래에셋비전스팩10호","1999","2005","6","0.30","46500","93106650"
"0099W0","미래에셋비전스팩11호","2005","2010","5","0.25","23544","47225900"
"477380","미래에셋비전스팩4호","2095","2095","0","0.00","20832","43422595"
"477470","미래에셋비전스팩5호","2125","2135","10","0.47","3017","6392778"
"478440","미래에셋비전스팩6호","2055","2045","-10","-0.49","5000","10243135"
"482680","미래에셋비전스팩7호","2040","2050","10","0.49","10399","21283365"
"0093G0","미래에셋비전스팩8호","2005","2010","5","0.25","14186","28469760"
"0096D0","미래에셋비전스팩9호","2005","2015","10","0.50","13023","26241125"
"085620","미래에셋생명","10440","13570","3130","29.98","291480","3955383600"
"006800","미래에셋증권","56500","65200","8700","15.40","7098153","472083133700"
"00680K","미래에셋증권2우B","18360","20800","2440","13.29","1341875","28253286730"
"006805","미래에셋증권우","19850","22700","2850","14.36","345190","7950590400"
"208890","미래엔에듀파트너","1080","1080","0","0.00","0","0"
"049950","미래컴퍼니","13680","15700","2020","14.77","135920","2106611985"
"207760","미스터블루","965","1079","114","11.81","713685","751237321"
"081660","미스토홀딩스","47000","48100","1100","2.34","126222","6033334925"
"002840","미원상사","130000","139400","9400","7.23","4711","648670000"
"268280","미원에스씨","125000","128600","3600","2.88","1877","238396900"
"107590","미원홀딩스","68700","67600","-1100","-1.60","498","33768600"
"134380","미원화학","106900","110000","3100","2.90","686","75289000"
"351020","미쥬","7090","8150","1060","14.95","1","8150"
"003650","미창석유","122500","130400","7900","6.45","18073","2299175950"
"059090","미코","12510","14030","1520","12.15","524361","7418677120"
"201490","미투온","2855","3250","395","13.84","830328","2668111248"
"475460","미트박스","6730","7350","620","9.21","46070","329765960"
"452200","민테크","1935","2145","210","10.85","127501","265140187"
"206640","바디텍메드","11500","12370","870","7.57","159810","1961093890"
"018700","바른손","679","657","-22","-3.24","243792","162340425"
"035620","바른손이앤에이","262","274","12","4.58","344752","93176917"
"354390","바스칸바이오제약","3800","3900","100","2.63","7802","28320005"
"053030","바이넥스","12820","13600","780","6.08","539850","7472935290"
"301300","바이브컴퍼니","2100","2335","235","11.19","64799","149276925"
"377740","바이오노트","5110","5500","390","7.63","115595","629632300"
"064550","바이오니아","10530","12020","1490","14.15","215218","2512918025"
"314930","바이오다인","11020","12180","1160","10.53","99620","1196520420"
"489460","바이오비쥬","8650","9490","840","9.71","108870","1025215570"
"086820","바이오솔루션","9430","10100","670","7.10","357312","3520868780"
"038460","바이오스마트","4360","4630","270","6.19","805328","3732654457"
"251120","바이오에프디엔씨","12910","14000","1090","8.44","40784","558194990"
"199730","바이오인프라","3260","3440","180","5.52","19450","65659415"
"266470","바이오인프라생명과학","188","198","10","5.32","5449","1091476"
"289170","바이오텐","3300","3785","485","14.70","61","180905"
"086040","바이오톡스텍","2850","3390","540","18.95","409676","1383987219"
"188040","바이오포트","5580","5840","260","4.66","96408","565035930"
"199290","바이오프로테크","375","372","-3","-0.80","5023","1614606"
"099430","바이오플러스","4550","4995","445","9.78","481655","2368492324"
"032980","바이온","604","604","0","0.00","0","0"
"308080","바이젠셀","5080","5580","500","9.84","700624","3844103490"
"043150","바텍","22500","23250","750","3.33","164327","3840110750"
"323990","박셀바이오","7690","8390","700","9.10","282186","2318941220"
"003610","방림","5230","5600","370","7.07","76205","418603720"
"267790","배럴","3380","3525","145","4.29","8672","30213908"
"046310","백금T&A","3150","3190","40","1.27","135458","446051661"
"035150","백산","12620","13320","700","5.55","24946","329690175"
"331520","밸로프","502","555","53","10.56","456104","244662413"
"199480","뱅크웨어글로벌","4205","4640","435","10.34","98018","454095388"
"438700","버넥트","2915","3165","250","8.58","82247","259238730"
"066410","버킷스튜디오","1153","1153","0","0.00","0","0"
"002410","범양건영","1935","1935","0","0.00","0","0"
"382900","범한퓨얼셀","24400","27650","3250","13.32","70816","1938021350"
"206400","베노티앤알","1209","1220","11","0.91","164933","196693496"
"019010","베뉴지","4945","5280","335","6.77","237014","1258835945"
"177350","베셀","956","1048","92","9.62","180780","183856010"
"457600","벡트","1747","1898","151","8.64","34985","64699701"
"424760","벨로크","887","960","73","8.23","77926","73948588"
"007210","벽산","1796","1880","84","4.68","369718","693396154"
"250000","보라티알","7780","8020","240","3.08","33028","263039355"
"002760","보락","1074","1163","89","8.29","421319","484316754"
"003850","보령","8750","9490","740","8.46","185947","1738823515"
"310210","보로노이","275500","316500","41000","14.88","190548","60176774000"
"006910","보성파워텍","8250","9660","1410","17.09","8395485","80524254710"
"000890","보해양조","446","468","22","4.93","884505","414227963"
"226340","본느","423","416","-7","-1.65","486391","205141702"
"496320","본시스템즈","534000","563000","29000","5.43","0","0"
"206950","볼빅","1795","1795","0","0.00","0","0"
"003000","부광약품","4430","4935","505","11.40","1666993","8061609625"
"001270","부국증권","67900","77200","9300","13.70","60402","4639835950"
"001275","부국증권우","31000","33500","2500","8.06","8650","288596600"
"026940","부국철강","1890","1970","80","4.23","57711","113159015"
"014470","부방","1262","1358","96","7.61","157488","212111239"
"011390","부산산업","70600","78000","7400","10.48","9754","735307350"
"005030","부산주공","486","486","0","0.00","0","0"
"008470","부스타","3595","3610","15","0.42","86129","306646815"
"338220","뷰노","15220","17300","2080","13.67","108404","1863704770"
"100120","뷰웍스","22500","24950","2450","10.89","74531","1838764275"
"406820","뷰티스킨","2065","2260","195","9.44","184559","397763914"
"099390","브레인즈컴퍼니","3915","4060","145","3.70","35137","143554070"
"064480","브리지텍","5190","4980","-210","-4.05","813095","4135412466"
"365900","브이씨","2935","2995","60","2.04","11780","34782305"
"089970","브이엠","32750","39450","6700","20.46","653585","25378671400"
"251630","브이원텍","5620","6160","540","9.61","176938","1087267490"
"018290","브이티","14310","15330","1020","7.13","710370","10877881925"
"478560","블랙야크아이앤씨","3050","3245","195","6.39","89539","289215869"
"006740","블루산업개발","533","530","-3","-0.56","498417","267373358"
"439580","블루엠텍","3295","3675","380","11.53","433337","1565312884"
"033560","블루콤","2830","3010","180","6.36","49382","146794270"
"191600","블루탑","7390","7290","-100","-1.35","0","0"
"369370","블리츠웨이엔터테인먼트","1088","799","-289","-26.56","4006108","3502687959"
"126340","비나텍","105200","121000","15800","15.02","101020","12134439450"
"121800","비덴트","3320","3320","0","0.00","0","0"
"082800","비보존 제약","3690","4015","325","8.81","286958","1147462424"
"318410","비비씨","6620","7090","470","7.10","28491","194948220"
"002070","비비안","470","500","30","6.38","157742","77330922"
"100220","비상교육","4850","5180","330","6.80","30264","156305050"
"419540","비스토스","818","856","38","4.65","163129","138064287"
"146320","비씨엔씨","13160","14690","1530","11.63","60793","885259810"
"200780","비씨월드제약","4975","5780","805","16.18","84216","467562615"
"413640","비아이매트릭스","7700","8220","520","6.75","77302","629369630"
"141000","비아트론","8290","9080","790","9.53","115931","1044119230"
"090460","비에이치","15130","16400","1270","8.39","510768","8177954080"
"083650","비에이치아이","74500","80800","6300","8.46","681548","56310788650"
"473370","비엔케이제2호스팩","2550","2650","100","3.92","85604","224271535"
"0068Y0","비엔케이제3호스팩","2025","2025","0","0.00","11843","24013255"
"065170","비엘팜텍","3080","3145","65","2.11","3972298","13125438666"
"086670","비엠티","11280","12100","820","7.27","51670","629803310"
"230980","비유테크놀러지","229","229","0","0.00","0","0"
"488900","비츠로넥스텍","14790","17250","2460","16.63","259897","4393575315"
"082920","비츠로셀","19200","20900","1700","8.85","333200","6842292660"
"054220","비츠로시스","600","640","40","6.67","2055130","1349927032"
"042370","비츠로테크","8640","9540","900","10.42","425622","4063234415"
"050090","비케이홀딩스","607","645","38","6.26","164976","103375959"
"148780","비큐AI","1060","1232","172","16.23","351249","423370946"
"307870","비투엔","734","745","11","1.50","1035744","791368841"
"377030","비트맥스","977","1084","107","10.95","648419","695542635"
"032850","비트컴퓨터","5030","5230","200","3.98","179179","936224715"
"049470","비트플래닛","570","653","83","14.56","713299","455069019"
"238200","비피도","2815","2875","60","2.13","46553","128830835"
"093190","빅솔론","7410","7900","490","6.61","53503","422313020"
"065450","빅텍","5220","5600","380","7.28","21938137","122804276379"
"044480","빌리언스","186","208","22","11.83","581894","117982890"
"005180","빙그레","74000","77400","3400","4.59","44215","3406879350"
"069540","빛과전자","891","1003","112","12.57","2333685","2332781164"
"072950","빛샘전자","5880","6450","570","9.69","120952","761218785"
"451250","삐아","7640","8260","620","8.12","99063","805068635"
"143240","사람인","12850","13410","560","4.36","15975","214371690"
"466410","사이냅소프트","10010","10830","820","8.19","20725","220196800"
"003960","사조대림","32850","34300","1450","4.41","17954","609940125"
"008040","사조동아원","1054","1118","64","6.07","2073028","2259861946"
"007160","사조산업","51300","55300","4000","7.80","7353","399718500"
"014710","사조씨푸드","7330","7950","620","8.46","52566","414060980"
"006090","사조오양","8000","8390","390","4.88","6278","51932710"
"223310","사토시홀딩스","1250","1439","189","15.12","215307","300236841"
"452430","사피엔반도체","27250","31000","3750","13.76","70534","2182376900"
"419120","산돌","3500","3845","345","9.86","105323","396942208"
"062040","산일전기","128000","143500","15500","12.11","291397","42450741750"
"122350","삼기","1378","1542","164","11.90","346374","529948685"
"419050","삼기에너지솔루션즈","1441","1589","148","10.27","314220","491399615"
"014970","삼륭물산","5560","6000","440","7.91","71372","423088320"
"018310","삼목에스폼","17890","18330","440","2.46","29119","534599610"
"012210","삼미금속","12340","14050","1710","13.86","347144","4916293530"
"053700","삼보모터스","6050","6830","780","12.89","671203","4562248695"
"009620","삼보산업","1439","1564","125","8.69","173047","267861388"
"023600","삼보판지","9470","9780","310","3.27","65353","636349900"
"001470","삼부토건","347","347","0","0.00","0","0"
"028050","삼성E&A","30900","33150","2250","7.28","918106","30420629275"
"448730","삼성FN리츠","4855","5170","315","6.49","180867","930970480"
"006400","삼성SDI","351000","392500","41500","11.82","1008865","400380804000"
"006405","삼성SDI우","202000","235500","33500","16.58","24771","5882652500"
"006660","삼성공조","10950","12070","1120","10.23","96389","1139595070"
"028260","삼성물산","272000","293000","21000","7.72","644944","189892758301"
"02826K","삼성물산우B","165600","183500","17900","10.81","12025","2180568200"
"207940","삼성바이오로직스","1516000","1647000","131000","8.64","70178","114000381500"
"032830","삼성생명","197500","214000","16500","8.35","542592","116209853250"
"0044K0","삼성스팩10호","2055","2055","0","0.00","11808","24235295"
"0071M0","삼성스팩11호","2015","2030","15","0.74","25449","51489728"
"0096B0","삼성스팩12호","2005","2020","15","0.75","61243","123262669"
"0115H0","삼성스팩13호","2010","2025","15","0.75","260207","526495206"
"018260","삼성에스디에스","156200","166900","10700","6.85","323081","53821731150"
"0126Z0","삼성에피스홀딩스","525000","561000","36000","6.86","76218","42925581500"
"009150","삼성전기","362500","401500","39000","10.76","1220260","506776622250"
"009155","삼성전기우","144000","160900","16900","11.74","65195","10701085700"
"005930","삼성전자","172200","191600","19400","11.27","53959129","10462445865266"
"005935","삼성전자우","114800","128600","13800","12.02","7452749","958359623560"
