종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"069500","KODEX 200","78230","-5330","-6.38","78105.50","77625","78955","75595","32610066","2516870366670","16275751500000","16480259556095","208050000","코스피 200","775.31","-53.52","-6.46"
"226980","KODEX 200 중소형","22280","-1070","-4.58","22405.68","22020","22635","21670","38862","856132977","22280000000","22405680638","1000000","코스피 200 중소형주지수","2214.55","-103.64","-4.47"
"337160","KODEX 200ESG","31725","-2255","-6.64","31681.51","31360","32050","30000","62468","1953261005","79312500000","79203764382","2500000","코스피 200 ESG 지수","936.98","-67.98","-6.76"
"363580","KODEX 200IT TR","29950","-2415","-7.46","30027.68","29760","30385","28950","85877","2541858115","101830000000","102094098663","3400000","코스피200 정보기술 TR","9124.94","-733.42","-7.44"
"278530","KODEX 200TR","28065","-1980","-6.59","28099.10","27860","28445","27215","3309397","91561301578","5249558250000","5255935871376","187050000","코스피 200 TR","1022.67","-70.59","-6.46"
"337150","KODEX 200exTOP","23560","-1180","-4.77","23719.20","23505","23835","23000","970","22871665","16492000000","16603438951","700000","코스피 200 초대형제외 지수","509.90","-23.84","-4.47"
"223190","KODEX 200가치저변동","22780","-1335","-5.54","22696.46","22470","22780","22050","18011","402665525","22780000000","22696461881","1000000","코스피 200 가치저변동성","11043.87","-671.77","-5.73"
"252650","KODEX 200동일가중","17575","-815","-4.43","17693.98","17605","17860","17300","2859","50046018","65027500000","65467719427","3700000","코스피 200 동일가중지수","3537.20","-152.62","-4.14"
"360140","KODEX 200롱코스닥150숏선물","12135","-350","-2.80","12104.75","12345","12345","12015","5655","68551488","29124000000","29051402487","2400000","코스피200 롱 100% 코스닥150 숏 100% 선물지수","1050.60","-35.10","-3.23"
"284430","KODEX 200미국채혼합","19175","-485","-2.47","19300.29","18850","19275","18850","2147928","40988635513","1354522000000","1366460670314","70640000","코스피 200 미국채 혼합지수","4444.59","-90.07","-1.99"
"252670","KODEX 200선물인버스2X","314","35","12.54","319.50","319","334","310","6501033774","2102983151588","1615687000000","1654444748100","5145500000","코스피 200 선물지수","3798.60","-275.98","-6.77"
"494890","KODEX 200액티브","22605","-1425","-5.93","22567.45","22400","22815","21855","634896","14187234685","865771500000","871103436565","38300000","코스피 200","775.31","-53.52","-6.46"
"498400","KODEX 200타겟위클리커버드콜","16515","-1110","-6.30","16470.06","16205","16850","16000","15122654","246151032271","3142804500000","3162251843621","190300000","코스피 200 타겟 15% 위클리 커버드콜 지수","2359.94","-160.80","-6.38"
"0117L0","KODEX 26-12 금융채(AA-이상)액티브","10025","0","0.00","10020.57","10025","10025","10020","49632","497383109","2033872000000","2032973674462","202880000","KAP 26-12 금융채 총수익 지수(AA-이상)","109.33","-0.01","-0.01"
"473290","KODEX 26-12 회사채(AA-이상)액티브","10745","-5","-0.05","10751.54","10745","10760","10742","117838","1266709270","686390600000","685733067142","63880000","KAP 26-12 회사채 총수익 지수(AA-이상)","120.10","-0.01","-0.01"
"0007F0","KODEX 27-12 회사채(AA-이상)액티브","10085","-25","-0.25","10088.01","10105","10105","10080","20863","210397465","481457900000","481601721789","47740000","KAP 27-12 회사채 총수익 지수(AA-이상)","108.89","-0.19","-0.17"
"0119H0","KODEX 28-12 회사채(AA-이상)액티브","9885","-35","-0.35","9861.83","9905","9910","9860","76189","754203440","192757500000","192798748959","19500000","KAP 28-12 회사채 총수익 지수(AA- 이상)","102.49","-0.44","-0.43"
"305720","KODEX 2차전지산업","16435","-780","-4.53","16473.94","16330","16765","15885","7829316","127456332121","1845650500000","1818723424519","112300000","FnGuide 2차전지 산업 지수","2875.69","-146.38","-4.84"
"462330","KODEX 2차전지산업레버리지","1624","-176","-9.78","1631.80","1609","1695","1450","92435508","146388572414","634334400000","655330389017","390600000","FnGuide 2차전지 산업 지수","2875.69","-146.38","-4.84"
"461950","KODEX 2차전지핵심소재10","6470","-245","-3.65","6431.91","6360","6560","6185","2089565","13271297818","243919000000","243126378173","37700000","FnGuide 2차전지핵심소재10 지수","5711.66","-270.89","-4.53"
"457690","KODEX 33-06 국고채액티브","10620","-75","-0.70","10596.17","10595","10620","10550","10263","108563120","20284200000","20238690274","1910000","KAP 33-06 국고채 총수익 지수","111.97","-0.95","-0.84"
"271060","KODEX 3대농산물선물(H)","8710","405","4.88","8491.37","8650","8920","8570","875240","7690943530","26652600000","25219357923","3060000","S&P GSCI Grains Select Index ER","17.35","-0.23","-1.28"
"457700","KODEX 53-09 국고채액티브","10420","-230","-2.16","10502.35","10435","10510","10400","48724","507640505","13962800000","14073144196","1340000","KAP 53-09 국고채 총수익 지수","104.86","-1.43","-1.35"
"395160","KODEX AI반도체","25905","-2330","-8.25","25860.99","26190","26625","25140","4935649","127501722276","2103486000000","2094740437176","81200000","FnGuide AI반도체지수","5951.18","-557.50","-8.57"
"471990","KODEX AI반도체핵심장비","24235","-2265","-8.55","24314.86","24550","25130","23545","3684617","89654011009","403512750000","409705428243","16650000","iSelect AI 반도체핵심장비 지수","6812.82","-613.64","-8.26"
"487240","KODEX AI전력핵심설비","29340","-1500","-4.86","29253.21","28885","29415","27920","4722062","135354001725","1581426000000","1591374503525","53900000","iSelect AI 전력핵심설비 지수(Price Return)","17640.12","-938.36","-5.05"
"481050","KODEX CD1년금리플러스액티브(합성)","1021960","70","0.01","1021859.78","1021960","1021965","1021960","17568","17953821755","2829398456000","2833208420279","2768600","KAP 1년은행 CD+추가금리 지수(총수익지수)","1226.10","0.10","0.01"
"459580","KODEX CD금리액티브(합성)","1073880","85","0.01","1073808.78","1073875","1073880","1073875","333717","358371994166","7947785880000","7973137553964","7401000","KAP 양도성예금증서(CD)금리지수(총수익지수)","123.44","0.01","0.01"
"439860","KODEX ESG종합채권(A-이상)액티브","113430","-425","-0.37","113474.30","113390","113460","113185","1604","181781200","296392590000","302182073178","2613000","KAP ESG 종합채권지수(A- 이상, 총수익)","130.03","-0.38","-0.29"
"266370","KODEX IT","41055","-3400","-7.65","41227.03","41210","42070","39880","58330","2397500908","49266000000","49472431256","1200000","KRX 정보기술","3553.49","-295.28","-7.67"
"368680","KODEX K-뉴딜디지털플러스","8400","-400","-4.55","8468.98","8345","8430","8275","1806","15040670","8400000000","8468976328","1000000","FnGuide K-뉴딜 디지털 플러스 지수","2009.48","-82.37","-3.94"
"423160","KODEX KOFR금리액티브(합성)","110690","5","0.00","110681.97","110685","110695","110685","294669","32616605413","4304734100000","4304532486774","38890000","KOFR 지수","1182.35","0.24","0.02"
"292190","KODEX KRX300","36000","-2400","-6.25","35964.79","35960","37495","34850","23908","849731525","57600000000","57543661795","1600000","KRX 300","3493.93","-233.23","-6.26"
"306950","KODEX KRX300레버리지","54845","-8505","-13.43","55511.27","61500","61500","52055","38037","2090743648","54845000000","55511268142","1000000","KRX 300","3493.93","-233.23","-6.26"
"229720","KODEX KTOP30","28780","-1810","-5.92","28895.66","28755","29255","27980","16144","457315615","14390000000","14447829828","500000","KTOP 30","14522.08","-895.38","-5.81"
"0115D0","KODEX K조선TOP10","9835","110","1.13","9823.66","9360","10100","9175","2565311","24843125943","130313750000","130654669128","13250000","KRX K조선 TOP10 지수","6169.98","60.07","0.98"
"266360","KODEX K콘텐츠","12415","-335","-2.63","12465.03","11890","12450","11890","95839","1159625173","49660000000","49860116083","4000000","KRX K콘텐츠","1923.19","-41.07","-2.09"
"291890","KODEX MSCI EM선물(H)","10505","-385","-3.54","10663.97","10610","10610","10305","212","2208975","7353500000","7464781331","700000","iEdge Emerging Markets Futures Index(ER)","1522.64","28.29","1.89"
"289040","KODEX MSCI KOREA ESG유니버설","22655","-1765","-7.23","22852.35","22700","22735","22180","1419","32009080","15858500000","15996643437","700000","MSCI Korea ESG Universal Capped Index","3183.91","-219.33","-6.44"
"156080","KODEX MSCI Korea","36855","-2480","-6.30","36710.28","36500","37130","35550","8279","299886810","29484000000","29368222610","800000","MSCI Korea Index","1784.12","-124.14","-6.51"
"278540","KODEX MSCI Korea TR","27250","-1860","-6.39","27165.03","26930","27495","26310","55646","1491349689","2128225000000","2121588895186","78100000","MSCI Korea TR Index","3442.98","-239.53","-6.50"
"251350","KODEX MSCI선진국","36865","-700","-1.86","37651.14","37250","37250","36400","58295","2138027994","490304500000","491347326219","13300000","MSCI World","4417.80","10.76","0.24"
"269420","KODEX S&P글로벌인프라(합성)","23945","-555","-2.27","24457.60","24055","24605","23905","11472","275426030","25740875000","26291918865","1075000","S&P Global Infrastructure Index","3829.96","-20.21","-0.52"
"433970","KODEX TDF2030액티브","13530","-140","-1.02","13640.06","13610","13610","13425","55202","743842398","82533000000","81158370662","6100000","Samsung Korea Target Date 2030 Index (Price Return)","1843.35","-12.64","-0.68"
"433980","KODEX TDF2040액티브","15150","-255","-1.66","15316.10","15300","15300","15115","109987","1667425527","119685000000","120997169437","7900000","Samsung Korea Target Date 2040 Index (Price Return)","2153.17","-10.32","-0.48"
"434060","KODEX TDF2050액티브","16225","-345","-2.08","16487.74","16205","16295","16165","333248","5412362378","485127500000","488037147203","29900000","Samsung Korea Target Date 2050 Index (Price Return)","2502.89","-6.81","-0.27"
"0082V0","KODEX TDF2060액티브","10915","-215","-1.93","11049.14","11130","11130","10860","166824","1822327587","112970250000","112148799546","10350000","Samsung Korea Target Date 2060 Index","2592.57","-3.83","-0.15"
"329650","KODEX TRF3070","14260","-135","-0.94","14392.65","14395","14395","14200","111850","1594317999","255254000000","257628395604","17900000","FnGuide TRF 3070 지수","1849.18","-6.64","-0.36"
"329660","KODEX TRF5050","17510","-220","-1.24","17772.09","17600","17600","17430","40901","715988230","99807000000","101300933953","5700000","FnGuide TRF 5050 지수","2297.97","-5.00","-0.22"
"329670","KODEX TRF7030","21285","-355","-1.64","21645.40","21645","21645","21100","77817","1653506822","83011500000","84417044240","3900000","FnGuide TRF 7030 지수","2824.60","-2.20","-0.08"
"395170","KODEX Top10동일가중","14100","-895","-5.97","14181.92","14090","14400","13750","69794","983231564","56400000000","56727671648","4000000","FnGuide TOP10 동일가중 지수","2228.54","-123.93","-5.27"
"315930","KODEX Top5PlusTR","56160","-4130","-6.85","56043.99","55530","56550","54320","182184","10103819866","1375920000000","1367473402328","24500000","FnGuide TOP 5 Plus Total Return 지수","5726.98","-442.08","-7.17"
"261220","KODEX WTI원유선물(H)","24440","5540","29.31","21316.78","24570","24570","23395","1621782","39070151558","190021000000","142822392670","7775000","S&P GSCI Crude Oil Index ER","213.02","8.80","4.31"
"271050","KODEX WTI원유선물인버스(H)","2265","-725","-24.25","2644.92","2310","2375","2095","31153505","68371279521","22989750000","30681066587","10150000","S&P GSCI Crude Oil Index ER","213.02","8.80","4.31"
"468370","KODEX iShares미국인플레이션국채액티브","11870","125","1.06","11927.97","11870","11940","11825","102100","1213173030","18635900000","18726915085","1570000","ICE U.S. Treasury Inflation Linked Bond Index(Total Return)","129.30","0.22","0.17"
"468630","KODEX iShares미국투자등급회사채액티브","12125","80","0.66","12184.90","12125","12170","12055","78212","948142163","36496250000","36676562888","3010000","Markit iBoxx USD Liquid Investment Grade Index(Total Return)","347.04","1.67","0.48"
"468380","KODEX iShares미국하이일드액티브","11860","60","0.51","11912.16","11825","11885","11805","279635","3309961921","119667400000","116024404347","10090000","ICE BofAML US HY Constrained Index(Total Return)","618.31","-0.26","-0.04"
"275290","KODEX 가치주","22740","-1755","-7.16","22876.02","22835","23145","22205","19961","450801799","20466000000","20588414190","900000","MSCI Korea IMI Enhanced Value Capped","13298.49","-922.53","-6.49"
"117700","KODEX 건설","6100","-275","-4.31","6096.16","6030","6165","5865","561499","3370869147","53070000000","53036590684","8700000","KRX 건설","1221.24","-53.28","-4.18"
"300950","KODEX 게임산업","6435","55","0.86","6465.15","6015","6475","6000","133975","843301030","36036000000","34265288435","5600000","FnGuide 게임 산업 지수","791.56","8.38","1.07"
"266390","KODEX 경기소비재","10580","-535","-4.81","10633.95","10510","10635","10395","3413","35707545","9522000000","9570553682","900000","KRX 경기소비재","1207.07","-60.69","-4.79"
"279530","KODEX 고배당주","16815","-615","-3.53","16816.39","16485","16865","16335","795938","13186129543","343026000000","344735918241","20400000","FnGuide 고배당 Plus 지수","25721.83","-983.94","-3.68"
"132030","KODEX 골드선물(H)","29260","35","0.12","29398.01","28975","29320","28615","351726","10186003634","482790000000","482127413590","16500000","S&P GSCI Gold Index(TR)","2499.87","-26.15","-1.04"
"280940","KODEX 골드선물인버스(H)","2910","-10","-0.34","2914.14","2935","2980","2905","20190","59739375","3055500000","3059847963","1050000","S&P GSCI GOLD Index Excess Return","307.55","-3.31","-1.07"
"138910","KODEX 구리선물(H)","9030","-115","-1.26","9082.70","8880","9050","8835","223903","2000768790","53277000000","51771397814","5900000","S&P GSCI North American Copper Index(TR)","819.73","6.06","0.75"
"471230","KODEX 국고채10년액티브","106220","-1325","-1.23","106372.55","106370","107525","105670","43458","4612105120","490842620000","491547572515","4621000","KAP 국고채 10년 지수(TR)","111.42","-1.18","-1.05"
"439870","KODEX 국고채30년액티브","102635","-1580","-1.52","102642.34","102005","104215","101350","17313","1766921483","353474940000","354937203357","3444000","KAP 국고채 30년 총수익 지수","91.77","-1.31","-1.41"
"114260","KODEX 국고채3년","61385","-345","-0.56","61426.04","61470","61470","61250","69440","4261992387","533681190000","535266507671","8694000","MKF 국고채지수(총수익)","203.20","-0.90","-0.44"
"152380","KODEX 국채선물10년","66280","-790","-1.18","66261.58","66270","66430","65925","7692","509490306","40165680000","40154518526","606000","10년국채선물지수","1163.24","-14.18","-1.20"
"176950","KODEX 국채선물10년인버스","58110","670","1.17","58143.52","58210","58320","58050","66","3840540","13597740000","13605584114","234000","10년국채선물지수","1163.24","-14.18","-1.20"
"292770","KODEX 국채선물3년인버스","57060","270","0.48","57091.77","57060","57060","57060","180100","10273626000","22595760000","22608342569","396000","국채선물지수","1209.46","-7.07","-0.58"
"276990","KODEX 글로벌로봇(합성)","24565","-695","-2.75","25181.51","24800","24800","24350","13937","340562533","43111575000","44193554016","1755000","ROBO Global Robotics & Automation UCITS Price Return Index","1171.91","-29.80","-2.48"
"476070","KODEX 글로벌비만치료제TOP2 Plus","10560","-155","-1.45","10750.52","10705","10705","10430","52962","560954525","45408000000","44614667598","4300000","iSelect 글로벌 비만치료제TOP2 Plus 지수(PR)","2861.68","46.44","1.65"
"0064K0","KODEX 금액티브","16050","205","1.29","16186.76","15860","16050","15735","761778","12101786588","288418500000","289257354386","17970000","Bloomberg Gold Spot NY 4pm USD Index","4387.66","-12.53","-0.28"
"0089D0","KODEX 금융고배당TOP10","12555","-440","-3.39","12483.07","12055","12555","11890","892819","10919053359","233523000000","227191827658","18600000","코스피 200 금융 고배당 TOP 10 지수","2559.16","-98.39","-3.70"
"498410","KODEX 금융고배당TOP10타겟위클리커버드콜","12570","-410","-3.16","12547.10","12210","12570","12025","2289645","28140277558","575706000000","575911844068","45800000","코스피 200 금융 고배당 TOP 10 타겟 15%분배 위클리 커버드콜 지수","1139.91","-38.39","-3.26"
"0162M0","KODEX 금융채1~2년(AA-이상)PLUS액티브","9970","-30","-0.30","9976.61","9980","9980","9960","2575","25670857","139580000000","139672481291","14000000","KAP 금융채 1-2년 총수익 지수","118.00","-0.15","-0.13"
"102960","KODEX 기계장비","15990","-370","-2.26","15939.82","15695","16385","15280","92578","1463894922","19827600000","19765377001","1240000","KRX 기계장비","1724.10","-48.62","-2.74"
"404260","KODEX 기후변화솔루션","20700","-1330","-6.04","20734.51","20795","21085","20140","3143","64530560","18630000000","18661057743","900000","KRX 기후변화 솔루션지수","3970.11","-266.94","-6.30"
"273140","KODEX 단기변동금리부채권액티브","114840","25","0.02","114830.50","114820","114840","114820","7485","859518741","324997200000","324970301844","2830000","KAP 단기변동금리부은행채권지수","146.75","0.04","0.03"
"153130","KODEX 단기채권","113415","-15","-0.01","113405.81","113415","113450","113395","48781","5533218190","732207240000","732147900431","6456000","KRW Cash 지수(총수익)","173.11","-0.02","-0.01"
"214980","KODEX 단기채권PLUS","114905","25","0.02","114867.73","114885","114910","114845","138902","15958673155","1955912910000","1949535059335","17022000","KRW Cash PLUS 지수(총수익)","167.96","-0.02","-0.01"
"487950","KODEX 대만테크고배당다우존스","10065","-240","-2.33","10516.60","10140","10400","10010","55384","564124241","13587750000","14197414414","1350000","Dow Jones Taiwan Technology Dividend 30 Index(TWD)(PR)","2782.10","-97.68","-3.39"
"122630","KODEX 레버리지","72850","-11150","-13.27","72829.79","71605","74940","68045","28601477","2029459467706","5303480000000","4966991889295","72800000","코스피 200","775.31","-53.52","-6.46"
"445290","KODEX 로봇액티브","31725","-2355","-6.91","31898.62","31870","32400","30770","1426598","45071918589","969198750000","979287505888","30550000","iSelect K-로봇테마 지수","3648.89","-230.84","-5.95"
"488770","KODEX 머니마켓액티브","103755","10","0.01","103752.20","103750","103755","103750","824329","85526255200","7345646490000","7289110641535","70798000","KAP MMF 지수(TR)","119.87","0.01","0.01"
"321410","KODEX 멀티에셋하이인컴(H)","10375","-265","-2.49","10577.49","10225","10405","10225","15263","157716005","5187500000","5288745804","500000","Morningstar Multi-Asset High Income 10% Capped Index","1104.65","3.20","0.29"
"337120","KODEX 멀티팩터","25875","-1125","-4.17","26082.15","25805","26030","25505","155","4000850","15525000000","15649288723","600000","FnGuide 멀티팩터 지수","16297.68","-1092.52","-6.28"
"401470","KODEX 메타버스액티브","8665","-185","-2.09","8713.70","8450","8705","8325","60348","514865430","79718000000","80166071325","9200000","FnGuide K-메타버스 지수","1212.53","-19.59","-1.59"
"244620","KODEX 모멘텀Plus","18540","-1375","-6.90","18694.75","18715","18895","18140","1353","25033073","12978000000","13086322754","700000","FnGuide 모멘텀 Plus 지수","6107.04","-380.70","-5.87"
"275280","KODEX 모멘텀주","30065","-2225","-6.89","30234.56","30210","30735","29185","14633","436875647","24052000000","24187647986","800000","MSCI Korea IMI Momentum Capped","9852.90","-678.15","-6.44"
"308620","KODEX 미국10년국채선물","12730","115","0.91","12784.55","12700","12775","12647","90242","1147571530","113297000000","113782528228","8900000","S&P 10-Year U.S. Treasury Note Futures KRW(ER)","245.80","3.02","1.24"
"0091C0","KODEX 미국10년국채액티브(H)","10005","-35","-0.35","10026.63","10005","10020","9985","172028","1720326557","161080500000","161428744636","16100000","KAP 미국 국채 10년 지수(총수익)","94.23","0.00","0.00"
"484790","KODEX 미국30년국채액티브(H)","8865","-70","-0.78","8913.68","8875","8890","8830","888769","7876553366","613192050000","593383907378","69170000","KEDI-KAP 미국 국채 20+ 지수(TR)","74.44","-0.08","-0.11"
"304660","KODEX 미국30년국채울트라선물(H)","7655","-70","-0.91","7744.07","7670","7690","7635","121297","928389921","196733500000","197473840740","25700000","S&P Ultra T-Bond Futures Index(ER)","112.24","0.32","0.29"
"304670","KODEX 미국30년국채울트라선물인버스(H)","11610","70","0.61","11550.26","11575","11655","11575","14096","163661750","6966000000","6930153862","600000","S&P Ultra T-Bond Futures Index(ER)","112.24","0.32","0.29"
"481060","KODEX 미국30년국채타겟커버드콜(합성 H)","8190","-75","-0.91","8245.21","8210","8210","8150","1297702","10617413501","899671500000","905736457016","109850000","Bloomberg U.S.Treasury 20+ Year(TLT)+ 12% Premium Covered Call index(TR)","946.71","7.08","0.75"
"0151S0","KODEX 미국AI반도체TOP3플러스","10195","-455","-4.27","10378.27","10125","10195","9985","597934","6015929895","120810750000","121425752654","11850000","Akros 미국 AI 반도체 Top 3 플러스 지수 (Price Return)","18584.32","733.60","4.11"
"0041D0","KODEX 미국AI소프트웨어TOP10","12565","-150","-1.18","12843.77","12595","12595","12400","180883","2256465369","61568500000","62934458595","4900000","iSelect 미국 AI 소프트웨어 TOP10 지수(PR)","3146.11","18.14","0.58"
"487230","KODEX 미국AI전력핵심인프라","18765","-1275","-6.36","19211.65","19185","19185","18435","1489544","27825478511","1392363000000","1363066851865","74200000","iSelect 미국AI전력핵심인프라 지수(Price Return)","8497.59","516.02","6.47"
"485540","KODEX 미국AI테크TOP10","13915","-390","-2.73","14223.12","13935","13935","13765","197606","2730595511","276908500000","278062059010","19900000","KEDI 미국AI테크 TOP10 지수(PR)","11598.63","199.93","1.75"
"483280","KODEX 미국AI테크TOP10타겟커버드콜","11805","-295","-2.44","12059.43","11690","11815","11685","469962","5512388058","564279000000","567999290072","47800000","KEDI 미국 AI 테크 TOP10+15%프리미엄 지수(Total Return)","9553.44","162.18","1.73"
"428560","KODEX 미국ETF산업Top10 Indxx","16515","-310","-1.84","16982.61","16805","16805","16490","5944","98309075","13212000000","13586091014","800000","Indxx US ETF Industry Top10 Index(Price Return)","3768.58","-18.02","-0.48"
"379800","KODEX 미국S&P500","22495","-390","-1.70","22861.36","22450","22495","22320","9114345","204025770720","8049835750000","8108923113207","357850000","S&P 500","6795.99","55.97","0.83"
"449180","KODEX 미국S&P500(H)","14970","-460","-2.98","15199.91","14955","14995","14835","621446","9269776391","690117000000","694636009240","46100000","S&P 500","6795.99","55.97","0.83"
"453660","KODEX 미국S&P500경기소비재","18080","-425","-2.30","18469.45","18150","18150","17945","17919","323652175","13560000000","13852085664","750000","S&P Consumer Discretionary Select Sector Index(Price Return)","2314.13","2.54","0.11"
"453650","KODEX 미국S&P500금융","18135","-370","-2.00","18515.96","18250","18250","18010","28412","513981568","45337500000","43512509979","2500000","S&P Financial Select Sector Index(Price Return)","618.47","-3.23","-0.52"
"0005A0","KODEX 미국S&P500데일리커버드콜OTM","9560","-135","-1.39","9718.81","9545","9560","9485","261604","2490079820","148180000000","143838349953","15500000","S&P 500 Covered Call 1% OTM Daily Index(TR)","361.04","3.60","1.01"
"276970","KODEX 미국S&P500배당귀족커버드콜(합성 H)","8015","-110","-1.35","8149.69","8120","8120","7995","18742","150112067","37670500000","38303535609","4700000","S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index","114.18","-0.20","-0.17"
"0026E0","KODEX 미국S&P500버퍼3월액티브","11310","-80","-0.70","11484.84","11325","11325","11255","3565","40224920","76342500000","77522660805","6750000","S&P500 10% Buffered Index March Series (USD) TR","201.15","1.06","0.53"
"0068M0","KODEX 미국S&P500버퍼6월액티브","11730","-125","-1.05","11927.54","11780","11780","11575","1309","15381995","58650000000","59637676551","5000000","S&P500 10% Buffered Index June Series (USD) TR","408.08","2.59","0.64"
"0089C0","KODEX 미국S&P500변동성확대시커버드콜","10880","-100","-0.91","11090.04","10890","10890","10815","7251","78627420","83232000000","84838837447","7650000","Cboe S&P 500 Volatility Contingent Daily Covered Call Index(Total Retrun)","3064.16","26.91","0.89"
"200030","KODEX 미국S&P500산업재(합성)","43175","-675","-1.54","43876.79","43170","43175","42820","7634","328155580","49219500000","50019536821","1140000","S&P Select Sector Industrial Index","1721.12","9.54","0.56"
"219480","KODEX 미국S&P500선물(H)","28915","-870","-2.92","29319.40","28865","28920","28640","52981","1525505015","141683500000","143665081400","4900000","S&P 500 Futures Total Return Index","1026.36","8.95","0.88"
"0041E0","KODEX 미국S&P500액티브","13960","-380","-2.65","14212.60","13940","13960","13840","112311","1562146609","57236000000","55429144003","4100000","S&P 500","6795.99","55.97","0.83"
"218420","KODEX 미국S&P500에너지(합성)","19770","360","1.85","19592.77","19935","22200","19645","822173","16731425540","41339070000","40968487661","2091000","S&P Select Sector Energy Index","1178.97","-4.95","-0.42"
"463640","KODEX 미국S&P500유틸리티","15795","-335","-2.08","16180.31","16000","16000","15500","4270","67228509","15795000000","16180314041","1000000","S&P Utilities Select Sector Index(Price Return)","943.99","1.77","0.19"
"463690","KODEX 미국S&P500커뮤니케이션","19785","-215","-1.08","20151.07","19750","19785","19550","16570","325494860","12860250000","13098192603","650000","S&P Communication Services Select Sector Index(Price Return)","613.79","0.29","0.05"
"463680","KODEX 미국S&P500테크놀로지","17290","-700","-3.89","17761.55","17500","17500","17235","27997","485240695","63973000000","64829648951","3700000","S&P Technology Select Sector Index(Price Return)","2813.76","49.64","1.80"
"453630","KODEX 미국S&P500필수소비재","13225","-40","-0.30","13544.86","13240","13350","12990","32114","423041683","17192500000","17608321531","1300000","S&P Consumer Staples Select Sector Index(Price Return)","866.98","1.98","0.23"
"453640","KODEX 미국S&P500헬스케어","13520","-190","-1.39","13825.81","13535","13625","13420","46752","630117665","63544000000","64290036558","4700000","S&P Health Care Select Sector Index(Price Return)","1556.13","14.57","0.95"
"185680","KODEX 미국S&P바이오(합성)","38715","-485","-1.24","39798.58","39160","39160","38215","4459","172536007","20402805000","19978889657","527000","S&P Biotechnology Select Industry Index","9929.32","239.23","2.47"
"0028X0","KODEX 미국금융테크액티브","11130","-330","-2.88","11388.24","11395","11395","10990","28580","316906254","17808000000","18221191648","1600000","iSelect 미국 차세대 파이낸셜 테크 지수(시장가격)","1072.17","-1.96","-0.18"
"379810","KODEX 미국나스닥100","24080","-495","-2.01","24471.81","23985","24080","23805","2964176","70814127212","5527564000000","5531852446159","229550000","NASDAQ 100","24967.25","324.23","1.32"
"449190","KODEX 미국나스닥100(H)","18465","-630","-3.30","18754.45","18420","18480","18245","652821","11965231634","460701750000","463234943351","24950000","NASDAQ 100","24967.25","324.23","1.32"
"494300","KODEX 미국나스닥100데일리커버드콜OTM","9720","-160","-1.62","9894.21","9700","9720","9630","1077420","10416387770","627912000000","615419611328","64600000","NASDAQ-100 Daily Covered Call 101 Index(TR)","304.47","4.41","1.47"
"409820","KODEX 미국나스닥100레버리지(합성 H)","14195","-970","-6.40","14624.19","14005","14200","13840","360861","5057060952","187374000000","193039341207","13200000","NASDAQ 100","24967.25","324.23","1.32"
"304940","KODEX 미국나스닥100선물(H)","27035","-905","-3.24","27431.92","26975","27035","26700","15870","426100727","104084750000","105612884844","3850000","NASDAQ 100","24967.25","324.23","1.32"
"409810","KODEX 미국나스닥100선물인버스(H)","6710","210","3.23","6615.84","6710","6775","6700","278867","1878794415","33214500000","32086834603","4950000","NASDAQ 100","24967.25","324.23","1.32"
"411420","KODEX 미국나스닥AI테크액티브","20060","-1665","-7.66","20594.47","20100","20280","19870","94631","1893142697","97291000000","96793990943","4850000","Nasdaq CB Insights Metaverse US Index (Price Return)","1719.76","21.65","1.27"
"455030","KODEX 미국달러SOFR금리액티브(합성)","12840","165","1.30","12842.93","12815","12875","12750","373957","4794994293","651501600000","651650224444","50740000","Bloomberg SOFR Daily Total Return Index","123.50","0.04","0.03"
"261240","KODEX 미국달러선물","15235","210","1.40","15234.23","15200","15270","15120","220340","3352783215","72670950000","72362572938","4770000","미국달러선물지수","1667.78","21.65","1.32"
"261250","KODEX 미국달러선물레버리지","18450","475","2.64","18481.05","18410","18575","18205","145054","2673712562","37822500000","36777285329","2050000","미국달러선물지수","1667.78","21.65","1.32"
"261270","KODEX 미국달러선물인버스","7495","-100","-1.32","7501.63","7510","7542","7475","245529","1840963496","67979650000","67439660252","9070000","미국달러선물지수","1667.78","21.65","1.32"
"261260","KODEX 미국달러선물인버스2X","4650","-120","-2.52","4649.59","4670","4700","4615","1197229","5566690687","232546500000","231828353370","50010000","미국달러선물지수","1667.78","21.65","1.32"
"0144M0","KODEX 미국드론UAM TOP10","9050","-170","-1.84","9279.46","9100","9100","8960","122099","1101014044","33937500000","34333989800","3750000","iSelect 미국드론UAM TOP10 지수(Price Return)","4924.80","176.66","3.72"
"280930","KODEX 미국러셀2000(H)","14085","-855","-5.72","14497.56","13990","14100","13865","58621","819419531","31691250000","32619513723","2250000","FTSE Russell 2000 Index","2553.67","28.37","1.12"
"0048J0","KODEX 미국머니마켓액티브","14940","190","1.29","14953.20","14925","14975","14845","1101607","16440560382","610732260000","599309273512","40879000","KAP 미국 머니마켓 지수","153.69","1.98","1.31"
